Cutoff,downstream_distance,time,radius,cutlen,cllen
0,44856.7450996284,1.5,544.6363436007631,6158.915525256616,159475.00199690816
1,142007.16331664994,2.75,324.0127227769699,3958.234576431694,157080.59539316196
2,104888.26707280669,28.5,338.0192188946879,4158.478160231376,175234.753461765
3,45424.70956027887,28.75,314.78060042953774,3408.131388886393,172521.87459392752
4,107113.96864493584,30.75,227.94923043285155,2462.045170189259,172454.8769191697
5,22025.53907363607,36.25,568.4096851866631,10159.965007286622,167677.10714342838
6,41062.218753916044,36.75,236.29146852388018,2306.308442463415,166372.0329753096
7,112064.36326197986,45.0,516.1870123905734,5958.802256166316,168305.4269961686
8,115027.59544716423,46.75,475.93029934678344,15871.059799134704,154491.4761434432
9,34697.89733852676,65.75,358.9791938298597,4308.2058937012425,168140.22752283653
10,50468.34993101913,69.25,454.2270650400894,17721.44137645703,154117.74054091718
11,136064.7401786805,71.0,290.6521529081029,3157.0011759200625,153446.97199308258
12,90485.07317059072,78.5,289.7004473038828,8813.177067132207,152436.05740852407
13,6753.097291094655,92.5,547.4921554258477,7359.152109043846,157763.78039740503
14,35298.017271656005,106.25,310.2461993786166,3206.6681934543553,167351.37348786666
15,116523.86008213065,107.25,251.96507638775958,2706.263886446964,166004.7047558188
16,82819.80656939135,108.25,425.05198949941337,5108.580661798099,162250.67790859813
17,139541.31384645472,111.75,289.6520871416694,3457.5187773748257,162380.0199561623
18,99537.0914559216,114.75,315.5712732523442,3657.618871768644,161838.52300563318
19,17970.15056476913,119.0,472.84487301298947,5308.393418791273,160685.99130326798
20,104688.02064627438,124.25,551.7481507097322,6408.484046901311,159268.1502196066
21,117292.90148233247,125.0,512.1492705245151,6559.310232040598,153857.233018071
22,48374.7665261539,133.5,301.8287237713024,3257.7699704084052,158915.87473797676
23,129969.45522117347,138.75,257.50554232074614,16976.27200346695,146900.02416949638
24,59025.43354421328,148.5,392.28312096853017,4607.398116057371,151314.74328153234
25,26680.14557894831,155.25,447.5981902406894,5108.187189436083,152203.5192691791
26,8205.348798410243,159.25,358.3994525109836,3907.2868885904577,152176.05867752834
27,118328.98814581762,161.75,264.555346982384,3057.686964259086,151636.02858291203
28,63294.51832018642,168.0,667.6274593216635,8160.302373146195,148893.0637218106
29,47412.90375391641,185.0,467.00507790742756,5708.998312354209,157987.58830741406
30,85235.20579284034,185.5,345.8381290521843,4208.388359444915,154696.00355810768
31,50823.81270508653,186.5,249.63301330253668,2864.8824832680834,153231.102597966
32,39557.78151412584,190.0,351.5223475906165,4160.072899736141,152659.06799978708
33,100969.95777088882,192.0,355.9644575205646,4058.3978869550856,150904.88065376677
34,107975.62423299902,194.25,316.9244297517517,3658.1547567172274,149743.70092728478
35,130879.22627980681,212.5,470.58070440073175,5307.707355921087,160078.77644556088
36,21774.41448755095,216.0,378.1054121083847,4158.205158446969,159498.82174871638
37,138208.1022845654,219.25,357.055615208382,4007.8491644306737,158793.5769635547
38,28088.338462168686,220.25,278.70870893624016,3057.546194823804,157062.89859421193
39,58890.532102407844,222.75,381.3537156954689,4057.9557742040492,155600.42026767498
40,40304.2479701099,225.0,273.6125610882109,2906.8837341939743,155104.86437199163
41,87733.41786356179,230.5,266.59960075234494,2907.2549420419537,157204.6524900436
42,117272.09268788388,232.5,241.7152829553492,2505.9028367255055,156735.0354255235
43,11860.89337889248,235.5,314.91803433376344,3607.518791694459,155900.50474054506
44,100535.28635276381,241.0,512.6599462504157,6309.09710410579,154323.5426223712
45,55523.74371602417,262.25,286.11936128988225,3207.388701851966,169103.2385914073
46,35695.1514458087,267.0,275.60566166101427,18378.632186760795,155340.4487386113
47,43162.53590082232,274.75,396.60356548687645,4762.209471369351,158940.78205403933
