Cutoff,downstream_distance,time,radius,cutlen,cllen
0,100097.01872021434,9.5,691.9990220276302,9762.524495272968,160887.11338518118
1,72132.20465427214,21.5,294.78248847335954,3110.417215426958,173195.4991806453
2,148655.9165367575,24.5,338.63244790483014,4261.388667277706,173111.99693737197
3,168096.2763140831,26.75,645.4046091837201,7161.028460411538,169260.53238360747
4,64117.972625890725,27.75,457.83609255446936,6213.07191059193,164809.42823861903
5,7609.430804287937,40.0,385.7081969340837,4461.077046459441,176273.47980235989
6,20175.925187135592,48.5,526.2822055100063,6010.047429125152,181551.9079825747
7,39109.695173501386,52.5,457.91568521983226,5760.699866513564,181589.15143769514
8,118671.81722017637,54.0,320.4804048777531,3711.0773869636346,180401.35035014004
9,92781.47280080487,56.0,544.1996905042398,7663.378092509509,175871.45715158895
10,52987.51888878225,59.5,571.3876945776891,7060.590829683328,174003.87780742894
11,158417.56319523623,59.75,395.92922200613236,4612.91867473745,170208.3662496661
12,143232.87908651284,60.75,316.56558238915585,10020.656046863569,162101.25488810914
13,57307.49655921177,66.5,342.2925173136294,3611.1379929229824,166345.97291702384
14,78799.70576172756,69.0,449.63483032845414,5261.678445918252,164528.73230685308
15,137755.63047295355,76.0,449.48075118302717,5462.024850791379,167828.8281437333
16,46638.26540619469,77.0,498.99619037707754,9014.217173615794,160474.2803993305
17,111181.12049345658,80.0,382.59348036070713,7265.7001762593645,157432.7445173153
18,32411.0867046487,97.75,414.3640810545041,5813.419434264648,173166.7797058922
19,12975.267563002495,100.75,334.92353542179313,3761.186560074613,173726.72695144784
20,64822.28095755732,108.5,402.288574598914,4662.069811887966,179368.86756257337
21,75285.93541269116,125.0,398.41044318217035,4460.804753784715,197412.60357238186
22,99387.48016717452,125.5,448.3243825104062,5210.316354708345,193364.37150167878
23,66383.41614938847,125.75,235.6076963360635,2610.5227142981257,191567.01368656443
24,89018.27947469021,127.5,346.0152993693045,4061.8467679678297,190368.57183560688
25,115604.28855604367,134.0,536.1265093634219,6961.33551493834,192512.75226445202
26,148735.72389029778,136.75,346.8657934151644,4112.361153472647,192683.69164745553
27,172074.68124921477,137.75,461.9235575794361,5260.294400707077,189263.7897360268
28,59315.687147822966,140.0,346.3963996450099,3711.2016082446694,189137.19930475246
29,133995.39693189715,144.25,283.5957288483407,3110.9884500878693,192104.34397063026
30,105446.52247726425,157.5,272.93277345337066,2860.084576079381,207489.55284231738
31,20237.299931371665,163.75,377.2767447587089,4060.780253116705,212706.4025494027
32,93582.74069220321,165.5,511.28524660733063,10812.256142333785,204890.27342855386
33,159211.018496336,167.75,263.7327308250337,2809.7941981637405,206205.7989424417
34,22884.857170761854,172.0,355.7192603131262,4413.0417298532975,208422.4252306835
35,90820.5910332591,173.5,309.93648348009276,3160.1251438710633,207892.9686509018
36,184123.9024306701,176.25,299.9801175031004,15929.242809820185,196299.36363031738
37,9163.658420083964,177.25,553.9634024889725,7311.656412972897,190930.03944537093
38,31680.492200198143,178.0,285.7967291766056,14076.761990334917,178428.23446458517
39,154519.78100509074,180.0,568.6253647474944,6710.982567130035,175018.28324325592
40,49996.9720300088,182.0,271.94021042872106,3111.352043797553,175101.0940890849
41,15227.652303925652,183.0,228.5983271061505,4810.693689665167,172037.0604914961
42,131185.31609251053,192.25,291.94739308328775,3060.1541060540276,180725.33799186643
43,97431.92158538758,200.75,413.9169402165501,4760.448351982336,187079.11745993825
44,80818.0104491524,201.0,337.6857598808987,3311.1387062864565,184559.4980922474
45,53695.98511471362,204.5,520.3613908938097,9412.884151849765,180091.27231419497
46,105785.93256374024,205.0,483.3380074128163,5410.799632494946,175820.28447116667
47,67068.17279120172,210.0,461.0343115249573,5611.7173689703095,177062.79549289017
48,91910.04381067894,211.0,700.671316019335,9214.97554154766,169618.24166280634
49,38719.12742684955,232.0,390.207112234545,4410.909971323128,194591.85682357673
50,91281.74169534608,239.75,378.66762817415145,4661.624795480559,201955.95828231113
51,185072.0147270818,240.5,369.62708393745163,4160.685875255133,199452.1138982695
