Cutoff,downstream_distance,time,radius,cutlen,cllen
0,114082.35593404267,2.75,375.5305318931943,6063.205266251449,202578.79951306712
1,77627.75052508716,5.5,372.5444582107567,4460.135127174503,202366.80709526685
2,26593.53590006492,7.75,342.4656884329723,3358.92000771075,202753.49307135015
3,12371.416471301309,8.0,589.7697075304694,7513.107339651552,196061.19815420607
4,102014.87547223718,12.25,265.54605037578557,2909.2399415249365,200242.713866737
5,79797.31671508461,12.5,322.229623701323,3869.2203449134577,197204.84717029173
6,139100.45782046768,13.0,754.166565442746,11213.027829483137,187193.1024576107
7,31278.66383699023,17.25,278.19943418292394,2859.0192388232963,191961.9404515643
8,116077.58045322108,17.75,534.9111117644104,7361.290229206444,185848.80453226235
9,130855.22635810643,28.5,290.9553149976369,3262.396949589228,200792.94242607924
10,160735.54666228773,29.75,498.06656094952086,6159.785548398835,197055.89113308355
11,128064.43291862877,41.75,566.5998878246337,7613.323179878586,209437.12994411556
12,126537.65811235865,43.0,246.96831103138953,2636.2398708036653,209551.17295054454
13,182145.0408585893,45.0,376.0729124808407,4862.079529739743,208400.82872210987
14,86651.34997926412,47.0,356.40433626120057,3909.7542930411437,208299.5718662883
15,24788.98201050511,48.75,335.1226576602213,3559.417892720949,208119.43580225192
16,195120.4770284256,51.0,411.35498099186157,7214.97814342562,205144.67407426494
17,160868.79058319607,53.75,362.5526168170227,4463.05376330184,205856.35382735613
18,4153.076166268886,57.25,667.451912774906,8761.527311296986,203511.7622751716
19,159943.49512001988,57.75,344.21555792946447,3828.094925335585,201061.73413366493
20,20123.054612430195,58.5,298.6608009780237,3312.982733506426,199576.42788815126
21,114242.8326257489,60.5,313.4564474075539,3610.8158980528033,199944.1891393659
22,74447.53166936635,65.5,579.1800801263257,7360.66652545666,201684.1838129993
23,53019.930435115944,66.25,598.7903018264834,8661.079266934346,194804.2899504765
24,136085.21931943492,76.0,327.76579786890886,3509.1898689510463,209197.7978098755
25,9069.611047425997,77.0,470.8438199321722,5310.181325939882,199216.32749809252
26,163396.80238456238,85.5,271.2038245728181,3110.3893844567233,211796.57497989142
27,130950.66502217315,85.75,506.47725351436657,6972.450418576436,205697.39938949829
28,156174.98340800402,90.0,334.4895811777839,3710.41996245128,209843.9900921112
29,4503.514130897458,93.0,347.0859124658637,4064.5460659233463,211244.68254830595
30,79169.54520861809,95.25,391.58362989623356,4111.687292798928,211357.02114841278
31,61973.08942534161,101.75,398.0992226848714,4209.460900744622,218221.7360350211
32,192775.32091881582,104.75,435.2662633042059,6263.355224528787,217229.08691726017
