Cutoff,downstream_distance,time,radius,cutlen
0,27466.58241340164,5.0,311.1833566088234,3656.2037512759466
1,64907.17389433812,6.2,410.21641331721366,5007.317490833907
2,82280.12393572621,23.6,354.8721769173251,11965.985432669766
3,43134.21900502284,35.6,561.3104874706498,6307.810681437952
4,145747.25205003287,43.8,469.93032241446326,5306.699134140714
5,119777.65857965579,46.4,305.41320744687926,3606.328536085378
6,35833.55639448918,56.6,285.7861456544985,3055.4628483999068
7,57200.28005926216,59.6,297.6169562108314,3255.471350702253
8,77883.46794859406,71.6,360.46296668396997,3906.38381992327
9,115018.88656939626,78.4,317.3450759144868,10364.535186810366
10,58564.34737450504,79.0,289.9540095074333,3256.460799940609
11,36130.44849238585,95.2,548.7221805192921,6657.721468236879
12,10749.51357498583,112.2,447.5530153162322,5557.053301997828
13,53898.21231191048,116.0,292.9989871491629,3305.3155907227306
14,23015.11404070495,116.4,370.99823565265604,4206.755239502795
15,101410.01983265164,136.2,396.46724933972587,4306.470398162089
16,169970.26030611404,138.2,366.08578219045415,4306.338130892275
17,137793.9845513411,143.2,380.23778660866026,4456.918865973067
18,41988.86044122229,155.0,408.9445287672899,8660.72730390024
19,47986.83132219953,171.8,480.1683494840276,5706.260196578758
20,54197.52224341231,175.2,289.17046110089973,3055.040803783515
21,147290.66958319,175.8,401.497755627665,14564.221792551856
22,96408.81855929589,180.4,542.6965395756915,6759.001666656682
23,31027.95972874975,182.4,296.45856077127945,3456.193290329809
24,64114.876343174124,190.4,529.2709774617293,5207.186420526176
25,163731.83112100442,190.8,313.5032146385033,3305.5129794774425
26,147462.24177094395,202.8,292.89898151463626,3155.572545843251
27,42595.167256754925,203.0,432.61244716996845,4907.099161241752
28,16864.04268269533,207.4,381.0908124200442,4657.055803777043
29,103823.45808661787,209.8,305.0295262418181,3506.37309171068
30,86190.56397089687,216.8,454.3595578354222,5357.304207943691
31,32177.5101887789,217.2,391.29881921914364,6958.518665532812
32,125652.0711909788,222.0,509.8201933622153,6960.320278457159
33,4950.808357884762,227.0,527.5240718449805,8359.387511782863
34,130559.10474644211,231.0,409.5226488309589,3807.400283169563
35,38843.7878955172,237.0,292.6213112321089,3306.474975438949
36,11111.654035553685,247.6,295.9008736152523,3105.7103459223317
37,109026.94719899782,263.0,278.8006303120246,2954.9331188141255
38,43899.83429636991,266.8,191.07112542657902,1801.8579514788025
39,121550.35769689541,279.4,460.7055298910367,14715.96339321903
40,53616.002497500995,280.2,379.1533151133656,4356.734132741812
41,40645.98420943949,280.6,352.78109708363996,4056.3962294226762
42,145335.9209399114,287.6,670.1770857927052,10411.02054572592
43,36941.12671582604,288.6,367.61763594364726,4257.64181298766
44,77204.3882047919,297.2,344.400810119885,18919.851274898705
45,71407.33964625046,297.6,447.3693078884103,5763.094066730583
46,5804.6409057713545,301.4,356.5998605013187,3856.1256038751358
47,65133.03089276097,304.0,404.5516544897768,4559.389555585747
48,54315.56613406572,306.0,390.29436534945467,5258.49598619623
49,50618.50104572952,307.2,165.30700783292204,6516.308333543213
50,64985.60440190694,308.2,565.3247594706231,5961.441309900366
51,34691.47656707552,319.6,338.8916686889561,3706.4305840422694
52,133159.9131131347,328.2,453.4350829681416,5357.330836882192
53,13062.077351467327,341.8,369.64406444511803,4206.300945402507
54,42949.63699034066,343.6,290.66769402835865,3406.370702997182
55,99521.38676982379,366.4,383.9596244523676,4356.403400275234
56,53309.587229107565,366.8,300.7118349181801,9510.903765176316
57,42853.23699993764,371.2,424.98782566389497,4407.472761204797
58,121137.84431116772,375.4,387.4586141564319,4756.908658571844
59,8758.383827812368,377.2,304.14046189919145,3405.6228637865643
60,124837.64721050904,378.2,413.1353629278049,6107.289600591222
61,46609.89571994868,384.4,241.6173479030371,2455.0938149520157
62,148264.08026466344,385.2,454.8835043497119,13163.383414820471
63,64131.111055733294,387.0,324.66452287984384,3356.0653693948975
64,111641.66088835063,389.8,341.27358769959034,4308.082674387047
65,96308.67142121334,401.2,262.75724869993735,7110.568514230251
66,83406.15102657014,411.6,400.8246980760444,4708.100856108384
67,132944.15514901426,412.6,502.8068627361208,7009.254635444082
68,142552.04251374243,417.4,365.4593700585491,4308.114911119714
69,74852.00797650113,431.2,453.81037498750766,5158.0549332061755
70,10554.067919219653,436.6,284.50513234887615,3055.2988780551595
71,117885.72599199293,440.0,296.373359246104,9410.773723250486
72,83590.31678609505,448.8,260.37327322096604,2905.0017831535547
73,57807.479387968706,451.2,318.9929929578753,3605.7385444647757
74,127089.07927306701,451.8,360.93766468774425,4206.96362652855
75,62580.004921491294,456.4,265.12715622630105,3006.0787015670435
76,69990.0555359863,464.2,310.53078128045667,6861.3461287567125
77,141518.76450380904,471.0,362.20344289050405,3956.1727822757443
78,91361.03912480138,472.2,344.5517294069797,3605.8757486190148
79,132401.69227773554,472.8,324.7920433051198,3406.0101695175676
80,145117.60041895273,476.4,315.0933581279787,3355.9890769513504
81,54263.07614457002,481.6,516.720156205947,6107.697597864515
82,144017.84598480657,504.6,266.11262495569775,2704.658882041726
83,20369.618167267014,508.6,505.7959364940244,5756.3988578842
84,122065.77676227517,515.6,309.74690849139057,3606.9480148035286
85,23477.490065755796,518.4,615.4388352877955,12062.660501979844
86,27296.67153315767,519.4,699.5774426608701,9613.103559570674
87,69963.21299511379,528.8,390.2162034423825,4557.522610937845
88,72205.04943297707,529.8,311.64039916402913,3658.505666705704
89,55735.82767606926,534.0,295.7747073940514,3256.1488770258557
90,133482.50131194302,534.8,240.13159263803524,2705.268224254188
91,56127.38223901091,551.6,414.1800407297123,4857.626922297563
92,28682.937792712793,553.2,231.1759201617922,2403.9505423991372
93,166210.61435032453,564.8,325.13137824136396,3706.5945692028167
94,71292.17959780313,568.2,298.8444131968391,3506.8829656323032
95,147958.249132071,573.4,243.76815316051025,2654.4792768042394
96,104524.22299150653,586.2,332.41100582935945,15666.568498536075
97,53165.9481415585,590.0,410.36135850590557,4957.354456530206
98,67284.88899314823,597.8,272.37117892527846,3005.8389001434552
99,157970.14062946674,603.0,437.5350264481284,5156.462546618723
100,70173.00498995525,604.4,305.163622640659,6507.4677893639855
101,78248.11417671246,608.4,396.2555932175236,4256.739889848287
102,87294.4916438445,609.2,528.1325936107062,6758.032978754908
103,20523.7948237561,609.6,507.9285807316736,5907.453465252393
104,75534.99146766705,609.8,298.2503443175668,3414.030069689112
105,108978.16925464914,614.4,609.573349886711,7307.76247710074
106,151605.09869273013,620.6,294.38761888515916,3155.942576631326
107,27739.055114985083,621.6,554.4879084435132,5758.216796628679
108,27877.48393418573,628.6,219.5784173111524,4055.033288277429
109,50202.18525145204,636.4,318.1972577488625,3406.107897302021
110,136114.45371735928,638.4,305.5013354956828,3606.6937143369537
111,32319.78040961507,646.8,497.0268878763909,6507.042677655778
112,131571.8917308974,648.8,290.7769018917702,3407.9571301998094
113,152557.76032906605,685.6,205.16480436953756,10359.408742854526
114,165186.74435837692,696.8,369.85968727396727,4506.786681978675
115,68158.369933752,699.6,526.2131625908653,6256.302572558823
116,47095.72918579402,726.2,267.9249130948642,2855.1068047782887
117,148743.61782086818,727.0,464.5052000030324,4906.2001963157545
118,155590.2620592427,727.4,572.0580073792455,7707.443481901228
119,114723.98091156286,729.6,525.138229437382,6156.883961136949
120,66060.57699462099,739.8,509.91681091239263,8059.000212933834
121,100755.19181884469,740.6,497.2960252961422,8259.394186415002
122,11561.527069477603,747.6,621.9271522240188,11511.246921174936
123,154835.30565494264,750.0,314.9428269305131,3455.9450102494025
124,23532.62411048284,750.2,479.6573547718025,5808.333879050274
125,70385.47757521497,750.6,394.7987345682076,7158.814644077359
126,14465.510797882067,759.8,624.3315690231408,8010.037826063634
127,95817.25404868534,771.6,413.95392641368727,5458.163561075141
128,82251.17939921343,782.0,244.34108925046488,2554.4451629711084
129,133492.6596137497,801.4,288.9866560898948,3255.462340114726
130,165346.00532519765,801.8,550.411999434012,7109.035933267217
131,39696.15248151733,805.8,235.5186567256135,2453.9102734681737
132,59066.30244528235,811.8,311.30709385863156,3405.7287653318135
133,118262.64678489428,821.8,375.5323571056042,7508.6082779464405
134,18918.20876015761,830.2,308.1640470243468,3255.277792673289
135,70420.86749286429,834.4,469.8430793358714,5656.908321972461
136,21267.553472101485,835.0,485.62376856567886,4656.031599583559
137,154482.5490555769,839.0,510.4511483435447,5957.8079124631
138,101114.38730298336,841.0,418.10687450888935,5107.266396289465
139,146921.84402453015,864.4,247.4160198534692,2654.677903167741
140,180333.94104129542,872.6,492.67580137992724,5306.14901359781
141,143599.78949334228,877.8,489.5505038105886,6258.564756354392
142,118240.60332188247,886.2,276.4963799493694,3155.837980485063
143,73949.07065712335,886.4,292.8038579035892,3406.816658423327
144,186571.79355887693,887.2,344.2351665207241,4206.613671474388
145,165582.51412964961,894.2,539.6891716306753,9660.537899212028
146,53157.88330667002,895.2,296.3413951249383,3155.3212738401544
147,124347.14782913642,898.4,339.43765789509973,3706.0646313775674
148,27129.119379700296,906.6,284.3161171392356,2904.8573285481116
149,29025.18123586242,908.6,302.37178205617494,3406.4579882179883
150,148604.30200187513,925.0,365.836469401581,4257.019862629498
151,174228.3487855065,926.4,267.5857792670147,2754.5734016423007
152,186270.8623788354,933.4,394.52280503383776,4756.163341600459
153,103844.45447155638,944.6,552.3169179686518,7056.633968141514
154,107482.70543421662,944.8,463.60890385335165,6361.238525239703
155,34635.03963880596,951.4,184.53240041222526,1801.4173264699348
156,61957.02321031711,952.4,355.6517352916994,13464.547524342986
157,102512.20150802589,963.2,308.6506033316684,7010.683827559793
158,75279.06261310399,964.0,276.310674921581,3155.477134344555
159,85394.55873160972,966.6,462.55538908584464,5807.751389517327
160,182769.6040471339,968.4,384.42047207674517,4556.9041073578255
161,8759.054383317816,972.0,586.7848579993581,12761.964542393389
162,167786.90873311803,974.8,296.1389432751521,3104.900997128022
163,54562.778071827284,984.2,319.22683995283165,3455.7967688629847
164,43446.323110357276,988.4,653.1668990850927,9108.329342333298
165,108531.16000470283,995.0,407.6641834425041,4406.740011042613
166,120676.66804459701,1007.8,525.9822728945283,6708.109279071438
167,77328.52445599201,1013.2,334.2479494925141,3555.3167148415005
168,145106.8210961813,1014.6,367.44922717783163,13615.169340538609
169,154241.8116479103,1015.0,334.37278128638934,3809.2630926000083
170,15468.862356887828,1019.2,437.27936297309174,5758.56859928254
171,48909.31350937654,1020.4,259.48552982889896,4804.795579895577
172,98764.57926229847,1024.0,329.0229302037656,9861.306794478909
173,126482.5274740713,1025.2,369.9029477613907,4808.602175028306
174,174982.8363451214,1042.8,461.5935976944224,5307.075426441283
175,175286.72460842147,1048.2,386.25958290051153,4157.966328761051
176,113471.16390593194,1054.4,322.3490111416323,6406.45309925108
177,181925.68074879135,1062.4,236.55212584542028,3752.144876148507
178,106222.87471402892,1066.4,323.9650821249155,3807.070775609422
179,34442.408317498,1068.6,273.17489351145184,17620.2820266189
180,5505.033546222501,1070.8,631.6129062755554,7508.79279241464
181,159915.7717914691,1079.6,400.89409980908897,4557.112813799438
182,107266.04605205257,1090.0,324.29270136287016,3906.542006198671
183,72846.03466030379,1092.2,375.3719757842273,4156.7036603991155
184,39142.739780163254,1097.0,324.220337523445,8209.0929162701
185,52855.23324975999,1100.4,374.34442336867306,13768.368910440464
186,9057.911770321147,1100.8,307.0462695037849,10512.391738536187
187,97227.66806961014,1103.2,320.19110811551127,3957.146535614849
188,96463.41218334583,1111.0,202.76307643699488,7509.089866269231
189,10311.251390322226,1129.0,274.66671985864957,2654.436897055658
190,139132.6459902779,1131.8,400.22254390508715,4455.898877965119
191,55259.61815308071,1132.8,606.9521627748264,8058.859439234667
192,119809.86367814173,1157.4,511.6576659833513,7007.345895450776
193,155534.32430812228,1162.4,330.77493871989356,3806.5038167108687
194,179177.73019341176,1182.0,356.2724860821231,4055.8477155389064
195,113781.35173354261,1192.0,348.61715311612545,7807.906015123154
196,160773.02041314586,1193.0,281.80659329622983,8560.470812406053
197,68779.87994509381,1197.2,435.7136248187443,5056.983576306706
198,6905.369648923334,1203.0,516.0714260352227,5857.080015553546
199,169933.0929917725,1209.6,266.9258715784021,2804.467805080909
200,87907.90820094173,1214.2,277.99503372071564,22774.430586621165
201,70080.89808348056,1218.0,238.7442702065927,2455.9219445312456
202,12412.36381871188,1226.0,359.9924834950655,4106.079240256148
203,13767.12726397744,1235.0,310.11051196379225,10212.096737571654
204,112094.33802018981,1242.4,359.7450340107747,4407.3964660228075
205,36897.39622821735,1243.8,428.5987188239972,4907.3413262308395
206,62826.14712317671,1246.2,372.40100869523184,4608.141166712199
207,106661.16384704024,1246.8,316.651164842587,7560.769172218497
208,152962.90503622373,1262.4,325.9314099829055,3605.9011784009194
209,113685.83472979727,1288.2,301.11767701151706,3456.5626367131617
210,115703.77413132522,1288.4,304.4286441947197,3458.41138373369
211,129190.73666607666,1292.8,306.8273345972295,17020.818492913786
212,24625.292054951256,1302.8,633.5181220903308,8508.158206289836
213,11312.76016162288,1305.2,411.895195743689,4857.608936397897
214,57380.9880087226,1306.6,406.48132207143385,5208.53002262033
215,100536.58869417684,1317.6,473.0309328899245,5608.3515708911345
216,131264.25100795823,1320.0,396.0794249187284,4757.590287332081
217,73887.78646470596,1323.8,232.05305650680745,2554.5618596111435
218,43254.83624287981,1327.0,374.27825420762287,4708.425280350499
219,98606.16165803316,1348.0,279.57429000486053,3205.82604505583
220,21876.950421965656,1353.4,273.2083002770794,3105.969519249218
221,83735.04901225228,1365.0,467.11340326926427,12459.836510623643
222,115824.42802517251,1376.0,283.359625142858,3155.3181613907113
223,119841.1636720473,1376.8,346.53583153118774,3756.468003260729
224,46947.31808738493,1385.8,268.93050639958136,9960.73126281696
225,175013.2943298082,1388.2,396.83246896633534,4908.304511154321
226,67784.76089099569,1390.2,435.46011178678214,6560.185564630822
227,143218.01241155248,1399.4,341.36278601101316,4157.162992436901
228,27678.85548776225,1402.0,312.78490213049326,5207.620891819001
229,14565.237317672309,1409.4,440.0666674801693,4856.825717827999
230,97489.92695801552,1413.6,447.1925070261893,4805.721798718633
231,117586.36887318241,1414.8,654.8451693062651,7358.603576030532
232,120496.02511029107,1417.2,397.93973805263363,4609.678275289355
233,148825.34135382672,1425.6,468.59739164714694,5707.686689336481
234,82286.8688967496,1431.6,251.92809000987637,2554.444432611812
235,161481.29575018518,1435.0,448.4469786185044,5457.586703602827
236,72380.24549885528,1442.2,324.1939859217394,6910.613411344509
237,113704.38644028339,1443.4,292.48864529606783,3305.613920505698
238,165059.1152685683,1448.6,255.89407755722902,9261.175324734186
239,94602.19643051812,1454.0,362.331830969009,4157.713202918314
240,141198.82708200905,1457.0,270.0869051272756,2955.486648613391
241,123358.99215081552,1465.2,399.53938680702316,4305.9846310643925
242,43638.53006642683,1485.8,523.9974524478645,6909.5463179132075
243,19455.633915523737,1493.8,348.1687900450227,4056.101319222755
244,56101.89073240195,1498.4,575.8057294294433,7608.741872942705
245,158523.02972043224,1509.6,338.0482375609178,10761.088161795136
246,128693.91800606398,1510.4,272.1779819257978,3005.792780375123
247,114075.74669464248,1512.4,369.7362899585491,4356.87468530517
248,141849.01490385196,1517.4,374.9590876324426,6307.993926255173
249,88646.76044164154,1518.2,226.3700477918811,2454.3125482381
250,140555.1424362883,1527.2,359.17022604012334,4209.313431027607
251,159805.19053918525,1532.8,437.4335233118423,4906.872207774143
252,139931.68963827836,1536.8,325.31071141752955,3708.2390529393515
253,172404.3672463052,1538.0,412.50295572734757,4657.142048668313
254,21411.587265589893,1541.2,295.23668684869045,3104.95138372648
255,55949.522152548874,1544.6,492.87472422198493,5907.279441246299
256,80726.4912708803,1553.2,340.3139746564768,3957.0742792314286
257,144554.0027051227,1563.6,207.99578848347278,1952.6514733987995
258,48832.79562021104,1569.0,347.00217917564663,4106.117386123187
259,110894.25748302422,1572.2,411.0597391812622,4656.344117388195
260,163692.7448480593,1574.4,319.61934026601534,3356.0915525381374
261,115226.52571285305,1574.8,604.0435372201716,7659.18805342745
262,122116.42788907234,1584.6,355.5951206132463,3856.175968674381
263,63865.67113032915,1587.0,448.79535190359786,5157.412553279454
264,148302.983128993,1589.2,220.98903633774802,14563.536009604453
265,39977.89153729876,1627.2,454.7898091522905,7857.778825537001
266,157162.74635659598,1636.0,324.3699847310209,3706.017069380641
267,108557.73137844073,1640.0,401.1219520293468,4506.592783006887
268,128293.48595479723,1641.0,375.62981896727166,3956.06461431452
269,158398.701501434,1643.2,277.77860259006326,3056.5203876432774
270,169967.88825608755,1654.2,441.277240102183,6858.301763999028
271,119179.81624645143,1656.0,743.4982022831429,9359.772875716893
272,76225.25670026235,1660.8,316.28313635373627,3355.47966081639
273,27718.469961123545,1664.0,397.07265349765174,4756.827244838035
274,67458.475221506,1672.6,218.23605649813462,11859.864688016354
275,125192.88126700044,1687.0,258.1034838787824,17975.58171906966
276,114457.40715208107,1695.0,324.21672078188016,3356.4833001406773
277,145815.14687794467,1697.4,292.3897381770962,3356.192495792345
278,52346.232901963675,1701.2,391.52416965731635,14364.776601030257
279,7554.272807450831,1704.2,822.6073974862177,16517.375442047254
280,132413.3779078758,1719.6,323.25404561228174,3405.907483100879
281,21824.364056135786,1720.6,590.595943590632,7409.189898450394
282,100522.74183301731,1728.8,612.9871480944292,7008.558310838532
