Cutoff,downstream_distance,time,x,y
0,158170.9939175593,0.5,"[array([54339.96639271, 54326.02619966, 54305.04321674, 54277.77657831,
       54245.12104073, 54208.03277458, 54167.4644648 , 54124.31464119,
       54079.39528361, 54033.4243808 , 53987.05536978, 53940.95751319,
       53895.9421168 , 53853.06930012, 53813.60402102, 53778.7333316 ,
       53749.13999197, 53724.65578868, 53704.136867  , 53685.54152718,
       53666.14926574, 53642.98533484, 53613.57698037, 53576.8317129 ,
       53533.4357481 , 53485.44723687, 53435.43544827, 53385.72932751,
       53338.02440423, 53293.28439642, 53251.78682757, 53213.20188697,
       53176.65428085, 53140.77437491, 53103.80351723, 53063.88967802,
       53019.75397233, 52971.59971717, 52921.53781387, 52872.97979212,
       52829.44406538, 52793.62840221, 52767.09587741, 52750.39901146,
       52743.3645768 , 52745.37168561, 52755.5642586 , 52772.99427768,
       52796.7104671 , 52825.80890697, 52859.45883365, 52896.91301949,
       52937.50899212, 52980.66511753, 53025.87406623, 53072.69519993,
       53120.74678669, 53169.69855485, 53219.26484835, 53269.19849438,
       53319.28540392, 53369.33987439, 53419.20053685, 53468.72687831,
       53517.796267  , 53566.30141171, 53614.14819156, 53661.25380011,
       53707.54515535, 53752.9575347 , 53797.43340148, 53840.92139596,
       53883.37547   , 53924.75414948, 53965.01991322, 54004.13868044,
       54042.07940211, 54078.81375326, 54114.3159255 , 54148.56251964,
       54181.53253953, 54213.20748826, 54243.57156863, 54272.61198963,
       54300.31938127, 54326.68832008, 54351.71796862, 54375.41283271,
       54397.7836414 , 54418.84835585, 54438.63331488, 54457.17452594,
       54474.51911144, 54490.72691956, 54505.87230632, 54520.04608965,
       54533.35766404])]","[array([-2782.6064199 , -2830.76996935, -2876.3087844 , -2918.38535288,
       -2956.4272625 , -2990.154473  , -3019.59256404, -3045.08055575,
       -3067.27932671, -3087.18030807, -3106.10207443, -3125.64411403,
       -3147.54334074, -3173.37991401, -3204.1785911 , -3240.11248706,
       -3280.51970532, -3324.22167219, -3369.91910258, -3416.42171093,
       -3462.57999023, -3506.94775048, -3547.44122313, -3581.43609131,
       -3606.44260863, -3620.88420857, -3624.4228662 , -3617.77398231,
       -3602.30271515, -3579.6558684 , -3551.52498443, -3519.54046708,
       -3485.27453801, -3450.34111971, -3416.59719263, -3386.42243748,
       -3362.86615927, -3349.2553042 , -3348.18920697, -3360.58096188,
       -3385.4751353 , -3420.61490021, -3463.21610305, -3510.5486264 ,
       -3560.24114734, -3610.38200919, -3659.50805535, -3706.54543175,
       -3750.7375245 , -3791.57640104, -3828.7439368 , -3862.06390664,
       -3891.46422851, -3916.94782861, -3938.57050089, -3956.4242881 ,
       -3970.62514517, -3981.30388175, -3988.59959078, -3992.65494573,
       -3993.61289077, -3991.61436066, -3986.79675531, -3979.29296174,
       -3969.23076917, -3956.73256297, -3941.915214  , -3924.89010325,
       -3905.76323913, -3884.63543812, -3861.60254883, -3836.75570679,
       -3810.18161176, -3781.96282273, -3752.17806752, -3720.90256452,
       -3688.20835453, -3654.16464004, -3618.83812844, -3582.29337492,
       -3544.59311984, -3505.79861419, -3465.96992639, -3425.16622269,
       -3383.44601361, -3340.86735847, -3297.48802077, -3253.36556791,
       -3208.55741022, -3163.12077644, -3117.11262552, -3070.5894993 ,
       -3023.60732581, -2976.22119165, -2928.48511244, -2880.45184567,
       -2832.17281023])]"
1,141674.193776053,22.5,"[array([45653.05113047, 45684.61039747, 45712.65686289, 45737.16674452,
       45758.17119204, 45775.75715227, 45790.07372352, 45801.34564145,
       45809.89588342, 45816.17921683, 45820.82830892, 45824.7120813 ,
       45828.99863435, 45835.20236741, 45845.16787779, 45860.89532528,
       45884.11746845, 45915.70855393, 45955.23761341, 46000.96917944,
       46050.30853127, 46100.41310197, 46148.68889244, 46193.05948473,
       46232.03773603, 46264.679023  , 46290.48422896, 46309.29412757,
       46321.19498995, 46326.44209905, 46325.40135123, 46318.50651557,
       46306.22905972, 46289.0576281 , 46267.48471948, 46241.99860856,
       46213.07900078, 46181.19529324, 46146.80666894, 46110.36363351,
       46072.31106519, 46033.09337998, 45993.16283832, 45952.99186438,
       45913.08871247, 45874.01222753, 45836.37654932, 45800.83384052])]","[array([-2955.45121951, -2916.52434771, -2874.9979509 , -2831.29354849,
       -2785.8030067 , -2738.88737381, -2690.87553524, -2642.06176663,
       -2592.70146535, -2543.00518611, -2493.13364813, -2443.20168029,
       -2393.30840417, -2343.62289249, -2294.55753102, -2247.02449632,
       -2202.65985448, -2163.7869895 , -2132.98384437, -2112.42904726,
       -2103.38996883, -2106.07219431, -2119.78352869, -2143.2373635 ,
       -2174.84982255, -2212.96428542, -2255.99442136, -2302.50182212,
       -2351.22908554, -2401.10580135, -2451.23978693, -2500.90155244,
       -2549.50686245, -2596.60024463, -2641.84106523, -2684.99306829,
       -2725.91784351, -2764.57238068, -2801.01054459, -2835.38782757,
       -2867.96797563, -2899.12892678, -2929.36393218, -2959.27200937,
       -2989.53079258, -3020.84601511, -3053.87751047, -3089.15252748])]"
2,9307.672711934045,26.0,"[array([5115.43886822, 5094.68547395, 5068.30992678, 5037.07670414,
       5001.70429609, 4962.85572072, 4921.13496271, 4877.08688182,
       4831.19876289, 4783.90207798, 4735.57329701, 4686.53303299,
       4637.04362524, 4587.30758337, 4537.47442593, 4487.67222401,
       4438.09226951, 4389.16014484, 4341.79316161, 4297.63292176,
       4259.01684654, 4228.53857671, 4208.37596852, 4199.76935985,
       4202.87817917, 4216.96074374, 4240.69147837, 4272.4656624 ,
       4310.62595652, 4353.60404369, 4399.99536424, 4448.58892723,
       4498.37014659, 4548.5091391 , 4598.34231442, 4647.35183626,
       4695.14542742, 4741.43769727, 4786.03340706, 4828.81265777,
       4869.71776112, 4908.74145981, 4945.91615282, 4981.30383079,
       5014.98651642, 5047.05712279, 5077.61077085, 5106.73672972,
       5134.51123981, 5160.99153438, 5186.21138175, 5210.17843032,
       5232.87356277, 5254.25237234, 5274.24877684, 5292.78069779,
       5309.75765474])]","[array([ -637.37793413,  -683.03285908,  -725.67917305,  -764.8991436 ,
        -800.42243776,  -832.09800064,  -859.87244168,  -883.77507648,
        -903.90983716,  -920.45458344,  -933.6687462 ,  -943.9109401 ,
        -951.66831827,  -957.59909439,  -962.58898463,  -967.81488064,
        -974.79470205,  -985.37845477, -1001.58531419, -1025.18314023,
       -1057.07970645, -1096.85404572, -1142.75557717, -1192.16874202,
       -1242.24552914, -1290.41113264, -1334.63058358, -1373.47256634,
       -1406.05427641, -1431.93776636, -1451.01982886, -1463.43483777,
       -1469.47663637, -1469.539123  , -1464.07270713, -1453.55327532,
       -1438.46058941, -1419.26358514, -1396.41060349, -1370.32308211,
       -1341.39163562, -1309.97376765, -1276.39269675, -1240.9369562 ,
       -1203.86055731, -1165.38359866, -1125.69326978, -1084.94524685,
       -1043.26551643, -1000.75269148,  -957.48089931,  -913.50331271,
        -868.8563544 ,  -823.56452533,  -777.64569219,  -731.11653524,
        -683.99772942])]"
3,23860.020087195615,44.0,"[array([8425.52487009, 8456.77458654, 8481.90405809, 8501.19666488,
       8515.14955972, 8524.42990431, 8529.87530032, 8532.54099687,
       8533.7835046 , 8535.37644192, 8539.6628392 , 8549.58304879,
       8568.15681647, 8597.27253858, 8636.53568168, 8683.1966245 ,
       8733.19820452, 8782.46802663, 8827.73595119, 8866.77981639,
       8898.32726832, 8921.83531144, 8937.26801077, 8944.91641143,
       8945.26707398, 8938.91198356, 8926.48985217, 8908.64990981,
       8886.03149477, 8859.25503417, 8828.92147304, 8795.61823748,
       8759.93190551, 8722.47048128, 8683.89985988, 8645.00420914,
       8606.79380206, 8570.68458949])]","[array([1167.34627635, 1128.08304868, 1084.66355263, 1038.36936279,
        990.20993156,  940.94961354,  891.13263994,  841.10373465,
        791.03428758,  740.9912909 ,  691.12355546,  642.07733   ,
        595.61334482,  554.89540293,  523.78754354,  505.44578072,
        501.28560688,  510.90115488,  532.6258727 ,  564.19904759,
        603.25687654,  647.61019245,  695.36575133,  744.9554473 ,
        795.11937411,  844.87007559,  893.45271271,  940.30852599,
        985.04513997, 1027.41574002, 1067.30876754, 1104.74969251,
       1139.91715751, 1173.17664878, 1205.13071568, 1236.67402732,
       1269.02882134, 1303.69990487])]"
4,192824.40591730402,77.5,"[array([62320.1117103 , 62370.23036339, 62420.14586329, 62469.12772547,
       62516.64117243, 62562.31147047, 62605.89224315, 62647.23860635,
       62686.28506296, 62723.02769273, 62757.51004178, 62789.81212263,
       62820.04200472, 62848.32956799, 62874.8220866 , 62899.68139822,
       62923.08248908, 62945.21338342, 62966.27626271, 62986.48974566,
       63006.09222401, 63025.34605148, 63044.54220471, 63064.00475082,
       63084.09405647, 63105.20717319, 63127.77331665, 63152.24201165,
       63179.06162481, 63208.64706952, 63241.33774744, 63277.3501292 ,
       63316.73282915, 63359.33398038, 63404.78967467, 63452.53791797,
       63501.856401  , 63551.91685078, 63601.84585117, 63650.78237779,
       63697.92501291, 63742.56539045, 63784.10759515, 63822.07535886,
       63856.10990005, 63885.96140136, 63911.47676233, 63932.5856914 ,
       63949.2866045 , 63961.6332775 , 63969.72279335, 63973.68503185,
       63973.67375363, 63969.85920869, 63962.42213198, 63951.54895827,
       63937.42808076, 63920.24698522, 63900.19010592, 63877.4372674 ,
       63852.16259542, 63824.53379814, 63794.71173525, 63762.85020757,
       63729.09591208, 63693.58851817, 63656.46082988, 63617.83900633,
       63577.8428187 , 63536.58592688, 63494.17616307, 63450.71581263,
       63406.30188507, 63361.02636985, 63314.97647327, 63268.23483362,
       63220.8797127 , 63172.98516221, 63124.62116377, 63075.85374149,
       63026.74504584, 62977.35340747, 62927.73335906, 62877.93562305,
       62828.00706237, 62777.99059064, 62727.92503817, 62677.84496925,
       62627.78044688, 62577.756742  , 62527.79398696, 62477.90677803,
       62428.10374055, 62378.38708401, 62328.75219617, 62279.18735533])]","[array([1190.42031288, 1188.63490398, 1193.40366419, 1204.09579711,
       1220.07409328, 1240.7236344 , 1265.46842582, 1293.77988136,
       1325.17998562, 1359.24109681, 1395.58371739, 1433.87310798,
       1473.81530659, 1515.15290031, 1557.66075118, 1601.14177668,
       1645.42281321, 1690.35053378, 1735.78733847, 1781.60708036,
       1827.69042232, 1873.91953897, 1920.17178484, 1966.31186455,
       2012.18200556, 2057.58973519, 2102.29322558, 2145.98493965,
       2188.27556351, 2228.68180075, 2266.62300105, 2301.43188512,
       2332.3828904 , 2358.73768974, 2379.80230971, 2394.98612382,
       2403.85181463, 2406.14776285, 2401.81905736, 2390.99835238,
       2373.98139474, 2351.19352502, 2323.15311941, 2290.43654633,
       2253.64751216, 2213.39215399, 2170.26012013, 2124.81118118,
       2077.5665596 , 2029.00405101, 1979.55604213, 1929.60963684,
       1879.50823794, 1829.55406889, 1780.01124324, 1731.10909334,
       1683.0455542 , 1635.99046331, 1590.08868701, 1545.46302   ,
       1502.21683125, 1460.4364475 , 1420.1932781 , 1381.54569285,
       1344.54066929, 1309.21522848, 1275.59767909, 1243.70868967,
       1213.56220792, 1185.16624449, 1158.52353754, 1133.63211215,
       1110.48574729, 1089.07436129, 1069.38432475, 1051.39870881,
       1035.09747438, 1020.45760711, 1007.45320072,  996.05549029,
        986.23283489,  977.95064789,  971.1712706 ,  965.85378351,
        961.95374631,  959.42285596,  958.20850827,  958.25324598,
        959.49407224,  961.86160511,  965.27904534,  969.66092673,
        974.91161691,  980.92353747,  987.57507656,  994.72817836])]"
5,82694.74494008569,79.0,"[array([27278.95322718, 27281.32375123, 27280.58317233, 27276.84267062,
       27270.21772851, 27260.82804929, 27248.79812234, 27234.25847049,
       27217.34765278, 27198.21513638, 27177.02519536, 27153.96204736,
       27129.23650834, 27103.09454514, 27075.8282495 , 27047.78993979,
       27019.41024143, 26991.22083092, 26963.88141884, 26938.20742525,
       26915.18871493, 26895.98169685, 26881.85250052, 26874.05714188,
       26873.67040871, 26881.40763623, 26897.4984226 , 26921.65347035,
       26953.12644853, 26990.83897595, 27033.52568866, 27079.86531007,
       27128.58019645, 27178.50095735, 27228.60090708, 27278.00807096,
       27326.0023407 , 27372.00391924, 27415.55747575, 27456.3149273 ,
       27494.01861938, 27528.48587849, 27559.59538802, 27587.27551816,
       27611.49455742, 27632.25270133, 27649.57561776, 27663.50940766,
       27674.11680009, 27681.47445295, 27685.67127137, 27686.80770243,
       27684.99601596, 27680.36163769, 27673.04566177, 27663.2087352 ,
       27651.03657617, 27636.74746276, 27620.60210654, 27602.9164053 ,
       27584.07762427, 27564.56449404, 27544.97126962, 27526.03435795,
       27508.65665423, 27493.91832122, 27483.05461961, 27477.37779271])]","[array([-1996.30331271, -2046.34685593, -2096.43981708, -2146.39730967,
       -2196.05364521, -2245.26119234, -2293.88981784, -2341.82705656,
       -2388.97920147, -2435.27355641, -2480.66214293, -2525.12717652,
       -2568.68858681, -2611.4136804 , -2653.42862008, -2694.93055642,
       -2736.19779514, -2777.59315975, -2819.55283811, -2862.5504098 ,
       -2907.02594234, -2953.2772388 , -3001.32773505, -3050.80885027,
       -3100.90790419, -3150.41834025, -3197.88783927, -3241.81754864,
       -3280.85028984, -3313.90227985, -3340.2238181 , -3359.39936504,
       -3371.30831572, -3376.06729952, -3373.96914524, -3365.42732366,
       -3350.92978238, -3331.002994  , -3306.18539817, -3277.00873414,
       -3243.98562228, -3207.60188504, -3168.31233513, -3126.53901454,
       -3082.67110017, -3037.06588651, -2990.05040824, -2941.92338104,
       -2892.95722121, -2843.39995898, -2793.47689072, -2743.39182403,
       -2693.32775869, -2643.44681768, -2593.88919879, -2544.77086779,
       -2496.17967644, -2448.16960126, -2400.75293111, -2353.89060198,
       -2307.48166605, -2261.35432181, -2215.26322504, -2168.90086124,
       -2121.93363882, -2074.07333062, -2025.18673312, -1975.42698649])]"
6,92379.54399411191,121.5,"[array([31794.75211494, 31827.63000519, 31856.6747823 , 31881.83014014,
       31903.10697659, 31920.57417028, 31934.35215543, 31944.60981971,
       31951.56526083, 31955.49102482, 31956.72457029, 31955.68478909,
       31952.8953269 , 31949.01488765, 31944.87301346, 31941.50565481,
       31940.17614028, 31942.35337097, 31949.60756161, 31963.39513209,
       31984.75779047, 32014.03680304, 32050.73390039, 32093.58760868,
       32140.82172565, 32190.45305994, 32240.55605978, 32289.43617244,
       32335.71229686, 32378.33204324, 32416.54683973, 32449.8681336 ,
       32478.01841529, 32500.88467093, 32518.47776953, 32530.89886961,
       32538.31265143, 32540.9265992 , 32538.97536646, 32532.70926867,
       32522.38605117, 32508.26521844, 32490.60435172, 32469.65697214,
       32445.67162066, 32418.891923  , 32389.55748908, 32357.90556643,
       32324.17343145, 32288.60157514, 32251.43784664, 32212.94290684,
       32173.39769529, 32133.11423005, 32092.45200328, 32051.84331751,
       32011.83123587, 31973.12120181, 31936.63848287])]","[array([-1250.23063781, -1212.41394717, -1171.58248131, -1128.24934798,
       -1082.8886467 , -1035.93184888,  -987.76588483,  -938.73198472,
        -889.12440336,  -839.18826769,  -789.11600702,  -739.04234002,
        -689.03892146,  -639.11196697,  -589.20994616,  -539.25361556,
        -489.20492593,  -439.18772008,  -389.65031977,  -341.51479687,
        -296.21787841,  -255.56833344,  -221.44144792,  -195.43215773,
        -178.60454871,  -171.40318856,  -173.70530762,  -184.95098804,
        -204.29249456,  -230.72695566,  -263.19821645,  -300.66702354,
        -342.15468898,  -386.76690392,  -433.70380634,  -482.26114502,
        -531.82608433,  -581.8701081 ,  -631.94065661,  -681.65254142,
        -730.67978065,  -778.74823516,  -825.62926801,  -871.13456616,
        -915.11223752,  -957.44431455,  -998.04585041, -1036.86587795,
       -1073.89060552, -1109.14932864, -1142.72360094, -1174.76015458,
       -1205.48774544, -1235.23727829, -1264.46286874, -1293.75843607,
       -1323.85961574, -1355.61475375, -1389.90478416])]"
7,54021.204934938694,124.0,"[array([16419.93289836, 16373.37673851, 16324.91856694, 16275.33038509,
       16225.25126215, 16175.20040579, 16125.58879369, 16076.72750044,
       16028.8311211 , 15982.01474653, 15936.28311277, 15891.5114947 ,
       15847.4208697 , 15803.55672658, 15759.29441777, 15713.91579719,
       15666.81812533, 15617.87600792, 15567.8360449 , 15518.4786839 ,
       15472.34879497, 15432.15205343, 15400.14215052, 15377.76525234,
       15365.60773072, 15363.54038286, 15370.93207225, 15386.85196777,
       15410.22767292, 15439.95519559, 15474.96865268, 15514.28030253,
       15557.0003569 , 15602.34383675, 15649.62964018, 15698.27532436,
       15747.7898839 , 15797.76595078, 15847.8722502 , 15897.84674007,
       15947.490578  , 15996.66285463, 16045.27587805, 16093.29067678,
       16140.71230687, 16187.58451535, 16233.98334905, 16280.00943108,
       16325.77887179, 16371.41312342, 16417.02846881, 16462.72614896,
       16508.58425258])]","[array([-3402.77499767, -3421.4092934 , -3434.28510158, -3441.65480035,
       -3443.83570054, -3441.18730269, -3434.09764113, -3422.97748566,
       -3408.26181408, -3390.41869893, -3369.96659145, -3347.50196614,
       -3323.74051984, -3299.57651884, -3276.16390444, -3255.01004567,
       -3238.03476068, -3227.49092929, -3225.63698726, -3234.18605086,
       -3253.77357752, -3283.74592351, -3322.36662322, -3367.27622471,
       -3415.96407067, -3466.10559907, -3515.73949866, -3563.32268944,
       -3607.71264083, -3648.11543311, -3684.02333916, -3715.15447014,
       -3741.40000949, -3762.78069023, -3779.41225709, -3791.47883861,
       -3799.21290542, -3802.88051519, -3802.77068153, -3799.18787615,
       -3792.44684012, -3782.86902451, -3770.78009704, -3756.5080374 ,
       -3740.381402  , -3722.72737242, -3703.86921802, -3684.12281605,
       -3663.79190476, -3643.16183023, -3622.49172067, -3602.00530208,
       -3581.88093689])]"
8,224774.6135516004,128.0,"[array([71862.85846709, 71903.24105486, 71942.36900962, 71980.23609735,
       72016.8426374 , 72052.19412415, 72086.30002123, 72119.1727203 ,
       72150.82665409, 72181.27755276, 72210.54183204, 72238.63610253,
       72265.57678989, 72291.37985749, 72316.06062425, 72339.63367228,
       72362.11284114, 72383.51130754, 72403.84175208, 72423.1166173 ,
       72441.34846445, 72458.55043983, 72474.73686524, 72489.92397098,
       72504.13079419, 72517.38026895, 72529.7005388 , 72541.12652486,
       72551.70178424, 72561.48069219, 72570.53097612, 72578.93661823,
       72586.8011227 , 72594.25110994, 72601.44014794, 72608.55265413,
       72615.80759151, 72623.46153525, 72631.81049868, 72641.18969318,
       72651.97019069, 72664.55133553, 72679.34782995, 72696.77083734,
       72717.20331746, 72740.97110628, 72768.31273414, 72799.3521667 ,
       72834.07900453, 72872.33984676, 72913.84261335, 72958.17319452,
       73004.8216249 , 73053.21367937, 73102.74357257, 73152.80413108,
       73202.81198959, 73252.22662713, 73300.56311806, 73347.39919862,
       73392.37764302, 73435.20506972, 73475.64824885, 73513.52883424,
       73548.71725837, 73581.1263438 , 73610.70502071, 73637.43240561,
       73661.3123918 , 73682.36882593, 73700.64129081, 73716.1814791 ,
       73729.05012052, 73739.314413  , 73747.04590276, 73752.31875784,
       73755.20838161, 73755.79031676, 73754.13939501, 73750.32909279,
       73744.43105821, 73736.51477932, 73726.64736791, 73714.8934372 ,
       73701.31505502, 73685.97175708, 73668.92060766, 73650.21629711,
       73629.91126746, 73608.05585911, 73584.69847277, 73559.88574209,
       73533.6627132 , 73506.07302838, 73477.15911153, 73446.96235397,
       73415.52329927, 73382.88182655, 73349.07733182, 73314.14890747,
       73278.13551993, 73241.07618599, 73203.01014812, 73163.97704903,
       73124.01710541, 73083.17128036, 73041.48145297, 72998.99058275,
       72955.74286473, 72911.78386991, 72867.16066376, 72821.9218944 ,
       72776.11784211, 72729.80042413, 72683.02315574, 72635.84108281,
       72588.31072647, 72540.49012285, 72492.43910499, 72444.22006487,
       72395.89955185, 72347.55119864, 72299.26058752, 72251.13271666,
       72203.30259641, 72155.94906488, 72109.31103707, 72063.7040806 ,
       72019.53368116, 71977.30040692])]","[array([-3512.50461433, -3482.88006314, -3451.61807897, -3418.84098637,
       -3384.66255071, -3349.18817903, -3312.51523287, -3274.73342156,
       -3235.92525072, -3196.16650554, -3155.52675284, -3114.06984953,
       -3071.85444791, -3028.93449098, -2985.35969229, -2941.17599695,
       -2896.42602095, -2851.14946704, -2805.38351576, -2759.16319028,
       -2712.52169381, -2665.49071777, -2618.1007186 , -2570.38116044,
       -2522.36072003, -2474.06745021, -2425.52889835, -2376.77217751,
       -2327.82399215, -2278.71062665, -2229.45791789, -2180.09125241,
       -2130.63565904, -2081.11611033, -2031.55820304, -1981.98945788,
       -1932.44155412, -1882.95388007, -1833.57880414, -1784.38900676,
       -1735.48699978, -1687.01654039, -1639.17500006, -1592.22494453,
       -1546.50241959, -1502.41904715, -1460.45537652, -1421.14419333,
       -1385.04449464, -1352.70902354, -1324.64986284, -1301.30703997,
       -1283.02428253, -1270.03436708, -1262.45455019, -1260.29093384,
       -1263.44961027, -1271.75208845, -1284.95267193, -1302.75591863,
       -1324.83287286, -1350.83528739, -1380.40748081, -1413.19578444,
       -1448.85573122, -1487.0572494 , -1527.4881701 , -1569.85636122,
       -1613.89077893, -1659.34169325, -1705.98030496, -1753.59793194,
       -1802.00490722, -1851.02929989, -1900.51554323, -1950.32303292,
       -2000.32474095, -2050.40587674, -2100.46261678, -2150.40091579,
       -2200.13540652, -2249.58839091, -2298.68892212, -2347.37197485,
       -2395.57770002, -2443.25075885, -2490.33973112, -2536.79659209,
       -2582.57625284, -2627.63615881, -2671.93594177, -2715.43712088,
       -2758.10284907, -2799.8977012 , -2840.78750153, -2880.73918826,
       -2919.72071391, -2957.70098118, -2994.64981472, -3030.53797069,
       -3065.33718727, -3099.02028108, -3131.56129642, -3162.93571686,
       -3193.12075162, -3222.09571266, -3249.84250245, -3276.34623738,
       -3301.59603666, -3325.58601278, -3348.31650537, -3369.79560659,
       -3390.04103123, -3409.08238828, -3426.9639109 , -3443.74769631,
       -3459.51749195, -3474.38303553, -3488.48490526, -3501.9997534 ,
       -3515.14566761, -3528.1872136 , -3541.43944541, -3555.26982098,
       -3570.09655708, -3586.38158639, -3604.61612295, -3625.29718813,
       -3648.89461677, -3675.81020199])]"
9,113440.0015536116,132.0,"[array([38265.11770131, 38274.22138674, 38276.49654493, 38272.39596949,
       38262.43353241, 38247.1485889 , 38227.08168662, 38202.75867335,
       38174.68085213, 38143.31937347, 38109.11251941, 38072.46491299,
       38033.74799262, 37993.30134179, 37951.43467945, 37908.4305106 ,
       37864.54761744, 37820.02573825, 37775.09191242, 37729.96902791,
       37684.88702308, 37640.09688686, 37595.88699103, 37552.60035866,
       37510.65033524, 37470.53108969, 37432.81891372, 37398.16091508,
       37367.24964986, 37340.78520311, 37319.42932367, 37303.75833835,
       37294.22193017, 37291.11341023, 37294.55448733, 37304.49469552,
       37320.72337678, 37342.89082268, 37370.5348411 , 37403.10937183,
       37440.01250496, 37480.6120878 , 37524.26786633, 37570.34971249,
       37618.25192234, 37667.40384725, 37717.27727634, 37767.39105397,
       37817.31342449, 37866.66256704, 37915.10573629, 37962.35736804,
       38008.17645232, 38052.36342188, 38094.75675554, 38135.22945272,
       38173.68549922, 38210.05641315, 38244.29793437, 38276.38689998,
       38306.31833094, 38334.10274136, 38359.76367127, 38383.33543515,
       38404.86107275, 38424.39048514, 38441.97873683, 38457.68450594,
       38471.56866638, 38483.69299124, 38494.11897335, 38502.90676809,
       38510.11427444, 38515.79638321, 38520.00443518, 38522.7859467 ,
       38524.18467497, 38524.24110876, 38522.9934818 , 38520.47941386,
       38516.73828745, 38511.8144645 , 38505.76143607, 38498.64697776,
       38490.55935402, 38481.61457348, 38471.96464293, 38461.80669037])]","[array([-1566.5805804 , -1615.90729011, -1666.00831126, -1715.98602519,
       -1765.12528662, -1812.87109889, -1858.8062233 , -1902.63065679,
       -1944.1438692 , -1983.23008897, -2019.84659436, -2054.01479511,
       -2085.81380512, -2115.37616493, -2142.88534356, -2168.5746114 ,
       -2192.72681388, -2215.6744762 , -2237.79952259, -2259.53169817,
       -2281.3445499 , -2303.74760237, -2327.27324892, -2352.45702542,
       -2379.81053607, -2409.78751044, -2442.74525646, -2478.90578471,
       -2518.32243385, -2560.8581465 , -2606.18016917, -2653.7730878 ,
       -2702.96863469, -2752.98773971, -2802.98868572, -2852.11518864,
       -2899.53941326, -2944.49673632, -2986.31089291, -3024.40961182,
       -3058.33181589, -3087.72795952, -3112.35520776, -3132.06905742,
       -3146.81277267, -3156.60573381, -3161.53152915, -3161.72638165,
       -3157.36830523, -3148.66723068, -3135.85622443, -3119.18383915,
       -3098.90757617, -3075.28840125, -3048.58623144, -3019.05629802,
       -2986.94628569, -2952.4941485 , -2915.9265073 , -2877.45753961,
       -2837.28828085, -2795.60626423, -2752.58543553, -2708.38628776,
       -2663.15616923, -2617.02972686, -2570.12945378, -2522.5663173 ,
       -2474.44044886, -2425.84188237, -2376.85133061, -2327.54099104,
       -2277.97537285, -2228.212135  , -2178.30292147, -2128.2941739 ,
       -2078.2278933 , -2028.14231174, -1978.07242141, -1928.05029337,
       -1878.10510333, -1828.26276891, -1778.54509943, -1728.96837201,
       -1679.54129119, -1630.26237917, -1581.11700244, -1532.07448839])]"
