Cutoff,downstream_distance,time,radius,cutlen,cllen
0,161229.10876756159,7.75,239.55025679540546,2759.3083443344926,198608.71331303954
1,147574.47181557072,9.25,335.28035716553984,3860.7917749586304,197039.04271661816
2,129357.49907914722,20.25,341.4349887642947,3910.657758009689,207400.97746131138
3,164371.16823826925,20.75,269.9888785136698,5109.53975151021,203408.34606382344
4,129415.03047702214,25.25,302.5825512022333,3423.0914318792015,206765.75383865787
5,12355.00871367625,28.5,337.23339887919747,3910.365281673858,207595.45553136084
6,114609.44888433711,29.0,470.02198255740893,11665.463086350312,197083.65809266354
7,164119.22930305143,32.5,352.1943231238846,4065.565697313795,198942.8274785345
8,19836.38420493544,35.5,316.5753481522929,3660.4266651825355,200569.2171727195
9,194995.7291079988,41.5,419.6043396192542,5111.322260120377,205374.44164546076
10,185578.76095313596,52.75,263.8357201852469,7821.557542288337,215046.60675548224
11,23938.07215838125,57.25,254.0256668711389,2558.181814351731,219928.73289239992
12,41374.24065398746,59.5,376.8436883117729,7911.172557829433,215869.31532328445
13,119087.49195228342,60.75,565.7761568648261,6660.877303305869,211668.90561958382
14,180201.51281837662,64.25,368.73236109380866,4214.363693200062,213925.43119081337
15,105540.08566319662,67.5,444.87904885565763,6161.32897387563,213567.52266255295
16,125464.09672490932,67.75,325.21279496160446,3411.7281054564414,211050.4741632956
17,201878.3561245476,70.25,287.02660665835754,3008.929479065282,212856.57097968957
18,15464.663770797746,75.75,348.5639651944003,3759.792998510572,218587.68490716524
19,102925.84435862869,77.0,388.9059910382955,4516.888234616227,216489.24038256484
20,127341.36809257341,83.0,314.6685616250122,3360.3535707117594,223204.97912608125
21,143508.12313870952,87.0,280.8963830352315,3210.265650820421,226595.79792611877
22,40764.03243095795,97.0,443.12706084855455,5812.773468663726,236422.3792490912
23,213900.08624638245,106.5,320.8731947562011,3559.9595007208954,248311.53287802005
24,87778.0500284212,112.0,471.5057607414723,5608.906082548614,248642.46689618716
25,19974.094126678585,114.75,269.1998544982476,2959.3677644152444,250706.61445680863
26,192078.7445426669,116.5,488.16772754242425,5509.268091544174,248582.52105231676
27,28995.18120306427,120.25,359.4664701368872,3909.222114913232,251578.59796044594
28,200050.1507644086,120.5,407.59216723506887,5363.276737488544,247101.9659137459
29,153665.97984921443,121.25,289.62076581223147,3158.989336584473,245759.1987703335
30,106748.2751607999,122.75,550.8861580570228,6860.553764191533,242108.612788609
31,97622.92980399179,123.5,605.0148837270434,7465.123539146703,236551.9777740861
32,230689.70809505793,127.75,454.8129299327196,8713.586856237349,236860.60767478042
33,110145.7269836592,128.0,391.87648483598974,10481.246234192507,227329.87124696517
34,140409.9876283054,128.25,407.8392524915999,5012.1525976008315,223252.78165437919
35,22729.12102157087,131.75,298.5752732609348,7065.822807581901,223508.97025684905
36,210506.0449203483,143.75,286.9417332083433,2859.029515330659,242770.11288379895
37,57147.83088172784,145.0,470.52794908818913,15524.999454869823,229832.1753987532
38,207159.12779347436,147.0,583.6385050106873,8521.076565242533,225347.17539995318
39,44727.18519437442,147.5,522.1567619266892,6771.530751519084,219983.8267377101
40,28890.011585393117,150.75,279.8629437239232,3161.1748002009613,223277.73263752545
41,145566.49308619517,151.25,677.518474104032,16166.611136424033,208467.53211351522
42,5000.361014799439,153.75,469.3592479678833,9315.499068239102,204962.66839544682
43,65833.5684134195,156.5,319.85686814467,9773.806468483242,201026.82653272973
44,203309.28379088314,161.0,392.82144411494136,5815.962716402734,204121.96308686666
45,189153.75042549157,170.0,359.3452150920442,3909.770993774658,217149.43299587577
46,85694.79170558801,172.5,545.6861879906274,5160.428059297579,216934.0281021737
47,213040.9534140422,173.25,299.7511729299021,3316.2857896456867,215459.86853165767
48,166774.92313495843,175.75,441.7404140779641,4659.921413834219,215816.574571329
49,52419.92464457649,177.25,286.66957687203006,3260.8222833375034,215826.31795212213
50,172366.45190039676,179.75,319.18008087285887,10428.264767409717,210424.74785210632
51,46108.56303286891,181.5,212.3372687994332,11425.024698328867,202707.2409068725
52,135145.94274751996,182.75,339.96253403076355,3711.1531506665633,201913.11763072168
53,177130.55578347365,183.0,232.63027752758083,2571.6857116410056,200289.77246528148
54,133366.447237427,187.25,416.46372552980483,4723.069966937205,204160.03388217505
55,119929.26008315281,189.25,492.48377712779,5710.274139048694,202609.65739949257
56,75509.51100683151,189.5,527.7132270975397,5611.849719989981,197932.71819487878
57,186397.1098145511,193.75,376.5196209218303,4311.758446826874,202283.7113089654
58,180585.32609530867,196.0,276.15674658673504,3114.969104494596,203802.5951583329
59,53003.34590900738,197.75,242.488397147305,2512.1384826473495,204892.00364577587
60,177826.24167380732,200.25,193.02632186960167,16606.754427799213,193110.08527785295
61,105953.54817923284,201.75,492.0433315104938,8165.109155580702,188178.40829269623
62,143594.07283887695,203.0,332.1876653775655,3610.7116644039934,187419.9763387191
63,30481.48393745197,206.75,321.89936584443006,3359.8983771640546,189421.9347486319
64,100526.87475005757,210.5,460.9520913081411,5416.058342979724,190863.74341169125
65,26819.362856676875,212.5,329.3849935122119,3567.8424025212144,191145.68877492115
66,48869.34801624539,214.75,368.144165122587,4463.376102273041,190804.29779241182
67,104909.00740111875,217.0,360.6267592084947,8920.821257399231,185951.51825093126
68,127325.0485875864,221.25,201.06928520265583,8367.4765013624,185008.34395243964
69,92555.66933435018,227.5,347.71968506446177,4062.136918671289,190942.01091816608
70,9193.714952472908,228.25,437.02641213782755,5262.193735936285,187271.3015613759
71,155639.18940461887,230.5,384.13235317291446,4510.68040729853,186860.73008594065
72,30913.927818602424,234.0,228.1017708899326,2509.3217474164367,190460.19994027205
73,9706.60312453909,236.5,234.01465528383284,2365.5631411153868,192471.3497248311
74,51404.675557751085,237.0,256.7172816908019,2660.459254831905,191024.35479524342
75,141297.75153137834,240.0,251.2528928432269,2809.6983864119766,193111.6144608838
76,87299.00842070775,243.75,329.7789611177428,3761.422247569864,191116.52101890097
77,28796.08269568965,247.0,286.9722198213333,3165.1847189419414,193463.3262819765
78,121440.35507411738,250.0,315.4764428394787,8515.87846403328,189973.44213347856
79,10653.77777526105,251.25,238.73065005685407,2510.451015400409,189900.7717724487
80,29799.813818210238,253.0,233.0293059677028,2468.184165592336,190622.39729510783
81,147849.38747365255,255.0,555.8551377295578,6911.7694919674705,187085.71681007612
82,183790.38705396242,258.25,396.41596322899574,4911.801183875311,187609.3226536913
83,154232.6011467324,259.25,299.9747508242853,7524.382872854669,182063.3354469814
84,95438.10314508213,264.25,335.08645918268513,3759.507103072028,186168.49156055722
85,95126.60445061975,271.5,320.5542850784584,3318.251611622982,193790.84814205134
86,142774.12030954313,276.5,341.3921584497263,3811.4588639324193,197187.20786963703
87,128615.65032880544,278.75,327.8734095176368,3911.8613414883002,196835.36192353553
88,154762.27852383535,285.25,310.2106916915175,3561.164020648323,202652.5269638015
89,119669.28798904408,289.75,529.4190427208908,6309.625621468859,202850.02620708157
90,73393.91805230187,291.5,469.00967517650037,20576.16288460466,185248.22495710663
91,88577.36609082602,292.75,288.0429302830975,2719.1606015306747,185277.91605756388
92,36253.58272176611,294.25,325.4224043309657,3459.948143472299,184800.25217107314
93,128159.25416653624,296.25,265.0073987862287,2762.0906916606614,185722.26351006012
94,126045.10785233756,302.0,300.23811812741224,3423.467134003908,191415.73435861839
95,160774.5645607004,311.25,399.932078175831,4760.518028230828,199599.69153900252
96,203013.04194666783,317.25,337.7576374415622,4362.420213575451,203873.27620324527
97,15304.273234262566,320.25,353.4563194567471,4060.141213317515,199157.51522898104
98,20470.323745749953,327.0,289.5540444287378,25986.732032354364,183287.4582642888
99,162033.67044140497,332.75,509.28552902090524,6761.550826367578,186078.89633881056
100,8960.952412555282,339.5,295.9051702502573,12029.221320930159,184847.56729718688
101,136497.94323844084,342.25,307.47684069600047,3409.9244683048437,186252.47963389565
102,173586.30219034306,345.5,264.95703724332367,17027.7760745024,174609.42997066976
103,41950.11557801844,348.5,290.5604622451732,14478.612545626922,165155.90678515105
104,114044.95590046798,352.0,265.9950457673073,2909.632450134588,168283.53175592187
105,45592.876627801656,359.0,285.56592856384987,3264.899435283274,172056.37577281732
106,158421.78832787534,366.5,543.9159767585342,6061.325011952635,176672.70186479992
107,112891.08987374273,373.0,505.5411533706573,7861.767778710099,178078.01206450217
108,74445.61225678633,373.25,497.9535251136768,5761.414075983167,173146.1957266407
109,50787.24728037383,375.75,269.03236524453877,2708.400719150671,174656.5776640894
110,19731.658838006675,379.25,298.97536592775,3561.0636998931577,176678.9959098355
111,154579.39979394255,379.5,298.89587604349055,13443.551582333012,164055.93521128787
