Cutoff,downstream_distance,time,radius,cutlen,cllen
0,62431.163718579344,10.0,325.205915349816,4620.9111457776335,151375.56780312015
1,45792.9374271256,46.0,259.2279403246525,2763.5366149364663,171674.53178191907
2,130729.87229218097,54.5,516.2462910901861,5864.098279793474,172007.0198390995
3,169805.98285338908,67.5,414.4383619007194,5064.606179441185,176427.27030613116
4,6555.856866601725,70.0,307.8836188366985,23300.4470161401,155368.8546391613
5,48811.75488508081,99.0,438.73260541984615,5314.588781375119,169454.93635151497
6,32008.466262023845,107.5,242.66543494135004,2713.995715303044,173260.90278749552
7,41185.48077572631,109.0,398.6453113557555,4464.473906046141,166924.22196052785
8,80676.72181950246,122.5,400.08692048952304,4515.067840247476,171827.55381839248
9,48554.67338162107,128.5,251.24476015313,2612.6928860260323,173812.49957566537
10,169559.5276029287,137.5,357.63828271597924,3864.3007401203517,176586.40824443992
11,141263.6463356561,153.5,271.8875340012064,3215.9584521952374,185095.20805118326
12,93205.39111744882,163.5,282.35006302057656,3013.548384865981,189777.89530046727
13,95312.85894092986,167.0,335.3560446097792,6470.345160378339,186366.3318584901
14,73728.0366440588,172.0,495.6239946258823,16276.736675722806,174112.53321216913
15,117869.89357067006,176.5,451.62683314181777,5966.538439020333,171831.94183275156
16,64460.58384741385,188.5,304.7031358897047,3314.192976762117,177218.3421882347
17,88764.01560407194,194.0,387.94704843658826,10869.792205225944,170584.11051876738
18,47044.31074657648,202.5,287.0761879513272,3364.862717589263,173386.52157950934
19,144169.0912530692,221.5,629.5668625197491,8616.596573399327,178141.80639492068
20,65944.68777275215,223.0,410.865670406499,4764.169532543579,174940.75713359364
21,7854.027123295284,233.5,458.6258759051636,5564.283497720631,177408.32757705607
22,76772.98347807037,271.5,346.0384957997912,3565.8708393875413,203300.9265478772
23,149699.8271191149,273.5,369.1114491828412,4115.267751758188,201209.7335372881
24,187256.22814475108,275.0,437.29585248219814,5264.1319458140115,197536.42773689484
25,126895.478795119,277.5,382.34041593761043,15176.380826952545,184651.01244648884
26,49201.049698872586,280.5,339.2910239464,10474.406328963732,176836.44594890863
27,133879.86831905975,286.5,343.14620050178195,18845.309148914985,162582.88012598318
28,10819.53024563019,320.0,350.72618967364775,4266.207211947012,179822.0957786917
29,24250.54028248628,325.0,595.0789370646462,8214.50436971879,175411.4988874485
30,150364.99596976233,329.0,281.8747802336417,17373.586379670814,161247.51774782495
31,93288.16719153248,331.5,495.244952465171,5762.881639791983,157693.58802967207
32,11820.982834020928,357.5,250.25414534830568,2663.2611971933343,173176.10840542056
33,33217.05026231583,358.5,637.109085267641,9214.901632939964,165118.87561747202
34,74920.43532173197,367.5,251.10760948791358,2764.496364147852,169492.79805258644
35,161687.25217461126,370.5,413.06760046460624,9915.486470727392,162267.31748835082
36,71304.0077247165,383.0,529.4420655373965,6363.568955153696,165281.60992485995
37,158693.2149341701,388.5,262.2935654425798,2914.3059603738684,166772.76802831635
38,17335.28552985017,391.5,731.3309536201132,8916.020068711987,160391.74685092297
39,120747.34328066642,395.0,538.2483678627866,12122.822264520666,151282.05050354343
40,148300.229304203,410.5,344.94774597686524,4066.5679330835096,158833.50920469032
41,32388.265229377605,413.5,336.4159794164025,3764.9425679835676,157647.70039220835
42,95361.5481965184,418.0,420.49013110353894,4463.442536954144,156810.6602859589
43,38204.11020662767,418.5,430.3695607474744,15538.721901448145,142070.50424576545
44,23513.51311238711,430.0,441.3561176279168,4964.943025543125,145259.0308044125
45,152812.58427394842,456.5,250.95131560123806,2865.824891111632,161239.85623011223
46,96531.43825620571,459.5,689.0251951492202,9263.856529821473,154633.69971526891
47,17434.05181335409,468.0,354.10603306557823,4266.381447391683,157257.45290459323
48,100221.22887425071,468.5,380.19545210153365,9673.632355700216,148409.28149428763
49,115198.59080698663,476.0,362.8902345756573,4015.02648170993,150493.34158862787
50,72741.41670754128,479.5,344.8903182033859,4267.744186212699,149185.8433686553
51,72427.40484704231,491.5,312.3203199666127,3516.5230907238106,154737.86937491826
52,30874.10911524898,507.0,284.6654431971943,3266.512734593412,163257.67275437788
53,164740.7872969448,527.5,369.19120984608884,5866.60249627419,173618.1229874731
54,14021.07621593473,538.5,570.6590125533019,7365.448050386155,175617.75764931497
55,81544.53526427894,541.5,231.3696363707212,2463.8352674646035,176141.34562862944
56,144566.05607778518,555.0,314.08423576351424,3765.7899360496767,183706.02169158938
57,110622.01287770602,556.5,493.11336883952913,5412.919884092701,179952.69745988358
58,18835.769365030348,562.5,371.5365263155994,4365.300161616814,180808.5489336863
59,118176.89805638722,564.5,382.58623339528873,4316.200981436967,178533.65902576956
60,45565.081380460935,567.0,598.0244418512539,6213.993215038144,174725.36818529692
61,70856.45828186463,568.5,219.29403066782416,12427.758977172361,163892.91292357736
62,29512.508934947033,571.0,255.64932176420155,2713.564701777152,163404.65654882888
63,158172.3517229345,581.5,295.17876655708795,3063.9223477922774,167801.29155799418
64,144898.621683722,589.0,570.8925938292327,9918.24899733451,163341.8679443912
65,22094.20537750604,591.5,276.6551512834628,6668.392316144383,153239.33846011347
66,125577.96384488726,599.0,679.3130474098567,10114.615051244064,148741.44907618663
67,42553.946969961005,602.0,605.2487746876668,16825.952690752147,134478.09270135357
68,93343.31873136139,604.0,500.6085941700231,6769.718514292421,129707.09417777996
69,96100.99094221274,625.0,276.0065413934152,2864.1655581038376,142641.29662927974
70,5055.391923897864,630.5,577.9005649563885,8517.351603104804,138694.36820393318
71,10424.085685884784,633.0,373.98281848616915,4219.728415101479,136860.82293739685
72,85174.34049484436,651.0,353.8777827743263,4215.597168724528,147110.59557111355
73,39014.43704128495,654.5,322.979215603248,3767.484396025754,146693.48230446098
74,15240.78691664304,679.0,393.35989686609383,4167.639399397595,163722.84052282997
75,128906.99523164405,686.5,399.67749975618926,4415.038722861581,166377.0235453784
76,62875.10524508987,687.5,599.5220527427351,11570.70292926914,156132.91151295137
77,45277.472165837484,690.5,306.1418273609577,4368.387076620066,154922.98124354242
78,142316.41500945363,696.0,409.80281038090936,4564.1415505835885,155304.6384097697
79,98061.66506771228,700.0,244.3990494761763,2714.9297973586226,156217.31831522167
80,81012.78428262194,709.0,501.26204393588927,6216.651796077209,157427.05782757633
81,82991.97439299386,709.5,315.9532105808648,3425.9783705198856,154851.26088048785
82,39816.81977965751,710.5,453.665046348884,5716.763969811503,150350.59544827804
83,121427.20765618669,712.5,382.3024744658156,4966.3093582865895,147391.6618431275
84,6209.842127146963,714.5,305.5016195149307,3365.8635276858845,146010.0965946288
85,18686.633493986552,717.5,280.9863432112842,3266.6249432132468,145356.97370864547
86,96936.93001939553,728.5,378.59583480241577,4566.245203580039,148976.9551000358
87,87875.43345260996,734.5,203.46309991958302,13236.643700067463,140522.09207824554
88,67585.43639585002,748.0,297.3183091025108,3215.0370594356646,147290.1043137513
89,111640.37392025854,751.0,285.6059221038856,9328.589991514955,140516.84911656808
90,58613.46542496404,753.5,530.7285595424356,6465.378959001227,136160.13470347202
91,118744.05329364464,760.0,281.6951743807627,17244.401011635666,123612.28209731948
92,47725.25842837494,776.0,313.1997073194834,3364.4968205785804,130726.90705492183
