Cutoff,downstream_distance,time,x,y
0,26936.480555069273,25.0,"[array([7102.33609899, 7079.09155222, 7050.43104606, 7017.24523706,
       6980.32081121, 6940.34297405, 6897.90336396, 6853.51025488,
       6807.59915614, 6760.54272415, 6712.65963355, 6664.22320228,
       6615.47286702, 6566.63600326, 6517.97453177, 6469.87768961,
       6423.01810606, 6378.54932087, 6338.23712108, 6304.35316353,
       6279.25302114, 6264.7999378 , 6261.93519444, 6270.57726243,
       6289.80526608, 6318.16572349, 6353.96598681, 6395.49164216,
       6441.140728  , 6489.4921401 , 6539.32999673, 6589.64190025,
       6639.60354293, 6688.55746732, 6735.99051925, 6781.51243214,
       6824.83671499, 6865.76429245, 6904.169953  , 6939.99146501,
       6973.22113399, 7003.89954544, 7032.11123412, 7057.98202251,
       7081.67776327, 7103.40419323, 7123.40755026, 7141.97551223,
       7159.43788741, 7176.1663221 , 7192.57211673, 7209.10110318,
       7226.22451857, 7244.42503421])]","[array([1428.36835553, 1383.70505161, 1342.3530987 , 1304.58114087,
       1270.49944649, 1240.10146077, 1213.29228503, 1189.90556862,
       1169.7095904 , 1152.4025217 , 1137.59619357, 1124.78741745,
       1113.31658154, 1102.31612273, 1090.65879652, 1076.93042002,
       1059.47705369, 1036.60226254, 1006.96214645,  970.06532578,
        926.61798235,  878.4759758 ,  828.21532387,  778.563461  ,
        731.94259253,  690.22948751,  654.7037874 ,  626.10873939,
        604.75758232,  590.6448041 ,  583.54331331,  583.08172729,
        588.80238671,  600.2031456 ,  616.7664642 ,  637.97899242,
        663.34424329,  692.390364  ,  724.6745076 ,  759.78490787,
        797.34145286,  836.99531972,  878.42805369,  921.35032983,
        965.50051047, 1010.64299268, 1056.5662197 , 1103.08010816,
       1150.01253066, 1197.20442167, 1244.50309532, 1291.75354511,
       1338.78790353, 1385.41388644])]"
1,9613.988508340688,28.0,"[array([4.66289487e+03, 4.61767580e+03, 4.57090541e+03, 4.52292980e+03,
       4.47405383e+03, 4.42454569e+03, 4.37464122e+03, 4.32454757e+03,
       4.27444641e+03, 4.22449644e+03, 4.17483532e+03, 4.12558080e+03,
       4.07683118e+03, 4.02866476e+03, 3.98113843e+03, 3.93428508e+03,
       3.88810997e+03, 3.84258587e+03, 3.79764745e+03, 3.75318536e+03,
       3.70904122e+03, 3.66500559e+03, 3.62082169e+03, 3.57619895e+03,
       3.53084024e+03, 3.48448577e+03, 3.43697222e+03, 3.38829883e+03,
       3.33868441e+03, 3.28859455e+03, 3.23872341e+03, 3.18992770e+03,
       3.14312746e+03, 3.09919791e+03, 3.05887619e+03, 3.02269732e+03,
       2.99096237e+03, 2.96373334e+03, 2.94084555e+03, 2.92192870e+03,
       2.90642974e+03, 2.89363401e+03, 2.88268472e+03, 2.87260376e+03,
       2.86232087e+03, 2.85072030e+03, 2.83671296e+03, 2.81933383e+03,
       2.79784911e+03, 2.77184360e+03, 2.74125759e+03, 2.70635917e+03,
       2.66766289e+03, 2.62582198e+03, 2.58152417e+03, 2.53541107e+03,
       2.48802886e+03, 2.43980882e+03, 2.39107079e+03, 2.34204158e+03,
       2.29288020e+03, 2.24370303e+03, 2.19460372e+03, 2.14566494e+03,
       2.09696174e+03, 2.04855833e+03, 2.00050187e+03, 1.95281642e+03,
       1.90549966e+03, 1.85852340e+03, 1.81183770e+03, 1.76537747e+03,
       1.71907013e+03, 1.67284306e+03, 1.62662976e+03, 1.58037418e+03,
       1.53403307e+03, 1.48757669e+03, 1.44098798e+03, 1.39426102e+03,
       1.34739894e+03, 1.30041185e+03, 1.25331492e+03, 1.20612680e+03,
       1.15886845e+03, 1.11156239e+03, 1.06423228e+03, 1.01690292e+03,
       9.69600380e+02, 9.22352527e+02, 8.75189661e+02, 8.28145388e+02,
       7.81257674e+02, 7.34570087e+02, 6.88133224e+02, 6.42006329e+02,
       5.96259085e+02, 5.50973542e+02, 5.06246134e+02, 4.62189676e+02,
       4.18935195e+02, 3.76633414e+02, 3.35455651e+02, 2.95593873e+02,
       2.57259668e+02, 2.20681911e+02, 1.86103029e+02, 1.53773855e+02,
       1.23947262e+02, 9.68708904e+01, 7.27794316e+01, 5.18870223e+01,
       3.43802869e+01, 2.04125305e+01, 1.00994511e+01, 3.51658396e+00,
       6.98522268e-01, 1.63980580e+00, 6.29724926e+00, 1.45934072e+01,
       2.64208398e+01, 4.16468493e+01, 6.01183895e+01, 8.16669000e+01,
       1.06112876e+02, 1.33270037e+02, 1.62949016e+02, 1.94960526e+02,
       2.29118002e+02, 2.65239735e+02, 3.03150541e+02, 3.42683005e+02,
       3.83678358e+02, 4.25987043e+02, 4.69469004e+02, 5.13993777e+02,
       5.59440391e+02, 6.05697147e+02, 6.52661293e+02, 7.00238616e+02,
       7.48342999e+02, 7.96895932e+02, 8.45826019e+02, 8.95068474e+02,
       9.44564622e+02, 9.94261419e+02, 1.04411099e+03, 1.09407016e+03,
       1.14410008e+03, 1.19416578e+03, 1.24423585e+03, 1.29428204e+03,
       1.34427899e+03, 1.39420394e+03, 1.44403640e+03, 1.49375797e+03,
       1.54335208e+03, 1.59280381e+03, 1.64209965e+03, 1.69122740e+03,
       1.74017596e+03, 1.78893521e+03, 1.83749591e+03, 1.88584952e+03,
       1.93398818e+03, 1.98190455e+03, 2.02959176e+03, 2.07704333e+03,
       2.12425311e+03, 2.17121519e+03, 2.21792389e+03, 2.26437367e+03,
       2.31055912e+03, 2.35647490e+03, 2.40211571e+03, 2.44747628e+03,
       2.49255128e+03, 2.53733537e+03, 2.58182313e+03, 2.62600905e+03,
       2.66988751e+03, 2.71345275e+03, 2.75669888e+03, 2.79961983e+03,
       2.84220936e+03, 2.88446103e+03, 2.92636819e+03, 2.96792398e+03,
       3.00912129e+03, 3.04995276e+03, 3.09041078e+03, 3.13048746e+03,
       3.17017461e+03, 3.20946378e+03, 3.24834619e+03, 3.28681274e+03,
       3.32485405e+03, 3.36246036e+03, 3.39962164e+03, 3.43632750e+03,
       3.47256723e+03, 3.50832983e+03, 3.54360399e+03, 3.57837812e+03,
       3.61264037e+03, 3.64637872e+03, 3.67958094e+03, 3.71223476e+03,
       3.74432786e+03, 3.77584802e+03, 3.80678326e+03, 3.83712196e+03,
       3.86685308e+03, 3.89596641e+03, 3.92445282e+03, 3.95230462e+03,
       3.97951601e+03, 4.00608352e+03, 4.03200663e+03, 4.05728848e+03,
       4.08193665e+03, 4.10596410e+03, 4.12939032e+03, 4.15224249e+03,
       4.17455698e+03, 4.19638084e+03, 4.21777358e+03, 4.23880901e+03,
       4.25957716e+03, 4.28018620e+03, 4.30076431e+03, 4.32146119e+03,
       4.34244908e+03, 4.36392305e+03, 4.38610003e+03, 4.40921630e+03,
       4.43352289e+03, 4.45927858e+03, 4.48674012e+03, 4.51614982e+03,
       4.54772076e+03, 4.58162081e+03, 4.61795670e+03, 4.65676015e+03,
       4.69797797e+03, 4.74146769e+03])]","[array([ 705.66520743,  727.40746092,  745.54120347,  760.15627504,
        771.3581336 ,  779.26271275,  783.99276909,  785.67544005,
        784.44080185,  780.42127639,  773.7517877 ,  764.57061352,
        753.02091757,  739.25298387,  723.42720631,  705.71791701,
        686.31816516,  665.44558679,  643.34953273,  620.31963827,
        596.69599282,  572.88092488,  549.35200808,  526.67498275,
        505.51363628,  486.6313132 ,  470.87640647,  459.14385581,
        452.30887333,  451.13867003,  456.19947857,  467.78274731,
        485.87070897,  510.14887856,  540.05849724,  574.87266705,
        613.77842505,  655.95115833,  700.61377659,  747.07806241,
        794.76841329,  843.22884157,  892.11335097,  941.15881821,
        990.13988914, 1038.80903669, 1086.83276216, 1133.74438505,
       1178.93740907, 1221.71313777, 1261.37360574, 1297.3299299 ,
       1329.19135816, 1356.81292377, 1380.29863269, 1399.97087877,
       1416.32122107, 1429.95527338, 1441.539577  , 1451.75401015,
       1461.25075165, 1470.62002492, 1480.36313761, 1490.87384729,
       1502.42911882, 1515.18962099, 1529.20907551, 1544.45036128,
       1560.80558096, 1578.11729561, 1596.19868101, 1614.85115138,
       1633.87874868, 1653.0991509 , 1672.3514826 , 1691.50126617,
       1710.44290864, 1729.10013569, 1747.42479319, 1765.39444258,
       1783.00917205, 1800.28802252, 1817.26538123, 1833.98763077,
       1850.51026397, 1866.89559555, 1883.21112723, 1899.5285599 ,
       1915.9233969 , 1932.47504686, 1949.26731091, 1966.38912538,
       1983.93542357, 2002.0079771 , 2020.71607594, 2040.17690579,
       2060.5154822 , 2081.86400417, 2104.36049911, 2128.14664922,
       2153.36472311, 2180.15358756, 2208.64384766, 2238.95225654,
       2271.17564158, 2305.38470163, 2341.61811821, 2379.87747505,
       2420.12347451, 2462.27386774, 2506.20337978, 2551.74572863,
       2598.6976361 , 2646.82454033, 2695.86757508, 2745.55129671,
       2795.59162409, 2845.70350066, 2895.60787649, 2945.03772175,
       2993.74290189, 3041.493854  , 3088.08409373, 3133.33164845,
       3177.0795546 , 3219.19557846, 3259.57132403, 3298.12088426,
       3334.77917619, 3369.5000811 , 3402.25448941, 3433.02832977,
       3461.8206425 , 3488.64174114, 3513.51149191, 3536.45772923,
       3557.51481683, 3576.72235677, 3594.12404394, 3609.76665965,
       3623.69919603, 3635.97210119, 3646.63663438, 3655.74432053,
       3663.34649337, 3669.49391704, 3674.23647667, 3677.62292906,
       3679.70070558, 3680.5157599 , 3680.11245424, 3678.53347825,
       3675.81979566, 3672.01061405, 3667.14337415, 3661.25375502,
       3654.37569255, 3646.54140854, 3637.78144845, 3628.12472576,
       3617.59857174, 3606.22878897, 3594.03970777, 3581.05424452,
       3567.29396101, 3552.77912436, 3537.52876677, 3521.56074471,
       3504.89179732, 3487.53760344, 3469.51283725, 3450.83122225,
       3431.50558339, 3411.54789723, 3390.96934019, 3369.78033457,
       3347.99059261, 3325.60915838, 3302.64444761, 3279.10428546,
       3254.99594244, 3230.32616826, 3205.1012241 , 3179.3269131 ,
       3153.00860935, 3126.15128555, 3098.75953938, 3070.83761896,
       3042.38944735, 3013.41864648, 2983.92856063, 2953.92227975,
       2923.40266277, 2892.37236124, 2860.83384345, 2828.78941949,
       2796.24126726, 2763.19146005, 2729.64199572, 2695.59482799,
       2661.05190026, 2626.01518211, 2590.48670918, 2554.46862673,
       2517.9632374 , 2480.97305372, 2443.50085599, 2405.54975602,
       2367.12326748, 2328.2253835 , 2288.86066209, 2249.03432024,
       2208.75233718, 2168.02156746, 2126.84986446, 2085.24621473,
       2043.22088379, 2000.7855736 , 1957.9535926 , 1914.74003907,
       1871.16199943, 1827.23876435, 1782.99206736, 1738.44635364,
       1693.62909156, 1648.57114549, 1603.30723774, 1557.8765389 ,
       1512.32344026, 1466.69857874, 1421.06020183, 1375.47597429,
       1330.02533372, 1284.80248949, 1239.92011742, 1195.51371585,
       1151.74644787, 1108.81409396, 1066.94949635, 1026.42563269,
        987.5562856 ,  950.69326961,  916.21942182,  884.5370854 ,
        856.0525544 ,  831.15774195])]"
2,176284.17101184558,39.0,"[array([52788.0360063 , 52743.45000859, 52696.15843557, 52647.11849529,
       52597.13924735, 52546.88897689, 52496.90516982, 52447.60371232,
       52399.28480005, 52352.13349341, 52306.21319107, 52261.45103206,
       52217.61631605, 52174.29809472, 52130.89849964, 52086.67544334,
       52040.88714109, 51993.08726117, 51943.53775909, 51893.53510244,
       51845.36267395, 51801.79307419, 51765.40397223, 51738.06504954,
       51720.75519072, 51713.64542566, 51716.30535466, 51727.92330536,
       51747.48754488, 51773.91581539, 51806.13908387, 51843.15078667,
       51884.03234559, 51927.96338656, 51974.2226575 , 52022.18367754,
       52071.30772405, 52121.13578672, 52171.28047304, 52221.4184364 ,
       52271.28364124, 52320.66162613, 52369.38483751, 52417.3290581 ,
       52464.4109253 , 52510.5865097 , 52555.85088755, 52600.23857678,
       52643.82459595, 52686.72573116, 52729.10134263, 52771.15271336,
       52813.1195752 , 52855.27214507])]","[array([-1304.69226706, -1328.06594132, -1345.25385864, -1356.41883592,
       -1361.83715985, -1361.86236787, -1356.90022013, -1347.39345459,
       -1333.81525255, -1316.67092009, -1296.50803632, -1273.93626082,
       -1249.65923611, -1224.522452  , -1199.5813333 , -1176.18910215,
       -1156.08341786, -1141.40020883, -1134.48721432, -1137.43730602,
       -1151.4791713 , -1176.56087865, -1211.37070821, -1253.73310201,
       -1301.1227132 , -1351.08202686, -1401.46782417, -1450.54925651,
       -1497.01093187, -1539.90795697, -1578.60356747, -1612.70600471,
       -1642.01222471, -1666.46096002, -1686.09515094, -1701.03269687,
       -1711.44415467, -1717.53603543, -1719.53851832, -1717.69660855,
       -1712.26396923, -1703.49883545, -1691.66156846, -1677.01352986,
       -1659.81705384, -1640.33637466, -1618.83943077, -1595.60051884,
       -1570.90381089, -1545.04777007, -1518.35049156, -1491.15592321,
       -1463.84073544, -1436.82124305])]"
3,132653.98993757143,60.0,"[array([36697.18581183, 36734.42740031, 36769.36782846, 36801.97283548,
       36832.22879963, 36860.14087589, 36885.73309717, 36909.05093095,
       36930.16699904, 36949.19089326, 36966.28419307, 36981.68179638,
       36995.72030048, 37008.87307487, 37021.78922319, 37035.328824  ,
       37050.57854699, 37068.81961664, 37091.40878959, 37119.54189438,
       37153.92604024, 37194.477153  , 37240.20010267, 37289.33044521,
       37339.67225249, 37388.97979549, 37435.25404665, 37476.90486088,
       37512.79512508, 37542.20896366, 37564.78365902, 37580.43225203,
       37589.27147892, 37591.5611981 , 37587.65661194, 37577.97225083,
       37562.95580427, 37543.06974191, 37518.77884826, 37490.54208188,
       37458.80745856, 37424.0089124 , 37386.56430624, 37346.87396641,
       37305.3193468 , 37262.26173529, 37218.04134416, 37172.97765688,
       37127.37237274, 37081.51627824, 37035.70020307, 36990.22728749,
       36945.41945992, 36901.60764441, 36859.09673402, 36818.1051475 ,
       36778.69181867])]","[array([ 629.9040015 ,  596.32531857,  560.36756887,  522.28735418,
        482.32211902,  440.69205758,  397.60233868,  353.24552181,
        307.80402627,  261.45250052,  214.35997831,  166.69192942,
        118.61296601,   70.29243664,   21.91782729,  -26.27527858,
        -73.94467558, -120.54518435, -165.20384292, -206.6166191 ,
       -243.05764761, -272.57614191, -293.35369675, -304.07847101,
       -304.17615402, -293.83268345, -273.85439481, -245.45792658,
       -210.06619349, -169.14893648, -124.11597694,  -76.25564906,
        -26.70616266,   23.55157711,   73.68855052,  123.01576614,
        170.9699716 ,  217.0994068 ,  261.05106402,  302.56028892,
        341.44317789,  377.59200024,  410.9737158 ,  441.63149727,
        469.6889312 ,  495.35618635,  518.93682815,  540.8330682 ,
        561.5460815 ,  581.66679618,  601.85181443,  622.77995801,
        645.08880855,  669.29813597,  695.73590232,  724.48675782,
        755.37725293])]"
4,167649.61048928808,90.5,"[array([44519.3412256 , 44529.97615218, 44533.76344207, 44531.05529603,
       44522.31832635, 44508.09588031, 44488.98246769, 44465.6101101 ,
       44438.64642505, 44408.80533195, 44376.87315384, 44343.75745276,
       44310.57300189, 44278.77965285, 44250.36737451, 44227.98572081,
       44214.72525593, 44213.33646073, 44225.22903243, 44249.95061277,
       44285.45774506, 44328.84989163, 44377.08067716, 44427.40910066,
       44477.59344705, 44525.91903996, 44571.14446524, 44612.41959662,
       44649.20260214, 44681.18728122, 44708.24397808, 44730.37370204,
       44747.67376325, 44760.3129768 , 44768.51467268, 44772.54607848,
       44772.71298001, 44769.35885585, 44762.86789824, 44753.67145875,
       44742.25746335, 44729.1821647 , 44715.0830855 , 44700.69086728,
       44686.83560619, 44674.44008369, 44664.48931813])]","[array([4351.38844656, 4400.54431678, 4450.6848663 , 4500.88204567,
       4550.37135019, 4598.55344598, 4644.99262445, 4689.418192  ,
       4731.73408969, 4772.04125927, 4810.67488487, 4848.25257038,
       4885.71521214, 4924.30877667, 4965.41029251, 5010.07154075,
       5058.27525161, 5108.34458115, 5157.13319214, 5200.98950964,
       5236.81689892, 5262.64971503, 5277.69116247, 5282.05708858,
       5276.45571662, 5261.9177626 , 5239.60587099, 5210.69420055,
       5176.29922737, 5137.44440947, 5095.04578606, 5049.90972795,
       5002.73714602, 4954.13055582, 4904.60173644, 4854.57855371,
       4804.41003262, 4754.3691169 , 4704.65287949, 4655.38039049,
       4606.5891637 , 4558.23223586, 4510.17952841, 4462.22894012,
       4414.13372239, 4365.65128108, 4316.6122714 ])]"
5,33701.02814188971,92.0,"[array([10088.76273326, 10130.36329543, 10171.38332225, 10211.81624045,
       10251.65568263, 10290.89542109, 10329.52929563, 10367.55116686,
       10404.95485868, 10441.73412667, 10477.88261951, 10513.39386073,
       10548.26122458, 10582.47792114, 10616.03697717, 10648.93121757,
       10681.15324813, 10712.69543909, 10743.5499158 , 10773.70855165,
       10803.16297236, 10831.90455866, 10859.92446184, 10887.21361537,
       10913.76275701, 10939.5624509 , 10964.60311732, 10988.87506443,
       11012.36852581, 11035.07369751, 11056.98078295, 11078.08003639,
       11098.36182161, 11117.81667416, 11136.43538461, 11154.20909657,
       11171.12942673, 11187.18861105, 11202.37967677, 11216.69664508,
       11230.13477035, 11242.69081463, 11254.36337422, 11265.1532571 ,
       11275.06393273, 11284.1020589 , 11292.27810687, 11299.6070937 ,
       11306.10944123, 11311.81197111, 11316.74905391, 11320.96392145,
       11324.510158  , 11327.45337672, 11329.87308722, 11331.86474498,
       11333.54195972, 11335.03881308, 11336.5121962 , 11338.14403558,
       11340.14319396, 11342.74676798, 11346.2203853 , 11350.857023  ,
       11356.97377403, 11364.90597436, 11374.99818732, 11387.59178384,
       11403.00930185, 11421.53636677, 11443.40264143, 11468.7638377 ,
       11497.6870865 , 11530.14175454, 11565.99711197, 11605.02723779,
       11646.92246332, 11691.30577429, 11737.75210111, 11785.80836967,
       11835.01248174, 11884.90989878, 11935.06706346, 11985.08139854,
       12034.58800774, 12083.26345389, 12130.82711781, 12177.04067562,
       12221.70620358, 12264.66335507, 12305.78597523, 12344.97843854,
       12382.1719227 , 12417.32077175, 12450.39905318, 12481.39737737,
       12510.32001964, 12537.18236409, 12562.0086717 , 12584.83016178,
       12605.68338542, 12624.60886221, 12641.64994684, 12656.85189134,
       12670.26107012, 12681.92433902, 12691.88850425, 12700.19988283,
       12706.9039405 , 12712.04499708, 12715.66599182, 12717.80830269,
       12718.51161426, 12717.81382905, 12715.75101694, 12712.35739742,
       12707.66534917, 12701.70544211, 12694.50648697, 12686.09559844,
       12676.49826824, 12665.73844514, 12653.83861967, 12640.81991166,
       12626.70215917, 12611.50400796, 12595.24300064, 12577.93566518,
       12559.59760246, 12540.24357267, 12519.88758064, 12498.54295997,
       12476.22245608, 12452.93830831, 12428.70233105, 12403.52599403,
       12377.42050182, 12350.39687249, 12322.46601553, 12293.63880892,
       12263.92617529, 12233.33915701, 12201.88899026, 12169.58717767,
       12136.44555952, 12102.47638336, 12067.69237164, 12032.10678751,
       11995.73349823, 11958.58703637, 11920.68265842, 11882.03640073,
       11842.66513264, 11802.58660655, 11761.81950472, 11720.38348251,
       11678.29920757, 11635.58839434, 11592.27383305, 11548.37941214,
       11503.93013237, 11458.95211097, 11413.4725732 , 11367.51982854,
       11321.12322824, 11274.31310063, 11227.12066085, 11179.57789236,
       11131.71739931, 11083.57223239, 11035.17569647, 10986.56115758,
       10937.76188074, 10888.81095008, 10839.74135043, 10790.58632521,
       10741.38016957, 10692.15966589, 10642.96641404, 10593.85033574,
       10544.87461692, 10496.12226201, 10447.70423101, 10399.76878791,
       10352.5112082 , 10306.18244096, 10261.09483984, 10217.62288335,
       10176.19711342])]","[array([-3537.13201561, -3509.25681068, -3480.53459982, -3450.99202466,
       -3420.65422119, -3389.54494168, -3357.68664907, -3325.10062782,
       -3291.80706597, -3257.82515574, -3223.17317325, -3187.8685701 ,
       -3151.92804821, -3115.36763555, -3078.20275019, -3040.44825902,
       -3002.11853278, -2963.22749755, -2923.78868842, -2883.81530089,
       -2843.32024721, -2802.316207  , -2760.81568307, -2718.83104981,
       -2676.37460452, -2633.45861407, -2590.09536189, -2546.29719142,
       -2502.07654814, -2457.4460164 , -2412.41835584, -2367.00653181,
       -2321.22374818, -2275.08347542, -2228.59948101, -2181.78585734,
       -2134.65704808, -2087.22787205, -2039.51354156, -1991.52967398,
       -1943.29229488, -1894.81782872, -1846.12307767, -1797.22518318,
       -1748.14157032, -1698.88986929, -1649.48781216, -1599.95309921,
       -1550.30323227, -1500.5553117 , -1450.72579781, -1400.83024106,
       -1350.88299337, -1300.89692193, -1250.88316214, -1200.85096481,
       -1150.80771816, -1100.75925624, -1050.7106008 , -1000.66732079,
        -950.63772354,  -900.636104  ,  -850.68725328,  -800.83234509,
        -751.1361532 ,  -701.69529321,  -652.64683447,  -604.17623966,
        -556.52325621,  -509.98423198,  -464.90949454,  -421.69498021,
        -380.7681797 ,  -342.56948706,  -307.53092398,  -276.05470558,
        -248.49408435,  -225.13840015,  -206.20345494,  -191.82745875,
        -182.07205601,  -176.92745321,  -176.32044875,  -180.12417083,
        -188.1684825 ,  -200.25024184,  -216.14284854,  -235.60472985,
        -258.38659842,  -284.23744812,  -312.90934311,  -344.16110929,
        -377.76106286,  -413.48891831,  -451.13701314,  -490.51097596,
        -531.42995123,  -573.72648017,  -617.24612441,  -661.84690646,
        -707.39862936,  -753.78212605,  -800.88847829,  -848.61823418,
        -896.88064427,  -945.59292862,  -994.67958138, -1044.07171543,
       -1093.7064473 , -1143.52632159, -1193.47877344, -1243.51562803,
       -1293.59263608, -1343.66904428, -1393.70720001, -1443.67218906,
       -1493.53150516, -1543.2547497 , -1592.81336   , -1642.18036401,
       -1691.33015943, -1740.2383153 , -1788.88139382, -1837.23679064,
       -1885.28259178, -1932.9974455 , -1980.36044768, -2027.35103943,
       -2073.9489158 , -2120.13394458, -2165.88609438, -2211.18537134,
       -2256.01176376, -2300.3451944 , -2344.16547991, -2387.4522971 ,
       -2430.18515603, -2472.34337953, -2513.90608928, -2554.85219821,
       -2595.16040946, -2634.80922174, -2673.77694128, -2712.0417005 ,
       -2749.58148368, -2786.37415969, -2822.3975224 , -2857.62933901,
       -2892.04740711, -2925.62962105, -2958.35404888, -2990.19902094,
       -3021.14323191, -3051.16585828, -3080.24669385, -3108.36630645,
       -3135.50621982, -3161.64912519, -3186.77912857, -3210.88204038,
       -3233.94571559, -3255.96045412, -3276.91947248, -3296.81945995,
       -3315.66123388, -3333.45051118, -3350.19881463, -3365.92453439,
       -3380.65416626, -3394.4237486 , -3407.2805184 , -3419.2848037 ,
       -3430.51216212, -3441.05576299, -3451.02899028, -3460.5682123 ,
       -3469.83561871, -3479.02195939, -3488.34893163, -3498.07084651,
       -3508.47506818, -3519.88057342, -3532.63385603, -3547.1013581 ,
       -3563.65772679, -3582.66955866, -3604.4749579 , -3629.36016417,
       -3657.53552477])]"
6,114951.52181132168,94.5,"[array([29299.5007691 , 29271.39744559, 29238.17468986, 29200.55530446,
       29159.27353853, 29115.04320722, 29068.53519525, 29020.36291008,
       28971.07383494, 28921.14529463, 28870.9826907 , 28820.91866463,
       28771.21185376, 28722.04412879, 28673.5155322 , 28625.63676776,
       28578.32035801, 28531.37397359, 28484.50344682, 28437.33858989,
       28389.50018252, 28340.72526077, 28291.04893603, 28240.99647389,
       28191.68962716, 28144.77333461, 28102.15488346, 28065.65752006,
       28036.7278587 , 28016.2819714 , 28004.69243687, 28001.86869071,
       28007.3761222 , 28020.55537642, 28040.62252923, 28066.74446882,
       28098.09107282, 28133.86857159, 28173.33889353, 28215.82917029,
       28260.73467345, 28307.5175889 , 28355.70332478, 28404.87550758,
       28454.67042868, 28504.77142642, 28554.90349873, 28604.82831301,
       28654.33969491, 28703.25962335, 28751.43472421, 28798.73323476,
       28845.04239938, 28890.26625161, 28934.32373695, 28977.14713209,
       29018.68072081, 29058.87969171, 29097.70922964, 29135.14377992,
       29171.16647208, 29205.76869796, 29238.94984738, 29270.71721329,
       29301.08608735, 29330.08007663, 29357.73168212, 29384.08319052,
       29409.18794102, 29433.1120375 ])]","[array([-3087.7398824 , -3129.38220586, -3167.06692267, -3200.358706  ,
       -3228.97310027, -3252.76083921, -3271.68855665, -3285.81907144,
       -3295.29334376, -3300.31536964, -3301.14072774, -3298.06918437,
       -3291.44164704, -3281.64178554, -3269.1027759 , -3254.31982959,
       -3237.86938288, -3220.43585112, -3202.8461508 , -3186.10943986,
       -3171.45245249, -3160.32720915, -3154.35112235, -3155.13844725,
       -3164.02435727, -3181.76226255, -3208.3251901 , -3242.90178805,
       -3284.07411622, -3330.08530303, -3379.09793423, -3429.38527405,
       -3479.44266229, -3528.03292533, -3574.18755627, -3617.18308748,
       -3656.50648757, -3691.81810335, -3722.91675789, -3749.709104  ,
       -3772.18386843, -3790.39084735, -3804.42415354, -3814.40909055,
       -3820.4920261 , -3822.83269264, -3821.5984201 , -3816.95988656,
       -3809.08804708, -3798.15196613, -3784.31733424, -3767.74549513,
       -3748.59284666, -3727.01051009, -3703.14418632, -3677.13413886,
       -3649.11525909, -3619.21718327, -3587.564441  , -3554.27662319,
       -3519.46856394, -3483.25053501, -3445.72845492, -3407.00411675,
       -3367.17544037, -3326.33675585, -3284.57912667, -3241.99072338,
       -3198.65726256, -3154.66253256])]"
