Cutoff,downstream_distance,time,radius,cutlen,,,
110,165499.6679,472.5,290.693537,3360.778528,,,
111,15719.52915,473.5,361.1930512,4761.760854,,,
112,406424.6145,481.5,248.7163228,2658.728495,,,
113,386486.6536,482,388.0563307,4310.100981,,,
114,304045.9463,482.5,338.349172,3609.66079,,,
115,438434.9361,497.5,280.6975099,2959.420477,,,
116,384950.7872,500.5,240.5091156,5562.455606,,,
117,371729.1172,510,536.0484279,6960.229524,,,
118,51880.31903,510.5,335.2907308,3910.684969,,,
119,156048.8201,520.5,342.5263063,3860.046109,,,
120,261563.8311,521,228.1973953,2407.708863,,,
121,10906.73503,526,300.8315517,9916.112751,,,
122,359141.7037,526.5,387.0045435,4610.439039,,,
123,91655.47882,531,561.9585313,5608.704663,,,
124,390650.4502,533.5,306.8679374,3259.083394,,,
125,418695.6356,539,563.9925446,6859.931549,,,
126,199677.2173,551,525.7406174,7560.868145,,,
127,33400.31579,551.5,374.1308635,4660.885035,,,
128,66700.56777,565,406.9983427,4909.629606,,,
129,85339.02304,566.5,527.178294,6159.109908,,,
130,52784.1231,574.5,541.1993107,10012.81716,,,
131,132670.5132,586,663.4009903,9310.065335,,,
132,354194.3874,591,271.3045886,3109.407384,,,
133,438218.9809,592,304.0440811,3509.885707,,,
134,286224.226,592.5,335.8335513,4161.476706,,,
135,298254.3947,594,313.0534086,3810.873029,,,
136,396557.0323,595,455.5479838,6310.777803,,,
137,96556.30868,597.5,399.6275823,11018.36923,,,
138,310988.5,603.5,398.9584876,7360.336572,,,
139,51928.7357,607.5,329.1695201,3559.366846,,,
140,343633.8773,615,420.60307,5610.85078,,,
141,144029.733,619,296.8770451,3610.278257,,,
142,158315.8681,625,541.743861,7461.322887,,,
143,274026.1076,626.5,377.5860707,4861.144525,,,
144,225519.0465,627,375.1730053,4511.167292,,,
145,113738.8298,628.5,496.3045998,6212.510774,,,
146,82630.80254,633,265.745139,3109.644719,,,
147,104980.9249,633.5,462.5526572,5311.425047,,,
148,169035.1129,635,672.1560338,9160.658933,,,
149,281219.4532,642,492.3781031,9412.339435,,,
150,75420.04167,643.5,562.9904057,6909.836328,,,
151,26086.68377,646.5,594.5465846,12016.29142,,,
152,6754.682672,648,654.1458413,8261.130297,,,
153,307412.9695,650.5,247.8952223,2658.138995,,,
154,217563.6098,651,470.5711314,5560.015217,,,
155,126478.4779,654,363.855436,4912.435348,,,
156,51945.50854,655,347.7779911,3759.570367,,,
157,142304.0625,658,423.5139598,4810.24359,,,
158,349605.4119,660,472.4396314,5259.418345,,,
159,343515.9502,665,351.5085798,4061.972535,,,
160,183319.9799,666,509.6687319,5959.809859,,,
161,163288.7924,668.5,342.2170403,10117.64391,,,
162,27494.87593,669,361.5831786,4613.398587,,,
163,374741.5191,673.5,267.2153944,2909.104601,,,
164,69776.00984,674,297.267502,9621.905143,,,
165,150409.1926,677,282.8383249,3110.263379,,,
166,116696.9331,682,248.8436928,2708.617503,,,
167,195889.9313,684,319.1086109,11772.24406,,,
168,375148.8902,685,269.0708121,13230.6558,,,
169,250887.6666,694.5,346.7941555,3709.441962,,,
170,92266.82657,704.5,564.7882584,15016.81226,,,
171,345435.6717,706,429.8075438,5110.310463,,,
172,280629.0105,710.5,298.1226178,3409.981329,,,
173,125141.2748,723,236.3906461,2608.446903,,,
174,377576.4297,732.5,397.0908102,4710.834816,,,
175,383398.2539,734.5,392.1364637,8515.702878,,,
176,323307.8484,735,665.6253211,8010.830211,,,
177,289480.4695,735.5,394.1393171,5663.573743,,,
178,231341.1836,739,412.9017333,6664.466603,,,
179,345411.5516,744.5,409.803979,5361.59307,,,
180,124092.1936,745.5,272.5485706,10065.16611,,,
181,148842.8123,746.5,323.1599034,3359.170854,,,
182,229040.9759,747,629.5295404,10768.27689,,,
183,59914.93944,753.5,420.028286,5011.065095,,,
184,131218.7592,756,372.2652579,4411.368648,,,
185,53748.95298,760.5,369.2741953,4111.475814,,,
186,85716.16811,767.5,473.9053552,5360.505908,,,
187,40173.58324,772,273.4561453,3159.7911,,,
188,163413.9096,778,430.5355373,4709.74943,,,
189,344892.7894,782,232.8190745,2407.755855,,,
190,13824.25944,792,368.3637681,4360.451596,,,
191,103791.991,796,262.1423831,2959.649443,,,
192,336087.2677,797,284.1014819,3359.997768,,,
193,195017.1809,799,607.6418322,6009.556113,,,
194,293185.9791,801.5,366.8081721,4360.226163,,,
195,206138.7497,806,372.05742,4210.098651,,,
196,76890.33165,812,370.2134016,10873.16315,,,
197,375135.8636,818.5,393.3743402,4309.54583,,,
198,292323.4401,821,237.9132737,9315.335382,,,
199,63711.90617,821.5,291.7418315,3109.708982,,,
200,87747.0769,828,343.5113251,3510.405023,,,
201,104077.5173,829.5,418.1330804,4659.515455,,,
202,169367.5899,830,239.9213014,6313.657331,,,
203,184020.0554,831.5,410.9511452,4960.156691,,,
204,9210.811572,836.5,452.4444681,5410.143618,,,
205,71669.29635,848,444.9400098,5359.741716,,,
206,159079.6489,852,496.1332567,6159.840623,,,
207,113950.8973,852.5,531.9198809,6860.394147,,,
208,45020.20057,858.5,342.8883372,10615.16273,,,
209,30899.0157,864.5,488.3803944,5710.224488,,,
210,12165.18715,865.5,316.9094588,3359.285871,,,
211,334756.8708,867,522.9408557,5909.739189,,,
212,346350.1109,877.5,202.5914532,5457.585901,,,
213,143138.8226,880.5,391.520456,4309.194262,,,
214,272817.0028,886.5,436.0422109,5009.616327,,,
215,411451.5654,888,390.8467379,4460.186453,,,
216,397826.1904,892,479.0401646,5910.053092,,,
217,46816.75414,894,401.8445163,4359.263984,,,
218,128180.3728,903.5,443.9468489,4609.91997,,,
219,261668.8704,906,362.9414247,3909.452777,,,
220,19874.78684,907.5,300.5599681,9564.918832,,,
221,389555.7234,910,506.446187,8062.952024,,,
222,254063.0417,915.5,513.5202367,5959.80523,,,
223,244628.2695,916.5,482.0378221,5209.561877,,,
224,392502.3185,917,239.9537434,3715.721553,,,
225,204882.4133,918,577.1441479,7160.072282,,,
226,151369.6647,921,324.965437,3258.85294,,,
227,57251.54453,926,341.0961574,3709.264124,,,
228,92811.55669,934,352.2307123,4111.201391,,,
229,3900.125576,940.5,497.0582188,6161.691647,,,
230,92572.27782,943.5,318.0727306,3713.280013,,,
231,259370.1536,946,602.3403323,8412.857653,,,
232,281252.9435,948,327.9208808,42670.48488,,,
233,297828.0503,956,477.5511243,5963.106494,,,
234,185121.7719,959,392.7243719,4259.35929,,,
235,276214.8661,959.5,379.085454,4415.677632,,,
236,264753.1533,961,170.4122214,16731.81261,,,
237,79252.198,965.5,225.3533885,2558.44886,,,
238,66529.18354,973,318.7312086,3560.43754,,,
239,375476.3645,974,781.6564865,13364.18975,,,
240,74242.74609,982,413.3292479,5011.164833,,,
241,53261.22326,982.5,389.9114937,4610.575349,,,
242,78747.66818,985.5,398.5896379,9011.056452,,,
243,87673.4075,991.5,230.8197193,2258.340188,,,
244,14274.85323,994,287.0383226,3310.324603,,,
245,330752.487,996.5,474.4236611,5409.613001,,,
246,292335.6976,1004.5,447.4071146,7413.731919,,,
247,365822.2703,1005.5,355.868058,3759.535549,,,
248,147718.4104,1006,372.1586223,11623.59048,,,
249,26197.39465,1009.5,378.25631,4560.377098,,,
250,114197.3686,1015.5,298.5330501,3460.085502,,,
251,346679.6044,1018.5,540.6904085,11215.00238,,,
252,48093.69865,1020.5,333.9903185,3910.64806,,,
253,338741.476,1021.5,283.8672329,3013.171409,,,
254,254503.2522,1024.5,321.555935,3459.960486,,,
255,236047.1347,1037.5,382.7080632,12772.68737,,,
256,11469.73602,1038,212.3242637,13829.19703,,,
257,348706.0173,1041,600.5853344,10263.78083,,,
258,134139.4555,1050,450.4458894,5159.968747,,,
259,53197.25643,1056,399.9081271,4509.864355,,,
260,94964.69688,1056.5,526.5352303,6211.585909,,,
261,223472.9062,1060.5,397.3612307,4711.987893,,,
262,194130.1864,1061,603.6591914,9062.744906,,,
263,314560.7061,1063,432.1623952,4810.619935,,,
264,259565.57,1071,387.4648953,4360.405871,,,
265,201771.7556,1072.5,205.3854533,2357.904918,,,
266,268416.0998,1073,562.0859126,7112.658416,,,
267,335902.7299,1076.5,225.7688052,7664.593984,,,
268,18481.07995,1085,311.7982459,3359.689425,,,
269,255735.132,1095,350.8770494,3860.014473,,,
270,121393.8867,1099,268.4716791,2809.073252,,,
271,177222.3672,1100,354.6925976,4110.31416,,,
272,95289.03305,1108.5,271.3764667,11477.58085,,,
273,291576.7425,1112,426.2057037,5560.726356,,,
274,121487.9878,1114,581.7455301,11914.2286,,,
275,75498.91915,1114.5,324.7450503,8071.345818,,,
276,234018.2371,1116,245.0315993,2809.529961,,,
277,323337.907,1118,246.5273228,2759.452989,,,
278,7058.358558,1127,480.175458,6311.034741,,,
279,130552.168,1130,462.3652342,5410.207559,,,
280,42980.505,1135.5,334.2286499,3709.77203,,,
281,63173.31314,1139.5,323.7936364,3760.894863,,,
282,249874.7129,1140.5,479.249993,5510.408855,,,
283,157485.5193,1144,563.9503032,8761.540308,,,
284,33012.40689,1157.5,483.5830456,6461.54373,,,
285,343228.225,1160.5,360.7476199,3859.555157,,,
286,200076.3111,1168,288.7875843,3159.423775,,,
287,107746.4606,1170.5,413.6741557,4560.324646,,,
288,230366.846,1176,374.8076387,4009.504257,,,
289,339836.8628,1178,320.8667827,3811.684166,,,
290,79446.64906,1180,555.6151371,5760.048966,,,
291,283616.3413,1185,276.513856,2858.79729,,,
292,183333.8298,1197,565.624895,7261.233189,,,
293,50096.88964,1200,482.2696261,5859.54136,,,
294,194895.0588,1202,237.1473451,10161.19523,,,
295,221820.1724,1210,418.5158007,4709.628055,,,
296,12925.19068,1212.5,432.4996769,4860.09848,,,
297,8712.206641,1232.5,380.5283429,4009.894979,,,
298,203277.3345,1241,415.432117,5111.715179,,,
299,71523.24726,1243.5,285.9116721,3310.223232,,,
300,376253.5551,1245.5,565.3144374,6561.270923,,,
301,251125.9546,1248,616.2202482,8360.736169,,,
302,149036.2755,1253,458.012533,5510.371053,,,
303,129895.506,1255.5,338.6414982,3709.990787,,,
304,151578.7194,1257,392.8820922,4162.55384,,,
305,112903.0861,1259.5,457.7329317,5610.222814,,,
306,329438.999,1275.5,437.9568761,9213.873227,,,
307,380483.1607,1276,363.4984931,4111.247473,,,
308,72637.54489,1277,470.7323275,5410.146996,,,
309,123087.6954,1278.5,289.9818108,3310.257069,,,
310,366219.0233,1284,308.4284088,3660.235289,,,
311,264352.2343,1284.5,314.0100699,3760.692393,,,
312,290580.5121,1290,383.6527997,4610.329348,,,
313,137711.788,1292,421.3626302,4759.747374,,,
314,316812.9362,1293,249.9806535,2759.299345,,,
315,31011.59224,1299,602.3095829,7861.97467,,,
316,213893.9207,1300.5,507.0904895,6761.420203,,,
317,192565.0854,1305,408.4986259,4409.517989,,,
318,111087.2722,1305.5,513.9650939,6812.76621,,,
319,201140.5427,1310.5,380.2875416,4109.829771,,,
320,21092.14204,1312.5,484.8029061,6059.996791,,,
321,89487.93612,1314.5,318.9317703,3560.74585,,,
322,311728.48,1316,593.9581614,6309.506515,,,
323,245471.0928,1319,370.5395936,4260.550095,,,
324,103715.8626,1321.5,428.9886927,4661.139336,,,
325,16079.54734,1326,322.3665848,3711.499649,,,
326,53154.9352,1331.5,338.6667139,3910.268071,,,
327,71609.49547,1332,237.9358546,2608.752173,,,
328,196125.6789,1334.5,235.1185298,4158.13714,,,
329,235571.033,1338.5,339.4139643,4010.532539,,,
330,285242.5596,1340,477.7245464,6761.150049,,,
331,84462.02624,1344,327.3320756,3761.379015,,,
332,261204.8803,1344.5,493.0444744,5710.551292,,,
333,33762.24554,1353.5,597.2022928,6359.569298,,,
334,265736.0716,1359,229.4982853,8165.273587,,,
335,156795.7137,1370.5,282.9723915,3159.961848,,,
336,381738.5583,1374,342.4233444,3609.338355,,,
337,248398.6862,1391.5,646.3768475,8210.380203,,,
338,150536.7744,1398.5,296.6419785,3359.820359,,,
339,61867.2643,1400.5,291.8905204,3058.826018,,,
340,56102.6896,1406,511.0686228,5860.055163,,,
341,21285.67299,1408,298.621802,3058.792447,,,
342,269527.7635,1409,324.8188974,3459.37605,,,
343,332826.0341,1410.5,255.9597447,7364.200524,,,
344,235315.2195,1413,320.049963,3760.368311,,,
345,385643.3198,1414.5,359.6825468,4311.098268,,,
346,175914.3638,1419.5,480.8492582,9161.565053,,,
347,279397.6199,1420.5,385.6466935,4761.314619,,,
348,259944.2457,1422,298.4379278,3209.014972,,,
349,119261.537,1423.5,250.8940508,2959.708123,,,
350,34606.73298,1426.5,339.9071973,3910.309626,,,
351,265664.8959,1429.5,442.4953287,5160.927535,,,
352,330328.8253,1432,414.1711104,5361.9558,,,
353,210162.9921,1433.5,333.0775587,3960.406137,,,
354,116706.658,1436,202.3754864,5963.684023,,,
355,345344.8104,1438.5,418.0370035,5010.285529,,,
356,17024.48114,1442.5,445.7843902,5110.03464,,,
357,374975.135,1443.5,543.45266,6560.385201,,,
358,360388.9762,1445.5,453.6172777,6312.147437,,,
359,319707.1692,1448.5,322.1662215,3810.510182,,,
360,149273.736,1452,237.2744289,2407.708097,,,
361,363057.2648,1452.5,193.2575767,1757.421426,,,
362,317777.7854,1460.5,526.4943726,6864.002127,,,
363,169907.1841,1466,524.891825,6209.868775,,,
364,152474.3505,1475,493.5995907,5659.356939,,,
365,149168.3981,1484.5,313.5038813,3613.184042,,,
366,28200.45188,1487,423.780787,5110.434933,,,
367,91566.30455,1495,337.0407799,3760.399326,,,
368,55256.36811,1495.5,230.9398612,16633.48098,,,
369,366749.9237,1501,539.5219895,8611.698661,,,
370,376218.5603,1502,261.7236727,2910.635776,,,
371,289698.0337,1504.5,374.6608581,4260.038349,,,
372,312230.4068,1509,377.4926887,4259.896566,,,
373,296916.6567,1518,285.3645448,3309.640919,,,
374,96619.30486,1518.5,404.3742629,4359.843844,,,
375,69914.6366,1523,559.1579339,6559.107701,,,
376,238902.9859,1523.5,352.6877707,5013.387977,,,
377,25542.94979,1527,320.6991641,3659.910221,,,
378,94040.79587,1527.5,352.8884534,8219.495575,,,
379,219847.3257,1529,314.4634698,3760.763714,,,
380,77940.25196,1531,468.9567275,6611.569144,,,
381,202435.0686,1533.5,314.2965843,3509.850389,,,
382,379998.5963,1534.5,444.8226537,4360.294084,,,
383,111153.8746,1550,535.0607906,4459.985994,,,
384,278984.5667,1556.5,379.4755185,4160.07182,,,
385,171961.8898,1560.5,252.026224,2558.194553,,,
386,131331.9403,1562,255.2978538,2758.675835,,,
387,39675.04828,1562.5,345.1785615,4010.792933,,,
388,298407.164,1563.5,427.5606894,4910.243451,,,
389,118764.1071,1565,623.7167346,7409.986249,,,
390,45331.63648,1567.5,472.4929583,5709.907401,,,
391,326870.2878,1568,305.5305606,3561.116428,,,
392,349096.5304,1574.5,390.8228212,5061.615872,,,
393,82903.67527,1581,242.2118902,2357.77876,,,
394,35562.21129,1594.5,377.7225023,4059.404082,,,
395,140903.1259,1597.5,341.7982935,3859.876935,,,
396,329094.5915,1603.5,471.0243933,6161.302266,,,
397,241291.7895,1606,253.1377338,2758.520398,,,
398,331952.8486,1614,293.0861487,3462.426074,,,
399,32101.43285,1614.5,321.1648597,3409.833986,,,
400,270148.8623,1618,389.8299135,16725.30733,,,
401,82950.8168,1618.5,325.6085331,3510.041372,,,
402,280268.3706,1620.5,482.1110086,6111.663439,,,
403,141549.0249,1623.5,393.8816395,4860.523376,,,
404,11914.7304,1630,719.5943854,9710.415498,,,
405,286227.5953,1631.5,303.2474849,3411.465409,,,
406,366515.3925,1638,358.8856651,3809.261188,,,
407,337312.2051,1642.5,462.4600166,5710.111372,,,
408,18784.10057,1643.5,450.0773728,5160.533297,,,
409,411011.543,1659,250.8058544,7769.203709,,,
410,360089.7346,1660,275.3526605,3059.328643,,,
411,125478.3767,1663,273.9557729,3109.721515,,,
412,219384.8464,1664.5,338.3644718,14170.66862,,,
413,172420.1388,1667.5,449.5524531,5410.310716,,,
414,99536.24175,1668,365.0672049,6862.931841,,,
415,242905.2602,1682,286.4608196,9664.012096,,,
416,313676.3432,1692,339.7076301,4160.455698,,,
417,192491.8214,1695.5,324.1129987,5512.394676,,,
418,389853.2257,1698.5,321.6516167,3710.286385,,,
419,44731.50116,1703.5,424.7640583,4559.39342,,,
420,401229.533,1704,482.1530825,7363.484763,,,
421,77584.67489,1706.5,435.5138904,5360.257883,,,
422,120613.067,1709.5,509.0553188,6009.816165,,,
423,95068.83995,1710.5,486.0633705,5760.213929,,,
424,135660.6011,1712.5,453.8764754,8111.934088,,,
425,316230.2723,1714.5,270.9312788,3009.437849,,,
426,140208.659,1718,339.6090294,3712.091736,,,
427,143931.7064,1718.5,299.5918994,3362.412465,,,
428,174401.1251,1727,413.9642313,4960.966388,,,
429,64306.59535,1731,433.7107185,5360.618962,,,
430,28090.84725,1740,336.1355667,3509.864106,,,
431,340054.2808,1741,291.7945863,3561.158121,,,
432,382146.1622,1742.5,291.5471042,3410.380098,,,
433,188200.4424,1750,579.6662342,13063.22175,,,
434,258375.5139,1761,695.0782673,8959.968963,,,
435,287506.4634,1763,405.6271738,5211.415074,,,
436,8353.650613,1774,504.7194895,8011.528527,,,
437,311459.3618,1776.5,288.2369582,3109.2935,,,
438,327270.8283,1778,399.2818818,5160.197856,,,
439,218780.3218,1783.5,328.0231017,10769.14546,,,
440,340972.0273,1790,258.2871435,6311.547378,,,
441,323689.7453,1792.5,190.8303648,11213.58436,,,
442,391642.9251,1796.5,429.8699449,5161.975774,,,
443,85179.81296,1798,356.8430419,3859.085532,,,
444,141438.4681,1801.5,338.8621313,3709.558125,,,
445,173395.6706,1806,565.7781358,12414.96816,,,
446,292039.5921,1810,470.0998107,5110.011448,,,
447,235119.8483,1811,568.7671261,6459.90556,,,
448,59402.02739,1812,307.5069931,14720.15766,,,
449,146861.5983,1823.5,523.6952344,6560.062193,,,
450,31149.83609,1830,495.7241626,6409.664807,,,
451,287201.5376,1838,220.4984071,4457.590547,,,
452,388208.438,1842.5,323.5389311,3709.88664,,,
453,180565.1183,1844,482.05469,5559.270138,,,
454,378477.1765,1844.5,287.969932,3159.407491,,,
455,103495.0281,1845,361.6199154,4411.207068,,,
456,389064.2806,1846.5,317.8700843,3715.130781,,,
457,197363.8574,1851,354.4861253,3959.668407,,,
458,88451.36325,1852.5,463.5573891,5409.887407,,,
459,40517.24774,1855.5,444.5693418,8461.672095,,,
460,148768.6132,1861,381.7927574,4209.411896,,,
461,53258.58591,1862,371.5290103,4260.264729,,,
462,124069.3111,1866,400.4297816,4860.343044,,,
463,13468.20557,1867.5,506.4607807,6710.04347,,,
464,42617.02467,1868,428.9835753,4612.575344,,,
465,142686.1605,1868.5,273.35778,2867.570481,,,
466,204894.7863,1869,372.8657095,4261.49588,,,
467,167398.463,1876.5,310.818123,3611.149691,,,
468,210168.8497,1878,531.5323582,7012.936075,,,
469,28303.64865,1879,288.2953991,2908.718212,,,
470,264328.9343,1880,586.4638832,6009.583768,,,
471,140055.4473,1880.5,305.1180906,3463.780538,,,
472,391571.0783,1892.5,373.7531755,4510.644066,,,
473,97765.55257,1897,517.7782918,6060.129317,,,
474,91302.86333,1897.5,262.8994781,2761.881111,,,
475,123699.3375,1904.5,282.7435014,3260.236607,,,
476,15310.12731,1913.5,267.544583,2708.183339,,,
477,168331.4687,1920.5,422.8606311,5160.662159,,,
478,85684.58907,1926,296.3565954,3460.758194,,,
479,20821.5251,1935,585.7149786,7309.598054,,,
480,49293.70788,1945.5,231.7028871,2508.63028,,,
481,81733.54501,1948,240.9200334,5308.724201,,,
482,216214.902,1952.5,436.7516615,4659.389663,,,
483,120009.2354,1953,333.803762,3559.385306,,,
484,29847.09048,1955,306.9232472,3310.934519,,,
485,329130.7386,1958.5,370.8740843,4010.139661,,,
486,414096.8915,1961.5,282.2967808,3260.028414,,,
487,69460.018,1965.5,422.8175788,4960.047743,,,
488,247458.7853,1978.5,617.9117016,6209.527691,,,
489,260886.7172,1990.5,606.4782958,9460.809586,,,
490,364650.1369,1991,409.5859506,23937.87173,,,
491,304791.5512,1992,576.7070663,7411.758021,,,
492,183031.2785,1999,388.6147496,4610.339466,,,
493,282133.8264,2002.5,440.2993575,5612.243468,,,
494,173316.5177,2004,293.1849452,3260.538933,,,
495,20533.0353,2011.5,344.8674568,3709.065424,,,
496,224619.7753,2018.5,484.2432864,5859.429821,,,
497,143395.8867,2021.5,271.2948878,3109.372286,,,
498,292234.2506,2027,297.9807867,7712.248595,,,
499,107636.0168,2032.5,352.8686412,4059.920338,,,
