Cutoff,downstream_distance,time,x,y
0,158170.9939175593,0.5,"[array([54339.96639271, 54326.02619966, 54305.04321674, 54277.77657831,
       54245.12104073, 54208.03277458, 54167.4644648 , 54124.31464119,
       54079.39528361, 54033.4243808 , 53987.05536978, 53940.95751319,
       53895.9421168 , 53853.06930012, 53813.60402102, 53778.7333316 ,
       53749.13999197, 53724.65578868, 53704.136867  , 53685.54152718,
       53666.14926574, 53642.98533484, 53613.57698037, 53576.8317129 ,
       53533.4357481 , 53485.44723687, 53435.43544827, 53385.72932751,
       53338.02440423, 53293.28439642, 53251.78682757, 53213.20188697,
       53176.65428085, 53140.77437491, 53103.80351723, 53063.88967802,
       53019.75397233, 52971.59971717, 52921.53781387, 52872.97979212,
       52829.44406538, 52793.62840221, 52767.09587741, 52750.39901146,
       52743.3645768 , 52745.37168561, 52755.5642586 , 52772.99427768,
       52796.7104671 , 52825.80890697, 52859.45883365, 52896.91301949,
       52937.50899212, 52980.66511753, 53025.87406623, 53072.69519993,
       53120.74678669, 53169.69855485, 53219.26484835, 53269.19849438,
       53319.28540392, 53369.33987439, 53419.20053685, 53468.72687831,
       53517.796267  , 53566.30141171, 53614.14819156, 53661.25380011,
       53707.54515535, 53752.9575347 , 53797.43340148, 53840.92139596,
       53883.37547   , 53924.75414948, 53965.01991322, 54004.13868044,
       54042.07940211, 54078.81375326, 54114.3159255 , 54148.56251964,
       54181.53253953, 54213.20748826, 54243.57156863, 54272.61198963,
       54300.31938127, 54326.68832008, 54351.71796862, 54375.41283271,
       54397.7836414 , 54418.84835585, 54438.63331488, 54457.17452594,
       54474.51911144, 54490.72691956, 54505.87230632, 54520.04608965,
       54533.35766404])]","[array([-2782.6064199 , -2830.76996935, -2876.3087844 , -2918.38535288,
       -2956.4272625 , -2990.154473  , -3019.59256404, -3045.08055575,
       -3067.27932671, -3087.18030807, -3106.10207443, -3125.64411403,
       -3147.54334074, -3173.37991401, -3204.1785911 , -3240.11248706,
       -3280.51970532, -3324.22167219, -3369.91910258, -3416.42171093,
       -3462.57999023, -3506.94775048, -3547.44122313, -3581.43609131,
       -3606.44260863, -3620.88420857, -3624.4228662 , -3617.77398231,
       -3602.30271515, -3579.6558684 , -3551.52498443, -3519.54046708,
       -3485.27453801, -3450.34111971, -3416.59719263, -3386.42243748,
       -3362.86615927, -3349.2553042 , -3348.18920697, -3360.58096188,
       -3385.4751353 , -3420.61490021, -3463.21610305, -3510.5486264 ,
       -3560.24114734, -3610.38200919, -3659.50805535, -3706.54543175,
       -3750.7375245 , -3791.57640104, -3828.7439368 , -3862.06390664,
       -3891.46422851, -3916.94782861, -3938.57050089, -3956.4242881 ,
       -3970.62514517, -3981.30388175, -3988.59959078, -3992.65494573,
       -3993.61289077, -3991.61436066, -3986.79675531, -3979.29296174,
       -3969.23076917, -3956.73256297, -3941.915214  , -3924.89010325,
       -3905.76323913, -3884.63543812, -3861.60254883, -3836.75570679,
       -3810.18161176, -3781.96282273, -3752.17806752, -3720.90256452,
       -3688.20835453, -3654.16464004, -3618.83812844, -3582.29337492,
       -3544.59311984, -3505.79861419, -3465.96992639, -3425.16622269,
       -3383.44601361, -3340.86735847, -3297.48802077, -3253.36556791,
       -3208.55741022, -3163.12077644, -3117.11262552, -3070.5894993 ,
       -3023.60732581, -2976.22119165, -2928.48511244, -2880.45184567,
       -2832.17281023])]"
1,141676.9588327267,22.5,"[array([45654.93250827, 45686.29488379, 45714.14146264, 45738.45163135,
       45759.25963879, 45776.65573437, 45790.79288313, 45801.90071638,
       45810.30870583, 45816.4804084 , 45821.06032038, 45824.93276827,
       45829.28470332, 45835.65085917, 45845.89138886, 45862.00478342,
       45885.69116198, 45917.75954706, 45957.7000104 , 46003.71297979,
       46053.17292367, 46103.23979232, 46151.34387616, 46195.44186997,
       46234.07956475, 46266.34059297, 46291.74803518, 46310.15906998,
       46321.67150965, 46326.54837944, 46325.16048953, 46317.94449417,
       46305.37334176, 46287.93622425, 46266.1256016 , 46240.42937287,
       46211.32670672, 46179.28642441, 46144.76718313, 46108.21909266,
       46070.0868652 , 46030.81513058, 45990.85695641, 45950.68640187,
       45910.81429227, 45871.80269868, 45834.26871005, 45798.86558653])]","[array([-2953.32227943, -2914.23552482, -2872.57380916, -2828.75703471,
       -2783.17537099, -2736.18810409, -2688.12225449, -2639.27004153,
       -2589.88449918, -2540.17346321, -2490.29480265, -2440.3612823 ,
       -2390.47302247, -2340.80737814, -2291.79781675, -2244.39297293,
       -2200.27255165, -2161.78971499, -2131.51794744, -2111.59512765,
       -2103.22863804, -2106.56616697, -2120.87279425, -2144.83730847,
       -2176.86632414, -2215.3040169 , -2258.57086615, -2305.23818562,
       -2354.05923403, -2403.97407231, -2454.10023336, -2503.71697106,
       -2552.24781374, -2599.24418421, -2644.37165375, -2687.39969633,
       -2728.19538861, -2766.72119695, -2803.03666327, -2837.30331215,
       -2869.79132002, -2900.88530484, -2931.08500769, -2960.994924  ,
       -2991.29593633, -3022.69336961, -3055.84185082, -3091.25849092])]"
2,9308.192111688588,26.0,"[array([5115.25449672, 5094.43719295, 5068.00529267, 5036.72299639,
       5001.30836588, 4962.42391498, 4920.67309545, 4876.60023165,
       4830.69208027, 4783.37958833, 4735.03868878, 4685.98942563,
       4636.49352654, 4586.7528854 , 4536.91656686, 4487.1127713 ,
       4437.53431817, 4388.61085527, 4341.26699118, 4297.15342167,
       4258.61414541, 4228.24237297, 4208.20783882, 4199.73857068,
       4202.98200453, 4217.18756016, 4241.02450227, 4272.88607503,
       4311.11504605, 4354.14446335, 4400.57174916, 4449.18810111,
       4498.9810907 , 4549.12283799, 4598.95154855, 4647.95096154,
       4695.73016267, 4742.00492907, 4786.58101442, 4829.33935544,
       4870.22295828, 4909.22513006, 4946.37871195, 4981.74601908,
       5015.40928392, 5047.46151737, 5077.99783052, 5107.10738232,
       5134.86621407, 5161.33128712, 5186.53604568, 5210.48778628,
       5233.16703936, 5254.52907424, 5274.50754232, 5293.02018451,
       5309.97645205])]","[array([ -637.86680726,  -683.49562874,  -726.11025553,  -765.29459922,
        -800.77967531,  -832.41554109,  -860.14974585,  -884.01244032,
        -904.10836059,  -920.61622299,  -933.79646783,  -944.00899559,
        -951.74266696,  -957.65798961,  -962.6437125 ,  -967.88051128,
        -974.89050768,  -985.52722269, -1001.81019094, -1025.5013424 ,
       -1057.49541425, -1097.35503294, -1143.31598768, -1192.75595995,
       -1242.82716928, -1290.95963786, -1335.12511716, -1373.8990214 ,
       -1406.40434018, -1432.20768721, -1451.20922892, -1463.54570969,
       -1469.51255375, -1469.50464584, -1463.97294744, -1453.39358688,
       -1438.24635043, -1419.00004841, -1396.10279488, -1369.97573278,
       -1341.00913768, -1309.56014593, -1275.95159183, -1240.4716155 ,
       -1203.37383254, -1164.87794867, -1125.1707686 , -1084.40759742,
       -1042.71407068, -1000.18847803,  -956.90465994,  -912.91554861,
        -868.25738235,  -822.95454266,  -777.02484763,  -730.48500079,
        -683.35576669])]"
3,23908.796834116063,44.5,"[array([8425.17693456, 8456.57053892, 8481.84193193, 8501.26771438,
       8515.33934571, 8524.71818327, 8530.23489347, 8532.93510651,
       8534.16112145, 8535.66708288, 8539.77269792, 8549.40006283,
       8567.57949975, 8596.26103318, 8635.14782564, 8681.57406374,
       8731.51600885, 8780.88735754, 8826.38021124, 8865.73079523,
       8897.6311542 , 8921.51140192, 8937.31677955, 8945.32587841,
       8946.01744343, 8939.97884857, 8927.84630338, 8910.26783783,
       8887.88229808, 8861.30986484, 8831.15109072, 8797.99247845,
       8762.41869083, 8725.03410357, 8686.49799069, 8647.58264596,
       8609.27730165, 8572.96301184])]","[array([1168.66222989, 1129.51887311, 1086.18627782, 1039.95199906,
        991.83115473,  942.59342554,  892.78815665,  842.76485831,
        792.69861044,  742.65630064,  692.77637412,  643.67488751,
        597.05984712,  556.04256233,  524.47697512,  505.56731116,
        500.80671653,  509.85803742,  531.09701019,  562.28042936,
        601.04550136,  645.19521988,  692.82477886,  742.3536952 ,
        792.51030328,  842.29657452,  890.94837786,  937.89877646,
        982.74801365, 1025.24224791, 1065.26266997, 1102.82652778,
       1138.10233719, 1171.4424624 , 1203.43237023, 1234.9457908 ,
       1267.18297787, 1301.63455299])]"
4,192976.54623107956,77.5,"[array([62319.64709485, 62369.76379758, 62419.68516556, 62468.67871358,
       62516.20800925, 62561.89698099, 62605.4981884 , 62646.86591175,
       62685.93400415, 62722.69804402, 62757.2011929 , 62789.5231689 ,
       62819.77181522, 62848.0768351 , 62874.58535979, 62899.45910395,
       62922.8729381 , 62945.01476645, 62966.08663505, 62986.30700157,
       63005.91406215, 63025.16993397, 63044.36531444, 63063.82395475,
       63083.9058868 , 63105.00784305, 63127.5587914 , 63152.00815821,
       63178.80445674, 63208.36309035, 63241.02436835, 63277.00610396,
       63316.35862145, 63358.93197338, 63404.36415817, 63452.09484041,
       63501.40293108, 63551.46083372, 63601.39525536, 63650.34481057,
       63697.50735283, 63742.17355113, 63783.74641096, 63821.74856942,
       63855.82020547, 63885.71056217, 63911.2657225 , 63932.41470857,
       63949.1553766 , 63961.54105925, 63969.66849935, 63973.66732498,
       63973.69111906, 63969.91001445, 63962.50467763, 63951.66151324,
       63937.56891393, 63920.4143873 , 63900.38240585, 63877.65284403,
       63852.3998854 , 63824.79130081, 63794.98801532, 63763.14389603,
       63729.40570584, 63693.91317881, 63656.79918171, 63618.18993414,
       63578.20526515, 63536.9588899 , 63494.55869314, 63451.10701021,
       63406.70089814, 63361.43239158, 63315.38873989, 63268.65262251,
       63221.30234069, 63173.41198414, 63125.05157124, 63076.28716191,
       63027.18094175, 62977.79127607, 62928.1727321 , 62878.37606702,
       62828.44817897, 62778.43201771, 62728.36645098, 62678.28608223,
       62628.22101581, 62578.19656674, 62528.23291458, 62478.3447064 ,
       62428.54062209, 62378.82292941, 62329.18707739, 62279.62140715])]","[array([1190.46935661, 1188.62020749, 1193.33098468, 1203.97112909,
       1219.90333059, 1240.51236649, 1265.22182609, 1293.50265669,
       1324.87636515, 1358.91484509, 1395.2381619 , 1433.51117447,
       1473.43955802, 1514.7655771 , 1557.26381116, 1600.73693424,
       1645.01157771, 1689.93424757, 1735.36721565, 1781.18424769,
       1827.26596464, 1873.494552  , 1919.74743939, 1965.88948649,
       2011.76317611, 2057.17641382, 2101.88789317, 2145.59075006,
       2187.89647846, 2228.32266797, 2266.28952646, 2301.13045541,
       2332.12022931, 2358.52037596, 2379.6362302 , 2394.87596288,
       2403.80067224, 2406.15696003, 2401.88813804, 2391.12525022,
       2374.16271032, 2351.42485515, 2323.42938961, 2290.75231301,
       2253.99721588, 2213.77031762, 2170.66149368, 2125.23083958,
       2077.99996176, 2029.4470687 , 1980.00496639, 1930.06116846,
       1879.95946739, 1830.00244977, 1780.45456225, 1731.54543907,
       1683.47328618, 1636.4081824 , 1590.49520765, 1545.8573448 ,
       1502.59812793, 1460.80402832, 1420.54658154, 1381.88426756,
       1344.86416005, 1309.52336397, 1275.89026139, 1243.98558519,
       1213.82333964, 1185.41158541, 1158.75310509, 1133.84596353,
       1110.6839756 , 1089.25709231, 1069.5517144 , 1051.5509411 ,
       1035.23475994, 1020.58018212, 1007.56132636,  996.14945254,
        986.31294491,  978.01724275,  971.22471464,  965.89447018,
        961.98210078,  959.43933838,  958.21361806,  958.24752712,
        959.47811984,  961.83607348,  965.24465783,  969.61848751,
        974.86202514,  980.86780394,  987.5143431 ,  994.66374005])]"
5,82785.15566542411,79.5,"[array([27279.16413876, 27281.56275216, 27280.85126166, 27277.14064022,
       27270.54615371, 27261.18727313, 27249.18823098, 27234.67925694,
       27217.79856531, 27198.69520681, 27177.5329416 , 27154.49534261,
       27129.79240731, 27103.66905425, 27076.4160235 , 27048.38388177,
       27020.00097962, 26991.79605397, 26964.42509245, 26938.69902017,
       26915.60276948, 26896.28825397, 26882.01900296, 26874.05199146,
       26873.46760252, 26880.99114559, 26896.86488697, 26920.81247254,
       26952.09862155, 26989.65284111, 27032.21421387, 27078.46288783,
       27127.12036417, 27177.01489666, 27227.11660563, 27276.54997945,
       27324.59136465, 27370.65761548, 27414.29035845, 27455.13881872,
       27492.94300428, 27527.51823803, 27558.74150047, 27586.53972081,
       27610.87996883, 27631.76140486, 27649.20880861, 27663.26750569,
       27673.99952977, 27681.48089113, 27685.79986184, 27687.05623448,
       27685.36156197, 27680.84044208, 27673.63297057, 27663.89855185,
       27651.82132538, 27637.61753934, 27621.54528144, 27603.91705564,
       27585.1157514 , 27565.61450086, 27546.00050662, 27527.00156251,
       27509.51066707, 27494.59789757, 27483.49059365, 27477.49880499])]","[array([-1995.67338868, -2045.70934238, -2095.79648142, -2145.74994277,
       -2195.40403577, -2244.61109736, -2293.2409261 , -2341.18094101,
       -2388.33725507, -2434.63690466, -2480.03152483, -2524.50278494,
       -2568.06986037, -2610.79904354, -2652.81517996, -2694.31378892,
       -2735.57129368, -2776.94858445, -2818.8802834 , -2861.83947562,
       -2906.26776285, -2952.4674667 , -3000.46994253, -3049.91721046,
       -3100.0078611 , -3149.5446111 , -3197.08023355, -3241.11596608,
       -3280.29034664, -3313.51244069, -3340.02418765, -3359.40180594,
       -3371.51739461, -3376.48161304, -3374.58271164, -3366.23085855,
       -3351.91177636, -3332.15057227, -3307.48497622, -3278.44649841,
       -3245.54786897, -3209.27524851, -3170.08393309, -3128.39653245,
       -3084.60283283, -3039.06075058, -2992.09793662, -2944.01370758,
       -2895.08106276, -2845.54860104, -2795.64218289, -2745.56619212,
       -2695.50424199, -2645.61914184, -2596.05189799, -2546.91947247,
       -2498.31098485, -2450.28205131, -2402.84707901, -2355.96968814,
       -2309.55219577, -2263.42649352, -2217.3508937 , -2171.02054293,
       -2124.10192492, -2076.30218972, -2027.47684058, -1977.76054851])]"
6,92481.87981632864,121.5,"[array([31792.45405311, 31825.58121544, 31854.88151638, 31880.29384389,
       31901.82498401, 31919.5402342 , 31933.55677824, 31944.04034977,
       31951.20571666, 31955.32160101, 31956.72076983, 31955.81612334,
       31953.1235382 , 31949.29171111, 31945.13766765, 31941.68266081,
       31940.17484923, 31942.07158948, 31948.94195918, 31962.25903777,
       31983.10212639, 32011.86551098, 32048.10622648, 32090.60640199,
       32137.61379881, 32187.14949529, 32237.27756533, 32286.28480783,
       32332.76850636, 32375.65518361, 32414.17757685, 32447.83156873,
       32476.32726175, 32499.54213511, 32517.4799972 , 32530.23693483,
       32537.9741225 , 32540.89673951, 32539.23803304, 32533.24756715,
       32523.18279826, 32509.30325388, 32491.86673309, 32471.12707811,
       32447.33318143, 32420.7289907 , 32391.55435608, 32360.04663501,
       32326.44303371, 32290.98373665, 32253.91597796, 32215.49939063,
       32176.01330647, 32135.7672758 , 32095.11699917, 32054.48895379,
       32014.41742879, 31975.59536134, 31938.93197542])]","[array([-1252.60914604, -1215.00916146, -1174.3593083 , -1131.17508962,
       -1085.93332179, -1039.06836689,  -990.97013737,  -941.98291444,
        -892.40410471,  -842.48216497,  -792.41313466,  -742.33570246,
        -692.32580852,  -642.39391021,  -592.4916975 ,  -542.54016248,
        -492.49540313,  -442.46579428,  -392.87295808,  -344.60471712,
        -299.06628148,  -258.05041802,  -223.43951421,  -196.85653883,
        -179.40502486,  -171.56970186,  -173.2613262 ,  -183.94386722,
        -202.78399639,  -228.78549026,  -260.89321179,  -298.06522752,
        -339.31799049,  -383.75124623,  -430.55883401,  -479.03031229,
        -528.54703104,  -578.57517116,  -628.65743049,  -678.40443288,
        -727.48652419,  -775.6263494 ,  -822.59244101,  -868.19396152,
        -912.27671336,  -954.72054547,  -995.43833788, -1034.37682833,
       -1071.51964789, -1106.89303772, -1140.57478835, -1172.70690021,
       -1203.51217272, -1233.31415241, -1262.55824594, -1291.82885007,
       -1321.85266756, -1353.47237629, -1387.57051329])]"
7,54125.27410882136,124.5,"[array([16408.50744169, 16361.37674199, 16312.55675953, 16262.78344498,
       16212.66337502, 16162.68665076, 16113.23784126, 16064.60321291,
       16016.97267489, 15970.43491255, 15924.96445756, 15880.40074555,
       15836.4229197 , 15792.53233005, 15748.07026582, 15702.32128756,
       15654.76097037, 15605.44330298, 15555.36485841, 15506.53105571,
       15461.58498462, 15423.1703124 , 15393.36496018, 15373.40298862,
       15363.68185988, 15363.93319227, 15373.43848098, 15391.22196207,
       15416.1966891 , 15447.26383738, 15483.37432178, 15523.56321904,
       15566.96593232, 15612.8228173 , 15660.47699   , 15709.3684855 ,
       15759.0268151 , 15809.0631855 , 15859.16310449, 15909.0797251 ,
       15958.62801916, 16007.67968042, 16056.15851272, 16104.03594943,
       16151.3262778 , 16198.08112167, 16244.3827917 , 16290.33626902,
       16336.05985645, 16381.67488869, 16427.29527023, 16473.01789232])]","[array([-3408.57336483, -3425.70632457, -3437.14011293, -3443.1462489 ,
       -3444.05426801, -3440.23148702, -3432.07146201, -3419.99006816,
       -3404.42879088, -3385.86556972, -3364.83440494, -3341.95596152,
       -3317.98270886, -3293.86335469, -3270.82866501, -3250.48298912,
       -3234.84082551, -3226.19494639, -3226.72470977, -3237.92174486,
       -3260.11258535, -3292.35094333, -3332.7063832 , -3378.74627847,
       -3427.98256524, -3478.16889835, -3527.44381277, -3574.36408225,
       -3617.87606749, -3657.25976731, -3692.0662205 , -3722.05875574,
       -3747.16245333, -3767.42288351, -3782.97360024, -3794.01122461,
       -3800.77678763, -3803.54206249, -3802.59976611, -3798.25668196,
       -3790.8289183 , -3780.63865348, -3768.0118292 , -3753.27633155,
       -3736.7602517 , -3718.78984637, -3699.68683224, -3679.76466227,
       -3659.32347256, -3638.64348902, -3617.97687845, -3597.53833091])]"
8,225127.15061858663,128.0,"[array([71863.3996181 , 71903.76518863, 71942.87602821, 71980.72599913,
       72017.31549747, 72052.65007704, 72086.73924601, 72119.59542775,
       72151.23307594, 72181.66793279, 72210.91641886, 72238.99514389,
       72265.92052842, 72291.70852777, 72316.37445104, 72339.93286995,
       72362.39761421, 72383.78185228, 72404.09825933, 72423.35927641,
       72441.57746864, 72458.76599295, 72474.93919022, 72490.11332024,
       72504.30746227, 72517.54460772, 72529.85297572, 72541.26758457,
       72551.83211403, 72561.60109166, 72570.64243134, 72579.04034047,
       72586.89859144, 72594.34411934, 72601.53085528, 72608.64362734,
       72615.90185148, 72623.5625864 , 72631.92233889, 72641.31679114,
       72652.11741694, 72664.72383262, 72679.55081027, 72697.00930536,
       72717.481727  , 72741.29298193, 72768.68030388, 72799.76606295,
       72834.53808771, 72872.84118652, 72914.38163359, 72958.74395772,
       73005.41720914, 73053.82659259, 73103.36615311, 73153.42889626,
       73203.4319106 , 73252.83532331, 73301.15497486, 73347.96942027,
       73392.92225377, 73435.72087793, 73476.13278649, 73513.98028223,
       73549.1343658 , 73581.50834682, 73611.05156499, 73637.74347469,
       73661.58824276, 73682.60993279, 73700.84829558, 73716.35515018,
       73729.19131778, 73739.42405885, 73747.12495854, 73752.36820476,
       73755.22920568, 73755.78349697, 73754.10589439, 73750.26985173,
       73744.34698975, 73736.40676597, 73726.51625978, 73714.74005115,
       73701.14017462, 73685.77613321, 73668.70495963, 73649.98131412,
       73629.65761041, 73607.78416256, 73584.40934707, 73559.57977559,
       73533.34047452, 73505.73506869, 73476.80596687, 73446.59454748,
       73415.14134348, 73382.48622554, 73348.66858344, 73313.72750547,
       73277.70195604, 73240.63095206, 73202.55373813, 73163.50996117,
       73123.53984407, 73082.68435815, 73040.98539264, 72998.485919  ,
       72955.23014594, 72911.26365959, 72866.63354169, 72821.38845739,
       72775.57870421, 72729.25621633, 72682.47452522, 72635.28869198,
       72587.75525256, 72539.93225932, 72491.87956685, 72443.65960143,
       72395.33897163, 72346.99141292, 72298.70267995, 72250.57804624,
       72202.752938  , 72155.40678385, 72108.77928206, 72063.18696092,
       72019.03637851, 71976.82916334])]","[array([-3512.1248039 , -3482.47821236, -3451.19590069, -3418.40007506,
       -3384.20438466, -3348.71412426, -3312.02654825, -3274.23126481,
       -3235.41068496, -3195.64050613, -3154.99021434, -3113.52359265,
       -3071.29922636, -3028.37099805, -2984.78856728, -2940.59783117,
       -2895.8413635 , -2850.55883022, -2804.78738008, -2758.56200917,
       -2711.91589787, -2664.88071866, -2617.48691246, -2569.76393085,
       -2521.74044042, -2473.44448576, -2424.90360715, -2376.14491127,
       -2327.19509624, -2278.08043982, -2228.82677195, -2179.45947266,
       -2130.00356646, -2080.48402744, -2030.9264659 , -1981.35843779,
       -1931.81169341, -1882.32574704, -1832.9531721 , -1783.76696022,
       -1734.87006729, -1686.40684631, -1638.5754184 , -1591.63922752,
       -1545.9352654 , -1501.87607105, -1459.94295949, -1420.6692045 ,
       -1384.61391199, -1352.3295023 , -1324.32731451, -1301.04628093,
       -1282.82879402, -1269.90618335, -1262.39426849, -1260.29782318,
       -1263.52178818, -1271.8867344 , -1285.14625092, -1303.00439521,
       -1325.13190289, -1351.18038092, -1380.79413414, -1413.61958231,
       -1449.3124221 , -1487.54279773, -1527.9987894 , -1570.38853203,
       -1614.44125501, -1659.90749906, -1706.55872683, -1754.18650495,
       -1802.60139944, -1851.63169501, -1901.12202261, -1950.93195773,
       -2000.93463471, -2051.01540878, -2101.07058662, -2151.0062387 ,
       -2200.73710027, -2250.18556364, -2299.28076141, -2347.95773787,
       -2396.15670474, -2443.82237621, -2490.90337809, -2537.35172559,
       -2583.1223644 , -2628.17276995, -2672.46259998, -2715.95339625,
       -2758.60833138, -2800.39199757, -2841.2702345 , -2881.20999434,
       -2920.17924256, -2958.14689418, -2995.08278604, -3030.95768676,
       -3065.74334782, -3099.4126005 , -3131.93950584, -3163.29956699,
       -3193.47001656, -3222.43019485, -3250.16203907, -3276.65070842,
       -3301.88537517, -3325.86021757, -3348.57565686, -3370.03988621,
       -3390.27074513, -3409.29799589, -3427.16605905, -3443.93725929,
       -3459.69561787, -3474.55119871, -3488.64496367, -3502.15400906,
       -3515.29692593, -3528.33883513, -3541.59537993, -3555.4346094 ,
       -3570.27528218, -3586.57974985, -3604.8394267 , -3625.55120665,
       -3649.18436595, -3676.13964029])]"
9,113642.11232558651,131.5,"[array([38270.49333935, 38275.77253464, 38274.45985116, 38267.04766745,
       38254.06822842, 38236.06462833, 38213.57145188, 38187.10246046,
       38157.14327296, 38124.14749454, 38088.53516549, 38050.69273939,
       38010.97407393, 37969.70214748, 37927.17141668, 37883.65091761,
       37839.38838718, 37794.61583203, 37749.55706824, 37704.43774154,
       37659.49813687, 37615.00861366, 37571.28670787, 37528.71387016,
       37487.74868011, 37448.93260186, 37412.8844526 , 37380.28113184,
       37351.82475739, 37328.19952291, 37310.02425932, 37297.8078599 ,
       37291.91402118, 37292.53952953, 37299.70746176, 37313.27407931,
       37332.94645977, 37358.3071752 , 37388.84241901, 37423.97058778,
       37463.06913881, 37505.49835138, 37550.6212988 , 37597.81984736,
       37646.5068411 , 37696.13483651, 37746.20185273, 37796.25463279,
       37845.88989642, 37894.75402334, 37942.54155245, 37988.99282465,
       38033.8910409 , 38077.05895582, 38118.35538125, 38157.6716349 ,
       38194.92803579, 38230.07052013, 38263.06742867, 38293.90649722,
       38322.59206751, 38349.14252291, 38373.58794477, 38395.9679778 ,
       38416.32988858, 38434.72679866, 38451.21607327, 38465.85784862,
       38478.71368445, 38489.84533463, 38499.31363698, 38507.17753349,
       38513.4932444 , 38518.31363309, 38521.68781317, 38523.66106411,
       38524.27513578, 38523.56903484, 38521.58039533, 38518.34754085,
       38513.91234526, 38508.32399034, 38501.64370281, 38493.95052719,
       38485.3481549 , 38475.97278171, 38466.00189938])]","[array([-1593.833934  , -1643.71088089, -1693.84216396, -1743.43290267,
       -1791.85881794, -1838.6435004 , -1883.43684877, -1925.99597261,
       -1966.16907615, -2003.88240287, -2039.13008715, -2071.96664227,
       -2102.50175775, -2130.89704652, -2157.36435087, -2182.1651657 ,
       -2205.61065634, -2228.06162293, -2249.92758865, -2271.663971  ,
       -2293.76606227, -2316.75837024, -2341.17788194, -2367.55019497,
       -2396.35839607, -2428.00612193, -2462.77821237, -2500.80421242,
       -2542.03091814, -2586.20954102, -2632.90078053, -2681.49775511,
       -2731.26342974, -2781.37691285, -2830.98228318, -2879.23432664,
       -2925.33717485, -2968.57371043, -3008.32525918, -3044.08228337,
       -3075.44748439, -3102.13299962, -3123.95336256, -3140.81571029,
       -3152.70846015, -3159.689402  , -3161.87389793, -3159.42366559,
       -3152.53644772, -3141.43673751, -3126.36763139, -3107.58381179,
       -3085.34561505, -3059.91411071, -3031.54710067, -3000.49593937,
       -2967.0030742 , -2931.3002083 , -2893.60699366, -2854.13016931,
       -2813.06306837, -2770.58542594, -2726.86342916, -2682.04995927,
       -2636.28498395, -2589.69606604, -2542.39896182, -2494.49828835,
       -2446.08824425, -2397.25337258, -2348.06935646, -2298.60383958,
       -2248.91726198, -2199.06369957, -2149.09168983, -2099.04501958,
       -2048.96344011, -1998.88326311, -1948.8377759 , -1898.8573993 ,
       -1848.96949719, -1799.1977387 , -1749.56091862, -1700.07117079,
       -1650.73157759, -1601.5333064 , -1552.45261297])]"
