Cutoff,downstream_distance,time,radius,cutlen,cllen
0,148133.46379042088,1.25,258.775081802521,7017.054753511733,202418.5944449287
1,140223.55215339627,3.0,500.95780467386834,5865.826352619039,199179.66874445628
2,159587.40696484127,5.5,348.79106201363805,3909.9466493461887,198900.64057121825
3,115991.26327644468,6.0,326.0068154486451,3508.9825325635,196478.4401423182
4,46530.49417852193,9.25,249.52767725475707,8717.851412871949,192346.26883679247
5,21841.538364596207,13.25,361.76832180226495,3859.41744867174,193959.38098286543
6,21645.01400210533,17.0,218.77916060555808,7474.25330633135,191737.12936517582
7,90647.83789679882,28.25,382.2507591319339,4660.479586567084,201198.94846071227
8,93873.14997334097,30.0,336.8977227789436,3915.430529754536,199971.75658682987
9,64306.52037964228,32.75,278.70569521424017,2908.7483815787677,201096.80859721897
10,66123.6502439075,33.5,358.1428684285322,4467.355378609734,198067.47415936794
11,97459.3316642991,49.5,275.7237054245524,2908.8165635332907,211444.3445287125
12,174719.62455990093,54.75,303.5908246324021,18371.019929140617,199915.34958715521
13,19579.510983970395,59.75,605.346581962593,7609.499597252403,199500.6789929342
14,156098.3434523732,60.0,324.8545446684312,3715.3168606521563,196606.6890392991
15,99283.1427961872,60.25,262.8355248655701,3113.4739752479577,194300.38435712358
16,148905.68797162207,63.25,387.81162179603575,4661.413951381054,194249.67452828801
17,5056.032334315038,64.5,490.51949010169494,5612.074351430411,190846.81404608802
18,71652.12029018326,66.0,232.5870978906174,11063.960073763898,182304.26712181035
19,19002.457638835058,66.75,340.6772708793312,3919.502449743128,179996.71928179695
20,109023.31452174949,69.0,443.48464724361645,13619.261905490692,170201.9032036927
21,104929.92054663549,69.75,177.21730291399527,7452.894009086127,164466.87804370973
22,135533.0297605923,89.75,288.4836409566611,3058.852731872497,187825.17766411314
23,41766.49775896724,96.0,284.5664564472268,10816.17078034831,184956.35877264547
24,178785.3745925248,103.75,348.48367327417225,4010.434628010732,191313.27288573637
25,74951.72750049588,104.0,444.6407531862086,4959.981459851902,187133.60539405802
26,156604.7631234078,105.5,354.3143201200085,3759.4912969383427,185876.48303958648
27,26344.948794240412,109.25,356.0529347221099,3608.7895524462133,187744.07292370565
28,50099.443534552665,110.75,312.8277885151721,10419.22820195653,179836.6034610553
29,96084.02302515937,111.25,642.6569546523157,13365.918253465363,167612.0855418654
30,58305.06475191492,113.75,562.4273675256802,7064.438412332723,165310.8915969764
31,7810.268429038387,117.25,299.41854888027,3410.645077594383,168274.7450824122
32,101744.52922142395,121.75,338.24015735126267,3763.8522928098796,171818.43593310865
33,97723.68475198156,138.25,371.3164953361858,7215.434728446665,187044.5846024543
34,111075.64120816195,154.5,512.0777038807748,5809.188008280882,203382.5580340622
35,30243.339603180233,156.5,308.04244695577427,10674.491406508512,196007.17012116886
36,157781.66665867987,157.0,287.84910059440546,3259.700445985689,193949.08567665427
37,113414.98035186925,160.0,258.56837938274737,3017.8450677433843,195851.82777710469
38,130379.11385960203,165.0,380.39491918292214,4359.6278540386575,198899.37043487365
39,180760.07596608525,167.0,386.46470235292406,4259.2218683842875,197799.41944648878
