Cutoff,downstream_distance,time,x,y
0,158170.9939175593,0.5,"[array([54339.96639271, 54326.02619966, 54305.04321674, 54277.77657831,
       54245.12104073, 54208.03277458, 54167.4644648 , 54124.31464119,
       54079.39528361, 54033.4243808 , 53987.05536978, 53940.95751319,
       53895.9421168 , 53853.06930012, 53813.60402102, 53778.7333316 ,
       53749.13999197, 53724.65578868, 53704.136867  , 53685.54152718,
       53666.14926574, 53642.98533484, 53613.57698037, 53576.8317129 ,
       53533.4357481 , 53485.44723687, 53435.43544827, 53385.72932751,
       53338.02440423, 53293.28439642, 53251.78682757, 53213.20188697,
       53176.65428085, 53140.77437491, 53103.80351723, 53063.88967802,
       53019.75397233, 52971.59971717, 52921.53781387, 52872.97979212,
       52829.44406538, 52793.62840221, 52767.09587741, 52750.39901146,
       52743.3645768 , 52745.37168561, 52755.5642586 , 52772.99427768,
       52796.7104671 , 52825.80890697, 52859.45883365, 52896.91301949,
       52937.50899212, 52980.66511753, 53025.87406623, 53072.69519993,
       53120.74678669, 53169.69855485, 53219.26484835, 53269.19849438,
       53319.28540392, 53369.33987439, 53419.20053685, 53468.72687831,
       53517.796267  , 53566.30141171, 53614.14819156, 53661.25380011,
       53707.54515535, 53752.9575347 , 53797.43340148, 53840.92139596,
       53883.37547   , 53924.75414948, 53965.01991322, 54004.13868044,
       54042.07940211, 54078.81375326, 54114.3159255 , 54148.56251964,
       54181.53253953, 54213.20748826, 54243.57156863, 54272.61198963,
       54300.31938127, 54326.68832008, 54351.71796862, 54375.41283271,
       54397.7836414 , 54418.84835585, 54438.63331488, 54457.17452594,
       54474.51911144, 54490.72691956, 54505.87230632, 54520.04608965,
       54533.35766404])]","[array([-2782.6064199 , -2830.76996935, -2876.3087844 , -2918.38535288,
       -2956.4272625 , -2990.154473  , -3019.59256404, -3045.08055575,
       -3067.27932671, -3087.18030807, -3106.10207443, -3125.64411403,
       -3147.54334074, -3173.37991401, -3204.1785911 , -3240.11248706,
       -3280.51970532, -3324.22167219, -3369.91910258, -3416.42171093,
       -3462.57999023, -3506.94775048, -3547.44122313, -3581.43609131,
       -3606.44260863, -3620.88420857, -3624.4228662 , -3617.77398231,
       -3602.30271515, -3579.6558684 , -3551.52498443, -3519.54046708,
       -3485.27453801, -3450.34111971, -3416.59719263, -3386.42243748,
       -3362.86615927, -3349.2553042 , -3348.18920697, -3360.58096188,
       -3385.4751353 , -3420.61490021, -3463.21610305, -3510.5486264 ,
       -3560.24114734, -3610.38200919, -3659.50805535, -3706.54543175,
       -3750.7375245 , -3791.57640104, -3828.7439368 , -3862.06390664,
       -3891.46422851, -3916.94782861, -3938.57050089, -3956.4242881 ,
       -3970.62514517, -3981.30388175, -3988.59959078, -3992.65494573,
       -3993.61289077, -3991.61436066, -3986.79675531, -3979.29296174,
       -3969.23076917, -3956.73256297, -3941.915214  , -3924.89010325,
       -3905.76323913, -3884.63543812, -3861.60254883, -3836.75570679,
       -3810.18161176, -3781.96282273, -3752.17806752, -3720.90256452,
       -3688.20835453, -3654.16464004, -3618.83812844, -3582.29337492,
       -3544.59311984, -3505.79861419, -3465.96992639, -3425.16622269,
       -3383.44601361, -3340.86735847, -3297.48802077, -3253.36556791,
       -3208.55741022, -3163.12077644, -3117.11262552, -3070.5894993 ,
       -3023.60732581, -2976.22119165, -2928.48511244, -2880.45184567,
       -2832.17281023])]"
1,141555.73031610876,21.5,"[array([45651.49505724, 45683.17251525, 45711.33752499, 45735.96441512,
       45757.08266151, 45774.77763257, 45789.19680827, 45800.56311964,
       45809.19739274, 45815.55174436, 45820.2555881 , 45824.17397768,
       45828.47080314, 45834.65678196, 45844.57501613, 45860.22874311,
       45883.3605912 , 45914.86082736, 45954.31502445, 45999.9975714 ,
       46049.31419501, 46099.41602847, 46147.70037264, 46192.08282812,
       46231.07034318, 46263.71462835, 46289.51477888, 46308.31115992,
       46320.19056114, 46325.40935881, 46324.33486573, 46317.40242186,
       46305.08511394, 46287.87319276, 46266.26072073, 46240.73748399,
       46211.78465057, 46179.87304318, 46145.46325352, 46109.00721223,
       46070.9512966 , 46031.74159167, 45991.83233531, 45951.69838365,
       45911.8509191 , 45872.85194621, 45835.31822633, 45799.90275435])]","[array([-2956.14359288, -2917.32099446, -2875.88255836, -2832.25125949,
       -2786.82043708, -2739.95260997, -2691.97814006, -2643.19281504,
       -2593.85361705, -2544.17277355, -2494.31268442, -2444.38959214,
       -2394.50316703, -2344.82121217, -2295.75218829, -2248.20175542,
       -2203.7987329 , -2164.86305167, -2133.97737023, -2113.33211903,
       -2104.20767916, -2106.81876263, -2120.47694648, -2143.89511854,
       -2175.48641282, -2213.5902285 , -2256.61621616, -2303.12240845,
       -2351.84850693, -2401.72190748, -2451.84889754, -2501.49905462,
       -2550.08774146, -2597.15956306, -2642.37441355, -2685.49701282,
       -2726.39039755, -2765.01351936, -2801.42277122, -2835.77677542,
       -2868.34298811, -2899.50349752, -2929.75580653, -2959.70266986,
       -2990.02402353, -3021.4253638 , -3054.56283409, -3089.95638069])]"
2,9308.176203589122,26.0,"[array([5115.26015672, 5094.44481385, 5068.0146424 , 5036.73385139,
       5001.32051579, 4962.43716494, 4920.68726698, 4876.61516272,
       4830.70762509, 4783.39561725, 4735.05508865, 4686.00610084,
       4636.51040025, 4586.76989966, 4536.93367752, 4487.12992968,
       4437.5514278 , 4388.62769438, 4341.28311583, 4297.16811238,
       4258.6264806 , 4228.25144048, 4208.21297485, 4199.73949166,
       4202.97879649, 4217.18058177, 4241.01426946, 4272.87316534,
       4311.10003334, 4354.12787943, 4400.55406502, 4449.16972059,
       4498.96235145, 4549.10401622, 4598.93286537, 4647.93258974,
       4695.71223327, 4741.98753727, 4786.56422505, 4829.3232077 ,
       4870.20747012, 4909.21030217, 4946.36453149, 4981.7324633 ,
       5015.39632368, 5047.44912055, 5077.98596535, 5107.0960204 ,
       5134.85533313, 5161.32087322, 5186.5260948 , 5210.47830519,
       5233.15804559, 5254.52059523, 5274.49961362, 5293.0128472 ,
       5309.96974923])]","[array([ -637.85179782,  -683.4814224 ,  -726.09702335,  -765.28246178,
        -800.76871181,  -832.40579657,  -860.1412365 ,  -884.00515665,
        -904.10226837,  -920.6112616 ,  -933.79254546,  -944.00598079,
        -951.74037552,  -957.65616655,  -962.64201003,  -967.87846555,
        -974.8875278 ,  -985.52261628, -1001.80325841, -1025.49155976,
       -1057.48264787, -1097.33965102, -1143.2987818 , -1192.73793271,
       -1242.80931599, -1290.94280431, -1335.10994214, -1373.885937  ,
       -1406.3936008 , -1432.1994074 , -1451.2034198 , -1463.54230971,
       -1469.51145291, -1469.50570394, -1463.97600742, -1453.39848432,
       -1438.25292022, -1419.00812935, -1396.11223279, -1369.98638255,
       -1341.02086465, -1309.57282672, -1275.96511488, -1240.4858813 ,
       -1203.38875375, -1164.89344999, -1125.18678652, -1084.42407982,
       -1042.73097618, -1000.20577513,  -956.92232595,  -912.93356817,
        -868.27574574,  -822.97324381,  -777.04388192,  -730.50436289,
        -683.37544851])]"
3,23858.596521990858,44.5,"[array([8432.89226811, 8462.87789365, 8486.78137078, 8504.93454565,
       8517.8702328 , 8526.28712776, 8531.05934261, 8533.2920624 ,
       8534.41093253, 8536.28534048, 8541.37801676, 8552.70538746,
       8573.17669733, 8604.31134672, 8645.23214151, 8692.84305968,
       8742.99849862, 8791.73878247, 8835.9891751 , 8873.72036072,
       8903.81403381, 8925.83665779, 8939.82392341, 8946.11028135,
       8945.20611427, 8937.7143328 , 8924.27650568, 8905.54001374,
       8882.13999749, 8854.69204101, 8823.79284839, 8790.02726102,
       8753.98223346, 8716.27103258, 8677.57266803, 8638.69791302,
       8600.70750672, 8565.10224378])]","[array([1160.16767666, 1119.93689766, 1075.83616495, 1029.08858101,
        980.65088516,  931.2404348 ,  881.35921022,  831.3139941 ,
        781.24676102,  731.21884182,  681.43189323,  632.6947048 ,
        587.03503904,  547.83441941,  518.93100706,  503.19997593,
        501.69099009,  513.71048818,  537.43673119,  570.56339022,
        610.74752952,  655.85232699,  704.04669729,  753.82319722,
        803.97615967,  853.56450417,  901.8722218 ,  948.37297468,
        992.70192902, 1034.63672292, 1074.08917788, 1111.109354  ,
       1145.90442999, 1178.87539139, 1210.66917058, 1242.2324952 ,
       1274.83977299, 1310.02365718])]"
4,192964.28211157347,79.0,"[array([62308.18603547, 62358.21961963, 62408.25389848, 62457.50798462,
       62505.4050003 , 62551.53586255, 62595.62661862, 62637.51049714,
       62677.10477002, 62714.39202615, 62749.40527757, 62782.21630084,
       62812.92667495, 62841.66106604, 62868.56240433, 62893.78868915,
       62917.51123578, 62939.91424145, 62961.19559   , 62981.56883   ,
       63001.26623775, 63020.54279788, 63039.68078044, 63058.99434123,
       63078.8332049 , 63099.58401536, 63121.667414  , 63145.52848822,
       63171.61820634, 63200.36422051, 63232.13134192, 63267.1750806 ,
       63305.59518906, 63347.29868392, 63391.98171443, 63439.13619344,
       63488.08127218, 63538.01380949, 63588.06824582, 63637.37577125,
       63685.11485794, 63730.54869919, 63773.04846619, 63812.10372989,
       63847.32269515, 63878.42525217, 63905.23160697, 63927.64872083,
       63945.65618793, 63959.29263492, 63968.64328755, 63973.82902599,
       63974.99702912, 63972.3129675 , 63965.95462374, 63956.10677883,
       63942.95719033, 63926.69349157, 63907.50085379, 63885.56027065,
       63861.04734299, 63834.13146012, 63804.97529122, 63773.73451508,
       63740.55773008, 63705.58649722, 63668.95547864, 63630.79264187,
       63591.21950645, 63550.35141486, 63508.29781389, 63465.16253593,
       63421.04407244, 63376.03583373, 63330.22639091, 63283.69969701,
       63236.53528505, 63188.8084416 , 63140.59035432, 63091.94823265,
       63042.94540028, 62993.64135813, 62944.0918162 , 62894.34869219,
       62844.46007419, 62794.47014427, 62744.41905919, 62694.34278398,
       62644.27287437, 62594.23620444, 62544.25463835, 62494.34464863,
       62444.51689134, 62394.77575982, 62345.11895774, 62295.53715916])]","[array([1190.26697797, 1186.85840735, 1190.14207099, 1199.49550064,
       1214.28081552, 1233.87688292, 1257.69834696, 1285.20571911,
       1315.9095833 , 1349.37105381, 1385.19994115, 1423.05159145,
       1462.62302362, 1503.64875417, 1545.89654005, 1589.16316079,
       1633.2702835 , 1678.06039535, 1723.39273592, 1769.13910791,
       1815.17938179, 1861.39643291, 1907.67015926, 1953.87013761,
       1999.84642102, 2045.41803256, 2090.3589849 , 2134.38229671,
       2177.12359289, 2218.1274004 , 2256.84077421, 2292.61958575,
       2324.75170532, 2352.49792742, 2375.14652368, 2392.07266985,
       2402.79184978, 2406.99774752, 2404.57937783, 2395.61733879,
       2380.36317376, 2359.20790774, 2332.64593816, 2301.23929245,
       2265.58559923, 2226.29152614, 2183.95220233, 2139.13633329,
       2092.37627373, 2044.16215039, 1994.93912408, 1945.10696978,
       1895.02128444, 1844.99576959, 1795.30516346, 1746.18850717,
       1697.85251859, 1650.47491796, 1604.20760287, 1559.17961004,
       1515.49983014, 1473.25946233, 1432.53420894, 1393.38622001,
       1355.86580287, 1320.01291507, 1285.85846041, 1253.42540786,
       1222.72975241, 1193.78133597, 1166.58454457, 1141.13889684,
       1117.43953662, 1095.47764134, 1075.24075552, 1056.71305764,
       1039.87556672, 1024.70629356, 1011.18033992,  999.26994762,
        988.94449763,  980.17045776,  972.91127562,  967.12721154,
        962.77510371,  959.80805548,  958.1750316 ,  957.82034728,
        958.68303046,  960.69603392,  963.78527071,  967.86844307,
        972.85363313,  978.63762355,  985.10391923,  992.12044989])]"
5,82695.6363051023,79.5,"[array([27278.90915608, 27281.50537274, 27280.98386426, 27277.45536545,
       27271.03493267, 27261.8418164 , 27249.99997738, 27235.63927948,
       27218.89742935, 27199.92277313, 27178.87810424, 27155.94568823,
       27131.33377812, 27105.28499018, 27078.08704958, 27050.08659636,
       27021.70689522, 26993.47016979, 26966.02428469, 26940.17059091,
       26916.8839249 , 26897.30773327, 26882.70209169, 26874.32918748,
       26873.28533078, 26880.32126711, 26895.70972358, 26919.20390152,
       26950.09220531, 26987.3194209 , 27029.63142376, 27075.70817885,
       27124.26613528, 27174.1256386 , 27224.24763833, 27273.74729624,
       27321.89215933, 27368.09117323, 27411.87909322, 27452.89932138,
       27490.88702406, 27525.65355879, 27557.07269782, 27585.06880025,
       27609.60689265, 27630.68451888, 27648.32518061, 27662.57318639,
       27673.48974593, 27681.15017767, 27685.64213785, 27687.06482486,
       27685.52916381, 27681.15903154, 27674.09364281, 27664.49128315,
       27652.53464309, 27638.43808147, 27622.45722426, 27604.90138405,
       27586.14934628, 27566.66902656, 27547.04112089, 27527.98558024,
       27510.38654669, 27495.30530663, 27483.96269977, 27477.66787884])]","[array([-1992.56017811, -2042.5933541 , -2092.68990089, -2142.66363701,
       -2192.34765145, -2241.59312619, -2290.26873009, -2338.26072794,
       -2385.47399184, -2431.83415315, -2477.29118253, -2521.82471289,
       -2565.45138663, -2608.23434675, -2650.29459271, -2691.82312535,
       -2733.09141121, -2774.4555401 , -2816.34661654, -2859.23724936,
       -2903.57382604, -2949.67070083, -2997.57899373, -3046.96595613,
       -3097.05574532, -3146.67067808, -3194.37240846, -3238.6590652 ,
       -3278.15626825, -3311.7544127 , -3338.67512765, -3358.47572818,
       -3371.01251621, -3376.38404588, -3374.87002142, -3366.87512538,
       -3352.88203377, -3333.41464057, -3309.01077123, -3280.20291691,
       -3247.50534906, -3211.4060899 , -3172.36244634, -3130.79907045,
       -3087.10774506, -3041.64828996, -2994.75014074, -2946.7142702 ,
       -2897.81520736, -2848.30296575, -2798.40472456, -2748.32611758,
       -2698.25197505, -2648.34633672, -2598.75151206, -2549.58591371,
       -2500.94035042, -2452.87247037, -2405.39916136, -2358.48705228,
       -2312.04199475, -2265.89976337, -2219.82240928, -2173.50770123,
       -2126.62206871, -2078.86793142, -2030.08961293, -1980.40386098])]"
6,92340.46788059906,121.5,"[array([31799.60777909, 31831.95605102, 31860.4578249 , 31885.06689817,
       31905.80285708, 31922.74220835, 31936.01238829, 31945.78917057,
       31952.29801742, 31955.82001424, 31956.70314929, 31955.379773  ,
       31952.39094107, 31948.41767723, 31944.31724631, 31941.1578279 ,
       31940.23546605, 31943.04295158, 31951.15055384, 31965.97518566,
       31988.47383002, 32018.87117215, 32056.54963915, 32100.15550741,
       32147.8634491 , 32197.68345957, 32247.71413291, 32296.30221682,
       32342.11375193, 32384.14197461, 32421.67854818, 32454.26830112,
       32481.66021256, 32503.76154486, 32520.59819194, 32532.28208494,
       32538.985342  , 32540.92033837, 32538.32472117, 32531.45042251,
       32520.55583734, 32505.90047204, 32487.74151009, 32466.33186964,
       32441.9194391 , 32414.74727161, 32385.05459885, 32353.07859286,
       32319.05686978, 32283.23080477, 32245.84984262, 32207.17719598,
       32167.49770667, 32127.12930963, 32086.44052624, 32045.87746661,
       32006.00388778, 31967.55451962, 31931.49178328])]","[array([-1245.10524437, -1206.82684683, -1165.60738516, -1121.95497324,
       -1076.3380444 , -1029.18203117,  -980.86761356,  -931.72959374,
        -882.05553884,  -832.08345143,  -781.99797663,  -731.92523289,
        -681.92760646,  -632.00226442,  -582.09115574,  -532.11554904,
        -482.05186351,  -432.05989695,  -382.6482003 ,  -334.81413318,
        -290.06151953,  -250.23056975,  -217.17731024,  -192.4329203 ,
        -176.97453196,  -171.1595729 ,  -174.79332902,  -187.26512519,
        -207.6969827 ,  -235.07241731,  -268.33364182,  -306.44758263,
        -348.44629046,  -393.44842761,  -440.66778154,  -489.41345812,
        -539.08512977,  -589.1656638 ,  -639.21266729,  -688.84992497,
        -737.75932709,  -785.67363935,  -832.37032077,  -877.66652158,
        -921.41537443,  -963.50371619, -1003.85143704, -1042.41274179,
       -1079.17971386, -1114.18867464, -1147.52988444, -1179.36105074,
       -1209.92473769, -1239.56884789, -1268.76747756, -1298.13613795,
       -1328.43026829, -1360.50992744, -1395.25045878])]"
7,54016.90488836028,124.0,"[array([16395.72085457, 16348.06244811, 16298.92581879, 16249.01125147,
       16198.89305314, 16149.03212498, 16099.7860612 , 16051.41508998,
       16004.08229732, 15957.84663202, 15912.64765262, 15868.28278604,
       15824.38258204, 15780.39940157, 15735.64307739, 15689.4197721 ,
       15641.3252923 , 15591.65077734, 15541.69091374, 15493.68805872,
       15450.35504937, 15414.2234793 , 15387.14638977, 15370.10933786,
       15363.29835556, 15366.29394844, 15378.28527672, 15398.25096563,
       15425.09138198, 15457.71617363, 15495.09711184, 15536.29647458,
       15580.47930296, 15626.91564902, 15674.97704987, 15724.13003858,
       15773.92848608, 15824.00586186, 15874.06801629, 15923.88675134,
       15973.29420865, 16022.17792793, 16070.47629484, 16118.17399828,
       16165.297058  , 16211.90698368, 16258.09371117, 16303.96715201,
       16349.64749255, 16395.25475197, 16440.89846998, 16486.66862228])]","[array([-3413.31207505, -3428.88863661, -3438.83040808, -3443.42733211,
       -3443.0210749 , -3437.98725734, -3428.72604853, -3415.66022055,
       -3399.24044986, -3379.95843404, -3358.36929995, -3335.12587126,
       -3311.0287588 , -3287.09703081, -3264.65877277, -3245.43607749,
       -3231.54716706, -3225.30570094, -3228.75865847, -3243.10469978,
       -3268.30087363, -3303.07761589, -3345.30889868, -3392.5044805 ,
       -3442.22053425, -3492.31041728, -3541.0313859 , -3587.05578113,
       -3629.43159494, -3667.52292018, -3700.9476101 , -3729.52053665,
       -3753.20563278, -3772.07719126, -3786.28963839, -3796.0545304 ,
       -3801.62344089, -3803.27550399, -3801.30854016, -3796.03286306,
       -3787.76702279, -3776.83487038, -3763.56342904, -3748.2811289 ,
       -3731.31600617, -3712.99349146, -3693.63342363, -3673.54594534,
       -3653.0259915 , -3632.34620935, -3611.74837686, -3591.43371815])]"
8,224680.52332339485,128.0,"[array([71861.12923899, 71901.56616611, 71940.74878078, 71978.67053951,
       72015.33151517, 72050.73701096, 72084.89634727, 72117.82181347,
       72149.5277746 , 72180.0299217 , 72209.34465463, 72237.48858633,
       72264.47815851, 72290.32936014, 72315.05754138, 72338.67731754,
       72361.20255982, 72382.64647139, 72403.02175056, 72422.34084496,
       72440.61630407, 72457.86124094, 72474.08991721, 72489.31847006,
       72503.56580334, 72516.85466952, 72529.21297265, 72540.67532565,
       72551.28489653, 72561.09557717, 72570.174503  , 72578.60494116,
       72586.48954392, 72593.95393169, 72601.15051828, 72608.26241519,
       72615.50714411, 72623.1397402 , 72631.45464347, 72640.78556107,
       72651.50227652, 72664.00325415, 72678.70295398, 72696.01317582,
       72716.31860256, 72739.94799751, 72767.14399238, 72798.03561644,
       72832.6181115 , 72870.74379562, 72912.12586236, 72956.3545813 ,
       73002.92316987, 73051.25926358, 73100.75765462, 73150.81062663,
       73200.83338526, 73250.28335227, 73298.67316148, 73345.57793558,
       73390.63782761, 73433.55694755, 73474.09974911, 73512.08580766,
       73547.38373521, 73579.90479326, 73609.59659915, 73636.43718576,
       73660.4295689 , 73681.59689906, 73699.97821962, 73715.62481723,
       73728.59712756, 73738.96214715, 73746.7912966 , 73752.15867939,
       73755.13968281, 73755.80987126, 73754.24412697, 73750.5159983 ,
       73744.69722049, 73736.85737888, 73727.06368863, 73715.38086917,
       73701.87109463, 73686.59400516, 73669.60676598, 73650.96416362,
       73630.71873067, 73608.92089177, 73585.61912512, 73560.86013476,
       73534.68903   , 73507.14950899, 73478.2840442 , 73448.13406825,
       73416.74015885, 73384.14222222, 73350.37967453, 73315.49162148,
       73279.51703609, 73242.4949351 , 73204.46455433, 73165.46552333,
       73125.5380392 , 73084.72303909, 73043.06237004, 73000.59895357,
       72957.37694141, 72913.44185652, 72868.84071266, 72823.62210388,
       72777.83625557, 72731.53503102, 72684.77189401, 72637.60184177,
       72590.08134814, 72542.26839758, 72494.22275452, 72446.00670218,
       72397.6866025 , 72349.33576322, 72301.03922159, 72252.90110529,
       72205.05511003, 72157.67820652, 72111.00683159, 72065.35351048,
       72021.12032667, 71978.80447351])]","[array([-3513.71522495, -3484.1611852 , -3452.96423153, -3420.2470669 ,
       -3386.12382815, -3350.70028138, -3314.07413085, -3276.33540955,
       -3237.56692587, -3197.84474593, -3157.2386952 , -3115.81286702,
       -3073.62612833, -3030.73261555, -2987.18221532, -2943.02102643,
       -2898.29180017, -2853.03435733, -2807.28598033, -2761.0817793 ,
       -2714.45503066, -2667.43748668, -2620.05965366, -2572.35103612,
       -2524.34034342, -2476.05565505, -2427.52454095, -2378.77413477,
       -2329.83116116, -2280.72192568, -2231.47228728, -2182.10765337,
       -2132.65306663, -2083.13349511, -2033.57449327, -1984.00347101,
       -1934.45188374, -1884.95872211, -1835.57570697, -1786.37453468,
       -1737.45631207, -1688.96290924, -1641.08932061, -1594.09532335,
       -1548.31395298, -1504.15390396, -1462.0932681 , -1422.66324523,
       -1386.42244612, -1353.92459982, -1325.68412164, -1302.14450227,
       -1283.65371225, -1270.44914195, -1262.65264172, -1260.27456832,
       -1263.22470918, -1271.32758836, -1284.33980982, -1301.96754636,
       -1323.88284211, -1349.73792655, -1379.17717075, -1411.84662976,
       -1447.40131784, -1485.51047637, -1525.86114259, -1568.16033234,
       -1612.1361293 , -1657.53793868, -1704.13612428, -1751.72120859,
       -1800.10277972, -1849.10821708, -1898.58132156, -1948.3809137 ,
       -1998.37944596, -2048.46166125, -2098.52331938, -2148.47000458,
       -2198.21602163, -2247.68338314, -2296.800888  , -2345.50328811,
       -2393.73053979, -2441.42713467, -2488.5415051 , -2535.02549846,
       -2580.83391498, -2625.92410411, -2670.25561438, -2713.7898927 ,
       -2756.49002887, -2798.32054229, -2839.24720784, -2879.23691901,
       -2918.25758698, -2956.27807505, -2993.26816899, -3029.1985852 ,
       -3064.04101952, -3097.76824187, -3130.35424333, -3161.77444526,
       -3192.00598259, -3221.02807726, -3248.82252153, -3275.37429588,
       -3300.67235126, -3324.71059144, -3347.48909726, -3369.01564042,
       -3389.3075401 , -3408.393919  , -3426.31841582, -3443.14240604,
       -3458.94876822, -3473.8462048 , -3487.97407607, -3501.50762428,
       -3514.66333798, -3527.7040184 , -3540.94284529, -3554.74539359,
       -3569.52815   , -3585.75170266, -3603.90660876, -3624.49026632,
       -3647.97424946, -3674.76367215])]"
9,113479.4589489606,132.5,"[array([38271.32480752, 38276.76903626, 38275.61825265, 38268.36199328,
       38255.53039777, 38237.66505314, 38215.29951256, 38188.94687902,
       38159.0924029 , 38126.18954484, 38090.65837246, 38052.8854961 ,
       38013.22502226, 37972.00023164, 37929.50589077, 37886.01129176,
       37841.76428941, 37796.99675651, 37751.93197899, 37706.79450709,
       37661.82279191, 37617.28448137, 37573.49347198, 37530.82675078,
       37489.73792158, 37450.76349833, 37414.51809052, 37381.67591085,
       37352.93858598, 37328.99242392, 37310.46102079, 37297.86036265,
       37291.56295976, 37291.77537952, 37298.53068587, 37311.6946713 ,
       37330.98298453, 37355.98547959, 37386.19417375, 37421.03179087,
       37459.87867671, 37502.09668198, 37547.0492939 , 37594.11781204,
       37642.71371288, 37692.28755725, 37742.33489998, 37792.39969391,
       37842.07566681, 37891.00610995, 37938.88246442, 37985.44203383,
       38030.46509683, 38073.77164126, 38115.21789633, 38154.6927997 ,
       38192.1145028 , 38227.42699001, 38260.59686372, 38291.61032896,
       38320.47039535, 38347.19430255, 38371.81116536, 38394.35982791,
       38414.8869115 , 38433.44503771, 38450.09120819, 38464.8853237 ,
       38477.88882884, 38489.1634747 , 38498.77019958, 38506.76813796,
       38513.21377987, 38518.1603161 , 38521.65721906, 38523.75012408,
       38524.48109   , 38523.88933067, 38522.01251877, 38518.88876916,
       38514.55940856, 38509.07263153, 38502.48812693, 38494.88273456,
       38486.35715654, 38477.04370135, 38467.11497446])]","[array([-1592.33675355, -1642.19250898, -1692.32435542, -1741.93470947,
       -1790.39649591, -1837.23051857, -1882.0839491 , -1924.71124395,
       -1964.9580187 , -2002.74796756, -2038.07268096, -2070.98409595,
       -2101.58925663, -2130.04703042, -2156.56639436, -2181.40585734,
       -2204.87350402, -2227.32702365, -2249.17291387, -2270.86383231,
       -2292.89283317, -2315.78304249, -2340.07132085, -2366.2848168 ,
       -2394.91021711, -2426.35702769, -2460.91819032, -2498.73322029,
       -2539.7600613 , -2583.76132389, -2630.30835746, -2678.8032864 ,
       -2728.51579073, -2778.62907322, -2828.28866605, -2876.64839429,
       -2922.90940159, -2966.35001852, -3006.34592671, -3042.3812881 ,
       -3074.05222272, -3101.06431   , -3123.22578322, -3140.43790678,
       -3152.68376714, -3160.01643278, -3162.54718451, -3160.43430039,
       -3153.87270498, -3143.08465882, -3128.31156482, -3109.80689804,
       -3087.83021774, -3062.64219   , -3034.5005318 , -3003.65677882,
       -2970.35377731, -2934.82380278, -2897.28721362, -2857.95155468,
       -2817.01103441, -2774.64630719, -2731.02450199, -2686.29944655,
       -2640.61204499, -2594.09077445, -2546.85227328, -2499.00200007,
       -2450.63494727, -2401.83639794, -2352.68271615, -2303.24216291,
       -2253.57572865, -2203.73797066, -2153.77783891, -2103.73946685,
       -2053.66289371, -2003.58467323, -1953.53830892, -1903.55444092,
       -1853.660695  , -1803.8810951 , -1754.23494401, -1704.73510234,
       -1655.3856596 , -1606.17911155, -1557.09335694])]"
