Cutoff,downstream_distance,time,radius,cutlen,cllen
0,64379.72859304829,11.5,431.25692318384415,5109.082970721188,231619.94601668496
1,18219.447913543925,15.75,455.64239990730823,6158.258714661052,230795.32965283762
2,141060.21850536647,16.0,420.8769101575051,5510.101920029834,226058.88667341965
3,176262.92298524457,18.0,301.88733760979926,3308.2131671182815,226041.87704058108
4,113409.4972770402,21.25,657.7390726522331,8358.300714056737,222651.28276620648
5,81286.6376185986,22.75,526.9765855579367,6409.465199147342,218797.20716710965
6,19825.977507515,31.5,272.6691094840014,2809.5788011124746,228590.61132280633
7,140401.92119732915,40.25,329.09812079237213,3860.033648516784,236395.1544540773
8,138375.15580332364,46.25,396.98052848638014,4720.523718552656,239762.782469368
9,37101.3111360091,47.75,443.92786301906375,4808.797364010991,237489.04963133056
10,141296.31739966234,49.75,333.6818823485327,3470.4161136190655,237389.65597519657
11,96094.63727362975,51.75,221.91398563747248,2557.4603012813295,238044.03976576417
12,235675.48331944048,54.5,400.6706289794726,6109.29319342842,236261.00078691647
13,158481.07385613874,56.0,374.2792691710014,8015.021376362801,230753.4869453911
14,191230.4996223342,62.0,391.61419632961713,6660.819684325247,232151.3899647393
15,217735.37475535783,66.25,581.2046891142617,7009.039143473314,231319.134869285
16,3631.454189594853,68.25,670.3405084222691,8110.411276729432,226450.84245241122
17,62613.82888161058,68.5,346.3646485673007,4210.779238227748,223058.88487956842
18,138470.68844388126,71.75,335.01838098518533,3711.1553386770483,224535.3803425394
19,184838.44011327132,78.25,310.16820183547395,3409.6634315686238,230422.72705826562
20,9006.733593667579,82.5,506.4457779737017,6711.954113778741,229474.8660571478
21,187325.0151783426,83.25,285.0653637596047,6011.907974790462,224993.1539595318
22,11539.238465508382,84.25,349.65289340753554,3821.9556264050498,223108.88210070398
23,62114.79247307666,89.25,366.0376729193164,25841.906814203514,204999.47530597288
24,185454.81554480756,110.5,313.0423219059457,3510.8671408960663,229023.68116240687
25,218001.82839092723,110.75,315.3902385984496,9615.266088988912,220166.26811751796
26,78261.64483943128,114.0,291.42998207285115,8917.18592612518,215970.72380396334
27,43367.76345100251,114.5,850.7651170348084,16964.67697848246,200103.07757724298
28,17483.46172384385,114.75,282.28336417582625,12225.91184151522,188697.07007057912
29,26705.711769595582,125.5,414.4331207580493,4862.903127845045,200580.46779751065
30,84566.74837044923,129.0,488.49213768608075,6109.1948975913265,199528.4892696082
31,132862.3160716863,130.25,311.577777804178,3558.9024222418734,198154.94752090212
32,123658.6928519393,139.25,258.9098415699826,2907.80658414689,206923.10220505612
33,56591.18225202995,143.75,320.1511829380925,3507.926005204944,209100.16288788788
34,111634.6544033851,145.5,319.171290912448,10472.028271991749,201164.86169108373
35,153928.66719146332,158.0,694.5196437574383,9310.498693460913,206717.75618619236
36,159813.48371314208,159.5,391.8312376376288,4367.33055541608,204736.4348534257
37,193740.14615442627,161.0,467.4965569514315,5809.375350476946,201365.00254421416
38,41612.566926649,162.75,322.6741289857514,3458.58660222907,200821.35047240075
39,164823.6768205994,165.25,194.45860340555575,2057.262823508264,202609.54508348397
40,38404.05718574818,175.75,344.57319805725336,4113.305742237415,211662.31498560897
41,104045.24503020199,181.75,416.78104102341524,4557.7781189787465,214557.85009406842
42,79208.78012341692,186.0,431.74279424686256,16768.810789090796,203392.91704558692
43,31594.41323854004,192.25,400.0795499513654,4759.486145623471,207980.69995994802
44,17066.829490256823,203.25,459.8610005662055,6860.507653863773,216099.356360311
45,147310.46391485198,207.0,373.8004992443568,4460.147282148424,217127.58086132273
46,35879.51370956169,208.0,270.45827090208587,2808.6406965716933,216142.6452619673
47,62916.84782178835,208.75,400.68227093899424,4359.030672614624,213230.72936467524
48,200563.93734815705,209.25,383.06116694719833,4207.754134208056,210140.70023051783
49,9457.578407593113,216.0,303.0176432017465,11572.252374465914,205762.6794908569
50,96156.54023837217,217.25,352.593785344036,13016.34828702549,194977.13598755174
51,107021.92428807412,222.0,397.5388422798633,4412.003548185627,198157.1405857811
52,191198.5770670025,222.75,435.1318408025105,5209.215082234008,194465.46346588223
53,154972.94434506525,227.0,388.7574799924833,5108.17027720019,195960.17160262942
