Cutoff,downstream_distance,time,x,y
0,158266.40386247923,0.5,"[array([54340.53855297, 54326.60024811, 54305.59891743, 54278.29625872,
       54245.59151914, 54208.44650854, 54167.81992496, 54124.61603588,
       54079.65172562, 54033.6483931 , 53987.26027077, 53941.15287168,
       53896.1270143 , 53853.22609959, 53813.69928417, 53778.73023255,
       53749.01594324, 53724.41310456, 53703.80201297, 53685.15917109,
       53665.7778975 , 53642.69061706, 53613.41107659, 53576.8018482 ,
       53533.49150992, 53485.50523882, 53435.41959587, 53385.59603947,
       53337.76550536, 53292.91741171, 53251.34313761, 53212.71804813,
       53176.16786712, 53140.32372823, 53103.42925216, 53063.63137879,
       53019.63101926, 52971.57981419, 52921.52807566, 52872.86550575,
       52829.14399233, 52793.12106874, 52766.41046313, 52749.59139987,
       52742.49602318, 52744.49600189, 52754.72254978, 52772.2144099 ,
       52796.00884574, 52825.19302807, 52858.92980067, 52896.46767988,
       52937.14160105, 52980.36855649, 53025.64069058, 53072.51739829,
       53120.6173273 , 53169.61078059, 53219.21276818, 53269.17680658,
       53319.28947653, 53369.36570078, 53419.24467845, 53468.78640238,
       53517.86868475, 53566.38461954, 53614.24041729, 53661.35355484,
       53707.65119108, 53753.06880763, 53797.54904042, 53841.04067537,
       53883.49778711, 53924.87900482, 53965.14689408, 54004.26744666,
       54042.20967377, 54078.9452999 , 54114.44855642, 54148.6960751 ,
       54181.66688249, 54213.34249663, 54243.70712773, 54272.74798489,
       54300.45569096, 54326.82480819, 54351.85447767, 54375.54917665,
       54397.91959836, 54418.9836609 , 54438.7676525 , 54457.30752226,
       54474.65032597, 54490.85583616, 54505.99832328, 54520.1685084 ,
       54533.47567633])]","[array([-2782.7252432 , -2830.98413737, -2876.61498467, -2918.77415217,
       -2956.88450991, -2990.66307576, -3020.13418397, -3045.63685164,
       -3067.83243951, -3087.71236109, -3106.59367088, -3126.07251951,
       -3147.88270929, -3173.60708376, -3204.28431351, -3240.1098803 ,
       -3280.44025944, -3324.09994445, -3369.7774205 , -3416.26509656,
       -3462.40520483, -3506.76465585, -3547.29330112, -3581.39532343,
       -3606.57266105, -3621.20435031, -3624.90334938, -3618.35740407,
       -3602.9291146 , -3580.27853053, -3552.1159525 , -3520.08941491,
       -3485.78414301, -3450.81991318, -3417.04847347, -3386.82801564,
       -3363.17347834, -3349.39099858, -3348.10648874, -3360.3008384 ,
       -3385.08036517, -3420.20946509, -3462.88765571, -3510.3517238 ,
       -3560.19771593, -3610.48967701, -3659.74968236, -3706.89686603,
       -3751.17290485, -3792.07131902, -3829.2770401 , -3862.61748756,
       -3892.02421204, -3917.50344398, -3939.1138163 , -3956.94971506,
       -3971.12897001, -3981.78385151, -3989.05456292, -3993.08460078,
       -3994.01750228, -3991.99461484, -3987.153612  , -3979.62754928,
       -3969.54430629, -3957.02630203, -3942.1904007 , -3925.147949  ,
       -3906.00490296, -3884.86201563, -3861.8150663 , -3836.95511885,
       -3810.36880165, -3782.13860411, -3752.34318732, -3721.05770631,
       -3688.35414222, -3654.30164151, -3618.96685923, -3582.4143018 ,
       -3544.70666428, -3505.9051559 , -3466.06980682, -3425.2597488 ,
       -3383.53346173, -3340.94897857, -3297.56404101, -3253.43619964,
       -3208.62285333, -3163.18122502, -3117.16827376, -3070.64054733,
       -3023.65398537, -2976.2636909 , -2928.52369945, -2880.4867897 ,
       -2832.2043995 ])]"
1,141805.39195756117,9.5,"[array([45637.74012843, 45670.9310524 , 45700.63414553, 45726.79998744,
       45749.43512033, 45768.60072771, 45784.41617128, 45797.06883779,
       45806.83207916, 45814.09321709, 45819.39339099, 45823.47991755,
       45827.36790953, 45832.39828279, 45840.25935067, 45852.90196564,
       45872.24873946, 45899.67270604, 45935.43773973, 45978.44238183,
       46026.45029338, 46076.65610212, 46126.27269882, 46172.92637682,
       46214.82371693, 46250.75492609, 46280.01336969, 46302.28823431,
       46317.56097584, 46326.01811502, 46327.98314073, 46323.86590886,
       46314.12646347, 46299.2500928 , 46279.73083355, 46256.06116668,
       46228.72614642, 46198.20063108, 46164.94865507, 46129.42434437,
       46092.07419338, 46053.34102199, 46013.67044796, 45973.52094207,
       45933.37784828, 45893.76933476, 45855.27789204, 45818.5365413 ,
       45784.19875699])]","[array([-2973.26608004, -2935.65834458, -2895.24682488, -2852.46698557,
       -2807.72515981, -2761.39721513, -2713.82748848, -2665.32705381,
       -2616.17044985, -2566.59047195, -2516.77218847, -2466.85108486,
       -2416.92751057, -2367.12066199, -2317.69468351, -2269.27702707,
       -2223.11812194, -2181.21546342, -2146.08936782, -2120.2084243 ,
       -2105.35890978, -2102.29051758, -2110.73263248, -2129.65031283,
       -2157.56249243, -2192.81189103, -2233.7511886 , -2278.8523049 ,
       -2326.7594887 , -2376.30650377, -2426.51325654, -2476.57213109,
       -2525.83041343, -2573.77257789, -2620.00458258, -2664.24135819,
       -2706.29811661, -2746.0857576 , -2783.61035871, -2818.97635759,
       -2852.39244319, -2884.1782384 , -2914.76850851, -2944.70995913,
       -2974.64416699, -3005.26997192, -3037.28169109, -3071.28758681,
       -3107.72498449])]"
2,9312.842403757444,10.5,"[array([5114.4707502 , 5093.25244853, 5066.45180742, 5034.83708224,
       4999.12817196, 4959.9878042 , 4918.01851484, 4873.76296534,
       4827.70577406, 4780.27543331, 4731.84519018, 4682.73218685,
       4633.19508482, 4583.43288226, 4533.59284727, 4483.8046228 ,
       4434.26945924, 4385.43664035, 4338.26205271, 4294.43060951,
       4256.30840242, 4226.4887988 , 4207.1201171 , 4199.39320794,
       4203.41024034, 4218.37557172, 4242.92047862, 4275.41100058,
       4314.17401027, 4357.63643564, 4404.39698398, 4453.25315907,
       4503.20185342, 4553.42600343, 4603.27506092, 4652.24374368,
       4699.95142477, 4746.12324434, 4790.5732858 , 4833.18974767,
       4873.92183499, 4912.76801301, 4949.7652672 , 4984.97907092,
       5018.4938589 , 5050.4039267 , 5080.80480667, 5109.78529259,
       5137.42037877, 5163.76543132, 5188.85191081, 5212.68492241,
       5235.24279083, 5256.47876315, 5276.32484612, 5294.69769685])]","[array([ -640.69333076,  -686.25037251,  -728.74322045,  -767.76610566,
        -803.0596277 ,  -834.48252059,  -861.99013919,  -885.61976518,
        -905.48292344,  -921.7652178 ,  -934.73468378,  -944.76023822,
        -952.34194946,  -958.15467205,  -963.1050471 ,  -968.39441385,
        -975.56595206,  -986.48749727, -1003.17325548, -1027.35080933,
       -1059.85683382, -1100.18895621, -1146.52632639, -1196.20671686,
       -1246.36257532, -1294.42378356, -1338.37747992, -1376.82399533,
       -1408.9150096 , -1434.24533538, -1452.74030154, -1464.55762375,
       -1470.00927626, -1469.50256787, -1463.49729987, -1452.47547137,
       -1436.92036327, -1417.30242845, -1394.07001047, -1367.64342334,
       -1338.41133452, -1306.72871024, -1272.91582093, -1237.25798138,
       -1200.00582693, -1161.37601779, -1121.55232696, -1080.68711483,
       -1038.90323022,  -996.29640443,  -952.93821831,  -908.87971139,
        -864.15565803,  -818.78945251,  -772.79842785,  -726.19929797])]"
3,24083.677083490064,18.0,"[array([8427.1662218 , 8458.36834429, 8483.4140376 , 8502.59925001,
       8516.43187376, 8525.58940475, 8530.91969976, 8533.48466131,
       8534.64736695, 8536.19669837, 8540.47843822, 8550.38852434,
       8568.89324854, 8597.90288222, 8637.11020447, 8683.82241474,
       8733.96609092, 8783.41508027, 8828.84977928, 8868.01890213,
       8899.64012306, 8923.17268638, 8938.58878002, 8946.18940416,
       8946.4707451 , 8940.03312934, 8927.52198872, 8909.59169558,
       8886.88542814, 8860.02636068, 8829.61722668, 8796.24672436,
       8760.50264109, 8722.99364355, 8684.38521062, 8645.46097781,
       8607.2286834 , 8571.08883109])]","[array([1167.51006695, 1128.01616089, 1084.39803571, 1037.94061491,
        989.65325116,  940.29866183,  890.4185091 ,  840.35445276,
        790.27569043,  740.24839546,  690.42226399,  641.43695326,
        595.01463211,  554.26478761,  523.05088962,  504.59463904,
        500.38006449,  510.02859842,  531.86414871,  563.59958979,
        602.84323123,  647.38391595,  695.31380979,  745.05656157,
        795.34868118,  845.20224045,  893.86382707,  940.77712176,
        985.55262952, 1027.94645068, 1067.84960655, 1105.28972833,
       1140.44734107, 1173.68883197, 1205.61571855, 1237.12114058,
       1269.42479455, 1304.02006318])]"
4,193795.19480451636,31.0,"[array([62292.53919739, 62342.48791364, 62392.7221158 , 62442.38474981,
       62490.83673938, 62537.61950093, 62582.42045307, 62625.04316401,
       62665.38245247, 62703.40412852, 62739.12881179, 62772.61921361,
       62803.9703135 , 62833.30194464, 62860.75339862, 62886.47975284,
       62910.64970694, 62933.44478327, 62955.05979617, 62975.70451934,
       62995.60646959, 63015.01466463, 63034.2040825 , 63053.48032885,
       63073.18368643, 63093.69127636, 63115.41554399, 63138.79681244,
       63164.28746716, 63192.32581427, 63223.29919777, 63257.4987377 ,
       63295.07162318, 63335.9799893 , 63379.97629473, 63426.60262508,
       63475.21589562, 63525.0345809 , 63575.19791084, 63624.82699303,
       63673.07893265, 63719.18840702, 63762.49476874, 63802.45555214,
       63838.64887925, 63870.76783138, 63898.60971253, 63922.06262484,
       63941.09115796, 63955.72241371, 63966.03311056, 63972.13815647,
       63974.18083168, 63972.32456384, 63966.74618441, 63957.63050717,
       63945.16605212, 63929.54173869, 63910.94438417, 63889.55686012,
       63865.55677874, 63839.11559995, 63810.39806795, 63779.56190149,
       63746.75767647, 63712.12885089, 63675.8118924 , 63637.93647691,
       63598.62573363, 63557.99651726, 63516.15969272, 63473.22042127,
       63429.27843968, 63384.42832639, 63338.75975014, 63292.35769798,
       63245.30268027, 63197.67091103, 63149.5344625 , 63100.96139252,
       63052.01584385, 63002.75811408, 62953.24469448, 62903.52827587,
       62853.65771901, 62803.67798627, 62753.63003104, 62703.55064073,
       62653.4722291 , 62603.42257439, 62553.42450136, 62503.49550912,
       62453.64735314, 62403.8856011 , 62354.20919913, 62304.61011067,
       62255.07312618])]","[array([1194.43679914, 1188.77633018, 1190.01901316, 1197.55093365,
       1210.72948781, 1228.9210018 , 1251.52346033, 1277.97902289,
       1307.7797634 , 1340.46905361, 1375.64024703, 1412.93377074,
       1452.03334786, 1492.66180833, 1534.57676475, 1577.56630607,
       1621.4447748 , 1666.04862917, 1711.23233681, 1756.86419382,
       1802.82190249, 1848.98766799, 1895.24248736, 1941.4592109 ,
       1987.49388634, 2033.17490745, 2078.28968519, 2122.5690799 ,
       2165.67080681, 2207.16446179, 2246.5224213 , 2283.12194344,
       2316.2633384 , 2345.2063426 , 2369.22209517, 2387.65301178,
       2399.9696965 , 2405.81440822, 2405.0243032 , 2397.63293412,
       2383.85315934, 2364.04734574, 2338.69133629, 2308.33769841,
       2273.58210848, 2235.03502631, 2193.29944084, 2148.954536  ,
       2102.54459545, 2054.57223668, 2005.49503243, 1955.72465627,
       1905.62781758, 1855.52839345, 1805.71029839, 1756.42074917,
       1707.87367771, 1660.25312037, 1613.71646994, 1568.39751987,
       1524.4092617 , 1481.84641882, 1440.78771514, 1401.29788708,
       1363.42945391, 1327.22426464, 1292.71484155, 1259.92554059,
       1228.87354844, 1199.56973454, 1172.01937542, 1146.22276634,
       1122.17573413, 1099.87006289, 1079.2938426 , 1060.43174931,
       1043.26526344, 1027.77283169, 1013.92997602, 1001.70935206,
        991.08075745,  982.01108882,  974.46424474,  968.40096943,
        963.77863013,  960.5509185 ,  958.6674633 ,  958.07333895,
        958.70845083,  960.50677482,  963.39542499,  967.29352041,
        972.11081955,  977.74609052,  984.08518767,  990.99881246,
        998.33995148])]"
5,83190.09248902705,32.0,"[array([27278.432374  , 27281.55948841, 27281.5497245 , 27278.51341501,
       27272.56523496, 27263.82397695, 27252.41296797, 27238.46115361,
       27222.10491212, 27203.49069989, 27182.77867178, 27160.14746815,
       27135.8004224 , 27109.97352965, 27082.94564491, 27055.05155186,
       27026.69871468, 26998.38849966, 26970.74193626, 26944.52775133,
       26920.68532967, 26900.32738878, 26884.70022793, 26875.08234934,
       26872.62339133, 26878.15932723, 26892.06352592, 26914.18460534,
       26943.88485968, 26980.15400153, 27021.75477397, 27067.36186877,
       27115.67178376, 27165.4769872 , 27215.70772578, 27265.44900126,
       27313.94068972, 27360.56748208, 27404.84355953, 27446.39530164,
       27484.94406629, 27520.2901897 , 27552.29876528, 27580.88739356,
       27606.01588248, 27627.67776604, 27645.89346171, 27660.70487968,
       27672.17131303, 27680.36646816, 27685.37653416, 27687.29923505,
       27686.24385888, 27682.33231243, 27675.70130938, 27666.50586245,
       27654.92431695, 27641.16523248, 27625.47649316, 27608.15710174,
       27589.57217684, 27570.17166356, 27550.51299687, 27531.28695822,
       27513.34336565, 27497.70794181, 27485.573686  , 27478.24339191])]","[array([-1984.04152499, -2034.06414406, -2084.18128547, -2134.20353527,
       -2183.96100976, -2233.30208252, -2282.09266438, -2330.21617291,
       -2377.57436917, -2424.08928883, -2469.70654477, -2514.40030968,
       -2558.18026638, -2601.10067891, -2643.27139141, -2684.86985647,
       -2726.15204547, -2767.45812807, -2809.20614794, -2851.8641793 ,
       -2895.89047967, -2941.635557  , -2989.21397346, -3038.37649626,
       -3088.43262064, -3138.26922526, -3186.47531745, -3231.53569748,
       -3272.03057653, -3306.78738114, -3334.96121054, -3356.04913376,
       -3369.85854335, -3376.45173849, -3376.08388455, -3369.14486794,
       -3356.11008926, -3337.50163292, -3313.85926402, -3285.71981827,
       -3253.60331303, -3218.00419882, -3179.38639908, -3138.18104766,
       -3094.78607738, -3049.56702022, -3002.85854399, -2954.96637644,
       -2906.16935833, -2856.72142908, -2806.85338502, -2756.7742649 ,
       -2706.67221186, -2656.71463687, -2607.04746923, -2557.79323137,
       -2509.04763277, -2460.87437366, -2413.29794042, -2366.29446463,
       -2319.7813613 , -2273.60767421, -2227.54904719, -2181.31404112,
       -2134.57152898, -2087.01015732, -2038.43636431, -1988.90232353])]"
6,93199.0941758194,49.0,"[array([31778.10946162, 31812.82361221, 31843.75053993, 31870.79834976,
       31893.94779028, 31913.24181607, 31928.77769005, 31940.7021684 ,
       31949.210269  , 31954.54817135, 31957.02089605, 31957.00551376,
       31954.97064698, 31951.50276887, 31947.33886188, 31943.40248348,
       31940.83462778, 31941.00009925, 31945.43525332, 31955.69593438,
       31973.09205546, 31998.36935744, 32031.47045247, 32071.4952026 ,
       32116.87639028, 32165.67934214, 32215.90429224, 32265.71182308,
       32313.54996067, 32358.19899635, 32398.76226057, 32434.62828671,
       32465.42212487, 32490.95628592, 32511.18656376, 32526.17475506,
       32536.05852074, 32541.02777704, 32541.30667344, 32537.1401618 ,
       32528.784241  , 32516.49909391, 32500.54447769, 32481.17686532,
       32458.64795729, 32433.20428607, 32405.08772322, 32374.53677222,
       32341.78859471, 32307.08178217, 32270.6599678 , 32232.77650983,
       32193.70072926, 32153.72664585, 32113.18592204, 32072.46778175,
       32032.04959183, 31992.54122309, 31954.74147465, 31919.69242703])]","[array([-1267.76650022, -1231.53983404, -1192.03850274, -1149.79383417,
       -1105.30046337, -1059.01157407, -1011.33633837,  -962.63855737,
        -913.2355932 ,  -863.39677759,  -813.34063785,  -763.23062548,
        -713.16980248,  -663.19652007,  -613.285988  ,  -563.36704297,
        -513.36848614,  -463.31114941,  -413.4514851 ,  -364.44926127,
        -317.48177696,  -274.20473604,  -236.51885603,  -206.21849268,
        -184.67082708,  -172.63943067,  -170.27225752,  -177.20366759,
        -192.70336792,  -215.82284353,  -245.51475287,  -280.71902231,
        -320.41888759,  -363.6734867 ,  -409.63374431,  -457.5471523 ,
        -506.75565314,  -556.68959036,  -606.85972092,  -656.8485818 ,
        -706.30201723,  -754.92135211,  -802.45649607,  -848.70014821,
        -893.4832218 ,  -936.67160642,  -978.16442127, -1017.89398218,
       -1055.82779726, -1091.97300933, -1126.38378898, -1159.17219467,
       -1190.52285369, -1220.71130032, -1250.1246507 , -1279.28109014,
       -1308.84094467, -1339.59679888, -1372.42450934, -1408.17571007])]"
7,54656.75613779065,50.5,"[array([16438.8090048 , 16393.12155582, 16345.21042807, 16295.89880789,
       16245.87272012, 16195.69411724, 16145.81327235, 16096.57851602,
       16048.24174952, 16000.95828199, 15954.77960278, 15909.63826839,
       15865.3259162 , 15821.46988021, 15777.5240371 , 15732.80587272,
       15686.62911195, 15638.58271231, 15588.93413615, 15538.95899545,
       15490.90582007, 15447.51402165, 15411.34203826, 15384.25651524,
       15367.24245948, 15360.47690727, 15363.52919474, 15375.57923152,
       15395.59990958, 15422.48926089, 15455.15707133, 15492.57663357,
       15533.81221534, 15578.03069336, 15624.50346359, 15672.60279715,
       15721.79537391, 15771.63471727, 15821.75356734, 15871.85676461,
       15921.71489912, 15971.15875564, 16020.07441896, 16068.3987742 ,
       16116.11503776, 16163.24789224, 16209.85779006, 16256.03406203,
       16301.88664178, 16347.53650208, 16393.10526542, 16438.70482198,
       16484.42804213, 16530.34168519])]","[array([-3395.89529291, -3416.82008684, -3431.91501125, -3441.3998039 ,
       -3445.56973295, -3444.76936223, -3439.37586156, -3429.79039217,
       -3416.4366907 , -3399.76665245, -3380.27349524, -3358.5138101 ,
       -3335.14096577, -3310.95388954, -3286.96476034, -3264.48482026,
       -3245.21080761, -3231.24352895, -3224.90757126, -3228.28800134,
       -3242.62215589, -3267.88119479, -3302.78260877, -3345.17432309,
       -3392.54120392, -3442.42282251, -3492.66504929, -3541.52434467,
       -3587.6757882 , -3630.17109743, -3668.37752895, -3701.91487161,
       -3730.59863741, -3754.39235661, -3773.36924019, -3787.68229751,
       -3797.54159267, -3803.19728968, -3804.92726221, -3803.02821903,
       -3797.80947221, -3789.58862926, -3778.68861513, -3765.43552495,
       -3750.15687493, -3733.17985944, -3714.82924265, -3695.42452084,
       -3675.27600484, -3654.67951689, -3633.90951135, -3613.21064458,
       -3592.78814547, -3572.79773246])]"
8,226615.86691272585,51.5,"[array([71861.50519719, 71901.94139861, 71941.12182581, 71979.04013684,
       72015.69659285, 72051.09667007, 72085.24984567, 72118.16854913,
       72149.86726905, 72180.36180406, 72209.66864649, 72237.80448764,
       72264.78583473, 72290.62873065, 72315.34856919, 72338.96000039,
       72361.47692248, 72382.9125594 , 72403.27962515, 72422.59057916,
       72440.85798009, 72458.09494857, 72474.31575341, 72489.53653945,
       72503.77621959, 72517.05755744, 72529.40847068, 72540.86358836,
       72551.46609657, 72561.26990577, 72570.34216805, 72578.76616133,
       72586.64453741, 72594.10289796, 72601.29361177, 72608.3997116 ,
       72615.63860237, 72623.26516837, 72631.57368289, 72640.89771133,
       72651.60698934, 72664.10012433, 72678.79202202, 72696.09532656,
       72716.39599926, 72740.02444573, 72767.22510748, 72798.12869165,
       72832.73165267, 72870.88677986, 72912.30685454, 72956.58087563,
       73003.20010561, 73051.58980841, 73101.14228085, 73151.24744715,
       73201.3184802 , 73250.81120567, 73299.23713466, 73346.17072115,
       73391.2518486 , 73434.18468403, 73474.73398845, 73512.71982323,
       73548.011403  , 73580.52065751, 73610.19589805, 73637.01584694,
       73660.98418308, 73682.12467871, 73700.4769479 , 73716.09279157,
       73729.03310094, 73739.36526972, 73747.16105931, 73752.49486087,
       73755.44230041, 73756.07913676, 73754.48040714, 73750.71978027,
       73744.86908187, 73736.99796233, 73727.17368049, 73715.46098182,
       73701.9220522 , 73686.61653206, 73669.60157803, 73650.93196131,
       73630.66019429, 73608.83667805, 73585.50986518, 73560.72643317,
       73534.53146464, 73506.96863171, 73478.08038206, 73447.90812523,
       73416.49241797, 73383.87314799, 73350.0897157 , 73315.18121402,
       73279.18660642, 73242.14490351, 73204.0953386 , 73165.07754261,
       73125.13171802, 73084.29881168, 73042.62068478, 73000.14027776,
       72956.9017661 , 72912.95070165, 72868.33413213, 72823.10069067,
       72777.30064661, 72730.98591166, 72684.21000158, 72637.02796813,
       72589.4963402 , 72541.67315532, 72493.61822501, 72445.39386778,
       72397.0664602 , 72348.70929079, 72300.40732528, 72252.26454438,
       72204.41439945, 72157.03351252, 72110.35789995, 72064.69969543,
       72020.46080345, 71978.13869298])]","[array([-3513.77248296, -3484.19219722, -3452.96999248, -3420.22862264,
       -3386.08225091, -3350.6366494 , -3313.98951176, -3276.23084719,
       -3237.44343023, -3197.70328565, -3157.08019243, -3115.63819415,
       -3073.43610633, -3030.52801367, -2986.96375189, -2942.78937043,
       -2898.04757359, -2852.77813799, -2807.01830519, -2760.80314805,
       -2714.16590955, -2667.13831253, -2619.75083801, -2572.03296942,
       -2524.01339928, -2475.72019445, -2427.18091641, -2378.42269429,
       -2329.47225196, -2280.35589741, -2231.09949452, -2181.72845685,
       -2132.26783246, -2082.7425907 , -2033.17827789, -1983.60227823,
       -1934.04599142, -1884.54830536, -1835.16076927, -1785.95481592,
       -1737.03117958, -1688.53125147, -1640.6494811 , -1593.64512859,
       -1547.85089027, -1503.67548303, -1461.59754916, -1422.14945239,
       -1385.89153443, -1353.37963521, -1325.13037277, -1301.58921621,
       -1283.10562277, -1269.91781292, -1262.14776607, -1259.80532836,
       -1262.7992696 , -1270.95275423, -1284.02084818, -1301.70814847,
       -1323.6851927 , -1349.60284495, -1379.10429298, -1411.83460715,
       -1447.44801467, -1485.61315541, -1526.0166319 , -1568.3651705 ,
       -1612.3866883 , -1657.83052532, -1704.46706166, -1752.08689977,
       -1800.49975562, -1849.53317097, -1899.03113209, -1948.85265854,
       -1998.87040774, -2048.96932745, -2099.04537755, -2149.00433414,
       -2198.76068311, -2248.236606  , -2297.36105735, -2346.06893121,
       -2394.30031247, -2441.9998082 , -2489.11595358, -2535.60068695,
       -2581.40888848, -2626.49797734, -2670.82756258, -2714.35914316,
       -2757.05585347, -2798.88225079, -2839.80414203, -2879.78844763,
       -2918.80310139, -2956.8169856 , -2993.79990222, -3029.72258162,
       -3064.5567323 , -3098.27513617, -3130.85179658, -3162.2621483 ,
       -3192.4833419 , -3221.49461827, -3249.27779335, -3275.81787745,
       -3301.10385925, -3325.12969003, -3347.89550987, -3369.40916362,
       -3389.68805939, -3408.76142614, -3426.67302687, -3443.48437861,
       -3459.27851583, -3474.16430519, -3488.28126987, -3501.80480038,
       -3514.95150336, -3527.9842543 , -3541.21625944, -3555.01309042,
       -3569.79125516, -3586.01148903, -3604.16476551, -3624.74931686,
       -3648.23805241, -3675.03785322])]"
9,114335.37540476961,53.0,"[array([38266.19014435, 38275.00136259, 38276.97799409, 38272.5820287 ,
       38262.33424078, 38246.77887535, 38226.45971868, 38201.90456673,
       38173.61569951, 38142.06453544, 38107.68911959, 38070.89348678,
       38032.04824952, 37991.49201294, 37949.53343318, 37906.45392879,
       37862.51123473, 37817.94415319, 37772.9789851 , 37727.83817978,
       37682.75165073, 37637.97088925, 37593.78538849, 37550.53995232,
       37508.65032243, 37468.61352301, 37431.00888028, 37396.48632887,
       37365.74059688, 37339.4728496 , 37318.34447509, 37302.92980141,
       37293.67486555, 37290.86786342, 37294.62425211, 37304.88660882,
       37321.43707936, 37343.91896057, 37371.86363829, 37404.71947876,
       37441.88002017, 37482.70965678, 37526.5657768 , 37572.81692521,
       37620.85699548, 37670.1157304 , 37720.06596389, 37770.22809878,
       37820.17231965, 37869.51900881, 37917.93778306, 37965.14551181,
       38010.90361821, 38055.01491065, 38097.32014256, 38137.69445513,
       38176.0438214 , 38212.30157888, 38246.42511272, 38278.39273016,
       38308.20075041, 38335.86082022, 38361.39745487, 38384.84579623,
       38406.24957369, 38425.65925023, 38443.13033456, 38458.72184059,
       38472.4948787 , 38484.51136781, 38494.83286472, 38503.51951614,
       38510.6291501 , 38516.2165363 , 38520.33285889, 38523.02546015,
       38524.33792801, 38524.31061391, 38522.98167891, 38520.38877337,
       38516.5714583 , 38511.57447235, 38505.45193659, 38498.27256837,
       38490.12594512, 38481.12981688, 38471.43841087, 38461.25159179])]","[array([-1568.58100543, -1618.07848157, -1668.29747277, -1718.34520987,
       -1767.5124049 , -1815.2502547 , -1861.14762131, -1904.91026906,
       -1946.34299454, -1985.33489188, -2021.84767471, -2055.90681448,
       -2087.59517879, -2117.04881781, -2144.45452113, -2170.04873207,
       -2194.11734479, -2216.9958094 , -2239.06882338, -2260.76869097,
       -2282.57120119, -2304.98765692, -2328.55157663, -2353.79874627,
       -2381.23991243, -2411.32663148, -2444.41258581, -2480.71469142,
       -2520.27986444, -2562.96360814, -2608.4251718 , -2656.14113942,
       -2705.43581008, -2755.52376664, -2805.55842904, -2854.68037387,
       -2902.06042075, -2946.93431255, -2988.62765926, -3026.57129335,
       -3060.3081543 , -3089.49330971, -3113.88884305, -3133.35522447,
       -3147.84054452, -3157.36871056, -3162.02743247, -3161.95658369,
       -3157.33732542, -3148.38222712, -3135.32649996, -3118.42037633,
       -3097.92261075, -3074.09503965, -3047.19811477, -3017.48731286,
       -2985.21032001, -2950.60489027, -2913.89728207, -2875.30118339,
       -2835.0170441 , -2793.231743  , -2750.11852574, -2705.83715905,
       -2660.53425513, -2614.34372833, -2567.38735363, -2519.77540351,
       -2471.60734496, -2422.97258362, -2373.95124471, -2324.61498264,
       -2275.02781066, -2225.24694083, -2175.32361987, -2125.30394105,
       -2075.22960325, -2025.1385774 , -1975.06562703, -1925.04261466,
       -1875.09851006, -1825.259005  , -1775.54563512, -1725.97432429,
       -1676.55331157, -1627.28051395, -1578.14054036, -1529.10182524])]"
