Cutoff,downstream_distance,time,radius,cutlen,cllen
0,89085.76706261706,4.0,382.89668150653205,5006.977115575217,164467.20957477216
1,11406.942614392354,36.25,528.2770077185115,6206.440052710876,181100.30845966068
2,14124.435713625036,37.25,436.5469549836398,4712.671484043381,177630.12128564264
3,43863.52310084298,48.0,272.5832002404679,3055.1567254238958,184068.85134851513
4,21626.227192047336,68.25,564.8797782323967,8807.816813737772,191330.57291091015
5,178981.72468256718,74.25,316.19442459833573,3355.3303031730757,193957.42426820874
6,110111.58024036535,75.0,448.572822250644,5106.728900986922,189972.11013382382
7,79704.54591829187,82.5,431.6563358207929,4756.258680294423,192457.0942429151
8,20478.694276931754,83.25,329.9799179658188,3710.376823287841,184471.2978222393
9,180921.70458356876,86.25,689.9457533455969,6358.69836772076,181493.76662288193
10,160326.72539868968,96.5,384.112870394436,4606.623498469556,186578.38404816287
11,24268.888172124218,112.25,232.40349072473714,2604.541392719961,197575.9664134093
12,188132.42544505242,114.75,315.79885372133623,6606.546132165893,193347.7742081385
13,15762.897757546465,115.0,447.6482521457232,5408.934592631301,188586.406875973
14,153888.97738216614,123.5,628.1468680512265,7958.718467579594,187849.3838107348
15,164894.7570754216,125.25,258.99134275642893,2704.912804503237,187075.88946832772
16,158705.24698571474,128.0,183.7030993902828,12425.237264278714,177436.1538023327
17,43290.63847510937,129.75,290.48695237073196,3355.3405668763353,176074.10010544106
18,128749.15901960181,147.5,369.4920813550539,10562.319649583022,179976.8768780608
19,127048.06701273136,155.5,359.5632166450668,4365.644335715188,182932.7561399239
20,140639.74969022043,158.5,422.1705819048845,15817.904462950928,170134.1498178379
21,35130.10587014882,166.5,509.2942353994152,7358.208006347588,171285.13919573912
22,32991.09176231101,169.0,208.37047493867706,6267.8759553683185,167964.71588147103
23,25880.513572632557,169.75,226.21097525909482,2461.821420776117,166764.28717116098
24,64146.75064513104,176.25,383.63227332823607,6506.384377820338,167239.23083437726
25,47638.269433741945,178.0,366.75717106066793,4407.538401527367,164990.88365795242
26,123397.40204732068,188.25,412.5214144837308,4956.246251816018,169916.41437971397
27,74601.48462036577,192.5,434.8053147689732,4606.539782959493,169501.43593469347
28,52118.44249149986,195.0,216.40323751181273,2153.838679476206,170006.6658440858
29,145106.4677459661,197.25,286.5902369389972,3155.9595661627604,169245.62938685218
30,91673.63056929794,203.5,399.9471455542936,14767.036737476028,160032.60216112318
31,155509.18655525325,205.5,296.57899884083724,3356.4686386599874,159072.22420418976
32,97859.6218163201,206.5,506.70911098927127,6917.285400033563,153550.25067873296
33,87167.78279529097,211.75,537.1196208707905,8218.612984848596,150846.77346717435
34,37643.043024043654,225.0,372.6200469300494,4156.894212715402,159494.74432538595
35,90690.65431158067,225.5,252.96984368574215,3164.4300175640924,157201.24184005093
36,107716.97945817804,228.0,294.6250783071643,8461.584882523737,151180.5441256463
37,121611.52505114203,240.5,388.39431245124047,4356.446342479373,157059.04591870424
38,24025.82515223907,246.75,450.24161268574676,5607.61531360553,156517.8295507033
39,123888.77070796519,248.75,230.75933137680087,10359.546919171606,148226.1899295415
40,58437.34745453511,252.5,346.55679689924835,7910.078958651591,144037.68387357984
41,80619.96525461954,252.75,378.8435056080354,4408.718171718663,140297.36366142085
42,48121.61496709281,265.75,476.7531532352026,5208.921523242646,146240.72408716328
43,66007.99580549453,268.5,388.45792067811175,4558.153446970126,144338.82438595154
44,96169.17664661557,279.0,367.11952845440413,4456.621566712351,148443.1883192638
45,148495.8714436375,286.25,277.36948988476206,2955.218530456517,151660.25589417393
46,99070.21803989158,294.5,291.7210856152988,3307.610537576726,154992.1032410701
47,46006.99099980145,299.5,319.57096305682086,3657.4720639323496,155462.72133742113
48,139188.52467981915,323.0,357.2592467273439,3856.647509861404,169335.3027828936
49,97519.99314448386,323.5,354.86156342373795,3807.132944761046,166370.0009279317
50,28377.698763403623,325.5,415.5879428381085,4456.06632721519,163971.00869340764
51,33547.97451658834,326.75,343.8371888858435,4408.645856506866,161043.71473698583
52,126041.11736509948,336.25,393.7919316412839,4657.6864113226775,164754.60713359938
53,48549.49665009721,355.0,251.79417868951623,2654.3619632686177,177503.09502816317
54,113237.27901330747,356.75,242.19388261853075,2504.3184122043326,176772.8831516184
55,95866.43152246907,364.0,634.0763135395182,7708.256955564666,174971.9195238426
56,60565.23116177369,368.75,377.8764744519804,4506.546475287271,175292.38940209104
57,113933.95453443745,371.75,351.40051146688234,4308.778864557688,174267.73046409065
58,180194.3906775183,382.75,300.228810217291,3306.186175639492,181356.5272154625
59,151205.1907236527,385.25,468.8817331477276,5557.258706010064,178352.10737961848
60,89292.7985073014,388.25,396.9609288541009,4406.9597125964965,177133.79084853083
61,143758.38087819522,400.25,338.0921340976271,3606.097017150744,184416.0981188103
62,128907.74050711577,404.25,257.0487773441199,2554.484210873036,185694.76839286694
63,115929.62465273193,408.25,471.144492192117,6058.416083595631,183581.26390511726
64,83596.30598364094,409.75,487.697629617459,5758.950641155277,179663.87627221918
65,36289.08302557275,411.5,371.08330428721666,4256.9567550237225,177583.64266734014
66,66291.9474817876,412.0,308.10960358023976,3255.89348246364,175305.44279870222
67,42053.21559934917,419.0,409.59495256365614,5709.318298276239,177116.5462469736
68,104033.36455339455,429.5,363.96637168101597,4006.906828555706,183443.17116325154
69,116602.33467346273,432.0,306.49372638166756,3257.1901217662526,182891.25057484116
70,125401.87547601486,444.25,275.107940311104,2804.8721634468166,190839.1743096769
71,39983.55885833657,454.0,343.47456513735386,3706.108439158845,195508.63086940403
72,83784.13974669152,458.5,259.60799715613734,2804.7551485546555,192469.01769531707
73,95462.11593869033,462.75,335.6839069114644,3956.5105302132397,192646.12548812022
74,190150.9593062811,463.25,303.86904485742104,2955.4490161969184,190732.51621377302
75,128491.8432496672,491.25,291.3630656784312,3155.6193159689064,211097.95816162165
76,106099.04463127817,492.75,255.35032232012566,2654.274409270744,210125.88715357415
77,128139.34662348713,504.5,282.5172155397765,3211.2901810753865,217092.12389275548
78,145467.2904456377,506.25,309.0211777754977,10160.547405545263,208801.64620763884
79,52193.38848578218,510.75,396.58352062541024,6008.7306837338165,207394.58140826892
80,151634.51311258556,512.5,418.1015418590655,4659.891477022163,204850.26429414525
81,68424.59889120543,525.75,346.8771665765132,11312.013255261596,205700.35894889527
82,70256.63119257588,526.25,407.24128554803775,4671.364733475022,201988.92947021892
83,115790.23918223818,538.75,574.7010797981196,7107.052351347306,207201.215229602
84,122719.17049802702,539.0,241.74092153174306,2809.920581959674,205094.43509473442
85,165154.69634601226,541.5,314.8693777690001,3605.487799038478,204400.40531972132
86,66022.84668567202,545.25,429.46853451995423,5462.587111151708,203081.2204722457
87,12613.75255199882,550.0,405.1500530642395,8410.971463034542,199888.46699711814
88,154235.71681028468,559.75,547.0387025961855,7907.600520945235,201846.85953422746
89,136075.85542825033,565.0,450.1738127994645,5006.811929025252,202486.56521583282
90,73231.80629511659,572.5,271.9790732324868,3005.7633526675545,207061.07839420048
91,46194.895235281205,585.5,437.00540504026964,5207.046725149628,213454.25457215027
92,174037.68150305227,595.0,301.68165535842917,3255.2500487106176,218792.63581358464
93,67765.5417869916,596.75,472.8182863890945,5406.197350393851,215327.40801982585
94,177911.7189472825,598.75,391.52814856301376,17166.744820784344,200492.0516551012
95,124714.5439730843,601.0,311.95121282749005,3606.4965209727625,199823.22943244493
96,83230.05773526762,612.0,335.86172638514483,14814.65202775525,196690.4613470093
97,96528.21595987274,612.25,422.2993224333661,6716.259617817879,190692.61698583592
98,136364.4434481981,614.5,262.7554774383029,2955.572922451737,190595.08918429876
99,6855.177662015857,615.25,597.3603144211443,7056.9736054567875,184763.75757567954
100,112076.9949483949,617.5,283.36141348399,3205.2592669936457,184473.78271734877
101,149729.05403258372,636.75,465.1504566678458,5507.049817550299,197245.69685476838
102,33639.56450542961,642.75,311.4240781775912,27584.109606910784,175235.75845494177
