Cutoff,downstream_distance,time,radius,cutlen
0,48165.22688279308,5.4,384.7844140684826,4357.271180934086
1,56269.11529148792,14.8,516.4539896221315,6256.999310678106
2,60088.57111014314,16.4,281.7461479978488,3010.7349894613044
3,22978.625586960545,17.2,538.6042439237534,7257.916568633379
4,122278.57848784875,19.0,460.11000316757537,5806.959246029881
5,13816.716144606218,28.2,269.0332272400698,3057.4362534567563
6,14464.244941352072,31.0,269.3116419861436,5465.7025304886065
7,25883.63960385646,38.2,432.86862740532223,5759.031318434456
8,112311.69663872181,48.0,355.9534226762484,3906.55851805407
9,81777.44069576747,48.2,414.24089922660966,4557.395338935839
10,117942.26068700658,83.0,467.7342150601607,5506.9417861237625
11,20116.3423938344,88.6,468.9701352702321,5355.924979338855
12,40002.04094078715,90.2,462.81079894187894,5909.206088227422
13,143867.93470871903,106.4,442.30691665037034,5106.580079744772
14,84901.69229728008,112.8,410.39382733976316,4706.751439100192
15,56256.28916361338,113.6,424.74522902796986,4606.089044259501
16,157521.23532556387,115.8,378.9161982935413,4406.6884849585995
17,69537.26567220953,120.4,415.61375562754205,5157.361709595899
18,32687.493207086656,123.4,436.6885208933557,6760.100900675517
19,6855.202407072038,135.0,729.5907086296709,9459.133510714093
20,148970.7949454125,139.6,527.1801566858181,6207.488245998221
21,36661.29194288003,140.0,223.0187543023747,2405.512348616277
22,62875.652363714464,153.0,243.0157403601971,2503.9745503854933
23,41700.31657779633,155.6,312.7035668603776,5807.287164587073
24,159480.4500658119,158.2,349.2932205748076,3557.5181048340182
25,19225.834013132495,159.2,302.20367485331906,3406.0915326410577
26,107568.67995353522,159.4,367.63024940442926,4457.976758043788
27,115507.20929868729,159.8,364.74777953730785,4356.9613807426085
28,26934.197031601434,164.0,319.0541237999132,3505.6587013601766
29,46019.019179475814,165.2,316.20097962877236,3708.269878551397
30,138753.88492694433,167.8,348.7035758408585,4206.8696113733895
31,124214.95851192292,181.2,258.44422171053054,2654.688541546895
32,75387.11938674607,191.6,359.1146670122712,4106.549806066854
33,78534.48222630279,192.6,546.2165295888461,8809.21032421029
34,54123.42951673509,194.6,244.53015980169766,2504.586025200534
35,130820.4293979398,199.8,498.87670315986657,6806.961144765221
36,89031.6857253964,203.4,511.68102485244526,6108.362370421667
37,83968.12518704217,209.4,321.38201428984655,3411.974083466134
38,143021.7272113033,209.6,267.14698771142866,2806.023195494761
39,7652.358500353697,216.4,439.50153579487363,4756.980656086131
40,9255.767993986734,220.2,495.50520674683645,6363.351358518507
41,98293.86367847159,221.8,329.02535698829047,12665.024265904776
42,84236.41587818062,242.2,409.0386910419607,4457.200373223715
43,86508.1588920681,243.8,301.47283567555013,3262.5957711449296
44,129147.10213993442,257.8,375.3943167082212,4106.252626548566
45,19758.795216012182,264.2,333.0882168245474,4106.352129936422
46,124255.11421218232,267.8,525.4692763267454,6461.062995542949
47,104370.5251436701,271.8,386.8869391590968,4656.981562531797
48,30874.6245374589,278.4,404.5970359302319,4756.472946748471
49,172460.94634661122,282.2,353.98258385713433,3905.8258387617075
50,68963.24600051448,298.4,391.0514364099992,4906.858039007059
51,70731.81436054196,301.2,525.1801250324713,7011.978205228917
52,105428.17388404293,301.4,287.94188294569153,2956.3574711866013
53,165184.73720578276,303.4,442.5975938045472,9713.034832130637
54,74757.57442727439,303.8,302.74013030430893,3363.0701907640027
55,142657.19549739268,322.8,368.86909254434937,3705.8325395895436
56,16760.354160885952,323.8,303.69311711142035,3606.391473073896
57,142450.44417955462,325.0,360.89231813053266,4568.294628129459
58,9703.069876776952,326.0,500.00616314931887,5808.249238366991
59,178685.81758393013,327.0,273.534631839052,3106.428137158457
60,94539.12132783615,327.6,280.3900678011963,8462.497056379718
61,18623.742671578362,329.8,345.0019131068293,4260.661592174095
62,140166.32814352997,337.2,580.2749942808766,6812.6334986401325
63,30783.612594844446,338.2,303.3320064300043,3556.9556777501025
64,82235.63180185026,348.4,508.2926986729985,6759.023288587011
65,119365.98022363635,349.0,470.2438071845413,5607.880764286406
66,58258.381272743194,352.6,500.3262000279162,10563.174295781744
67,42482.42346159173,353.0,640.8089635046028,8411.196790437478
68,58846.57074099392,354.8,335.12874373000665,3467.279784666621
69,68372.04604083627,360.0,187.73454174264356,1803.609440811421
70,88145.73005315063,361.2,339.20483402595465,3758.186294177567
71,114468.26375777417,362.6,309.7054022770516,5411.073328315603
72,110126.20956925758,365.4,209.1972966226986,8471.864946192945
73,36321.703013844206,368.2,249.1530095328907,2657.1143966241625
74,14387.238428890363,388.6,546.8412311856451,5207.789314610364
75,154541.33666389436,388.8,375.8024550006329,4057.7016884322907
76,20351.687422418345,392.2,323.6197585633498,3707.038597970069
77,66980.46605778001,392.8,436.00984724965656,4158.387875470635
78,58999.05856984381,403.2,510.0776499458824,6660.021743594345
79,71734.05959923103,403.8,384.99653944969805,16169.27050917005
80,80562.2323034768,404.4,474.1598385191101,7669.152253906083
81,101034.66518251688,410.6,276.8496343848761,3006.2469944452714
82,110770.73018190559,415.4,416.98258306777166,5007.931104713083
83,26955.951246571156,423.6,656.9302961971639,8511.407305952845
84,101465.6193394494,430.4,484.7486726060363,5459.867482128156
85,158484.85798697558,450.4,288.2021354398353,3255.889256513027
86,73869.05209423765,457.2,328.33543961986567,3806.5773645266963
87,132868.44625312346,465.0,352.1143509663223,3856.4546215442215
88,90055.95106355086,467.4,386.6120055364453,5158.883564848687
89,133576.1095858207,468.2,519.7118067771307,7064.474035636127
90,35575.02412971739,469.6,312.90899852098903,3155.5808826971165
91,109978.25872901108,475.2,294.69603308649073,3355.8598973138423
92,96397.53071265828,479.4,411.6199065600212,4506.006593991279
93,60417.511490478995,483.6,493.435608966888,6208.776693089329
94,77102.87953862002,484.4,227.94509278030958,2253.8274392766807
95,122999.51957759037,488.2,279.890469303389,3255.710022844395
96,166755.91627533518,497.6,261.3351697402074,2754.943557779072
97,157330.2315465932,509.6,627.1015078965852,8859.819519752315
98,160220.81068937416,524.8,465.3045573290945,4558.4669869398285
99,74770.90970481334,526.6,367.0304614092627,3905.4065441744233
100,40134.702461297,532.0,435.7967636860905,5558.0637641416815
101,120857.06296148957,532.2,416.7868955405491,5359.9152668958195
102,125620.81850188562,533.6,274.3777874848535,3108.571836146186
103,46055.48165045586,536.2,280.5756081171663,3106.616927692794
104,97181.71815644453,539.8,597.4490280518012,7658.891476808372
105,102635.75416414818,540.0,234.7483087008126,2561.2260604325666
106,24761.713195039483,543.8,558.0759285473275,6907.031953897161
107,103253.39373376148,546.2,342.03519588579957,4061.4840518309006
108,124664.88878045673,546.6,477.3420243354733,5611.36327848962
109,147145.53081927722,548.8,328.952551049447,3556.182695766138
110,28276.948586671162,557.6,444.1757316861532,5110.006139415944
111,45149.41522529451,562.6,407.869258683085,6708.269380388525
112,14105.839882198074,568.0,752.0971393425787,9710.730341952834
113,101384.75244546504,574.2,238.00875112641296,2555.9563673713737
114,87518.6257103026,582.4,365.0953998527626,4156.920479940373
115,33979.2841937242,593.8,373.9332975758092,4756.757903449616
116,156911.1495386633,599.6,346.83790585772033,3905.765340765049
117,39640.07243953962,604.2,362.77159596398616,4005.942124065663
118,64352.86007449732,604.4,431.7706476865704,4806.936698542381
119,36485.65513698702,608.8,234.2790354926946,2411.4437295819644
120,40593.92855877073,609.8,270.5196137262996,2911.8085489657046
121,20467.71005727667,610.2,277.4427384506118,8609.245600371252
122,35357.83280732896,610.4,582.9238595217694,8675.249685221806
123,38207.219501833366,621.6,362.9012636117173,3614.608890140034
124,125401.61770112497,622.4,372.98080177764797,6258.60262867236
125,100980.64331283032,625.6,345.02381637438725,10111.398584257444
126,83128.20415365983,642.8,289.49026704197695,3355.304767575189
127,162078.87226394378,647.4,385.9828487596927,15766.509712031087
128,106632.96437580297,647.6,553.7197036738237,5558.477349793264
129,148792.00504120375,656.0,297.70848270185087,3157.7198203800317
130,116434.30025498001,658.0,343.4299833036114,4407.268178061236
131,100259.68701640822,668.4,515.484658325514,6458.306907999884
132,168216.52696168266,669.8,640.1809310868464,9911.879582241725
133,50051.717583897545,670.2,340.1983841602592,3255.0876353285444
134,42642.37213531624,671.6,482.46166139818223,5206.900029987961
135,147555.17229395465,672.0,439.8690868732065,5261.4494140995685
136,18914.080736313055,675.0,519.594055048168,6157.5627297846095
137,89255.55218697502,687.8,242.96789369282328,2604.3776578192173
138,133984.58022009552,693.8,280.9782862042171,3205.4355276178676
139,116217.69360666774,698.2,278.97403827924336,6207.883008402788
140,26526.28271244787,699.8,375.0364239661705,4156.178620964319
141,135837.39895803385,709.6,605.1804279447454,12360.005396668988
142,3798.0235770011245,711.2,697.6754560129211,8959.538617223943
143,69698.74012830379,714.8,469.60398382349854,6158.998999698465
144,42762.048805972925,720.6,245.08132316690964,2604.892561660585
145,142630.33274578542,722.8,314.62416149164994,3708.8123614029355
146,38296.92015994367,733.0,367.98818258389394,4107.215037565505
147,164438.13168670904,738.2,358.2418363579598,3955.897015709306
148,67175.37559495197,741.0,272.5347948543825,13612.46928403667
149,128235.058931521,741.2,399.63313943234544,4759.42251773672
150,56629.22395203946,742.4,515.5209095763067,5913.7018793965435
151,127908.21994642979,745.0,361.0439680498074,4167.085684922085
152,131978.66449356676,745.4,205.57121376028007,2007.893318797834
153,126342.39876654644,752.0,272.7243896814299,2818.4481966981903
154,85029.61167969916,753.6,450.82946742858576,4857.196582783364
155,17567.157938652083,760.6,401.37563390523314,4806.99773469363
156,34945.43692217199,772.2,438.7921205176721,5758.08550594763
157,47672.71131843702,781.6,265.98793137941516,2755.037994708525
158,147444.91622578297,787.4,255.29390768005624,2805.547431947309
159,24582.2013468949,788.8,435.39398511206355,4807.251750795422
160,144875.67575610118,801.4,237.52653092050554,2556.898794930481
161,156933.02440636736,813.4,398.9502886121284,4456.405143367324
162,184647.60052844364,816.4,299.8184900326555,3356.1657002717816
163,21519.776167963515,818.4,401.18240733813934,4406.699151062587
164,28887.482171481348,820.0,331.01516797435045,11765.446324964178
165,156317.2361357517,823.0,307.39505225000227,3361.2229663599064
166,58863.151267116,823.8,394.2508114975979,4757.490828507143
167,31670.637076450184,824.0,431.26554580486413,4965.35506621697
168,153264.54967243777,825.4,421.64153469679144,5671.017701088363
169,28189.286009758318,830.8,238.66826158754665,7019.123185091153
170,35958.31461333939,834.8,238.78028065057765,2508.238931091585
171,158570.33413384497,837.2,392.8712773580458,6611.194703752384
172,88466.50478832528,839.6,364.27938574146145,4156.2066305910475
173,150056.89901483816,841.6,265.7134765876955,2909.6819820728992
174,77845.26782393995,847.6,213.95689683206825,21535.22672197622
175,153723.4494946219,854.8,263.74524689961646,2808.2301129534835
176,103131.86910906695,857.2,279.37487944515755,6510.702682981199
177,26677.63038915817,857.6,357.27387391086853,4158.2621632705805
178,146596.5019851448,868.8,311.2812184036159,3506.8550355713833
179,104374.63338136973,869.4,311.6624135580178,5158.728590123014
180,103380.68515934092,879.4,415.2337940157704,5064.9361928969565
181,60062.6393457806,882.8,363.6303394967378,4056.1275982039983
182,134836.7282103316,888.2,367.9014793645128,4057.008242832498
183,138487.50158662008,890.4,363.8696515793694,4158.100081183926
184,29831.679063520038,892.8,288.888945149393,3005.2475203679455
185,106580.70126493859,894.0,287.4732838119904,2807.1529014362613
186,144145.53454914267,900.2,273.4508491831765,2956.937687914111
187,45056.894080776416,902.0,199.24333213123094,2103.2372013178497
188,69827.14799991074,906.4,600.2784441517149,7307.625899646609
189,5101.561506997957,911.2,440.43319798135394,5908.189706066916
190,32735.01003667966,927.4,368.41802195423674,4156.354119055154
191,146182.53926660793,931.4,318.43675060987135,3255.7647173075957
192,153287.70030235045,933.6,375.30882434347217,3805.841814698474
193,6253.049523075919,941.8,384.3109787487073,6710.231879988135
194,175206.77308977212,948.0,337.1651458865091,11711.63391996247
195,175154.9467478639,953.4,405.30184524753827,4365.5535244188395
196,172926.63597103956,955.2,262.26263748109534,2774.2628652732365
197,90604.32867333447,957.6,364.1806502127425,4206.9035822373835
198,94378.13418841467,959.2,768.430598060607,11462.515138876166
199,153684.87553618004,962.6,298.48653532323834,3056.2080961816796
200,41495.588830637236,978.6,288.552053882963,8860.338926744189
201,113765.33690696151,983.4,243.74064721812465,2554.488658598142
202,150431.76171902145,984.4,496.7942825399684,5657.360470728733
203,106515.83269793032,984.8,414.58284205664444,5058.116964445871
204,163862.60920505,990.8,242.87714047666998,2654.3662325434007
205,65437.39833993769,993.6,421.62333973505764,5107.579647789143
206,97536.39036931293,995.6,292.28995617367144,3457.2615198794324
207,79735.45579614978,1009.8,541.2968615850001,5956.3596065111
208,177993.36084638617,1011.6,319.7589901511499,3205.591837731463
209,80543.11932524365,1015.0,247.98655971991207,6212.7506379372
210,28576.772322277786,1017.8,432.14932907849567,5208.0161049022945
211,160856.90299981335,1019.4,237.71850240295842,2504.518770220716
212,95533.72708237989,1021.6,298.2676594235923,4009.356851876373
213,53057.368123442786,1030.8,491.9695260616595,10610.191701727474
214,160784.8507265283,1032.8,245.88181853783354,2457.956877395975
215,160204.05698586727,1039.0,275.8032127584792,3065.607955504555
216,37535.86073789949,1039.6,490.9114232551543,5556.937390523366
217,40657.44734391709,1045.2,461.6152904605546,5811.342600421111
218,97603.7642657013,1048.6,328.79542781274694,3857.4632065382957
219,65822.70859575499,1062.2,345.20285886537096,4056.0466297167545
220,154125.93519883338,1063.0,394.08334973008,4656.516545367116
221,107290.20733280852,1064.0,334.8228630534959,3706.3253100080865
222,35582.990638327756,1078.4,367.69724745323634,4457.4729455124825
223,44070.51476944133,1078.6,232.74908285366206,2254.129472013529
224,184458.8676124454,1078.8,254.25357932570228,2805.377685796226
225,142543.01477339817,1088.0,711.9333117373397,10458.452585122715
226,166262.94604876864,1090.6,356.6530318547738,3656.040669108715
227,112336.90662874597,1093.2,278.7478858537086,2905.431650667121
228,51190.69695018969,1101.2,500.15657540614023,6206.1681105309235
229,116705.9838308579,1103.8,269.61830020792235,2754.9985939636754
230,78201.8552774707,1106.4,427.55178588484364,4656.8882352029905
231,38633.69613852757,1107.4,254.07914700776857,2654.8630503446384
232,67325.2515546731,1107.6,270.4692443569533,2756.2012426180618
233,50150.74771074827,1108.4,209.0173745345952,6168.286092758213
234,151728.97524416866,1119.2,224.76129688598027,19020.179444008907
235,142128.05983690114,1120.6,365.75302773290525,3916.396062349299
236,119446.38576974036,1150.2,244.169243257095,2754.433935033841
237,182599.76951505913,1161.6,356.4362831942035,3905.336086317124
238,51481.94680289911,1169.2,603.1267940062471,7508.481993413086
239,84177.28712251146,1178.2,311.7173799416994,3555.8033094714924
240,5636.724180905721,1181.4,380.0160722514677,11109.457425408447
241,64920.19204056878,1182.0,288.1631246647803,3205.5742653488614
242,124494.03905781319,1193.4,277.74578093754764,3105.470603168268
243,49002.02604116422,1194.4,459.2580098226747,4957.771033494763
244,13564.769032682581,1203.2,555.423830709135,13412.10272551395
245,169593.33746880337,1208.4,379.63166459331285,4356.062381466538
246,15522.059357448015,1221.4,308.748121821066,3407.4006288417168
247,6706.424739492216,1223.2,361.41173965784463,3807.9393578983136
248,66823.29531096,1227.6,266.50154557328693,2754.3112680720164
249,94944.94067947325,1227.8,319.8122903924019,9712.944394276426
250,156214.86409571275,1228.2,302.2259002562407,3155.6646559022242
251,69373.14587861401,1229.2,478.8465572977277,6607.94051351819
252,58878.29927829131,1230.8,238.91530885986643,2454.976597005246
253,114929.37397181499,1238.6,557.5037157975172,6857.796471207009
254,73026.66928621496,1243.8,212.874967712908,2104.5269558764294
255,30630.970112122122,1250.0,391.6945403697869,5057.181327167746
256,113331.69215776495,1252.0,316.3483306014922,3510.165256953502
257,143563.8821753133,1262.8,799.764258243819,12911.802294627596
258,161900.9782524979,1264.2,321.7108854849207,3355.6802330321398
