Cutoff,downstream_distance,time,radius,cutlen,,,
51,324900.2209,181,196.0256254,20933.5898,,,
52,380311.2643,189.5,813.820975,10160.62714,,,
53,182063.501,192.5,394.0538571,4509.966122,,,
54,318837.2383,193,429.6975843,4816.37105,,,
55,160980.7378,194,381.6515863,4059.372892,,,
56,210942.5382,194.5,561.9559394,6910.677139,,,
57,172916.3066,196,306.7588666,3460.48958,,,
58,183645.6802,197,505.6397965,6570.139255,,,
59,41867.55033,199,651.4566517,8711.454519,,,
60,282869.5426,202.5,332.2642355,3660.498054,,,
61,221282.3758,203.5,313.0990273,3611.815062,,,
62,200139.4627,204,229.8945176,6214.336577,,,
63,200680.3091,216,272.8651404,2765.747156,,,
64,315877.5781,222.5,245.3229915,2659.476138,,,
65,134740.5752,227,306.0257739,3158.949468,,,
66,110781.9231,232.5,352.0025208,3709.733369,,,
67,103766.502,233.5,325.2172269,3761.582931,,,
68,288606.4372,237.5,311.0496444,3660.082444,,,
69,252308.7108,238,408.9099177,4860.776893,,,
70,5953.687626,239.5,373.1109127,10771.85766,,,
71,341884.2127,241.5,380.6849689,4309.964684,,,
72,303567.5139,250.5,375.8860294,4159.276519,,,
73,64599.77251,254.5,343.9278767,3659.28326,,,
74,146345.9294,256.5,306.733118,11914.9102,,,
75,219744.2089,264.5,390.3836588,4259.288431,,,
76,164036.7971,270.5,278.0519269,3411.39469,,,
77,363310.2191,274,404.5585204,7464.507624,,,
78,94494.483,276.5,309.1707938,3410.602256,,,
79,234247.4087,284.5,268.2670311,2859.007202,,,
80,141075.2913,290,431.4859658,7361.689879,,,
81,161313.3078,292,217.4637566,6160.902583,,,
82,144110.0261,297,186.7577746,1711.454858,,,
83,283421.0101,298.5,292.8244447,9514.379387,,,
84,52981.45518,302.5,634.5066739,13668.53492,,,
85,370588.8029,303,360.0706058,3910.17077,,,
86,120246.6809,317,426.8648281,5209.790834,,,
87,100903.3006,325,267.2628165,2909.01467,,,
88,106004.2555,326,256.4668285,2909.502066,,,
89,263905.1795,329,502.218962,6609.993449,,,
90,107885.0782,329.5,436.5327421,7360.415116,,,
91,233410.2977,330.5,315.1044105,18328.93901,,,
92,319489.2117,333,383.1160593,4410.173815,,,
93,17175.00106,340,538.9180194,8660.879105,,,
94,175180.0809,342.5,458.6065994,5309.664553,,,
95,367607.4372,343,251.6673908,4761.248241,,,
96,162709.6045,344.5,300.6930153,3560.553954,,,
97,111134.6784,347.5,283.7082444,2960.353108,,,
98,349639.2427,353.5,337.7197025,3860.090947,,,
99,172883.2063,354,276.7006621,3016.628052,,,
100,144843.2679,355,313.1617119,3509.708858,,,
101,281624.1869,356,385.7642423,4309.842744,,,
102,183885.1462,359,540.5543125,6259.854101,,,
103,297986.3315,360,267.2722178,2959.268219,,,
104,37556.02542,363,510.6800128,6060.006361,,,
105,129453.9499,364.5,234.7692543,2357.735823,,,
106,255305.6971,378,626.0105249,7911.257037,,,
107,195969.6707,385.5,393.2286335,4260.084203,,,
108,286556.6862,393,501.3576398,8613.647375,,,
109,64351.03547,400,417.6453695,4659.960621,,,
110,64206.99416,404,197.6094863,5072.782402,,,
111,227768.9491,405.5,436.5619099,5010.040451,,,
112,365926.0902,411.5,442.5909415,7614.330183,,,
113,275125.8431,412.5,445.2780544,4709.502757,,,
114,10153.67544,413.5,333.8759013,4011.270595,,,
115,312502.8992,421.5,490.8413602,5709.920869,,,
116,332707.9131,424,306.5209537,3209.29945,,,
117,324423.6699,432.5,230.9346261,4356.152448,,,
118,103948.285,443.5,299.6889614,3459.911929,,,
119,45207.87138,450,449.6594529,6511.357921,,,
120,221623.5249,451.5,362.9583805,4861.874246,,,
121,378254.2074,457,325.1299725,3459.62559,,,
122,167534.4906,458.5,287.3601781,3310.184185,,,
123,324956.7381,462,465.4454654,6412.642095,,,
124,327879.188,470.5,337.7855156,3615.855986,,,
125,214763.8054,472.5,312.787995,3861.542162,,,
126,120128.8026,480,369.4204782,4009.760469,,,
127,298914.8766,480.5,400.3166226,4409.512762,,,
128,167622.5012,484,692.3931315,7961.179117,,,
129,160532.8962,485,288.4083384,3223.15383,,,
130,265527.9355,487.5,394.6536602,4810.326838,,,
131,180531.5929,490,430.8672118,4909.993974,,,
132,421093.2075,497.5,294.9836484,3410.226396,,,
133,417440.3354,501,529.0642939,6722.227526,,,
134,400554.8905,502.5,389.8348605,5513.096703,,,
135,159876.7932,503,585.2297408,7363.313358,,,
136,272659.2831,504.5,416.2915043,5060.415088,,,
137,242306.4436,507,469.0322852,6361.626051,,,
138,142231.9349,514,269.7417214,3160.478662,,,
139,106456.0589,517.5,672.6181872,9260.177784,,,
140,67350.45599,520.5,383.512464,24992.38921,,,
141,90424.95457,525,284.9462909,3366.582611,,,
142,107186.3013,531,459.0751357,4966.391254,,,
143,306171.5874,537.5,323.5576637,3609.972142,,,
144,142760.2662,542,259.910619,2759.492597,,,
145,271772.4155,544,492.2052016,5760.169308,,,
146,239830.6053,546,441.376592,5661.045555,,,
147,186128.4584,552.5,270.9292554,23650.41938,,,
148,159466.2743,557,272.8409477,3063.356091,,,
149,173074.3777,558.5,374.3761836,5225.373547,,,
150,245915.517,563,273.2656697,2758.858388,,,
151,62539.05075,564.5,376.8851891,4560.348513,,,
152,330416.5511,570.5,318.1007521,4112.103746,,,
153,288698.8226,579,480.5452526,6009.842254,,,
154,332414.8797,580.5,179.3073283,7013.496742,,,
155,248132.4888,585,457.671569,8113.620552,,,
156,319561.2899,590,345.7737968,3910.131963,,,
157,349422.2579,592,369.4990427,4110.104041,,,
158,257545.4215,597,221.5226436,6662.977157,,,
159,21627.19835,598.5,449.9742326,6862.216727,,,
160,61432.7079,599.5,255.1356025,2708.259696,,,
161,167852.765,606.5,352.4997639,4010.375233,,,
162,144061.899,608.5,731.1388947,10410.80285,,,
163,107374.689,616.5,399.7043629,5662.522155,,,
164,204852.2987,623,629.2374901,7809.598701,,,
165,271452.0385,628.5,475.9034865,5408.972906,,,
166,132108.5352,636,267.4793964,2959.391083,,,
167,413710.8333,641,384.2096709,4359.611877,,,
168,391775.2878,641.5,285.5528765,7916.143471,,,
169,147742.0262,646,473.1411003,5760.882379,,,
170,82620.11824,648.5,399.2836123,4309.353596,,,
171,30987.96179,654,566.4162784,7559.889462,,,
172,82720.95965,657,569.641986,7867.034835,,,
173,115795.122,661,485.6574711,5509.36012,,,
174,224837.2543,664,447.2991699,6111.571938,,,
175,189588.9408,666.5,320.0623576,3559.957658,,,
176,245492.5299,669,263.2826219,2809.137244,,,
177,212893.5711,673,483.1392949,5410.593309,,,
178,360091.9716,677,393.1838493,15225.56928,,,
179,258951.4178,678,388.816805,4760.70311,,,
180,54587.82044,678.5,597.0071638,8463.479906,,,
181,23976.87011,680.5,474.9633097,6110.724287,,,
182,56572.15522,686.5,312.5730055,3469.419196,,,
183,311014.6542,689,337.9755738,3559.460198,,,
184,279887.2849,693.5,433.767873,4709.510042,,,
185,155581.123,703.5,341.6113929,3810.023169,,,
186,267246.5088,705,537.9908337,6861.29045,,,
187,204186.2322,706,537.3596564,7111.246283,,,
188,231321.9036,708.5,383.981455,5011.109807,,,
189,125118.1803,712,259.9828703,2658.298514,,,
190,313191.0428,712.5,451.7873874,4711.695708,,,
191,38807.46202,715,400.3324012,14671.45092,,,
192,39039.15456,720,196.1035886,5280.970332,,,
193,150563.7283,720.5,282.3306521,3261.635068,,,
194,337904.2683,722,247.8909967,7317.943149,,,
195,5149.181482,729,524.1021265,8662.634711,,,
196,111614.7538,729.5,405.3493372,4961.903795,,,
197,150425.5739,732.5,427.5444748,4664.12968,,,
198,89189.95515,735,244.9976595,2709.392305,,,
199,279768.5033,735.5,467.0935356,6312.680102,,,
200,170155.5836,739.5,456.6463163,5712.204734,,,
201,269345.2557,742.5,631.2531302,8561.798342,,,
202,130204.7411,744,590.0115335,7810.120662,,,
203,61010.84842,754.5,353.6435226,4060.145259,,,
204,64678.53139,759,442.2808614,4610.283486,,,
205,241679.8919,761,326.8179798,3509.202949,,,
206,124597.8236,764.5,530.9536743,5861.401474,,,
207,193913.1942,766.5,270.3782932,6511.768669,,,
208,249962.0285,770,409.272383,4909.991056,,,
209,52342.45243,771,578.7518373,7411.037711,,,
210,6305.05584,771.5,332.8163357,12073.74313,,,
211,195593.8362,781.5,332.5448575,3914.35772,,,
212,64744.84121,784.5,551.0615024,7261.354547,,,
213,122219.3268,787.5,281.282216,3261.981049,,,
214,291780.414,788,434.9534299,5513.49865,,,
215,363052.661,792.5,350.969669,9772.941974,,,
216,348976.1818,801,399.1551536,4611.025449,,,
217,98484.17948,813,403.0198356,4760.355072,,,
218,102861.8183,815,257.1200117,2964.79617,,,
219,267819.3686,815.5,487.3029693,4761.151637,,,
220,274807.103,820.5,281.5298983,2908.998102,,,
221,377098.0898,827.5,420.6195159,15176.42376,,,
222,227794.3261,830,443.0882954,5411.085062,,,
223,325363.1514,839.5,473.2727753,6261.684118,,,
224,200382.2446,842.5,528.0138856,6311.26272,,,
225,19478.13568,853.5,528.5770864,7459.896523,,,
226,56488.40051,858,397.7700915,4359.397282,,,
227,169976.6946,859.5,286.4607709,3367.610128,,,
228,212853.1154,861.5,337.2975456,4262.388007,,,
229,60245.90518,864,440.0782431,4461.573711,,,
230,24749.32253,867,396.3013494,4912.929715,,,
231,249589.7451,869,416.4768716,5209.836014,,,
232,184148.0592,869.5,498.4969834,5809.749161,,,
233,304670.2966,875,301.2972215,3561.568627,,,
234,263461.9304,879,369.0657275,4059.722943,,,
235,187589.9806,880,300.783032,3364.08818,,,
236,308584.2259,883,304.9788951,3527.490412,,,
237,211075.4662,886.5,238.2301373,11722.77614,,,
238,326846.5461,892,377.3503652,4310.542268,,,
239,12067.31849,895.5,574.3663577,7610.329534,,,
240,147877.8671,897,287.3022209,3159.449039,,,
241,32808.9878,898.5,427.4325915,5461.541944,,,
242,40203.64048,899,389.10992,4061.424401,,,
243,25433.81943,900.5,391.8973094,4616.4652,,,
244,70506.28688,902,296.9124242,8715.950842,,,
245,122163.6211,912.5,518.9224782,5909.042822,,,
246,357363.6796,913.5,328.4873066,3509.493974,,,
247,357265.2003,921.5,429.6719598,4817.748957,,,
248,158732.4084,931,313.3534852,11671.48881,,,
249,244527.3506,933.5,417.8655829,4960.603743,,,
250,26898.34437,951,340.4464497,3909.740603,,,
251,153955.9381,951.5,444.7027659,6865.59519,,,
252,104596.1147,955.5,435.8352171,4809.376993,,,
253,385695.2759,956,385.0728127,4511.471381,,,
254,72651.07984,956.5,531.0487062,6109.940676,,,
255,158704.0521,958.5,421.2997052,4364.835796,,,
256,198434.3071,960.5,342.6343385,4210.781412,,,
257,59717.58683,961,303.5955259,3359.981474,,,
258,105974.1771,961.5,468.9689184,8921.090744,,,
259,269016.2465,967.5,457.3268264,6810.075829,,,
260,327577.0254,968,293.596687,3059.602437,,,
261,195411.981,977,389.3720084,4563.572098,,,
262,235018.2301,978,640.8987219,10213.94663,,,
263,273343.2605,982,389.9066772,4362.665111,,,
264,227133.1448,983.5,410.2943233,4869.050462,,,
265,244789.3683,985.5,340.2061189,4063.495371,,,
266,188347.5625,987.5,246.4033021,2759.764118,,,
267,87910.95592,990,390.5529576,6863.680031,,,
268,51943.88623,992.5,279.5284005,3160.429189,,,
269,147068.9205,998.5,284.6091697,3210.119145,,,
270,171509.7042,1002.5,414.4953951,4710.136116,,,
271,44229.15406,1009.5,363.1338161,4511.840046,,,
272,40166.50941,1030.5,276.0651658,3111.577571,,,
273,257420.4166,1036,339.5605389,3860.368861,,,
274,270392.5117,1039.5,427.8479358,4759.662489,,,
275,64918.3905,1040,465.9322184,5259.878362,,,
276,132655.0174,1040.5,590.8584417,7060.616367,,,
277,258953.4134,1046.5,308.8481452,3414.234671,,,
278,26642.89544,1051.5,571.2828226,6909.435232,,,
279,390220.3926,1057,418.99164,4862.00086,,,
280,65842.45818,1058.5,344.5626172,3611.643959,,,
281,112911.5786,1065.5,354.512422,4210.504051,,,
282,246363.6738,1066.5,526.2567129,6611.986053,,,
283,243435.3305,1069,367.4128615,3979.036047,,,
284,322343.5909,1070.5,420.188371,4559.718733,,,
285,142840.4151,1071,398.6458316,4760.8753,,,
286,20780.29063,1072,516.998991,5811.251193,,,
287,389114.4619,1076,373.8745819,4212.492921,,,
288,52316.28282,1078,239.3293796,2508.194487,,,
289,209711.1634,1081,338.4271952,3713.10006,,,
290,227475.885,1090.5,739.3401768,9062.157065,,,
291,70923.96179,1094,452.4326036,6061.529025,,,
292,162761.1642,1098.5,379.3634791,4510.74033,,,
293,355758.2252,1107,364.8080989,4009.910535,,,
294,184783.0371,1110.5,245.3215463,2859.400382,,,
295,260010.1795,1115,229.9962927,2357.747448,,,
296,196403.5775,1118.5,360.9892444,3809.627548,,,
297,268365.6825,1125.5,296.2019,3008.918181,,,
298,134749.6824,1126,480.9656233,5359.999184,,,
299,125674.7807,1127.5,292.0970287,3110.434435,,,
300,93918.6806,1135.5,449.1947918,5460.453566,,,
301,107943.7364,1149.5,373.4896387,4209.769178,,,
302,171704.3127,1150,299.2228579,3560.776223,,,
303,184863.8733,1151.5,573.8317642,6609.621357,,,
304,403504.6697,1153.5,529.9413142,6260.233926,,,
305,408008.6496,1154,271.5979204,3124.153377,,,
306,43027.15653,1154.5,298.8249092,8215.027189,,,
307,173713.2621,1158,282.4429585,3014.290736,,,
308,4099.924143,1158.5,571.2934573,7162.966882,,,
309,101589.4214,1161.5,770.1313521,12366.06397,,,
310,328272.5076,1164,368.3877922,4410.586217,,,
311,46365.99914,1164.5,246.96491,2967.446388,,,
312,291598.4849,1166,319.1556994,3510.353738,,,
313,143313.83,1174,377.4601596,4109.849201,,,
314,299607.0028,1182.5,522.7162983,6259.64888,,,
315,46036.49214,1183,225.8559816,6513.222279,,,
316,275059.5245,1186,362.5170689,4260.868106,,,
317,231044.4085,1192.5,452.1971146,5711.223355,,,
318,261399.7132,1194,299.9697427,3159.158934,,,
319,228477.1239,1194.5,236.2327983,2682.403663,,,
320,210437.3815,1199,560.4918756,7410.82848,,,
321,269114.7972,1200.5,395.454445,4511.076459,,,
322,197428.6943,1202.5,784.2943286,9762.992028,,,
323,412598.3386,1205.5,392.6055228,4962.454411,,,
324,342785.3203,1206.5,266.0109935,2708.463963,,,
325,251662.4835,1210.5,445.1550416,5060.315632,,,
326,341193.6093,1212.5,451.8549969,4820.944497,,,
327,414224.6121,1218,462.6159242,5112.633293,,,
328,231306.8585,1218.5,229.510669,6016.340093,,,
329,154953.5492,1220.5,460.4736329,5710.727132,,,
330,25790.52153,1222.5,402.9002312,4810.573154,,,
331,29371.28519,1226,449.3803079,5463.212461,,,
332,278497.0639,1227.5,707.5541016,10460.90156,,,
333,231956.5279,1228.5,429.9949804,4916.277095,,,
334,112053.2165,1233.5,361.0502303,3959.680997,,,
335,304501.5687,1237,929.3239735,13713.62175,,,
336,320105.8828,1239.5,327.9440583,3512.741204,,,
337,301530.7918,1248,262.0514177,9688.392064,,,
338,84878.46981,1248.5,264.7720056,8970.449409,,,
339,209106.3472,1250,303.5059349,3209.367283,,,
340,286120.6925,1256.5,315.3763446,3812.024439,,,
341,142871.9752,1266,387.0384731,4610.3345,,,
342,69084.90521,1270.5,398.7799842,4309.919675,,,
343,407574.18,1272,274.7621027,3160.35803,,,
344,182920.7909,1274,362.9740815,4411.404727,,,
345,282443.9108,1280,241.2751699,2659.488375,,,
346,304279.1005,1284,194.8106266,1855.204426,,,
347,104884.4029,1286,462.5381747,5259.459366,,,
348,218654.6962,1289.5,427.6855,5060.017999,,,
349,129869.1146,1290,392.7365068,4711.224131,,,
350,241853.059,1291.5,276.3533677,10620.37372,,,
351,190861.8845,1295.5,348.9731918,3859.853522,,,
352,50585.82462,1297,380.8784682,4410.050706,,,
353,62680.90185,1300,468.0158555,5861.959966,,,
354,157210.6139,1305.5,375.4891813,4159.4251,,,
355,395231.7438,1311.5,793.1188699,13862.67123,,,
356,403100.9915,1313.5,417.4491887,5122.944393,,,
357,236182.6057,1316,353.9154444,4211.49961,,,
358,167294.2366,1317.5,425.1760312,4659.687002,,,
359,369639.0744,1321,453.1416247,5309.962464,,,
360,202601.9836,1325.5,384.225806,12073.83321,,,
361,216682.5612,1328.5,233.4888978,2561.261464,,,
362,12472.04529,1329,470.0072375,14017.50937,,,
363,20732.262,1333,416.1552568,4668.271723,,,
364,270284.3718,1333.5,374.5595154,4310.494768,,,
365,5006.788547,1334,373.992537,4626.492133,,,
366,273489.9854,1338,411.9571538,4563.619038,,,
367,353704.5136,1338.5,399.552486,4560.554255,,,
368,231836.2155,1339,351.6960487,4111.650434,,,
369,55709.01826,1339.5,267.3183253,11526.88018,,,
370,20375.65624,1340,436.5367894,5270.783811,,,
371,56807.61733,1343,634.6715296,8571.350016,,,
372,38508.22784,1349,474.5773914,5610.838028,,,
373,94087.79135,1358.5,418.0173433,5711.560723,,,
374,118663.6287,1363.5,359.1353894,3909.57415,,,
375,83319.00495,1373.5,369.6449621,6464.432113,,,
376,80510.84531,1378,182.1073084,6681.406999,,,
377,209704.7372,1387.5,324.3730088,3559.482239,,,
378,429483.3081,1394,426.5696613,5461.565154,,,
379,208285.5858,1395.5,553.6748344,6767.794109,,,
380,107656.9074,1399,323.4422491,3810.865146,,,
381,71631.90547,1400.5,369.1216661,4161.944157,,,
382,164567.9878,1403,291.6951884,3460.468927,,,
383,344232.5836,1404,424.6684998,4910.610904,,,
384,68425.47696,1405.5,187.716328,6422.902541,,,
385,256624.7277,1408.5,380.9469475,4862.160664,,,
386,238818.3694,1409.5,493.4403046,5759.899008,,,
387,167302.0345,1412.5,364.2610663,3911.484714,,,
388,124250.4194,1414.5,681.781359,10462.67311,,,
389,70053.63904,1415,286.0645386,4317.795773,,,
390,213843.7407,1419,318.9987084,3259.384399,,,
391,189167.1966,1420.5,254.2502787,2960.09394,,,
392,135181.1751,1423.5,283.5788223,3161.536108,,,
393,7046.753009,1428,352.4569968,4462.153774,,,
394,37331.08895,1428.5,417.5936076,4661.686213,,,
395,273298.9153,1429,422.0352017,4960.939062,,,
396,125358.3302,1430,422.3502068,8819.014085,,,
397,259928.0819,1435,580.0546584,6860.165676,,,
398,248527.0101,1437.5,295.086382,3511.507706,,,
399,52862.64737,1438,447.0393974,5411.967341,,,
400,295903.4191,1439,431.0895443,5010.854788,,,
401,334656.0058,1441,519.2839037,5910.875426,,,
402,8647.72439,1462.5,517.6483285,5010.485416,,,
403,178216.5617,1463,438.3238649,4910.653664,,,
404,352846.9186,1464.5,294.0812333,3109.467037,,,
405,56589.04456,1466.5,378.0482703,4711.604109,,,
406,233348.679,1468.5,565.5222826,6512.385385,,,
407,135852.3493,1475,310.73587,3209.114199,,,
408,92358.54257,1479.5,320.883529,3660.263922,,,
409,332004.3486,1480,275.1470765,6561.941817,,,
410,56739.14562,1480.5,281.5763972,2813.714094,,,
411,163882.0255,1483.5,388.0788079,4510.631593,,,
412,284480.6433,1501,306.737834,3560.52229,,,
413,259475.0322,1502.5,310.3158773,3811.133361,,,
414,107925.7917,1505,548.1831164,13818.22311,,,
415,108471.9693,1508,185.3068086,6540.266143,,,
416,61992.00496,1510,221.1220157,3658.434242,,,
417,264548.6426,1511,275.5463541,2909.063211,,,
418,23973.22431,1515.5,315.2989372,4262.12687,,,
419,64173.74684,1518.5,283.3531583,3113.094176,,,
420,145277.2613,1524,297.1407544,3309.579425,,,
421,193532.3475,1526.5,385.5471565,7764.745327,,,
422,368542.8997,1530.5,334.8339852,3209.21241,,,
423,120607.1983,1531.5,333.2865556,3660.425477,,,
424,231503.418,1532.5,373.5841487,4510.37721,,,
425,44267.98776,1533,318.5311779,3760.677211,,,
426,249929.2184,1536.5,657.547996,6959.970927,,,
427,49341.18807,1538,442.8924968,5410.795085,,,
428,249736.5515,1538.5,488.7526499,5777.838785,,,
429,92498.87448,1539.5,302.2019822,3259.532572,,,
430,393168.9013,1542.5,370.9317135,4260.090672,,,
431,283711.8036,1547.5,349.1603381,4160.658242,,,
432,295175.3255,1548.5,653.8650739,8410.278639,,,
433,139954.3164,1549.5,385.713513,4210.707631,,,
434,33751.74613,1554,586.5953758,10062.31832,,,
435,309307.4638,1554.5,331.1749855,4011.581728,,,
436,251188.4144,1565,271.9367352,2860.701261,,,
437,12764.46505,1567,244.0507686,2658.839864,,,
438,26093.73357,1569,259.4508158,2811.357909,,,
439,36819.79507,1574.5,283.3195621,3010.867435,,,
440,114826.2319,1575,376.633653,5310.807095,,,
441,118888.6995,1579,343.9058051,3613.727748,,,
442,154043.7216,1584,359.0063544,3809.186006,,,
443,354266.5513,1585,501.061388,6461.152067,,,
444,211773.7522,1586.5,436.4978103,4759.783007,,,
445,245070.6548,1591,340.2560795,3910.841607,,,
446,75025.55936,1593,497.5278067,6160.035283,,,
447,139726.1384,1595.5,407.6985599,9717.372801,,,
448,258822.0457,1596,279.5299709,3059.448427,,,
449,171490.0264,1597.5,312.4122085,3810.489524,,,
450,139171.5806,1600.5,302.7357972,3028.383962,,,
451,166628.0056,1602,193.9701936,7329.15636,,,
452,238272.5821,1604.5,459.2785855,5310.992204,,,
453,222583.9155,1606,313.0247701,3459.818167,,,
454,122971.7256,1614,333.2192647,3559.659973,,,
455,245054.9309,1614.5,243.0505922,6717.762199,,,
456,261453.0223,1616.5,452.8785763,5610.401575,,,
457,112748.0262,1629.5,265.1614055,2959.787375,,,
458,316458.5515,1631,264.9195943,2858.94413,,,
459,331062.2525,1635,295.8502753,21084.12624,,,
460,201832.4993,1635.5,744.4484169,8061.618966,,,
461,359530.7995,1638.5,705.1369539,9011.214578,,,
462,215613.1707,1640.5,400.6214974,5962.673688,,,
463,342314.4852,1647.5,235.2014667,2613.345249,,,
464,73633.25299,1657.5,365.174897,4159.567175,,,
465,11462.17518,1665,418.7011289,4910.568107,,,
466,12921.21692,1666,284.7034274,3027.920213,,,
467,30651.80785,1676,316.2926332,3760.856652,,,
468,141810.8488,1677.5,307.3837019,3108.750973,,,
469,268838.6625,1679,251.7363149,2763.98,,,
470,390664.3402,1679.5,419.0268567,4560.172898,,,
471,290714.4311,1689,346.8525054,3709.048981,,,
472,213872.6386,1691,213.1703487,8461.825275,,,
473,93708.02472,1701.5,419.599486,4509.466147,,,
474,268978.4987,1709,341.8119771,3610.027614,,,
475,150049.2143,1711,235.4489498,2759.102595,,,
476,197709.6952,1714,673.4518204,9160.956949,,,
477,115236.0229,1719,388.8028504,4660.512694,,,
478,169792.6711,1720.5,355.8745321,4110.593777,,,
479,287762.289,1726,280.1184863,3059.345241,,,
480,149702.5225,1727.5,195.6856678,6163.171996,,,
481,273902.8053,1731.5,422.3516315,5010.428599,,,
482,375742.7443,1740,273.363098,9966.18381,,,
483,69359.25486,1742,519.2016504,6910.123748,,,
484,86165.82877,1752.5,438.386748,10512.77857,,,
485,305928.6257,1760.5,302.8482447,3109.142813,,,
486,46071.34962,1761,465.3395296,5460.966289,,,
487,51415.186,1761.5,439.3920268,5263.083575,,,
488,379737.5437,1762,515.4843223,9614.666667,,,
489,231482.9184,1764,267.3529924,9869.18833,,,
490,169388.9504,1768.5,326.9584319,3410.551538,,,
491,54067.55654,1769.5,436.5601052,6766.084817,,,
492,144960.894,1771.5,250.2227085,2658.393792,,,
493,337385.3427,1789,509.73468,6459.943787,,,
494,439890.4375,1789.5,365.1133838,4360.623487,,,
495,279531.0667,1791.5,282.048583,3259.924015,,,
496,101537.5792,1792,284.1127698,13468.20986,,,
497,303736.8875,1792.5,402.2379163,5011.518791,,,
498,279830.5764,1793,298.3141082,3282.834144,,,
499,219614.8045,1793.5,540.5047843,5510.430282,,,
