Cutoff,downstream_distance,time,radius,cutlen,cllen
0,25836.093018193103,12.25,310.27794060276466,3607.8606087864428,156026.62079115087
1,105739.65821182157,18.0,232.26695858870582,2505.657575381612,158209.4159047586
2,54974.23623699077,21.75,313.3298618413792,3657.7431900318156,157771.3122883071
3,105285.08359053852,38.5,494.4819167827638,4858.463805837117,166021.45050950377
4,92372.47048627323,43.0,375.6366222143916,4458.517965015372,165589.4780823187
5,140553.65519764682,48.5,594.8317512820202,7209.017442150081,163195.0464630227
6,63381.97482681802,54.75,246.33803729493857,2505.4016843748273,166382.57494465038
7,126309.64633321014,65.75,281.90676976035496,3357.7385320375415,172279.72550626236
8,110538.88142463008,77.75,456.175324494234,5158.594417842517,171494.7331190514
9,18620.921451558454,78.25,377.3505111700535,4358.117549550485,168001.09584576223
10,29840.536293083518,82.25,337.3903530022478,3607.375324265345,168310.8164850232
11,114039.018306353,83.75,270.1744538770964,2858.7470680748525,167164.37137984784
12,113297.23288673366,91.75,315.38947302370576,3614.487752206176,170330.79034821896
13,46648.52786978219,112.75,436.2531267070514,4957.162986811027,181658.9452445445
14,186109.692420935,142.25,471.43179658345076,5456.947514567653,201033.6631792732
15,23173.039790435276,144.75,313.98813639586206,3657.555596481705,200174.92060796736
16,53422.2938427099,147.75,515.7094907106045,7059.520046245837,196382.43698905877
17,123215.43773496666,152.0,327.51946457229724,3707.8948109937483,197286.7684550291
18,79598.99409779439,158.25,549.1365495539193,13061.691889977197,190543.5699861856
19,164213.8338391708,161.75,434.4788701453882,5308.234715771399,189457.79441150744
20,86583.80459125624,165.25,732.9747467777426,10861.499377952228,178993.12316104758
21,107084.51399870608,166.25,347.1426831030605,3756.678142499171,176855.9119229753
22,111373.88150214689,170.25,315.3494108247815,3407.3254287982877,178382.31054335737
23,76444.841341157,172.0,391.55829651978354,4713.563367236524,175919.093124375
24,38997.407183282754,175.0,354.81454408138364,3857.5229736882256,175537.84840818954
25,57726.00279690208,177.5,224.37102787335874,2254.764423501153,176218.3301780104
26,3651.8126048512995,182.75,471.55667306485924,10662.10472435506,170850.97595875658
27,15424.876178904777,188.5,258.4410787498997,2757.5289442410863,173614.54868634557
28,160499.43905495977,195.75,385.2865808197491,4106.788311004966,175924.30097575468
29,113317.57077865963,196.0,423.09580843075565,4958.856301580425,171630.8007951327
30,146349.20628200084,198.25,297.2265496384996,3156.458974140433,170893.09505117228
31,45405.21278435671,201.75,447.4265097200236,4857.736750023904,169547.1085620964
32,104246.17873076435,202.75,397.56802785294224,4058.8531893532363,166810.67352234913
33,47705.93755135715,218.75,253.47391195110686,4706.184861218955,175531.7980028377
34,126739.36082471671,233.0,502.3590964080147,6658.5666442783495,180505.7861756703
35,36739.625054343014,233.5,434.07896327013714,10211.77411064233,171170.11778302604
36,97873.83091556438,233.75,369.96292378128726,4008.513643998703,167841.77680408998
37,61578.67203082684,245.5,334.80552673317464,4008.138093537785,174131.94446054933
38,144789.2826400668,247.75,306.9150699731156,3256.8402894200703,173133.35279644153
39,64735.030527995776,251.25,514.6248512879644,6257.928152972014,170081.0822439469
40,76091.92663382196,278.25,503.78444484402223,6457.077067198892,185980.54258739282
41,118276.31795700951,280.0,425.1650109427867,4707.4147731845605,183314.66424560777
42,74545.24218396241,285.75,368.6139868631075,3461.7320595518154,185698.594052576
43,111085.17738541051,294.0,236.67175167828907,2706.1656888621815,190835.6268932876
44,88272.40909414526,294.5,505.26166798548513,7159.431063040428,184563.90952280388
45,145419.13326673664,309.25,306.06171461229764,19370.932628543098,178613.1820918165
46,23322.842909591684,311.75,383.04909672308247,14372.510610714286,167209.42731304927
47,37461.83832476555,312.5,296.3878015833341,3309.6236044396446,165107.49971300954
48,143908.30731438077,314.5,488.7589113050501,5613.411667616832,161844.04210801655
49,5904.820810459839,320.25,578.1853179290298,11515.415334902424,156054.44937632556
50,21196.385126702957,321.5,536.4820575183675,6412.929002952203,151218.26818047214
51,20549.137306045723,323.25,199.7092274462157,3613.0580695058748,149714.80650283894
52,51517.90389354495,339.75,380.4134061311918,4207.927521787143,159435.71447110787
53,54775.49005843648,341.25,228.48587627961206,2509.4185634265823,158585.22291703222
54,101085.84686758165,346.0,290.6570877052982,12720.744927325546,149955.54357498782
55,93746.03759966428,346.25,459.49304350645883,5269.242942317953,145338.78703703525
56,101623.88007827199,377.75,296.17387329087234,3407.05972451218,166163.930439254
57,131777.5444225055,378.5,505.0735621875911,8410.172912792652,158771.53474700384
58,87762.11802530487,386.25,569.6340606469445,6909.022764085354,158680.74465933692
59,65740.33938123351,397.0,273.6794500537157,3007.181792385533,165052.36659800244
60,69628.51390411505,402.25,202.61591799275834,2204.336650579112,167463.01013863715
61,97174.17730213217,403.75,482.33774421955127,5758.42423700127,163321.1708775399
62,38205.75272180551,413.5,401.6533338075426,7260.341382285444,164596.0622389588
63,94545.54445022892,414.5,237.16617224289425,4408.82558707182,161505.60211168122
64,45425.59626274144,416.0,688.4285795504625,12761.741380761236,137874.70012550056
65,22026.36306472197,421.25,448.98641575318385,5458.615174925452,138145.13985816578
66,67756.1425377951,432.0,472.84564130444755,5608.5125657523495,142168.82610798746
67,6953.952182154312,441.75,332.4566481797642,4108.293726373712,146105.06024273942
68,119650.3965056306,442.0,556.435840439703,6761.8637165380715,139991.87491890413
69,20385.038329046085,443.75,241.02295514288605,2456.7072427287017,139446.3372274702
70,54682.33743684417,451.75,298.57618124701435,5359.5808133470055,140811.26815709428
71,93943.80397513806,454.0,513.4562060966276,5408.394841092846,137511.256647627
72,91542.83036872913,462.25,389.05222632072133,4815.054433108594,139269.71394859254
73,77851.56973041414,467.25,411.59094951546746,4407.1312604455725,138994.75079222975
74,30737.24652338713,468.0,313.8905575914016,11217.761081743221,128793.44767277622
75,26029.521994449562,509.75,300.4430285043506,3357.1591681267255,155719.93772113058
76,139001.83339703796,513.0,377.745789202395,4759.143868243251,153927.146305693
77,9256.661359621376,521.25,439.92648266924334,5959.975231226709,155323.93532603633
78,139095.24297006108,526.25,265.06862963049787,3160.4987725522165,156772.70328440022
79,103800.24512245729,526.75,331.48443564579503,3907.8342337076383,153733.40794950377
80,121684.05560906754,530.75,602.7869532011508,7309.147583583784,150343.80010515224
81,94573.80754702803,536.75,342.4913224981831,4008.079694049548,152026.99312850658
82,72217.31127906858,537.0,434.9187696785479,5109.248053361577,147580.76670097656
83,101156.61957587389,548.0,412.54219633283174,4759.855403450146,152551.73198676787
84,86920.88966430855,550.25,333.73607328239046,3907.8686901447604,150980.09414709423
85,126397.40068994387,550.5,245.12515386897556,10672.292435353338,140979.66561822078
86,43252.08713547078,561.25,552.5670110678755,7009.0192359322455,143206.40179919678
87,102288.11482396284,565.25,292.9453190274165,3007.752999900964,143850.491056777
88,61437.207303340045,574.25,347.9490396598998,4058.2878097228195,147019.48046545128
89,95183.85210992915,593.5,285.0633333840029,3006.740048969542,158477.2451400117
90,118214.38868896096,612.25,341.05414905761324,3557.389455790698,169744.3242748596
91,46252.447560872315,621.0,499.37923807233585,5857.364368942282,171370.83852416283
92,142934.826318146,621.75,415.0074921940501,5057.435894757278,167420.92809943605
93,56287.102461435665,627.5,760.6760928378013,9809.870646420175,163302.92208287586
94,67258.21388103426,636.75,286.7332784737796,3308.1445012528975,169557.19869684195
95,127581.96635175668,650.0,255.7043019211599,2706.6204841069375,179212.70892130115
96,91083.46095438872,652.25,424.493239940986,4958.247096646876,176666.3166361494
97,35094.9192799273,652.75,475.43890796359426,5408.377169059513,172170.33504466567
98,150722.37787864535,662.75,319.0302631870607,3407.0183273456187,178521.88182584764
99,98240.38835324056,670.5,548.0328540043595,7761.052460043203,178210.31448173535
100,36995.45353027537,677.25,297.55106669926323,6361.326030166776,178877.8402095139
101,157335.66153753217,678.5,380.70701894266574,4357.867027422832,176168.05954271907
102,54868.81631524033,681.25,439.3801496726699,5057.416874756225,174191.46404090084
103,73840.23883348246,698.75,254.4673235994258,2806.0490247712823,188096.55029021794
104,16220.856612481823,699.0,433.1507902867298,15723.83690817041,160791.4814055787
105,87192.80772193543,699.75,374.3765890154469,4158.458906576315,157880.46165093285
106,107299.30707404955,718.25,571.1819919797463,6508.223991749611,169703.4703734981
107,172844.3851101012,732.25,307.10952757594833,3557.817821048321,179815.44125146657
108,55773.5649548107,733.0,470.44252090314194,5457.430992450309,175509.75480148295
109,175156.0224671886,737.5,292.60496999773864,3210.62611147951,177269.19942241782
110,100428.54768466638,745.25,329.7186791577939,3657.2319648641424,181553.7198382901
111,47006.410871403714,749.5,491.55939613317827,6108.216927817712,179908.93671275172
112,126875.97826004885,755.0,443.2389498401999,4907.061407389381,180952.9176702259
113,162846.82318303882,757.0,413.06694499772425,4708.098861572596,178682.07826139152
114,53826.08637541245,757.75,362.4656287764934,3908.117171226267,175961.18191244564
115,102631.12739234843,763.0,245.60708354291143,2706.760083805424,178849.7960609026
116,19372.713159998842,766.0,374.74143297831347,3857.592558055317,178227.87911113337
117,127781.60867275986,767.0,223.15413710622252,9263.838761492698,170345.64155964908
118,90167.00953556303,770.75,500.9600271673156,5907.939053086489,168507.2775614681
119,162158.97005882039,771.5,263.50327207587054,2909.4459612806954,166776.976583935
120,109790.08459681516,777.0,425.27367136741015,5007.9074067251195,167178.0238053709
121,62073.167007169235,794.5,301.43031303189366,3257.849506378856,179130.41308645665
122,131366.09933314976,796.75,278.97068213675266,5907.672163580111,175528.8445625279
123,72935.11016363784,799.5,333.6271845207463,3807.864815345565,174421.2308021839
124,36838.69886234106,816.5,348.47740676814396,10913.39816659063,177683.88281445715
125,117782.55796633908,817.5,421.4381153631158,4959.158813392251,174067.8541667891
126,180188.11323823276,830.0,319.41557013661844,3658.829513906813,181899.45981195229
127,25114.806623559412,833.5,306.48700604594177,3407.8805436529096,181893.33581750182
128,170363.82169853724,840.5,358.16555900280423,4208.1494134271,184041.25140346188
129,135964.74665953912,852.25,218.2804606940791,2154.6073614363418,192243.02726580386
130,169958.01145992248,861.5,787.324396813471,11161.581498404785,189290.7839568582
131,115436.21937380725,873.25,398.9983835224442,4758.401662971999,195714.0664234068
132,183592.21442487062,878.75,278.2072381727638,2856.403564251758,198469.81900515236
133,57605.826231359955,886.5,539.2315302857411,6358.304364817331,199663.28397859904
134,124440.81269451865,895.75,417.9644647480071,5208.38602528572,203599.42448027784
135,100609.49446901832,905.75,545.2543822696686,9159.894684130288,204549.72436464782
136,168555.18008912943,906.25,577.8494175788621,8010.934776497183,197506.20572069607
137,77339.63215635344,906.75,301.50594527955053,3407.337862739739,195103.2378921575
138,30769.64442993264,907.25,350.1297267997917,3757.133934937106,192339.60209778772
139,45092.18739163088,909.25,415.2215577835504,4507.220263507235,187485.8509193428
140,64583.39745040545,912.5,204.84534007238906,8658.601989261046,182693.60901946324
141,77560.55974551334,915.0,301.5034539339684,3713.156109328289,182134.59918528862
142,108905.69032078334,916.5,353.56147548821343,4413.950065998086,179721.8799031259
143,110225.34023178727,917.25,590.6060774855357,9713.261789160528,171234.6902397494
144,120356.62521788946,929.75,492.27688344195604,5858.682077525515,178451.81336088796
145,124934.92118806882,934.75,308.26447325060013,3409.9810474941733,180280.40747973442
146,140680.07657155843,940.5,462.42676055232744,5507.854932246515,180443.4304056376
147,128929.61291298308,949.0,236.14391555489988,2405.4175343191455,186221.17380486004
148,122863.7345777838,953.5,396.5892045944272,5110.97600522523,185402.67599866344
149,175983.20496686918,962.75,339.59666249479613,17324.77608037528,177002.21165921472
150,172705.78184275725,965.25,369.47298845535613,4268.5624284976875,175412.9716803549
151,26419.484308304036,966.25,593.9293018184036,7658.394600993636,169078.1897474376
152,126829.6169018382,973.0,240.24990977715973,2406.3767657074536,173202.00292452058
153,53558.10989993701,981.25,323.43768514287433,3757.2661487707096,176920.2078254744
154,32583.821351112736,985.25,330.2784362006177,3507.5902818219556,177260.86296489957
