5.067588383083459e-15,-1.2999465852257568e-14
50.101260160635334,-0.013547023112492618
98.4874854432603,-13.009949833939801
148.5826435095237,-13.806380299862644
197.26680044088556,-25.63931461526096
247.3493182901043,-27.02634581348651
296.3049155882565,-37.68094640180688
346.3765322205939,-39.42034596012451
395.58387471495536,-48.844063088030005
445.6522027744711,-50.67714857748099
495.08489689485475,-58.836491102855234
545.156862231609,-60.56771976430773
594.7746518748996,-67.51323003093064
644.8525710341634,-69.06195919483412
694.6097082474636,-74.92653091295146
744.692979305188,-76.28997477126403
794.5516413286107,-81.21749133893412
844.6397492647384,-82.3886946117509
894.5751161117967,-86.46612829891626
944.6683781461222,-87.3900829139233
994.6642280541782,-90.64287613346725
1044.7624403523591,-91.239700078732
1094.8045285036421,-93.67999671317136
1144.9058047016922,-93.89703692307404
1194.979368284943,-95.57178238552862
1245.0808347039185,-95.41211776020639
1295.1724577421412,-96.41071668319024
1345.2717054818668,-95.91525084239997
1395.3715541416132,-96.3324646602916
1445.4667467307468,-95.52599417019036
1495.5681757908542,-95.400293226572
1545.6560994726678,-94.22622305557273
1595.7521022152855,-93.47883725315062
1645.823807691563,-91.74571080550965
1695.8996469819099,-90.14047672832956
1745.931570005072,-87.49708033670726
1795.9512921027365,-84.63490380617326
1845.8890685043489,-80.58511375248106
1895.7749634205154,-75.94176671289188
1945.5116948968628,-69.90514440665194
1995.123205448867,-62.915119251456154
2044.484205617289,-54.331699451567296
2093.6138421443165,-44.51124052895885
2142.3698740156633,-32.977288201796526
2190.7794113449745,-20.06681078793824
2238.709389767088,-5.475777242833794
2286.219865984915,10.427694292476618
2333.2248687717806,27.768641132194933
2379.8468952034664,46.11408058272692
2426.0845009791706,65.40811179837988
2472.1402962274296,85.13209065526675
2518.113208596224,105.0485187960001
2564.268720537286,124.53808702323342
2610.772412163758,143.1814971368234
2657.8756979787736,160.2536088141696
2705.7044500168568,175.17268099390833
2754.354616295673,187.14508035599587
2803.7524755727786,195.51283477080403
2853.691977373257,199.54056579458157
2903.786108962343,198.67619732727889
2953.4983717401533,192.4418659103524
3002.179419414814,180.59588558119438
3049.1139072953647,163.06505906248356
3093.5924856139018,140.00362012172133
3134.9526071934006,111.72789496193643
3172.6326376840925,78.70683822756271
3206.1843029197416,41.49847690545309
3235.295348073701,0.7219932797565088
3259.7695561784844,-42.99516108675589
3279.5406219180586,-89.03078087233669
3294.6152433264565,-136.81082419775308
3305.120692265842,-185.79865034803942
3311.184350197353,-235.53203451866915
3313.0731480332333,-285.5980115168656
3310.9548368836327,-335.65489107119413
3305.1999619264216,-385.42485390417437
3295.9559010094454,-434.66636808807175
3283.676576013286,-483.23986552860697
3268.4575294907636,-530.9741350479085
3250.820607217134,-577.868751470617
3230.8127454984815,-623.8020176272264
3209.004574276552,-668.9082318032529
3185.4317817180313,-713.1179754702596
3160.6927448691927,-756.6857269512105
3134.8753698913906,-799.623341494899
3108.596066956256,-842.2797578118713
3082.0716486551573,-884.7842077155128
3055.955187882592,-927.5405448625628
3030.667276509523,-970.7920515858165
3006.9464061417025,-1014.9224815397753
2985.460992595899,-1060.183368629173
2967.0674172165363,-1106.7864781106496
2952.6233838481135,-1154.7608605078794
2943.0106387993346,-1203.9316598496557
2939.0324086999576,-1253.8750931244904
2941.321543608807,-1303.924402539834
2950.2770265244985,-1353.2191739511015
2966.003461876491,-1400.788653962317
2988.313013887078,-1445.64911913447
3016.75373853516,-1486.895976878749
3050.6696126011857,-1523.7726884959654
3089.2716049845917,-1555.7111358678817
3131.7071821432337,-1582.3456921776642
3177.1205623910264,-1603.507026145233
3224.699856065546,-1619.2037532231045
3273.711123110539,-1629.5994912454441
3323.5219097458657,-1634.9902678377314
3373.617217019998,-1635.7868012242525
3423.6111802073165,-1632.5039123961728
3473.2567447598976,-1625.7591959467047
3522.453963811402,-1616.282559494404
3571.2541841444763,-1604.9374553680984
3619.8519889216027,-1592.7544227879769
3668.548468747056,-1580.97198952918
3717.6618725398325,-1571.070172206779
3767.3645136114187,-1564.7599751531493
3817.458177013251,-1563.8688094532367
3867.1743150392126,-1570.0715743072706
3915.1485285262647,-1584.5161584915886
3959.659719861257,-1607.5146374032126
3999.053596670428,-1638.4711160528223
4032.1673057176076,-1676.069858594459
4058.6011927415047,-1718.6307707623155
4078.8361649684584,-1764.4644220709542
4094.3225417113977,-1812.1125692117448
4107.492095035557,-1860.45235981247
4121.83857759708,-1908.4560062429641
4141.963956358343,-1954.3376022790198
4172.039211522191,-1994.4073266539385
4212.893758251103,-2023.4076870930817
4261.096794495536,-2037.0697423822055
4311.115613860314,-2034.1794454709811
4357.928348368743,-2016.3239675557675
4398.183599744108,-1986.4951794487183
4430.168927417423,-1947.931399873001
4453.363379799257,-1903.5216199815877
4467.992055818969,-1855.6029299668824
4474.700818864474,-1805.9523253993787
4474.347838527024,-1755.8518356161176
4467.881345155194,-1706.1692052202652
4456.274547494885,-1657.4305283397655
4440.497332508776,-1609.8778839305676
4421.511408730538,-1563.5129391166788
4400.280085337046,-1518.1322847121098
4377.786360602133,-1473.3639350918877
4355.051770263819,-1428.7174200200789
4333.144919911678,-1383.6589807074647
4313.162811733636,-1337.7145762965267
4296.169066942362,-1290.583003784526
4283.08890090733,-1242.2189553579408
4274.5881680472685,-1192.8437673681444
4270.981819670948,-1142.872115000369
4272.2071835305715,-1092.7854838863027
4277.866337430615,-1043.004499473289
4287.314043087026,-993.8017204024995
4299.759321256743,-945.2704131529921
4314.357247843418,-897.3426195964579
4330.281095769893,-849.8388929645876
4346.775260821252,-802.5301668802152
4363.193252096473,-755.1949517156181
4379.0245838453,-707.6603128101444
4393.911648818595,-659.8215401057831
4407.656304074521,-611.6421121993873
4420.215804883312,-563.1402386017853
4431.689534867813,-514.3701008622718
4442.299230216003,-465.40473345478216
4452.366177485243,-416.32490622655496
4462.28812828451,-367.2155610984479
4472.517613236633,-318.16935302009074
4483.541929236892,-269.2956655400354
4495.864130359818,-220.73296183049564
4509.983892164149,-172.66212760122352
4526.377181943069,-125.31835536391885
4545.4744023847425,-78.99914931264253
4567.637583917804,-34.066243111071984
4593.138409011779,9.06009048307314
4622.139569199909,49.914778823951366
4654.682235008648,88.00871453814064
4690.681770620493,122.85418342740323
4729.932652579104,153.99164928847085
4772.122007925479,181.0144553406278
4816.849886854457,203.58857320585938
4863.653570710477,221.4656331435984
4912.033037324616,234.4887428396671
4961.475097332389,242.59163726617598
5011.474385277882,245.7924759042724
5061.550192638872,244.18387213942188
5111.258818526226,237.9207660034621
5160.20164517784,227.20752250094006
5208.02947179703,212.28529941301272
5254.443802886157,193.42042501767796
5299.195812246248,170.894192387602
5342.083658197235,144.9942684540454
5382.948727909235,116.00773069475638
5421.671275796301,84.21563269948551
5458.165819990355,49.88894654749942
5492.376551587537,13.285682740610557
5524.272942205298,-25.351000517937788
5553.8456623105985,-65.79388879715633
5581.102872994998,-107.83217395970729
5606.066925891939,-151.27143028771513
5628.771467798278,-195.93323369384143
5649.2589396973135,-241.65452398326892
5667.578447571787,-288.2867929561947
5683.78397004246,-335.695166800487
5697.932878983886,-383.75743098181715
5710.084738319967,-432.36303942765255
5720.300360838334,-481.4121363740254
5728.641100895271,-530.8146151377803
5735.168385410595,-580.48923047486
5739.943474117154,-630.3627843844574
5743.027499502016,-680.3694003476623
5744.481798296359,-730.4499142075384
5744.368660953728,-780.551411746221
5742.7525430375745,-830.6269648654958
5739.701978494247,-880.6356332816717
5735.292274511808,-930.5428208811957
5729.609371565743,-980.3211041181958
5722.754966023104,-1029.951639031301
5714.853404237427,-1079.426260779239
5706.060392790928,-1128.7502491369123
5696.5740193330175,-1177.9455903493595
5686.647891329821,-1227.0540912003044
5676.606470251406,-1276.1391471942522
5666.861638159303,-1325.2839442648228
5657.9290683209665,-1374.582848727613
5650.441083693451,-1424.1217506296157
5645.150583436636,-1473.9432644111
5642.91786844289,-1523.9951128485882
5644.670418313307,-1574.066073652083
5651.328284474471,-1623.7233547539035
5663.696934925505,-1672.2742539117055
5682.345195387259,-1718.7760473608557
5707.499478994966,-1762.1054601102405
5738.986468443426,-1801.076569382118
5776.241620551333,-1834.576319984812
5818.3775536780895,-1861.6824850680482
5864.289372672394,-1881.7395717092372
5912.7686965836465,-1894.386199792674
5962.6044741169735,-1899.5414900932587
6012.658879184285,-1897.3648834922528
6061.915896365694,-1888.2037438409452
6109.505976110479,-1872.539657537496
6154.712521306966,-1850.9399668653525
6196.966191761682,-1824.0177671227177
6235.832011509822,-1792.4009235191565
6270.992999965283,-1756.7094544570632
6302.233006036395,-1717.5401101955283
6329.420154154843,-1675.4564552721104
6352.491997925632,-1630.9832649493135
6371.442848530568,-1584.6039638398615
6386.313234302347,-1536.7599917721845
6397.181898614975,-1487.8514450285115
6404.1600820304275,-1438.2381546345937
6407.388012437891,-1388.2406153775792
6407.034052717986,-1338.1402356852072
6403.296263651211,-1288.1782285775776
6396.40677097192,-1238.5525496952341
6386.639669578231,-1189.4121717111932
6374.322686225941,-1140.8481434159623
6359.8536272152605,-1092.881288740492
6343.722854390152,-1045.4474309546802
6326.542727885558,-998.3834765471684
6309.084997493907,-951.4217895812396
6292.324527948813,-904.2067609766586
6277.4808055201,-856.3545282235868
6266.034214328065,-807.5780155703612
