Cutoff,downstream_distance,time,radius,cutlen,cllen
0,149333.40728639235,3.0,395.3131492074048,5915.2156669076785,182489.13754986587
1,175380.16885943458,11.5,699.1884756074265,9010.587787485641,179751.02910500692
2,177985.8116543558,17.0,235.90443575222437,5883.42450865859,178556.74479003248
3,39920.2448652084,22.0,571.819851857045,7564.7988277629565,174928.58700761985
4,44743.24147140401,31.5,399.98672598612745,4415.325670895968,170540.01877248968
5,68016.7823496585,33.0,360.2121730891806,4063.644945157106,168046.6292826959
6,13568.320423776902,40.5,325.9417527560716,11226.86228849676,162673.01361178368
7,8010.627869848078,45.5,321.2740854632203,3580.166920254387,163232.72951302835
8,68256.00845771036,53.5,557.7669588482174,6512.505321324904,162496.50164392788
9,123042.71702058768,60.5,487.44533212188577,5612.27652293907,162126.4550525355
10,24247.125686271924,69.0,451.79232297467513,5162.087995232918,163149.2342023578
11,75652.53645482357,84.5,351.7835248620931,4914.644752221575,168777.1853385008
12,73198.4220284477,89.0,183.11009713441464,5929.309616720462,166277.0615063459
13,10760.23489792876,94.0,266.23613868119054,3112.7798152900004,167062.33852625536
14,42062.00286303517,96.5,414.333607861805,11468.076075023318,157786.42468893947
15,98963.57952727775,97.0,545.1049657293728,6915.722480360906,151741.35384097055
16,12263.397145926796,112.5,291.22683306789645,4116.813967939644,159890.14051225103
17,41817.860487420105,154.0,515.7548320544659,5510.551141409949,180587.34955794818
18,119442.10350170334,161.0,305.8767245892323,3161.049188798273,182810.69187382062
19,160839.232250341,176.5,474.79412444816325,5561.2079110069435,187991.4187046227
20,148412.30725322023,189.5,464.2987540546709,10566.862636699569,186580.4552458295
21,38116.90533812119,192.5,473.6701881506946,6963.245102701123,182363.50023425644
22,120829.13703409705,218.0,807.1298259878325,12010.383433515217,190060.32979536435
23,167166.5794396017,222.5,510.2688269787694,22385.353203688384,171933.64280320157
24,54559.249116392326,227.0,320.23901340612656,3862.676548045434,172713.60604948667
25,97851.99752186019,235.0,297.7445421029878,9416.128355886678,170709.649574873
26,130202.48620126497,237.5,251.69663552274,2864.195674229291,170517.9270140105
27,51850.582977354075,241.0,378.51182108437,4368.801259294339,169570.24932263873
28,146939.779216777,259.5,336.074022097616,13475.95369105711,171000.91011474634
29,38817.50118342683,268.5,523.4560865188301,8463.080746338099,169881.75166329695
30,160356.93834131278,272.0,408.53475052564374,4713.775925616867,168537.50585218723
31,38298.138408201514,272.5,219.1596229109112,7246.713058136797,162174.65919869702
32,67826.86505367958,281.0,555.9706713303813,8213.056659416945,151957.24521932754
33,45968.146143579426,282.5,308.27196246514166,3214.5105775725265,150487.16886680148
34,48925.733005877926,284.5,297.3050215044461,3819.9372983797166,148810.36381818692
35,78131.57646251394,296.0,663.5336237333407,7511.381397903794,150362.0294364516
36,22791.55959737852,318.5,494.21748213957324,7514.119185411653,154940.21273203843
37,128722.25254333149,333.0,322.6335821348396,3712.8727923390998,161395.91920184676
38,7616.191683709192,335.0,518.261498590556,9765.986177612147,153361.0485196267
39,67973.80593445044,347.5,615.5761379333862,8212.501692619577,154568.1467974083
40,85275.27971708236,360.0,291.62984237120685,9471.177663678496,154732.56325315562
41,55871.304853517075,398.0,221.10342933988565,7871.224972188057,173115.64554307214
42,168380.30185297734,399.5,231.234283916038,2511.0939967378877,172142.93384838573
43,10014.86459772577,415.5,388.9580715794357,4211.087704510927,179497.0271259416
44,127982.04019781858,418.5,320.81093858022973,11972.819955159488,170028.17464096437
45,116476.1585435518,428.5,650.1827202493987,7963.923213859731,169646.1281802878
46,98749.10329060085,444.0,488.28425258413944,6061.97606288157,174871.5303202215
47,167358.61882657165,452.5,549.8598076398889,6611.301706640558,174884.89990224288
48,51401.87501358458,455.5,534.4150712966859,6761.947314644725,170858.7065438904
49,138732.4436692973,456.5,573.3812083189102,6511.849673129015,165627.88001216328
50,79624.87174798302,466.0,579.1323752069752,7061.987361864195,166724.1317500315
51,82345.01087803685,467.5,448.229044661984,5074.738865195893,163309.3263271062
52,99907.544316229,473.0,323.77115177556107,3614.133136350673,164563.69868356368
53,14429.111129598037,495.0,315.80706057939574,3663.1386881445483,177198.305503573
54,67744.92064353664,503.5,447.3591137434861,4961.3701138833985,178843.57979601654
55,133080.0712538816,508.0,354.04515163824703,11130.482696363018,171669.14595800775
56,100265.2299792319,513.0,423.69817862690707,4661.127959375567,171454.9784743514
57,172154.23028427342,523.0,307.3722877158569,3712.525264436105,175871.49167778908
58,23399.396695299285,523.5,581.9329092494183,7112.524736078956,169592.56390613565
59,46997.65004157079,545.5,609.1863009419299,8465.225117022537,178051.35318137181
60,144477.53671439222,548.5,368.25784161976634,4362.533631223748,176548.96352289867
61,93817.50322392369,555.5,351.2253848698817,4212.794194782217,178366.12520473442
62,17227.30887670354,560.0,332.67628658137943,3712.0415912220565,178764.51883620076
63,71640.03899472796,588.0,299.64097251024606,8268.980186828705,191797.36788830394
64,112957.64276681207,592.0,361.5967359013352,3961.928165474552,191372.93540574663
65,4454.726418077551,592.5,562.3742853116611,7915.419782792936,184305.42912660888
66,125405.26138505018,595.5,501.04724145491986,6362.619203076982,180733.87147274005
67,90858.4495928529,597.0,299.2950422126096,3110.8583220113105,179322.8300489326
68,96934.36224155899,599.5,406.1922827667978,4311.978189945125,177533.47526132976
69,176443.71742536305,616.5,335.37092219562624,10724.30691441373,180361.84220801265
70,94371.01224129357,627.0,530.5479380624529,6462.092966325734,181802.89925811332
71,141970.22991092334,630.0,383.73135929918897,4413.3045884781395,180156.62038137473
72,60565.632865746826,644.0,578.3355342166974,7060.780263448713,183720.86283985278
73,23002.008644408706,650.5,427.955084797669,22990.593498791553,166279.62399201636
74,79048.55576066444,655.0,339.8703527924411,3412.67276005686,167637.62975114607
75,103590.36946238107,676.5,291.4284643355668,3363.114378166371,181346.18222275533
76,102716.3857394397,690.5,188.97910153567543,17034.789739000204,174663.46081580917
77,113474.17927279486,692.5,444.65547258033513,5122.667819976624,171705.4362471304
78,104020.60583421907,703.0,330.2883357754313,3825.370024486685,176832.7219421973
79,17481.231980876866,706.5,436.5066420320674,5263.135640615583,174659.4220861635
80,20148.670736331016,714.0,396.83306949556516,4667.929982037711,176235.07046154278
81,177325.9795373063,722.5,345.8085426276806,3962.6579137035355,179137.84857165747
82,147188.4931052546,725.0,596.8198737655725,7813.906168405023,173610.29033738317
83,61532.46127316065,744.0,545.2044436057855,7514.495785713244,180291.734258899
84,5603.088465847508,753.5,389.3955807168435,5065.428206705153,182964.43217045217
85,111882.89813519172,762.5,256.237638235659,2962.3737952775505,187379.7862979214
86,106049.7196303809,771.0,271.7202841083341,3012.3226699580614,191172.6455923255
87,68557.83612338942,771.5,522.6186534096373,6462.889358824092,185528.20547574208
88,56567.68645192586,774.5,445.14436761707833,5364.81742687206,183030.76274130226
89,133617.04817386164,777.5,320.1439237618069,3963.850936478506,181967.36354080433
90,23896.82249721966,783.0,300.9294516976368,3613.3161743873643,183162.9461831517
91,26262.104106605548,795.0,440.65203147038,6164.736143285382,186658.1105223938
92,133005.7800669075,811.5,777.1543053148819,8212.852584375765,190777.52172111705
93,191760.96331785954,818.0,350.08826461740153,3812.37612765376,192522.9305702704
94,116135.64653334544,818.5,247.5477538513119,2812.8305355076777,190546.5244016157
95,132483.52201732155,834.5,507.7478835623891,5964.601871808232,196983.443329443
96,46585.35618102846,835.0,343.26482361761504,24453.962648284152,173375.83820734586
97,122829.35008561246,836.0,493.7428907026161,12489.133769891157,150571.72135205253
98,133217.5288243108,840.5,428.8579062490805,5355.4661899486055,151479.86502631335
99,124536.0894366348,843.5,343.7607054520221,4244.979413720468,151381.96149686258
100,134273.7914487193,844.5,7.749448026800822,2258.3447836026894,152379.84573355404
101,133819.3964344617,845.5,16.935679398165338,2687.8583284480874,154072.49213506503
102,122981.63954152561,852.5,327.7170688310954,3433.346378570458,158778.75442563003
103,24030.801768416084,855.5,543.6082793219025,6463.151854217822,152649.75907640567
104,80430.13784811554,857.0,625.7944925477786,8163.94501012379,146337.6787904772
105,87142.92120191752,862.5,296.04951617772457,3521.571288860167,148512.8681715595
106,132033.32703423596,865.5,337.66486309054466,3683.5743767782133,147827.81962751911
107,31931.15995706243,866.5,246.443253675295,2713.885640943977,146363.64641888012
108,52092.00767103151,869.0,413.4543588293935,5065.408444018078,143674.62549840752
109,120480.53348452774,878.5,245.7205272480156,2815.700444466723,148717.6364260498
110,8803.792919740008,883.5,551.9291850738877,7616.316463308548,145066.17076334282
111,59685.24822169274,929.5,349.893445812798,3912.1378836506497,173962.96614061235
112,134413.6830545477,935.5,287.71375345277295,3212.366174026455,175968.3803684309
113,10007.262741570154,945.0,278.8608822919722,3112.517545626334,178425.9029626601
114,33964.73431583695,952.5,302.16498520612834,3262.014088544794,181458.0107855209
115,51955.82624519792,960.0,448.9802151119518,5162.841784948674,182421.59615860417
116,97150.15996003969,969.0,270.4387178327652,18544.81134072047,171323.6006176636
117,25742.490615618248,976.5,415.9035284807873,4963.096503955907,172877.76645161296
118,118951.72630041125,981.5,379.5766174207084,4715.731485403777,172688.87653849524
119,67578.95551868956,1017.5,434.5257436511701,4610.550167895757,195274.77795894098
120,141836.73785509696,1022.0,311.3601157249783,3311.417442002909,195954.26808575363
121,149575.7972455717,1022.5,281.6489944602277,3314.3188008214947,193486.18142714168
122,41530.92101247802,1029.0,279.5741955456715,3012.037080527503,196077.73632970222
123,170906.4631954781,1029.5,485.62778212680524,5712.992180916122,191204.25459556957
124,153175.6105400414,1031.5,266.95511334060575,7266.410506509487,186096.8580138095
125,130568.5686090098,1034.5,509.2971149737151,6763.237892568742,182303.53977281533
126,31757.436244987617,1045.5,372.6395948406467,3961.5580567552893,187971.1175731146
127,63991.84589147667,1053.0,388.00834039108105,4613.9579722777935,189733.30598474867
128,105096.04906538868,1057.0,323.77914412202574,12876.291415323947,180631.0401285519
129,131554.30098403516,1067.5,395.6424599481573,5768.167977883492,184131.69002042158
130,72961.3191558776,1072.0,313.570168967109,17139.7638465178,171270.56268378606
131,71323.38887648609,1080.0,285.4866078459812,3026.135146311752,175738.70772113168
132,10119.46532670905,1087.5,322.7000979558009,13030.33406668764,169046.5894412726
133,117044.5546405297,1088.5,279.7333340701796,3162.913731340942,167213.22483292932
134,149171.3866695222,1098.0,366.49412330406705,4062.08380130747,171464.1838809159
135,38762.42287670038,1099.5,282.7395020002637,2911.367551014013,170225.38554195617
136,120095.48263279526,1108.5,217.219901590261,2360.3154522884083,175067.30993263616
137,77671.35340366,1114.0,770.6342128540914,14168.381792985614,165230.71507825213
138,140046.667140814,1128.0,381.6616035301475,4864.30959211917,172268.70496594394
139,77119.42374973468,1138.5,430.5570457395796,4165.302003496586,176561.93096192853
140,8164.552768218799,1149.5,457.75539332696934,5663.321946626872,179494.9679909236
141,30845.422223308236,1153.5,375.0711054617619,4311.823532661332,178796.63397354123
142,112589.2694789302,1158.0,386.829493193805,4614.667074830087,178290.83910091902
143,17552.628088640104,1162.5,551.8070968348125,8015.020571349496,174356.69106664174
144,123157.32100530647,1172.0,277.87363595916486,3011.910646197694,179873.3118312063
145,39458.91616897535,1176.5,250.29307263036947,2711.1173724596597,181144.06257225267
146,174849.1190848567,1178.5,649.0031894550491,7811.787583301237,175424.4038375813
147,82620.33076892367,1186.0,366.55438084575115,4062.345442195232,177642.6328072515
148,11451.232950248503,1203.5,361.359626024657,5518.131674811484,185590.17050723417
149,52421.63138051464,1205.5,505.6387393000583,9817.035406006638,177751.22958864304
150,60832.08057241419,1207.0,453.326039733569,5369.183501715215,174098.23352592293
151,27163.770037709546,1209.0,340.3177754190166,3662.125540563404,172648.2942840371
152,62866.37555852054,1210.5,307.41546091724234,3481.405044266787,170993.81269199974
153,14281.210997941522,1211.0,308.7133112355243,8276.572818362682,163613.17370158425
154,121059.2318823955,1213.0,431.7105228979763,6564.514727733438,159398.9844730186
155,68929.93743346196,1214.5,291.2149395780033,10218.339981599695,151168.2840293396
156,119459.9060037104,1217.0,391.88973289574625,5744.227401675571,148628.47112410242
157,128545.74717143193,1222.0,399.2879380612983,5613.920096582336,148642.55523519006
158,100153.26424765977,1236.0,315.34503671224746,3764.553762774364,157909.01839203655
