Cutoff,downstream_distance,time,radius,cutlen,cllen
0,41188.18139630176,4.0,328.6802488430217,4065.9604255630575,169648.93493933603
1,50264.97247309841,4.5,521.6775107148682,6967.96364892463,163501.1506383095
2,148234.8671552464,6.0,373.6215152660041,5969.648724521728,159161.35642393556
3,42819.48932227381,8.5,196.70164527720019,14004.425025614612,147570.22206939833
4,52997.2920574188,18.0,303.892184663911,6070.334366450652,142059.35542503482
5,19488.24999992817,29.5,297.4922139517856,3617.585212465754,146888.451916582
6,113020.35439542502,49.0,471.807351462222,5764.417110290586,154210.99401913144
7,28857.91849293921,51.5,573.4538902131114,7813.872163224457,148670.08047565815
8,76601.12089676407,82.0,387.1915244746968,13282.547425250732,158349.8212481015
9,147664.44763409265,86.0,368.01333396882393,6722.836503855569,155491.49084354477
10,107101.83361003001,87.5,363.04148931530045,4114.610615117918,153011.27966057332
11,42495.6607350349,92.5,434.5597630647171,5466.367515806209,151715.82711470808
12,18084.21333894061,99.0,412.51946143153765,5065.733686180843,151876.83187040576
13,46153.347546511526,100.0,267.0029824166732,2918.312122957607,150182.12809694608
14,109695.60461157438,107.0,355.7662198524945,3814.9757732443936,151830.71528997883
15,130820.6289644941,122.0,779.4119288958382,12365.017545383573,150170.1922661464
16,102016.03381171098,124.0,245.36514531156647,25219.823844530027,127016.10844502598
17,75255.69659440652,134.5,456.07875316843547,5768.18986721743,130157.06329051236
18,19746.866780883887,135.0,284.3328774128605,2965.44262138171,128019.85347400764
19,137309.6631464759,161.0,255.20942033281537,2814.9563841063614,143577.32857002874
20,60746.91605573195,165.0,264.11722728562575,2813.8675772546626,144021.21940962836
21,53068.1453553625,173.5,374.6177270707508,4766.758434434813,145497.7347386935
22,104833.26075556665,175.5,403.6225957320411,4717.666129907644,142689.97589345017
23,68968.13747636342,186.0,577.3596990801939,7113.653770917974,143422.43638308806
24,57337.63315934707,193.0,213.12804763094394,2111.4853281299524,146948.64228491933
25,45094.13883755949,223.0,611.4028729096028,7111.564692852375,162238.7760776352
26,26092.811863817067,228.5,352.0402502863234,10036.264466868435,157217.93833498162
27,79127.8445086597,231.5,401.75634686055474,4965.818467135697,155184.72767606625
28,125351.60293791954,252.5,467.7123485276021,5413.654458703137,166768.27413401622
29,161610.53851312262,258.5,303.79861789924144,3415.269784789283,168688.10083981825
30,137780.29830889287,262.5,458.6275976687643,5765.326553439443,166555.7291194043
31,125486.7832482346,269.0,429.23961972118343,7522.394566466616,164793.99999619633
32,94830.39128589419,272.5,284.6920297344778,3064.180477961178,165084.80158446473
33,23182.666893361595,273.5,307.7605934960242,8368.842802568915,157972.7545233593
34,70804.48965045073,288.0,371.0031195669953,4566.181086020223,164820.31400391646
35,55211.285515557895,290.0,398.6601534355296,6272.276448921102,160569.42955214073
36,75865.83121902557,308.0,448.039873656528,5614.411597337139,168894.98537711462
37,93513.67230361364,323.5,426.5790710739921,10974.193452571024,170709.89988701916
38,161994.46618837974,324.0,269.64480262528474,3065.834698143947,168518.89269438328
39,66779.1894899763,331.0,431.6761405907769,5265.390164674421,169318.44858629818
40,126181.25635781603,333.5,365.399646945654,4265.071009494602,167578.67461188277
41,73179.57031795353,335.0,290.00083332045614,3266.2150843235186,166057.05560508143
42,132111.68132753827,337.0,346.1570033165793,4317.799710460229,163833.05043796165
43,130339.62240195398,356.0,337.9945174698357,3917.5450726943163,174897.77921070313
44,83866.14238688565,358.0,355.85336822676726,3813.897140924927,173104.51073593835
45,46069.67199083182,359.5,461.86271654666285,5763.760262254414,168998.29410154434
