Cutoff,downstream_distance,time,radius,cutlen,cllen
0,42641.8753010131,0.5,659.3670108916738,10011.469747396382,179958.53529537306
1,62310.04863638001,2.25,183.9336251309,5557.97280029092,176779.96700439986
2,95204.99077810257,4.25,590.354060771763,7360.11851414501,172285.22973143903
3,58239.87360274536,20.75,557.7513557281528,6612.751095864725,186528.96613113183
4,184983.77602113277,25.0,456.66302229408717,5559.552802084755,186996.46130533345
5,70022.94084603144,28.75,255.11856240970218,2656.875378885753,189787.17516399315
6,12601.927900304503,29.75,206.67600866243274,1955.190062613108,189628.69739728325
7,99744.37768982883,32.0,474.5723768510863,5309.465799308082,187759.47873449157
8,108286.16235976969,33.25,406.8775855765457,3909.4214450812105,186077.60098022825
9,110738.37771454369,34.25,560.2572030487714,7015.6486421990485,180912.1403976781
10,70508.56458501186,42.75,378.383081057302,4211.909614399725,189160.06968958423
11,152211.1142810355,44.25,351.48577982609834,18631.84167178206,173108.66747130034
12,36444.875025241905,44.5,413.797937656181,4910.567662627602,169034.24970324014
13,111138.5616065486,51.0,482.11688093937903,5213.369648137291,174022.95564762515
14,72829.46767940732,52.25,270.84580109490787,2763.342157000832,173585.3619362053
15,100269.2700516877,63.0,384.10302526636286,4311.58683670915,183729.1760511418
16,43496.19946475247,76.0,321.7957814495058,3307.9955046155155,193004.8441056198
17,18357.671362665496,76.5,340.1994959691733,7060.0051359473755,186959.55537289463
18,123968.76121356378,84.75,244.53120996784355,4766.430552207921,192529.25173562163
19,106614.0789081046,86.25,224.88338262730264,2206.4362306883877,192566.86616211603
20,12294.37205974299,86.75,431.010288119433,5014.766615378338,188589.43974859943
21,117307.9977139621,93.0,257.5569227249872,12487.46642225479,184114.02811434626
22,97794.24394598915,99.75,427.2788949028882,5160.38335992683,187357.9005488409
23,56026.405768011944,115.0,597.0431995546065,7059.0897144500195,197704.6883915317
24,21868.94890429961,120.5,324.5410974667803,3307.07248552196,200929.86778200837
25,102807.08117679515,121.0,429.0631872138082,7210.84919474617,194729.95117009268
26,17160.610693720053,126.25,329.4456639072444,3713.028112047138,197619.23713132236
27,193279.56586712043,129.25,517.0548792215733,6309.359789493031,195345.40371136685
28,66857.18230223488,132.5,632.5427353066056,7609.635877366989,192162.5551143636
