Cutoff,downstream_distance,time
441,0.0718473449314496,3861.5
442,0.6550119984386877,3866.0
443,0.8167641855347041,3873.0
444,0.9299319984028095,3893.0
445,0.8635690608100908,3900.0
446,0.960625245820974,3912.5
447,0.8635908449527481,3913.5
448,0.1774464804488937,3917.0
449,0.47629217010717934,3927.5
450,0.5565068975152471,3931.0
451,0.9100773573547745,3938.5
452,0.8038795935599017,3952.5
453,0.43573254225221514,3957.5
454,0.039235951656125964,3976.5
455,0.5999724439701958,3981.0
456,0.24128756117040248,3987.0
457,0.6192415750682961,3990.5
458,0.548907489408504,3992.0
459,0.6659356688684911,3996.0
460,0.5313757692031253,4000.5
461,0.4558664280798144,4031.5
462,0.08971287388398493,4046.5
463,0.7075842718041786,4050.0
464,0.6973002335113688,4054.0
465,0.9656831028463311,4070.5
466,0.773918077543819,4074.0
467,0.3831205894589873,4075.5
468,0.39393948271413926,4078.5
469,0.0340638919342552,4088.0
470,0.29928420638458225,4092.0
471,0.3834029705619251,4094.5
472,0.4332133384979313,4097.0
473,0.9395778318896857,4099.0
474,0.10860746307152902,4129.5
475,0.833997672765185,4146.5
476,0.5783544387844275,4150.0
477,0.6860069395807817,4151.0
478,0.8527168345262245,4151.5
479,0.8972158071940695,4156.0
480,0.05144724662143845,4158.5
481,0.5692502728700555,4165.0
482,0.08679026008646865,4168.5
483,0.661661921904605,4183.5
484,0.54312684754895,4186.5
485,0.781800110478067,4190.0
486,0.33686382351052324,4191.0
487,0.2778494625515635,4192.0
488,0.20577564900867287,4197.0
489,0.38572806066528864,4223.0
490,0.4654618235413058,4228.0
491,0.15458801138774922,4248.5
492,0.21535715741617512,4257.0
493,0.09549800742757136,4284.5
494,0.05073122565670658,4290.5
495,0.40840464682969324,4294.5
496,0.9689728203868024,4300.5
497,0.7188777704716812,4306.5
498,0.2051769239025878,4308.0
499,0.6751000519868374,4315.5
500,0.36788157095611523,4341.0
501,0.10488209417536226,4343.5
502,0.6128620603237604,4350.5
503,0.7491411844718442,4370.0
504,0.9264578822956782,4379.0
505,0.4516478308262788,4386.0
506,0.26010088298531026,4388.5
507,0.2782001500768391,4391.5
508,0.479063964801514,4399.0
509,0.8081854839071752,4406.0
510,0.08316252393118019,4410.0
511,0.14725933932073668,4414.0
512,0.19740740582954114,4436.0
513,0.941418164241283,4446.0
514,0.9784633153538097,4453.0
515,0.03941187197097399,4461.5
516,0.8994237686695681,4469.5
517,0.3736027826624139,4477.0
518,0.5575499006092514,4479.5
519,0.44744682337234676,4494.5
520,0.836280007783888,4519.0
521,0.21345189187638303,4525.0
522,0.7747890464718695,4532.0
523,0.17203077478365858,4546.0
524,0.44870814347948956,4547.5
525,0.15396087616776685,4548.0
526,0.8620029735884657,4552.5
527,0.7405264028897192,4555.5
528,0.526115519814751,4557.5
529,0.23243128171747485,4563.5
530,0.7078783494717932,4567.5
531,0.421155070310288,4570.0
532,0.6367771997294851,4583.5
533,0.6496922658613902,4587.0
534,0.7531917402711876,4597.0
535,0.7944196249256777,4618.5
536,0.9013503298250406,4623.5
537,0.9174613236746243,4625.0
538,0.40310545530079006,4634.5
539,0.6696449247745485,4658.0
540,0.06699234785509703,4667.0
541,0.29064945420889027,4671.5
542,0.16039698836654614,4679.5
543,0.4093198719668774,4687.5
544,0.28529393442804757,4713.0
545,0.1649650737967296,4738.5
546,0.9305305196126126,4754.0
547,0.8247663543549192,4762.0
548,0.4382443582473956,4763.5
549,0.5291145257186185,4786.0
550,0.6207873072655271,4792.5
551,0.37593545022872205,4798.0
552,0.7906321935955731,4818.5
553,0.23116098382190095,4820.5
554,0.07368997985259128,4821.5
555,0.5445284575725159,4834.5
556,0.8198679341817282,4844.5
557,0.9088224371052731,4845.5
558,0.5285675510877302,4850.5
559,0.5891852779800794,4854.0
560,0.36948156018350975,4858.5
561,0.34775602410928114,4879.5
562,0.09511782124747223,4889.5
563,0.38477530340949656,4893.5
564,0.6534370871205674,4896.0
565,0.699332892317063,4906.0
566,0.053440187054377954,4914.5
567,0.2585964477260515,4947.5
568,0.3960587226461297,4950.0
569,0.17614058885610537,4952.5
570,0.22203345475245193,4955.5
571,0.9156843216678151,4970.0
572,0.017419523894872772,4972.0
573,0.5145040433246637,4976.0
574,0.8419921707009174,4982.0
575,0.7414797411908315,4983.0
576,0.4734957460035809,4987.0
577,0.28072400554642263,4991.0
578,0.9771623442566341,4995.5
579,0.14589719251892402,5000.0
