Cutoff,downstream_distance,time,x,y
0,158362.07795597753,0.5,"[array([54341.11071322, 54327.17429655, 54306.15461812, 54278.81593914,
       54246.06199756, 54208.86024251, 54168.17538513, 54124.91743057,
       54079.90816763, 54033.87240541, 53987.46517177, 53941.34823017,
       53896.3119118 , 53853.38289906, 53813.79454732, 53778.7271335 ,
       53748.8918945 , 53724.17042044, 53703.46715893, 53684.77681501,
       53665.40652927, 53642.39589928, 53613.24517281, 53576.77198351,
       53533.54727174, 53485.56324077, 53435.40374348, 53385.46275142,
       53337.5066065 , 53292.550427  , 53250.89944764, 53212.23420929,
       53175.6814534 , 53139.87308154, 53103.05498708, 53063.37307956,
       53019.50806619, 52971.55991122, 52921.51833745, 52872.75121938,
       52828.84391928, 52792.61373527, 52765.72504885, 52748.78378829,
       52741.62746955, 52743.62031818, 52753.88084096, 52771.43454213,
       52795.30722438, 52824.57714917, 52858.4007677 , 52896.02234028,
       52936.77420998, 52980.07199544, 53025.40731493, 53072.33959666,
       53120.48786791, 53169.52300633, 53219.16068801, 53269.15511877,
       53319.29354913, 53369.39152718, 53419.28882005, 53468.84592645,
       53517.94110249, 53566.46782737, 53614.33264303, 53661.45330956,
       53707.75722682, 53753.18008057, 53797.66467936, 53841.15995478,
       53883.62010421, 53925.00386016, 53965.27387494, 54004.39621288,
       54042.33994544, 54079.07684654, 54114.58118734, 54148.82963055,
       54181.80122544, 54213.47750499, 54243.84268683, 54272.88398015,
       54300.59200066, 54326.96129629, 54351.99098672, 54375.68552058,
       54398.05555532, 54419.11896594, 54438.90199012, 54457.44051859,
       54474.78154049, 54490.98475275, 54506.12434024, 54520.29092716,
       54533.59368863])]","[array([-2782.84406651, -2831.19830538, -2876.92118495, -2919.16295146,
       -2957.34175731, -2991.17167851, -3020.6758039 , -3046.19314753,
       -3068.38555232, -3088.2444141 , -3107.08526734, -3126.50092499,
       -3148.22207783, -3173.8342535 , -3204.39003592, -3240.10727355,
       -3280.36081356, -3323.9782167 , -3369.63573842, -3416.10848219,
       -3462.23041943, -3506.58156123, -3547.14537911, -3581.35455554,
       -3606.70271346, -3621.52449205, -3625.38383255, -3618.94082582,
       -3603.55551405, -3580.90119266, -3552.70692057, -3520.63836275,
       -3486.29374801, -3451.29870665, -3417.49975431, -3387.2335938 ,
       -3363.48079742, -3349.52669295, -3348.02377051, -3360.02071493,
       -3384.68559504, -3419.80402998, -3462.55920837, -3510.1548212 ,
       -3560.15428452, -3610.59734484, -3659.99130937, -3707.24830032,
       -3751.6082852 , -3792.566237  , -3829.81014341, -3863.17106847,
       -3892.58419557, -3918.05905934, -3939.6571317 , -3957.47514202,
       -3971.63279484, -3982.26382127, -3989.50953507, -3993.51425582,
       -3994.4221138 , -3992.37486903, -3987.51046869, -3979.96213681,
       -3969.85784342, -3957.3200411 , -3942.4655874 , -3925.40579474,
       -3906.24656678, -3885.08859314, -3862.02758376, -3837.15453091,
       -3810.55599154, -3782.31438549, -3752.50830711, -3721.2128481 ,
       -3688.4999299 , -3654.43864299, -3619.09559003, -3582.53522867,
       -3544.82020872, -3506.0116976 , -3466.16968726, -3425.35327491,
       -3383.62090985, -3341.03059866, -3297.64006125, -3253.50683138,
       -3208.68829645, -3163.2416736 , -3117.22392199, -3070.69159537,
       -3023.70064493, -2976.30619014, -2928.56228647, -2880.52173373,
       -2832.23598876])]"
1,141832.0526874886,6.0,"[array([45633.36331038, 45667.02062499, 45697.19292777, 45723.82412524,
       45746.91466123, 45766.51961192, 45782.75150377, 45795.78925848,
       45805.89498793, 45813.44058726, 45818.94591385, 45823.12931157,
       45826.96795589, 45831.75682206, 45839.13683512, 45851.03000472,
       45869.38640339, 45895.69561477, 45930.41247111, 45972.6309126 ,
       46020.2381011 , 46070.45089415, 46120.42529449, 46167.69365248,
       46210.36599402, 46247.15161829, 46277.28404939, 46300.41219053,
       46316.49269408, 46325.69842848, 46328.34673401, 46324.84606958,
       46315.65789178, 46301.27040393, 46282.18121606, 46258.8865178 ,
       46231.87490009, 46201.62441651, 46168.60186276, 46133.26362155,
       46096.0578307 , 46057.42812578, 46017.81973373, 45977.68898749,
       45937.51680951, 45897.82456782, 45859.18659509, 45822.22903949,
       45787.60367972])]","[array([-2977.99462221, -2940.74245416, -2900.62782665, -2858.09115869,
       -2813.54370664, -2767.36618775, -2719.90779773, -2671.48468521,
       -2622.37698466, -2572.82391095, -2523.01777414, -2473.1011339 ,
       -2423.1780071 , -2373.36053259, -2323.88247995, -2275.30348265,
       -2228.76894035, -2186.17019436, -2149.98439324, -2122.74142274,
       -2106.37258251, -2101.79361439, -2108.86611545, -2126.63187043,
       -2153.63637793, -2188.21488059, -2228.69428694, -2273.51373204,
       -2321.28436543, -2370.80987107, -2421.08433775, -2471.27868425,
       -2520.7226133 , -2568.88620317, -2615.36345633, -2659.85906723,
       -2702.17906425, -2742.22561273, -2779.99597279, -2815.58524624,
       -2849.1919861 , -2881.1248551 , -2911.80722925, -2941.77501885,
       -2971.66143912, -3002.16205179, -3033.97592328, -3067.72605819,
       -3103.87384082])]"
2,9269.329136435712,6.5,"[array([5127.11291705, 5111.14517343, 5088.90101866, 5061.18499812,
       5028.76598391, 4992.36094933, 4952.62746374, 4910.16159901,
       4865.49885104, 4819.1162954 , 4771.43458812, 4722.81874042,
       4673.57706174, 4623.95881371, 4574.15398569, 4524.30442218,
       4474.54540732, 4425.10818836, 4376.51255082, 4329.8302464 ,
       4286.87848217, 4250.10889613, 4222.09848647, 4204.87430485,
       4199.44759421, 4205.74070011, 4222.81645826, 4249.21548207,
       4283.25934567, 4323.26515109, 4367.67287019, 4415.10747722,
       4464.39914951, 4514.57941326, 4564.86510721, 4614.63736092,
       4663.41962422, 4710.85680468, 4756.69639111, 4800.77176971,
       4842.98757807, 4883.30677036, 4921.73901122, 4958.33003662,
       4993.15169199, 5026.29246554, 5057.84846282, 5087.91490075,
       5116.57831691, 5143.90977578, 5169.95939348, 5194.75249342,
       5218.28765126, 5240.53680395, 5261.44750057, 5280.94727803,
       5298.95005934, 5315.36440046])]","[array([ -600.51144167,  -648.30961592,  -693.4974632 ,  -735.51873867,
        -773.99428663,  -808.68762145,  -839.4771866 ,  -866.33558043,
        -889.31579928,  -908.54469132,  -924.2241785 ,  -936.64133313,
        -946.1889031 ,  -953.39800602,  -958.98437364,  -963.90705418,
        -969.43014573,  -977.16230552,  -989.01766772, -1006.99692195,
       -1032.71478767, -1066.79849673, -1108.50014359, -1155.7983712 ,
       -1205.92614011, -1256.00908782, -1303.53930192, -1346.59991002,
       -1383.89403476, -1414.66729575, -1438.59282173, -1455.65727631,
       -1466.06409132, -1470.1577622 , -1468.36752659, -1461.16689726,
       -1449.0453668 , -1432.48909507, -1411.96804357, -1387.92763613,
       -1360.7835392 , -1330.91856003, -1298.68097022, -1264.38379273,
       -1228.30475838, -1190.68675789, -1151.73869907, -1111.63673881,
       -1070.52590284, -1028.52214097,  -985.71488922,  -942.17021847,
        -897.93463153,  -853.03951726,  -807.50617846,  -761.351227  ,
        -714.59200386,  -667.25156222])]"
3,24004.840892733646,11.5,"[array([8415.91526308, 8449.34243191, 8476.53519879, 8497.70531523,
       8513.3025614 , 8523.95524379, 8530.45582615, 8533.78839171,
       8535.19770563, 8536.3032048 , 8539.22372847, 8546.64183825,
       8561.58641668, 8586.5482526 , 8622.17344078, 8666.60756241,
       8716.11821575, 8766.43014359, 8813.82675862, 8855.63139907,
       8890.2141432 , 8916.78767349, 8935.16522658, 8945.5537952 ,
       8948.39982567, 8944.28234623, 8933.84273583, 8917.74092364,
       8896.63010972, 8871.14444608, 8841.8960211 , 8809.47903282,
       8774.48055305, 8737.49882078, 8699.17237156, 8660.22965319,
       8621.57410422, 8584.42285845, 8550.50321358])]","[array([1180.7819017 , 1142.9287193 , 1100.4408976 , 1054.71438612,
       1006.85625653,  957.71426707,  907.90536798,  857.83869627,
        807.73921389,  757.69621237,  707.79428042,  658.42063991,
        610.80562315,  567.53545123,  532.33427744,  508.85596694,
        499.33383915,  504.06287315,  521.76584596,  550.29370695,
        587.22650566,  630.24456145,  677.30600892,  726.70336546,
        777.05692581,  827.28073017,  876.54055906,  924.21369464,
        969.85506792, 1013.17206152, 1054.0094489 , 1092.3460179 ,
       1128.30497388, 1162.18032203, 1194.47942072, 1225.97805469,
       1257.76793752, 1291.24530845, 1327.95382151])]"
4,191288.87072947758,20.0,"[array([27281.15879589, 27281.83863941, 27279.46415351, 27274.14956414,
       27266.01315891, 27255.17757028, 27241.77071849, 27225.9274684 ,
       27207.79209234, 27187.52167217, 27165.29061975, 27141.29655192,
       27115.76783455, 27088.97322504, 27061.23420367, 27032.94076208,
       27004.57146651, 26976.71812897, 26950.11358838, 26925.65680533,
       26904.42220756, 26887.63243403, 26876.57299263, 26872.4435242 ,
       26876.17285341, 26888.25426371, 26908.65813791, 26936.8469981 ,
       26971.87600731, 27012.53692111, 27057.50329925, 27105.44979478,
       27155.13538745, 27205.45224789, 27255.44744705, 27304.32583749,
       27351.44132807, 27396.28196727, 27438.45251419, 27477.6567972 ,
       27513.68117276, 27546.37974025, 27575.66155755, 27601.47986144,
       27623.82316911, 27642.70808008, 27658.17358502, 27670.27670147,
       27679.0892855 , 27684.69590701, 27687.1927214 , 27686.68731987,
       27683.29959559, 27677.16372063, 27668.43139135, 27657.27656502,
       27643.90197862, 27628.54781139, 27611.50292496, 27593.11917967,
       27573.8293359 , 27554.16885395, 27534.80111714, 27516.54344118,
       27500.38662247, 27487.49329014, 27479.15271959]), array([62291.13192482, 62341.18348558, 62391.52705338, 62441.29894031,
       62489.85585269, 62536.73669815, 62581.62754245, 62624.3313507 ,
       62664.74279944, 62702.82781574, 62738.60725655, 62772.14409605,
       62803.53353776, 62832.89555507, 62860.36946235, 62886.11021308,
       62910.28620605, 62933.07845057, 62954.68099314, 62975.30253434,
       62995.16915712, 63014.52803157, 63033.651838  , 63052.8434383 ,
       63072.4400059 , 63092.81539273, 63114.37900322, 63137.56896928,
       63162.83720309, 63190.62429952, 63221.3236703 , 63255.23693153,
       63292.52608374, 63333.17124861, 63376.94394228, 63423.40376713,
       63471.92119194, 63521.72268072, 63571.94942036, 63621.71902416,
       63670.18092755, 63716.55950224, 63760.18261176, 63800.49627893,
       63837.06789381, 63869.58105308, 63897.82502625, 63921.68134845,
       63941.1094119 , 63956.13233178, 63966.8238686 , 63973.2968196 ,
       63975.69303419, 63974.17504249, 63968.91918793, 63960.11010406,
       63947.93635678, 63932.58707336, 63914.24939118, 63893.10657647,
       63869.33668252, 63843.11163615, 63814.59665947, 63783.94994992,
       63751.32255586, 63716.85839718, 63680.69439027, 63642.96064551,
       63603.78071204, 63563.27185043, 63521.54531841, 63478.70665822,
       63434.8559773 , 63390.0882161 , 63344.4933985 , 63298.15686157,
       63251.15946255, 63203.57776123, 63155.48417653, 63106.94711621,
       63058.0310786 , 63008.79672519, 62959.30092243, 62909.59675104,
       62859.7334801 , 62809.75650313, 62759.70723249, 62709.62294787,
       62659.53659492, 62609.47652999, 62559.46620893, 62509.52382104,
       62459.6618754 , 62409.88675723, 62360.19828783, 62310.58934606,
       62261.04564329])]","[array([-2022.88399669, -2073.02123566, -2123.10218803, -2172.95269502,
       -2222.41713452, -2271.35755516, -2319.65346986, -2367.2024757 ,
       -2413.92191579, -2459.75184887, -2504.6596305 , -2548.6464036 ,
       -2591.75569344, -2634.08401277, -2675.79277368, -2717.11969608,
       -2758.3861201 , -2799.99412862, -2842.40459225, -2886.08564574,
       -2931.42381731, -2978.60125646, -3027.46352923, -3077.42452097,
       -3127.45858143, -3176.20155674, -3222.1345956 , -3263.79035583,
       -3299.92176487, -3329.6010164 , -3352.24796044, -3367.6062762 ,
       -3375.690585  , -3376.72358409, -3371.07545994, -3359.21178994,
       -3341.65200136, -3318.93810204, -3291.61230447, -3260.20182799,
       -3225.20921939, -3187.1067566 , -3146.33377145, -3103.29598491,
       -3058.36616883, -3011.88562495, -2964.16610679, -2915.49190949,
       -2866.12192012, -2816.29146344, -2766.21379644, -2716.08110395,
       -2666.06482665, -2616.31511608, -2566.95916389, -2518.0981075 ,
       -2469.80219981, -2422.10399859, -2374.98957369, -2328.38829213,
       -2282.16282311, -2236.10282385, -2189.92840294, -2143.31248914,
       -2095.93305155, -2047.56321482, -1998.19484529]), array([1191.98635533, 1186.18691468, 1187.31976961, 1194.76681023,
       1207.88116444, 1226.02525825, 1248.5937139 , 1275.02589509,
       1304.81160949, 1337.49242803, 1372.66029803, 1409.95456749,
       1449.05814813, 1489.69327695, 1531.61715414, 1574.61761025,
       1618.5088687 , 1663.12740519, 1708.32785224, 1753.97884462,
       1799.95864335, 1846.1503043 , 1892.43607261, 1938.69059154,
       1984.77244113, 2030.51352385, 2075.70598792, 2120.08686116,
       2163.32149051, 2204.98827195, 2244.56876257, 2281.44843738,
       2314.93310587, 2344.28353087, 2368.76621539, 2387.71313231,
       2400.5796778 , 2406.9900832 , 2406.76294469, 2399.91477273,
       2386.64433215, 2367.3035414 , 2342.36149776, 2312.36734472,
       2277.91604583, 2239.61938513, 2198.08308197, 2153.88992372,
       2107.5882526 , 2059.68489202, 2010.64155512, 1960.87385306,
       1910.75215021, 1860.60365738, 1810.71529151, 1761.33694908,
       1712.68493878, 1664.9453968 , 1618.27756723, 1572.816875  ,
       1528.67775069, 1485.95618965, 1444.73204352, 1405.0710526 ,
       1367.02663398, 1330.64144395, 1295.94873495, 1262.97352759,
       1231.7336176 , 1202.24043656, 1174.49978357, 1148.51244351,
       1124.27470556, 1101.77879402, 1081.01322167, 1061.96307429,
       1044.6102332 , 1028.93354136, 1014.90891662, 1002.50941473,
        991.70524258,  982.46372081,  974.74919312,  968.52287747,
        963.74265232,  960.36276859,  958.33347507,  957.60054228,
        958.1046662 ,  959.78072976,  962.55689684,  966.35350992,
        971.08176034,  976.6420995 ,  982.92236102,  989.79557056,
        997.11743353])]"
5,93510.58853826282,31.0,"[array([31773.84921296, 31809.09837977, 31840.57162157, 31868.1669324 ,
       31891.85664772, 31911.67660341, 31927.71777371, 31940.12093506,
       31949.0748435 , 31954.81844831, 31957.64775556, 31957.92805445,
       31956.11225208, 31952.76585539, 31948.59835073, 31944.49864455,
       31941.56732645, 31941.12907426, 31944.69463893, 31953.83129692,
       31969.91788076, 31993.8271789 , 32025.65893568, 32064.65583551,
       32109.34321341, 32157.81714784, 32208.05741672, 32258.17318797,
       32306.54908963, 32351.90294914, 32393.28332974, 32430.03408385,
       32461.74556765, 32488.20434873, 32509.34744711, 32525.22352125,
       32535.96140101, 32541.74539167, 32542.7963893 , 32539.35777646,
       32531.68514561, 32520.03903372, 32504.68000215, 32485.86553732,
       32463.84837305, 32438.87594191, 32411.19075237, 32381.03156307,
       32348.63528986, 32314.2396436 , 32278.08657218, 32240.42669952,
       32201.52517318, 32161.66973723, 32121.18253389, 32080.43813722,
       32039.89133563, 32000.11810559, 31961.86969699, 31926.12944172])]","[array([-1273.23493918, -1237.44896955, -1198.31331824, -1156.3651157 ,
       -1112.10533467, -1065.99370167, -1018.44596157,  -969.83247971,
        -920.47725763,  -870.65653346,  -820.59628075,  -770.46822199,
        -720.38465222,  -670.39377257,  -620.4798251 ,  -570.57640845,
        -520.6063541 ,  -470.56430015,  -420.65092993,  -371.44007594,
        -324.01131887,  -279.94710792,  -241.13407577,  -209.42161947,
        -186.28117569,  -172.59557365,  -168.61797776,  -174.05923559,
        -188.23498593,  -210.21734286,  -238.96164607,  -273.39926185,
        -312.49871591,  -355.30174557,  -400.94134611,  -448.64779848,
        -497.74720042,  -547.6556917 ,  -597.87151805,  -647.96632041,
        -697.5765125 ,  -746.39526507,  -794.16539844,  -840.6733605 ,
        -885.74440933,  -929.23911132,  -971.05129664, -1011.107677  ,
       -1049.36941903, -1085.8360678 , -1120.55230558, -1153.61806161,
       -1185.20236982, -1215.56094457, -1245.05645047, -1274.17851536,
       -1303.55723636, -1333.95901023, -1366.24787921, -1401.29282625])]"
6,54747.84059939454,31.5,"[array([16413.84309179, 16366.72687969, 16317.86349191, 16268.00194012,
       16217.7599479 , 16167.63732295, 16118.02733987, 16069.22446888,
       16021.42699633, 15974.73314441, 15929.12955593, 15884.4721238 ,
       15840.46237207, 15796.62969711, 15752.34300019, 15706.89407144,
       15659.70593371, 15610.68798345, 15560.63380994, 15511.39018702,
       15465.57267318, 15425.92861253, 15394.70340031, 15373.29098144,
       15362.20327861, 15361.23603682, 15369.6962009 , 15386.609424  ,
       15410.87763082, 15441.3855572 , 15477.06627123, 15516.93741466,
       15560.11807232, 15605.83359148, 15653.41338884, 15702.28505344,
       15751.9668369 , 15802.05979852, 15852.24032298, 15902.25336162,
       15951.90649612, 16001.06474205, 16049.6458709 , 16097.61592098,
       16144.98449011, 16191.79937121, 16238.14012827, 16284.1103409 ,
       16329.8284875 , 16375.41777641, 16420.99561577, 16466.66373065])]","[array([-3407.9310005 , -3425.65604025, -3437.63967073, -3444.15117616,
       -3445.5193255 , -3442.11160985, -3434.32223005, -3422.56763564,
       -3407.28908682, -3388.96241076, -3368.11592501, -3345.35846728,
       -3321.42055824, -3297.2127677 , -3273.90370521, -3253.0087275 ,
       -3236.44952619, -3226.48526664, -3225.38601707, -3234.85760529,
       -3255.48250487, -3286.51093906, -3326.09900989, -3371.80219754,
       -3421.06339922, -3471.54906346, -3521.31595305, -3568.85396007,
       -3613.05852684, -3653.17225433, -3688.71911129, -3719.44290886,
       -3745.25469675, -3766.19006659, -3782.37565893, -3794.0035387 ,
       -3801.3119903 , -3804.57139373, -3804.07403156, -3800.1268719 ,
       -3793.04654601, -3783.1558809 , -3770.78145513, -3756.25172369,
       -3739.89530754, -3722.03907061, -3703.00561776, -3683.10985526,
       -3662.65428339, -3641.92277219, -3621.17274328, -3600.62596416])]"
7,227407.93077577965,32.0,"[array([71867.71185804, 71907.96882792, 71946.96732933, 71984.7021903 ,
       72021.1746196 , 72056.39084353, 72090.36091608, 72123.09769379,
       72154.61596475, 72184.93172038, 72214.06155837, 72242.02220604,
       72268.83015393, 72294.50139117, 72319.05123546, 72342.49425262,
       72364.84426244, 72386.1144303 , 72406.31744609, 72425.46579534,
       72443.57213021, 72460.64975177, 72476.71321834, 72491.77909922,
       72505.86689665, 72519.00016321, 72531.20784547, 72542.52588721,
       72552.99912685, 72562.68352168, 72571.64872584, 72579.98103621,
       72587.78669867, 72595.19553168, 72602.36476986, 72609.48295085,
       72616.77355675, 72624.497971  , 72632.95712312, 72642.49097906,
       72653.47483349, 72666.31124749, 72681.41656999, 72699.20142703,
       72720.04546676, 72744.2679812 , 72772.09752902, 72803.64486434,
       72838.88377281, 72877.64348963, 72919.61435594, 72964.36586705,
       73011.37408036, 73060.05409918, 73109.79322439, 73159.98114811,
       73210.03481977, 73259.41691712, 73307.64791754, 73354.31247241,
       73399.06115032, 73441.60871149, 73481.72999985, 73519.25437431,
       73554.05940412, 73586.06436407, 73615.22389981, 73641.52210108,
       73664.9671187 , 73685.58638784, 73703.42246912, 73718.52948586,
       73730.97011576, 73740.81308453, 73748.13110497, 73752.99920472,
       73755.49338903, 73755.68958876, 73753.66284896, 73749.48671868,
       73743.23280747, 73734.97047901, 73724.76665663, 73712.68571926,
       73698.78946991, 73683.13716179, 73665.78556939, 73646.78909455,
       73626.199899  , 73604.06805653, 73580.44171929, 73555.36729373,
       73528.8896228 , 73501.0521715 , 73471.89721384, 73441.46601969,
       73409.7990404 , 73376.93609277, 73342.91654087, 73307.77947602,
       73271.56389501, 73234.308877  , 73196.05375949, 73156.83831354,
       73116.70291834, 73075.68873411, 73033.83787211, 72991.19355883,
       72947.80029021, 72903.70397   , 72858.95202493, 72813.59348782,
       72767.67904069, 72721.26101224, 72674.39333254, 72627.13146312,
       72579.53234883, 72531.65448311, 72483.55824671, 72435.30677494,
       72386.96773065, 72338.61649492, 72290.34140259, 72242.25167768,
       72194.48855895, 72147.2396116 , 72100.75528329, 72055.36538814,
       72011.49166624, 71969.65149248])]","[array([-3509.0895072 , -3479.24723818, -3447.78189407, -3414.8150041 ,
       -3380.45951154, -3344.81999533, -3307.99299932, -3270.06743846,
       -3231.12505707, -3191.24091933, -3150.48391642, -3108.91727831,
       -3066.5990811 , -3023.58274304, -2979.91750445, -2935.64888799,
       -2890.81913669, -2845.46762827, -2799.6312641 , -2753.3448318 ,
       -2706.64134005, -2659.55232383, -2612.10811805, -2564.33809641,
       -2516.27087215, -2467.93445684, -2419.35637354, -2370.56372275,
       -2321.58320301, -2272.44109597, -2223.16323862, -2173.77502603,
       -2124.30151961, -2074.76777947, -2025.19959826, -1975.62488436,
       -1926.07601785, -1876.59356523, -1827.23175682, -1778.06605525,
       -1729.20291456, -1680.79139021, -1633.03559563, -1586.2061857 ,
       -1540.64829168, -1496.78297472, -1455.09966454, -1416.13838767,
       -1380.46267022, -1348.62622015, -1321.13807506, -1298.43126644,
       -1280.83912272, -1268.58153168, -1261.76147097, -1260.3704737 ,
       -1264.30072769, -1273.36122351, -1287.29559278, -1305.79978489,
       -1328.538317  , -1355.15837014, -1385.30143048, -1418.61247496,
       -1454.74688778, -1493.37539355, -1534.18732973, -1576.89257745,
       -1621.22244351, -1666.92974863, -1713.78833583, -1761.59217341,
       -1810.15419069, -1859.30495372, -1908.89126228, -1958.77472805,
       -2008.830377  , -2058.94530575, -2109.01741146, -2158.95420701,
       -2208.67172741, -2258.0935295 , -2307.14978357, -2355.77645405,
       -2403.91456476, -2451.50954352, -2498.51064071, -2544.87041622,
       -2590.54428919, -2635.49014555, -2679.66799842, -2723.0396972 ,
       -2765.5686813 , -2807.21977552, -2847.95902426, -2887.75356259,
       -2926.57152321, -2964.38197884, -3001.15492088, -3036.86127636,
       -3071.47296666, -3104.96301328, -3137.30569806, -3168.47678783,
       -3198.45383658, -3227.21658177, -3254.74745564, -3281.03223728,
       -3306.06087651, -3329.8285266 , -3352.33682878, -3373.59549757,
       -3393.62426062, -3412.45520994, -3430.13562033, -3446.73128369,
       -3462.33039099, -3477.04796073, -3491.0307574 , -3504.46255421,
       -3517.56945769, -3530.62481267, -3543.95293009, -3557.93052529,
       -3572.98435307, -3589.58317062, -3608.2220457 , -3629.39744797,
       -3653.57283675, -3681.13671542])]"
8,114668.71079767226,33.0,"[array([38271.8540683 , 38276.48308642, 38274.52496627, 38266.48798827,
       38252.91556793, 38234.35815066, 38211.35474572, 38184.42138327,
       38154.04440948, 38120.6770779 , 38084.73833271, 38046.6130242 ,
       38006.65307087, 37965.17930983, 37922.48397557, 37878.83393062,
       37834.47494192, 37789.63744249, 37744.54430592, 37699.4211357 ,
       37654.50935241, 37610.08186759, 37566.4603163 , 37524.03173722,
       37483.2614674 , 37444.69828092, 37408.96796878, 37376.75300843,
       37348.75863138, 37325.66879185, 37308.09818431, 37296.54757075,
       37291.36888416, 37292.74426864, 37300.68029541, 37315.01597845,
       37335.44148648, 37361.52374662, 37392.73527281, 37428.48320109,
       37468.13636437, 37511.0490694 , 37556.58092929, 37604.11261549,
       37653.0577317 , 37702.87120975, 37753.0547201 , 37803.15961184,
       37852.78787433, 37901.59156621, 37949.2710992 , 37995.57270397,
       38040.28534737, 38083.23731768, 38124.29264859, 38163.3475128 ,
       38200.326683  , 38235.18013023, 38267.87980708, 38298.41664453,
       38326.79777654, 38353.04399501, 38377.18742832, 38399.26943065,
       38419.33866474, 38437.44935856, 38453.65971676, 38468.03046938,
       38480.62354513, 38491.50086267, 38500.72324191, 38508.34944836,
       38514.43539526, 38519.03354262, 38522.19254662, 38523.95722761,
       38524.36893919, 38523.46643281, 38521.28732133, 38517.87024947,
       38513.25787713, 38507.50077233, 38500.66229257, 38492.82450581,
       38484.09516403, 38474.61569138, 38464.57007851])]","[array([-1598.45284904, -1648.60862057, -1698.9112063 , -1748.5786337 ,
       -1797.00035854, -1843.71349214, -1888.38068197, -1930.77078837,
       -1970.74274928, -2008.23262007, -2043.24357152, -2075.83853574,
       -2106.1351493 , -2134.30262097, -2160.56012407, -2185.17626473,
       -2208.46909376, -2230.80600199, -2252.60266218, -2274.31996137,
       -2296.45763892, -2319.54318112, -2344.11455473, -2370.6957726 ,
       -2399.76525321, -2431.71851887, -2466.82876119, -2505.21062477,
       -2546.79344216, -2591.30945393, -2638.30018518, -2687.14075728,
       -2737.07858743, -2787.28068929, -2836.88313173, -2885.03700065,
       -2930.946885  , -2973.89982838, -3013.2843658 , -3048.60046158,
       -3079.46184437, -3105.59248969, -3126.81896131, -3143.06011616,
       -3154.31539925, -3160.65266798, -3162.19622412, -3159.11551287,
       -3151.61477426, -3139.92380024, -3124.28985495, -3104.97074849,
       -3082.22900998, -3056.32707838, -3027.52341422, -2996.06942884,
       -2962.20712798, -2926.16736955, -2888.16864261, -2848.41628186,
       -2807.10204121, -2764.4039589 , -2720.48645594, -2675.50061869,
       -2629.58462449, -2582.86427768, -2535.45363   , -2487.4556658 ,
       -2438.96303731, -2390.05883914, -2340.81741335, -2291.30517706,
       -2241.58146332, -2191.69936293, -2141.70654933, -2091.64606089,
       -2041.55700496, -1991.4751348 , -1941.43323637, -1891.46124592,
       -1841.58600608, -1791.8305611 , -1742.21289892, -1692.74408125,
       -1643.42577751, -1594.24735554, -1545.18290213])]"
9,42426.9599104955,36.0,"[array([14040.63157659, 14045.46641277, 14047.49824699, 14046.796729  ,
       14043.41715758, 14037.40865583, 14028.82068488, 14017.70800728,
       14004.13439285, 13988.17545159, 13969.92101021, 13949.47744284,
       13926.97034423, 13902.54791052, 13876.38538643, 13848.69096524,
       13819.71361455, 13789.75346654, 13759.17564927, 13728.42863126,
       13698.06793652, 13668.78466083, 13641.43434077, 13617.05446099,
       13596.84992711, 13582.12244137, 13574.13266597, 13573.91574209,
       13582.10382372, 13598.8166579 , 13623.65360121, 13655.77761323,
       13694.05215567, 13737.1874307 , 13783.86548334, 13832.83094348,
       13882.94708959, 13933.22351186, 13982.82347406, 14031.05833115,
       14077.37468586, 14121.33824361, 14162.61690753, 14200.96461642,
       14236.20672285, 14268.22725751, 14296.958154  , 14322.37035675,
       14344.46666002, 14363.27609874, 14378.84971243, 14391.25751878,
       14400.58655475, 14406.93986519, 14410.43633672, 14411.21128547,
       14409.41770724, 14405.22808483, 14398.83661655, 14390.46167783,
       14380.34824974, 14368.76993714, 14356.0300462 , 14342.46098819,
       14328.42102633, 14314.28712331, 14300.44248462, 14287.25752474,
       14275.06366305, 14264.12074316, 14254.58080965, 14246.45288655,
       14239.57449982])]","[array([ -127.77202465,  -177.6954423 ,  -227.80279489,  -277.93975652,
        -327.96227246,  -377.73313523,  -427.12068361,  -475.99899094,
        -524.2491069 ,  -571.76110564,  -618.43686746,  -664.1936784 ,
        -708.9688652 ,  -752.72578048,  -795.46149106,  -837.2164555 ,
        -878.08622568,  -918.23464646,  -957.90698241,  -997.43967761,
       -1037.2609499 , -1077.87342831, -1119.80782698, -1163.53814828,
       -1209.35862447, -1257.24317541, -1306.73258179, -1356.90326097,
       -1406.44757854, -1453.84770975, -1497.58550149, -1536.32500423,
       -1569.02888616, -1595.00242241, -1613.8807814 , -1625.58251036,
       -1630.24929032, -1628.18549935, -1619.80488178, -1605.58715527,
       -1586.0447383 , -1561.69847404, -1533.06075136, -1500.62439827,
       -1464.85590273, -1426.19176506, -1385.0370353 , -1341.76530736,
       -1296.71962072, -1250.21385998, -1202.53434719, -1153.94139847,
       -1104.67067004, -1054.93415681, -1004.92073464,  -954.79616265,
        -904.7024926 ,  -854.75687858,  -805.04985294,  -755.6432449 ,
        -706.56807483,  -657.82295602,  -609.37375239,  -561.15541516,
        -513.07694821,  -465.03018565,  -416.90236744,  -368.59133764,
        -320.02078387,  -271.15185023,  -221.98748514,  -172.56764883,
        -122.95689945])]"
