Cutoff,downstream_distance,time,radius,cutlen
0,21931.978291228515,4.8,280.2783529306211,2955.8631239750484
1,14717.841053325208,14.0,465.0342081666646,5207.3959392101415
2,118529.308789897,14.8,249.1574038224454,2655.2803666625286
3,58896.11471207896,19.6,253.75294062831438,2855.697628489196
4,78316.04809623482,22.2,349.09124111097805,4307.02145321665
5,24435.875541651174,33.0,378.12653582440953,5107.665382732902
6,116336.30579356504,33.2,448.0914342407545,4659.31705689522
7,25457.30364344858,38.2,196.53438243826358,1808.6811536633893
8,76765.54104678748,45.4,359.8964425586359,4259.053076586364
9,162409.59307169347,55.8,417.26921596594326,4306.420329496638
10,85899.13954008589,68.8,298.84265603009374,12718.40961758366
11,110859.9955050827,71.2,314.328761971037,3305.654571177759
12,104897.72749473667,72.4,496.7575577991261,5760.000944362241
13,40388.19963901034,80.0,385.46592664823714,4206.11269407684
14,45648.696764729604,92.0,368.2848136751403,4356.897331289985
15,96261.28316000898,92.2,346.13542605571166,4108.368563347899
16,50025.53445474775,95.2,696.7167479928337,8760.225421986102
17,23016.4989614809,95.6,387.317963692599,4506.443548542254
18,35202.697031375494,99.2,336.3597800062716,4007.9197512260985
19,59273.06016515927,99.6,295.7495456838281,9713.42565524082
20,26836.25624441646,101.0,452.6747856686481,5208.3232226672
21,106474.43415978267,102.0,406.4829228697581,4307.006560268733
22,110170.34407812383,104.0,290.493461058303,3259.086495932042
23,115161.68930377223,106.6,326.25851498410566,7059.489712631527
24,109441.89486701402,131.6,286.76387360235526,3057.227194772605
25,38200.456875880096,131.8,278.9018251857501,2905.298813038965
26,130355.8047109876,160.2,507.8945285121005,7859.784865349648
27,144566.93621554822,160.6,298.1171390983522,2954.764599832923
28,46655.49867145809,161.6,286.0228584390289,8559.906027806928
29,29378.120874596476,167.2,433.0195801243642,4805.946353289783
30,34904.20413585233,168.6,379.6060045285551,4559.299130256374
31,92984.24102841713,169.2,350.2277957772475,4106.564665538102
32,72709.01970864044,171.6,366.1747709615844,13664.07615754835
33,46565.573590898246,180.8,504.2687478650545,6258.326160031537
34,4204.3972336761135,193.0,704.4808461149516,8409.906263243545
35,117642.20579224502,219.8,279.66990495844004,3055.207664615198
36,36694.27276236063,224.4,351.95580188116753,3855.9321130517606
37,49271.111346469304,225.2,274.32402434235973,2704.595375192759
38,68284.08885881654,228.0,561.0973180339535,6756.677078362897
39,88729.73095461073,229.8,292.7137964059829,3455.906069495439
40,30433.439830178813,230.4,353.9263118778276,4207.592731176675
41,96323.34630152662,231.2,578.2564181658533,7157.858348808028
42,37902.731370139794,237.2,433.6159378220155,5457.445821234361
43,4805.435875564502,239.6,340.6932505498237,3556.0795832257163
44,71810.88476961241,242.8,316.3220687571974,3507.001490437187
45,107647.9222163083,249.2,307.34745382359705,8161.078502154908
46,122100.46737250975,262.8,656.5883228985364,8658.31997514052
47,31832.92230264262,271.6,313.79510120194544,3455.7609689830965
48,95798.8263335931,271.8,261.2088711492713,2855.646493708872
49,117417.72196574521,273.6,320.160514517383,3359.810918321015
50,43599.14072104062,275.2,477.4608171179485,5455.929647837501
51,47235.18689973336,276.2,224.25370595337193,2410.2943098461724
52,77500.98686024378,288.2,457.0085811870448,5206.839446009175
53,87564.05635044356,288.4,233.01448166134747,15621.179862633087
54,119039.18988640874,290.0,288.98416435543317,7012.047949572263
55,43547.22299233872,295.2,396.3293276448561,4207.577890767412
56,80175.34885297724,295.6,356.210457364768,3763.7964060189393
57,7710.165072106443,297.8,275.0267522200833,2955.692503608515
58,17521.274776926082,305.8,748.4316504791117,11009.301490331616
59,106269.07211015833,313.2,332.72887777571407,3606.324964646579
60,98789.8161257034,323.6,468.999128530795,5808.037760586716
61,46207.538054967765,333.0,338.8130569829329,3755.716672122401
62,9259.734438885504,336.0,286.94049239136774,3055.0237902521403
63,140678.5541223377,343.0,484.0533422776612,17316.333295602977
64,48918.60629252035,344.2,291.9965338612852,3156.8861097000727
65,89907.9172667292,350.0,290.94580327830437,3205.290451772204
66,124403.17423244218,359.0,290.84460832145936,2905.528595886062
67,44605.797260434934,359.6,341.1121166294204,3958.463224910913
68,127263.94493111556,363.6,454.030253130037,5458.202973283536
69,37139.084671165816,379.6,423.27020599059,7457.1560920025895
70,74725.97143259225,380.6,537.636545647231,6808.529522126794
71,121421.91007300396,386.4,459.2137061352458,5107.395552561457
72,32785.21198916491,397.0,437.6335566156063,5459.133605791414
73,102849.15886538393,400.8,441.3387121059482,4957.793324732747
74,45110.934764517115,408.0,308.17873736100364,3255.4987239163793
75,111631.72005112466,411.4,453.1186813792147,4956.120162848857
76,137107.44163997547,419.8,458.31503429770356,4555.6651907360065
77,103174.48783980694,425.2,369.76770521162797,4007.071567705426
78,97999.64184895284,431.2,553.7903846948559,6760.533445832108
79,58060.16647398745,445.4,469.74243989697595,6055.971372654082
80,171080.07134273718,453.2,391.08500887933354,4606.673535946334
81,58771.547660464035,455.6,259.9422695025372,2859.804629915356
82,27985.193723524946,456.0,611.5797668717375,7108.023911242452
83,147370.8593381508,462.2,360.7706622962091,3906.9352825086335
84,124406.29924875266,462.8,533.2779529343009,8407.674369799754
85,133650.30449700277,463.8,572.4814438120769,5807.026018870728
86,39013.88914322902,464.2,364.00232961478696,4608.040647452137
87,150107.59079780398,467.8,491.16082403574876,6209.721495890046
88,14212.532765615282,473.4,418.4106065359169,4956.5154963261075
89,105443.70145938465,478.4,299.20365135651775,3356.0389686186686
