Cutoff,downstream_distance,time,radius,cutlen
0,54134.29075990222,8.0,386.2066278886866,7012.899002439276
1,80814.26430832097,12.0,554.8178823083782,6859.337318241721
2,135283.098689297,16.4,499.26514713084435,6361.263587966949
3,38203.26767548897,22.8,701.1739267647232,9611.109385028944
4,10755.617108393064,29.0,378.9820972830321,4359.188961366416
5,40421.77396931232,30.8,603.1413180021732,7662.998476101692
6,21583.873459501658,32.2,468.57672747049946,5360.93541385883
7,80802.92440186387,33.4,431.24851523950167,5010.661577415617
8,139376.1638385681,41.4,302.59689686794854,3259.5550866057965
9,77042.48434775576,49.4,329.7566451933767,9471.809901108814
10,133352.20867773346,49.6,327.1446649791952,3510.384583520696
11,128991.87653903688,54.2,324.25339435374167,3510.2846030939204
12,64256.15836637215,56.8,334.9325027315428,3909.630258739439
13,122882.82505375236,63.6,650.0197264420987,8711.958325766645
14,118983.57007927273,66.0,363.01548935199463,4263.952619713464
15,53441.70033828843,72.6,423.3084732501463,4209.7024072658205
16,111628.69079908163,73.2,318.74965919018285,3859.6882344611017
17,105493.65070524509,79.0,412.47329600413525,4960.626865156311
18,31756.414322516237,80.4,406.0174757434111,6212.9728648672335
19,69611.09145164411,84.6,264.34413494626216,2757.638739143106
20,14117.521298170246,85.0,389.6261060479122,4208.886730586358
21,94511.9384812309,89.2,326.13733094726103,3810.3001796123613
22,101467.36718025165,93.4,281.69918114617184,9067.894010449529
23,14018.269111255438,97.0,246.18001977260707,12071.013766090944
24,110474.1212662939,111.2,297.8777887349507,3409.5053531311323
25,50126.53423766039,119.2,259.4760531479677,2958.6810819643392
26,35204.41569995684,130.4,600.3709571542902,6959.794628847637
27,101254.1196501612,131.8,286.29063069394823,3108.531597844411
28,7203.208371420801,140.2,328.0454785478597,12466.63427362374
29,124950.8735873037,146.0,457.1154586659422,5209.725726904858
30,115617.5211559303,148.4,304.8705716083627,4412.41311555926
31,13562.146447263905,157.0,389.99598504929344,4509.47034370226
32,68445.18704281466,167.0,464.34888024379177,7763.074929364532
33,32693.18165014578,170.4,656.6756681622106,8108.6336719154715
34,135701.5069931796,171.0,562.0960633446431,6808.585859069489
35,38721.919477264135,172.8,363.9759671892844,7066.966384007601
36,85082.57410812429,187.4,555.301519670021,7260.278210451237
37,94444.82988370713,188.2,314.37024307174926,3659.933675511186
38,128067.23122082735,191.6,519.2725111267528,6209.907530664247
39,107218.60561999182,198.4,361.68470204127345,4009.596925224261
40,19526.758467906206,205.2,302.4889780808923,3510.061207750943
41,44314.00628077049,210.4,243.43673232046174,8614.81949525586
42,64685.491534593166,215.2,299.14240240233363,3308.397471999286
43,118705.62445675363,217.8,349.1332489698106,4260.533146479864
44,37104.27163488695,219.2,469.4977603452755,5761.25754335147
45,22978.405486330368,225.2,315.4949157107151,8163.1703421485045
46,68442.00363377579,229.2,547.8263224482815,7212.0052472060615
47,95525.36808135248,244.6,270.8817123986012,3108.469165020527
48,136910.95022262537,254.6,490.966913681943,5559.014129054859
49,151968.37617141,256.0,440.76288494796654,5358.882934764031
50,116371.82720507857,265.0,372.12943799547173,4008.6729974634072
51,118156.55487612066,265.6,342.59395272802135,4311.815905316076
52,143869.23831554834,267.4,414.85437629919653,5059.979643566644
53,51119.451863930386,277.2,351.47833403955906,3908.646129151036
54,136093.94294479518,281.8,455.25414548204327,6509.915053993527
55,99152.45414952873,282.8,548.8737295646397,6409.959219443912
56,45408.398446856685,284.6,422.87071922325526,6712.531548955324
57,148132.1326327484,293.8,214.4802967356963,2256.3512808385417
58,78817.26527022911,298.6,429.70330410973844,4959.775041134589
59,158990.7487404677,300.6,372.9519551995232,4058.596296238862
60,39810.04060147805,307.4,259.60136683509523,3009.1023813115585
61,132949.1018801645,314.8,326.30494433972143,6111.041133867736
62,57531.48226080715,319.0,268.68370454570993,3058.7624893973143
63,35298.22134569809,322.0,500.80786929286984,5710.122634875958
64,15265.720571139254,326.2,647.9880349314631,8810.10278672378
65,103293.26175680137,333.8,431.21763782031104,5061.00167169915
66,79368.58834311912,340.8,350.2440160472052,3708.620056092844
67,157935.4695308261,345.4,284.24198604400164,9715.263127713497
68,47371.25645530412,349.2,357.85555808176076,4059.303149333266
69,124972.66301108153,351.8,337.2645279964668,11670.2302404577
