Cutoff,downstream_distance,time,radius,cutlen,cllen
0,27407.62670438693,4.0,832.8450584379681,12814.477740691964,174280.71958208916
1,72450.33711373394,10.0,425.2914031046578,4661.267254949381,173894.83798254048
2,24194.12543251951,16.0,239.78033525961766,2560.839005511828,175587.08402922566
3,37216.77919263035,27.0,247.157162983523,2610.3138571274785,180330.24115949904
4,126036.88971051075,31.5,489.24782990515587,6161.898314577495,177438.6535251069
5,111107.46404407817,35.0,413.61110443955386,4863.984551239452,175233.2488666075
6,17229.223562035648,40.5,548.4321597498576,6710.5875013830955,172326.65708048295
7,182068.71857240063,70.0,354.7376197819728,3912.38150967268,188091.5492832566
8,156203.84864740114,77.0,583.9441114027298,7210.827330405627,186057.6502419937
9,52918.45094451141,92.0,408.1119591927525,11771.728931218931,185174.17219414405
10,27453.280793452177,107.0,442.48025073268263,4461.1567549008405,191750.521800599
11,31755.09079205983,110.0,486.3868377843348,6313.821187969933,187986.370426616
12,85681.41629165254,120.0,407.93330706129166,4512.15544000395,190951.54149221463
13,140090.45329202694,132.0,417.4888910496757,4611.676365487502,195354.6695409677
14,122482.394814322,140.0,419.2109573504417,4611.258509729954,197083.74043263381
15,39631.44106734487,142.0,418.23049038331044,6416.785867729947,192568.69959212886
16,28605.972598920962,142.5,278.5983094720103,2811.941534039952,190559.76446278658
17,125020.06548676064,159.0,329.4064022982459,3662.4184816996553,198612.3943669452
18,11163.01006567675,160.5,667.290775892974,8311.512631423622,191768.26666149212
19,195214.16390720906,178.5,320.7195137337486,3562.258707513292,201235.67449847824
20,78154.7990866973,180.5,423.69773357560746,5464.412524953975,197617.05199812923
21,113385.70530808879,191.5,648.2895593299153,8062.141452247958,197706.72991291663
22,78755.19834858619,214.5,528.8529551681786,6261.2818500836975,209161.0114430571
23,151258.41641846564,218.0,613.1419913720009,12368.516207082575,199952.27925240013
24,42697.30759352903,222.5,322.5199268192793,6369.373221987638,197473.13114522098
25,95286.38746095332,234.5,350.6409803764948,4112.306984828005,202944.9401914458
26,131220.17688673155,245.5,307.39845250322355,3110.989128552999,208872.6369926948
27,137174.99384631836,254.0,543.3025195998407,11166.754881621231,204707.46856950285
28,91382.13816092926,258.0,290.0603346586077,3211.713073580087,205002.7393689077
29,40232.578483592144,264.0,456.48499254566775,5261.566278442631,204704.35633146157
30,35219.735941108454,265.5,202.40582706054232,2209.678018763645,204052.18779348428
31,157378.48819113066,266.5,486.0406245783666,6061.527898079514,199157.73831120392
32,198083.12420217882,276.5,322.4199643440615,3963.739315918363,202899.60641477743
33,131758.37812547653,280.5,452.2335016441845,4462.935990344923,201796.5549966413
34,140962.17399774338,281.0,464.9972309506708,5413.594703898087,197185.70245025287
35,175355.21661265218,309.0,535.686766690154,14469.249752580947,203565.33460589012
36,114580.32706674987,310.0,315.6729930543289,3461.975148906884,201294.2529918898
37,181413.0975207372,316.5,739.6111280638562,11563.898110987313,194858.3837014063
38,38421.390609131675,320.5,264.5554480339007,6165.485316698259,192059.53259576057
39,190026.179949996,327.0,246.35307233981024,2661.039674706821,194442.36599513388
40,21133.50506924333,328.5,584.7960819953616,8812.202370926074,187123.77083460716
