Cutoff,downstream_distance,time,radius,cutlen
0,48649.355874661305,8.4,364.2480213182679,4006.6314895137243
1,118185.03327372546,14.2,412.93600395520224,4606.752443659478
2,69768.6777527867,33.0,280.2082020676601,2904.649443591182
3,69715.4124043384,50.4,382.18910442338677,4757.553039139632
4,108459.72032184963,51.0,466.6355259817412,5506.225237087004
5,95671.12848453606,58.2,403.46425199967894,3906.7287183685994
6,153271.40958943107,69.8,286.7562875947064,3205.5178466433276
7,31489.377482728283,78.6,289.95643358449536,3205.829874441578
8,59312.661360097474,79.4,291.5719281783211,7507.664060944247
9,17468.296977437207,83.8,362.2240707459956,5609.29499512443
10,72080.02048993437,91.0,247.56054852349786,2704.8250222433703
11,120924.45048523112,102.6,655.5016172634092,11660.267270918117
12,147517.3470509599,109.2,277.08118922882704,9159.291693088651
13,141178.4853088841,111.2,331.02577866011717,3912.785665127689
14,86237.30152389688,118.4,409.3150617603157,4856.836822000312
15,108405.85210147081,127.2,254.60319213795347,2854.655066763813
16,90459.61023237664,143.0,239.45924190541461,2504.3755441047015
17,35842.15653324733,144.0,310.5478989704558,3857.1460993975766
18,148452.13083094728,151.2,488.53018686296804,5706.6391529010925
19,134598.7659674177,156.4,499.2086480942408,5706.72454200773
20,78235.71752279962,161.2,375.64853585244003,13115.97628165763
21,39697.73945540643,172.8,219.61667804865735,2253.6988482859747
22,4603.442571256204,184.8,588.8019276068092,7909.389647916583
23,150878.63056770802,185.4,297.4590619699664,3455.869382433913
24,94659.85144052444,202.6,361.4116019777701,4056.5336353257753
25,76384.77073786157,203.0,432.89161818008455,4906.646483326083
26,141005.79933440092,206.2,443.73363191844027,5156.891887053977
27,167398.06519271372,216.4,425.22983322386307,4657.025380253809
28,108122.62359461845,218.0,624.4211053393581,8008.478834827737
29,114093.70826613132,219.8,312.5079768691189,3458.5799065301476
30,156745.9650445646,229.8,366.0520252472979,4407.136797496498
31,150660.60101734375,234.0,226.76490386771923,2254.1845899605287
32,34380.611961211136,235.2,293.49736052205253,9910.976076492072
33,18314.40692623839,245.2,378.0591027967899,9260.921343374668
34,121839.21264283848,259.0,347.04082895240924,4758.01931888079
35,159538.5277027627,264.8,281.75538869604304,2955.0668988484485
36,90105.13911187134,272.4,390.87446469423185,4707.279835014684
37,98248.18431021599,272.6,320.05526964540553,9666.575522019835
38,55303.34744366334,280.6,522.1027412110568,11561.023998049326
39,155728.03625944178,285.8,377.596359054022,4106.488751547261
40,85003.5413881155,300.6,330.6323288692479,3907.392696421652
41,94902.3848873409,305.0,411.2524438178019,4756.8181571696505
42,175599.4508604305,313.2,321.2008921463205,3455.6437864531563
43,7852.558091089396,322.6,522.7560514907992,8910.002747807463
44,80248.08763139477,331.0,457.19799812371883,5357.302843084572
45,88703.58298461062,333.6,339.93902146878133,4006.417860531761
46,120577.53962815,353.6,489.88732025878915,6206.82729317762
47,138412.9987899858,355.2,685.6793086400628,11110.719105023774
48,8505.565970749312,359.4,283.7475803930042,3055.2951435678433
49,144920.16146225206,360.8,628.853315619852,8108.308661673822
50,133907.85747207786,363.2,385.38578705783675,4662.674075346299
51,179769.49612073394,363.6,278.1499665470521,3306.701862728276
52,150615.52084704462,364.6,283.17030473997335,3409.3858847633987
53,102616.67660324673,365.2,257.4736621166618,7209.689521058513
