Cutoff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
0,0.691059230272875,0.528932971086121,0.2326848532059875,0.691992406565509,1.194061039079661,1.58085189339894,2.0600098038731955,1.8026510090583112,0.9628520497136932,0.17481098902172987,0.7460252586806698,1.446584451008657,1.1966116534972808,1.7816634635753923,1.8023184500627385,1.4057154167079826,1.0696203705332754,1.8178043197607383,1.9437475620839264,0.847429481433701,1.1925596163327243,2.4933316026809997,2.482398259582321,1.0474422383466406,0.50665411294319,1.78922259729326,1.147934242401343,1.0890312172201966,0.9430516761795658,1.630631347473617,1.7681590710379584,0.14592492665428408,1.1208930803098016,1.766080126513108,1.7726419820174488,2.1471726725581264,2.1365804537974373,2.4986683804758694,2.556137229656268,0.29266767940159577,0.5681668670950362,0.33303107028655227,0.2697984650544812,1.0568632683916297,0.8955691662198159,0.8522016656461652,1.75254446687184,1.558861600884058,0.8643671467900229,1.0018900567507794,1.3987002416695509,1.485526534584415,1.7069562701986987,0.5229721217144343,0.13754719871159177,1.1604546802314297,0.7429607422433759,1.3479624113793642,1.7622844152811352,1.7546408045289048,0.4908309335146592,0.7785335064816185,0.9116962577697837,0.9374216242988556,1.2140913235727375,1.251814572499348,1.6013104384655747,2.3152863158971186,1.897426641441978,0.8928781441815488,0.995691224774892,1.6440725471395268,2.405387345051561,1.9229515330381821,0.3992430637904175,1.6562148412682836,1.7287471632124805,1.9410674350770036,1.9402598220382679,2.142123962719715,1.596141138187276,1.1332496428385372,1.3112713691843547,1.6027744103267543,1.8209010686758877,1.070750817128401,1.412370478931685,0.9185094561471409,0.7118448317781596,0.897197162626565,1.35201617903168,2.1992603695992754,1.9267112130783977,1.7751149166008542,1.677005909884704,1.0587059222337958,1.3907896824496242,1.894068547515677,3.102079140420917,2.701295513937233,1.3667937098807375,2.6666651102103662,2.3935482206013705,1.6316307731835495,1.3237728940447209,1.7159889385967477,0.4043722013739983,0.17887038151974413,0.6685309694148052,0.9966687791169727,1.4745827120104382,1.2821826135303243,1.4049138113277482,1.4745659037943555,1.3325405298217405,1.7704837182496633,2.334547199727157,1.649254930922109,1.6029083517640446,1.2927753675450868,1.1182684536541498,1.1212074466908477,1.3925260662096317,1.3188368173336062,1.4209263185915466,1.721406984580955,1.0973073521191752,1.0621280255287415,1.2406242549131008,2.7430346153433924,3.7230665683651254,1.5723299851320949,1.6537698883035425,1.9690367636631478,2.2889623534136536,0.7867927290994723,1.479819394136706,1.9352605768255289,0.7918446450604312,0.6463911940441449,1.7067172558676862,1.850430193572618,1.1313041482725532,0.6420138660271336,1.5245890598687277,1.7151120173181797,1.810988107123754,2.009554544999159,0.7225517219034437,0.5560974958323789,0.8999713108372289,1.601711440742479,2.239183596728603,0.9419177643614691,0.8354115259768691,0.9519773409721973,1.2359671686588078,1.4461386444209032,0.3141153385089108,0.5191566594286785,1.0728489259443073,1.7382628835198086,1.5328714788296565,1.4620788076733109,2.7411734482919283,2.9087772440472586,0.7841434743676569,0.5119612490096779,0.9738829656204132,1.215661313379461,0.45198232432109503,1.0674488892077056,1.1947452197705488,1.9192206426736413,0.9783911794975994,0.5950670216212298,1.1176609301287057,1.4825646277956217,0.7771640058611372,0.5556691291404912,0.5601200028470292,2.0231310469596147,,,,,,,,,
1,0.6915261353225011,0.5336054848527699,0.22945655375422605,0.6924497384430013,1.195210701193126,1.581575312581327,2.0595733981511226,1.800731497455214,0.9628097183173824,0.17335958294687756,0.7457841221950909,1.446087740043829,1.195730586129439,1.779055067448399,1.7999832976889605,1.404687841534217,1.0642876138171196,1.8183866150587633,1.9457099339516548,0.8482515760268005,1.1840066653456833,2.4817287477885124,2.458398646936112,1.048351919109248,1.7859902900403184,1.1899100227878934,1.0871653894986242,0.9422914622903497,1.6287476171376425,1.7664801433646293,0.3182449652313253,0.12624213608916135,1.120232222837196,1.770396117196911,1.7596918750650377,2.128614752383102,2.1409283612560888,2.4534920914521128,2.545705081048744,0.27611099281510937,0.5689203888968118,0.33327897870636813,0.25914886313994956,1.0564280526883203,0.8964111440686661,0.8308327610967233,1.7464303853602319,1.5939463059626577,0.8642291810904829,1.0014393961758274,1.3974689024824676,1.4839584384229862,1.7051491509032437,0.5291544559804486,0.1403789748367836,1.160174069089771,0.7438113501163024,1.348199463840349,1.7620312122358963,1.7514477387595788,0.5177100011413308,0.7805737236239118,0.9135133694377814,0.9371534244178839,1.213656215290233,1.251035139750502,1.5983210216270671,2.314297875548258,1.9177628907892443,0.9009254130250625,0.9969894951957167,1.6408275509528878,2.3999428648356167,1.8435970192131468,0.41716259662629757,1.6540094369640044,1.7294103508959797,1.939847660791845,1.937608845275943,2.1370207050644434,1.6010551336389753,1.132882682472363,1.3108088485711955,1.6011894219364604,1.8184219117929297,1.0709057216307936,1.4124824788256993,0.9213926640998257,0.7035475519573449,0.8981006513869847,1.3510140513962328,2.196322061870918,1.918101489368395,1.7768322273741008,1.6761643195065095,1.0579981007806611,1.3888785322108144,2.089315689373987,3.040608708129446,2.5444369860843623,1.4385756529864688,2.64475825229855,2.4718153879388547,1.629517456389888,1.3216225565721267,1.7138997402609923,0.407424978869768,0.17747399445887685,0.6690041878931668,0.9980828201006516,1.475475286064953,1.281866946370545,1.4036876870014496,1.4741534958393556,1.3312559771768393,1.7683151049382309,2.3347240978185004,1.6324834311665115,1.6007893799947437,1.292998958296526,1.1182255920540187,1.121864760062939,1.3917217803868538,1.3176189203377722,1.4199409443372628,1.7186404813793166,1.0986391710910761,1.019960891308589,1.2421110114951177,3.202739464315672,3.5643986700754344,1.5709962625522094,1.6510518548377584,1.9677389396268774,2.2860106383843917,0.7632791164538152,1.4789534361586614,1.9356869720129057,0.7923341979864066,0.6455202900639296,1.7055405636809093,1.850212120409276,1.130062481419535,0.6557355588529945,1.525621744075637,1.7143420595036527,1.809303427766142,2.0058770077866837,0.7119541285179415,0.5575484796493665,0.9005427588456125,1.6009829492952323,2.236958816253684,0.945993389544405,0.8355916812693831,0.9529321503700057,1.235388029284383,1.443969528672422,0.3012274620010263,0.5197853156631292,1.072566479849231,1.7339718607971866,1.5338484887855348,1.4640273295733297,2.7204715812676405,2.876867312065616,0.7881947105235577,0.5124239787988942,0.9729572960504487,1.215379632648522,0.46014086068108334,1.0674903711759571,1.194694907294277,1.917048606271651,0.9421990011153466,0.5901617940851747,1.1160709813031227,1.4811615674662797,0.7613902504425816,0.5545467474357942,0.5726699277999507,2.0189388302496214,,,,,,,,,
2,0.6920881945090331,0.5382289719751275,0.24212666494727764,0.6928404854431425,1.1962733274416053,1.5821215375800053,2.058740180388305,1.7978287082238509,0.9623333668731059,0.17545555722778572,0.7471359776027822,1.4468571350887502,1.1951541798187302,1.7758028410976918,1.7975568166478717,1.403629025305267,1.0581816021407064,1.817917069304776,1.9459365449959631,0.8477587123178291,1.176785451547407,2.4755780169559043,2.4280915579073024,1.048678889258846,1.7820802076186033,1.1734105068727818,1.084948400099432,0.9415091070703288,1.6268646894903722,1.7646976417855778,0.32661949253637657,0.13116186326772333,1.1195327745997925,1.7656026989111984,1.7634619365112465,2.1359124927653115,2.1162817668745957,2.494637738941826,2.5331994112702225,0.28487810759205173,0.5704257646965564,0.33399017648576995,0.2675335823643535,1.0573660453612295,0.8982321266883978,0.85442117400876,1.7443752488367148,1.5587158935641812,0.8641165974786238,1.0014397703153621,1.396521378591424,1.4823408147522545,1.703301825813661,0.5350823822515121,0.13800945248337354,1.1596811158120701,0.7443621101718647,1.3476482016203102,1.760030277240455,1.749866503687473,0.5014179098184254,0.7819105831209879,0.9153929415001645,0.9368541543914425,1.2131496417188696,1.250259390822874,1.595289251856247,2.312739322784055,1.9364675592601095,0.9054470740840734,0.9983245887966616,1.6373952456039582,2.39949322079149,1.891564317610626,0.4148130780011913,1.6496755950152127,1.729855363837904,1.9417218168794932,1.9341458078204596,2.1317933943212775,1.605692797309485,1.1326148072293734,1.3101886525474802,1.5984513686021764,1.8160845914637596,1.070498866306392,1.411879583961346,0.9239035873528928,0.6947652136761261,0.8988454904538221,1.3497650054466441,2.1932385664580267,1.909142055579992,1.7785327875504928,1.6752715456589307,1.057822845349774,1.3879253567431455,1.9402174613046264,3.0073487307876987,2.6795265957108634,1.3648302440259492,2.6336065223654805,2.3941766928449963,1.6265763634117316,1.319371444745172,1.7118097853681171,0.41036047054432323,0.17596747474497204,0.6699534258336822,0.9992204181201587,1.476096864783624,1.2810796858590987,1.4031396393639717,1.4725715935888326,1.330815348115854,1.765346892982725,2.3339588571794048,1.6154173117241346,1.5986700878186562,1.2930852215656188,1.1179632687033598,1.1226677114199959,1.3904573364938093,1.3171050151985955,1.418953658787268,1.7157070489309225,1.0999231865841956,1.0242960423402379,1.2435486123137445,3.0178995457742905,3.496588831429614,1.5692781247578529,1.648934053063359,1.9625614983523725,2.2827401719660974,0.814494844397211,1.4791177657416192,1.9355988696313657,0.79281854646042,0.6445648653621663,1.7043338308520795,1.8496446331499066,1.1292087844573853,0.6690692731851311,1.524966109920558,1.7127934939422902,1.8056623617118324,2.001841082135642,0.7015814555157934,0.5589760852226464,0.9010708647317596,1.600223448396253,2.2347550726771077,0.9500725837725025,0.8356334302134789,0.9543145760559033,1.2345170349337655,1.4434977775569238,0.2882575204977125,0.5211879431580291,1.0720778990737736,1.7314529307681321,1.5343437766134802,1.4655179383123,2.7014775741104637,2.846692237982526,0.7923858636220916,0.5128640925116318,0.9721619961791798,1.2149856154744632,0.4682059172355156,1.0682318104024875,1.1943750599161187,1.9123551609418756,0.9743856496426229,0.5826761312148625,1.1144555270125598,1.480248943250147,0.7455871417940725,0.5529146764385281,0.5846198571381013,2.015628153153276,,,,,,,,,
3,0.6932541395562386,0.5428034923475042,0.23937338837609118,0.693538105043396,1.197250506082149,1.5824937889897563,2.057501624865958,1.796272248915822,0.9624656027428893,0.17394141104832936,0.7466344671371792,1.4459731447542645,1.1940677417289227,1.7733645655442423,1.795548743727891,1.4025416970329148,1.0513564710230494,1.8163856220033243,1.9443766345824594,0.8486587571442785,1.1804616423623762,2.4641955740579626,2.4412367480636163,1.0488788077701243,1.7774548072812146,1.160029110454602,1.0823892253093568,0.9407038005476913,1.6249822823134044,1.7627472793542358,0.3349647518230932,0.13628549858965072,1.119777406574371,1.7642424397145064,1.7441759566775268,2.1215502378311695,2.124264769299049,2.4567022214881384,2.5131902543077187,0.2935043940703206,0.571314495184241,0.3344159624516841,0.2754775567645699,1.057278846008074,0.8993231427682332,0.8329184338320421,1.7386091424159118,1.5923895171180267,0.8641508160454181,1.0011261017319815,1.396136517094672,1.4806676600519164,1.7014216869815653,0.4927507301315042,0.1412338648620152,1.1589826208435277,0.7445095500481065,1.3487116819624583,1.7588608891275417,1.7463015667556454,0.48500417233900994,0.7825137794977856,0.9168963340418522,0.9369119726550006,1.21256289232586,1.2494863130240101,1.5922322213656648,2.310320848786727,1.8448412088967503,0.9078325886891088,1.0003652589165175,1.6341117417486113,2.3949524554278026,1.8109421309044553,0.43292959655988644,1.6472362138247083,1.7284493965816514,1.9410799716940141,1.9328228664555107,2.1279300551704066,1.610074973434476,1.1322803971744,1.3092780535320154,1.596796288187323,1.813546200812972,1.0703193562323883,1.4127811183922583,0.926021650134377,0.7442014821114512,0.8994203313930945,1.3482508116851244,2.1899864892234495,1.899914395145355,1.7802254111352305,1.6743321449178572,1.057542213666837,1.3863598194782425,1.7980738451223683,2.955088797759063,2.531940025761158,1.4339600819549116,2.6142898607272054,2.461508138036528,1.6256686861394305,1.3170222406282797,1.7097184804836305,0.41320669802056753,0.17435096059680108,0.671114341625239,1.0000919243346431,1.4764492537130862,1.279818096783412,1.401451437592703,1.4719541354249503,1.3296802764766469,1.761866241515988,2.3322487507138026,1.598141402148768,1.596548307857913,1.2930391729664061,1.1174698829072425,1.1227511496094593,1.389899735443905,1.31630756197906,1.4174447402739752,1.7125980391413456,1.101168247291752,1.0283513836434985,1.244945754999565,3.2480336900146054,3.4093433333154195,1.5671564219028942,1.647215161228344,1.9612810001763499,2.2821684347317186,0.7913014040849928,1.4799703475377024,1.935034429756462,0.7932982096234006,0.6435345368545485,1.7030926390026595,1.8487107941819367,1.1282512267163776,0.6380692985755732,1.5249778923959303,1.7112335597292947,1.8033017056064,2.0002866118646634,0.6914154508852823,0.5603820413950324,0.9015582933406221,1.5994371940632777,2.2325685314587576,0.9541396818452742,0.8361788768428033,0.9555756692593945,1.2332765579596203,1.4418533935316136,0.3017577545584296,0.5218902052479155,1.0715559399412762,1.7283785847426576,1.5350517233367715,1.4664547565650135,2.6843568435488936,2.818481272222368,0.7967008443032315,0.5134961056128092,0.9716216637622532,1.2144752804695245,0.4761767584198462,1.0691587617345197,1.1937742681628505,1.9094057354318454,0.9390081509983165,0.6017652600227488,1.1132230798608804,1.479812937460765,0.7297484326372843,0.5679713218528918,0.595940312526874,2.01173699383303,,,,,,,,,
4,0.6943617330001381,0.5473289887936503,0.2365560324317811,0.6946658077146532,1.1981436815918771,1.5826948136983119,2.055848891091099,1.7949628008859688,0.9621038977242922,0.17610337230993184,0.7482109814701383,1.4470733417788175,1.1932904411634935,1.7716038972888366,1.7940071637000146,1.4014282247609298,1.0712216619404782,1.8155711474178695,1.9462652188906198,0.8484922623972273,1.1739539015791516,2.4587307454464504,2.412268619875352,1.0497393847209,1.7721441897913537,1.1637604146199785,1.0794939602009352,0.9398750267927499,1.623099941549904,1.7605972657744664,0.30497940818996216,0.11700675392296384,1.1194241845231923,1.7623659806549719,1.7512475841514767,2.123113227774833,2.0943168504585157,2.487210418070873,2.5081994999642356,0.2769576293336183,0.5725390798207064,0.3348689067369466,0.2650823080195849,1.057744102469836,0.9008842682508224,0.8564152475765493,1.736214462848655,1.5578928165437753,0.863845036762679,1.0005724687793454,1.3953514050462383,1.478934629677823,1.699514219967569,0.49859569623136607,0.144306427446981,1.159063854094346,0.7447746925931829,1.3491796947092807,1.7580553627006128,1.745048714203769,0.5110109209662618,0.7845423960515842,0.918664222411127,0.9368469982785449,1.2118889511184776,1.2487147221497896,1.5891627465468519,2.30709665782684,1.864334865420324,0.9171607743553376,1.0020772435854235,1.6316590183815818,2.3910910606519544,1.8582468786021336,0.42975781508444144,1.6433059852235075,1.7301773346567757,1.9413478661850199,1.9313035241556875,2.124069734848357,1.614216578371496,1.1318829177600993,1.3080803761680055,1.5949964099120706,1.8112299420908036,1.0704775562370967,1.4132349066504752,0.9277330406231805,0.7358096551296752,0.8998168887579223,1.3473365452502555,2.1865505190251624,1.8904749359121353,1.7819156653575368,1.6733489245184316,1.0570826455750821,1.3843220864472476,1.981842682624345,2.9299340361402586,2.6488492030108173,1.363382129531517,2.6045760788664585,2.390045210521644,1.6238404414256553,1.3145789443163853,1.7076255239988007,0.41598265208574686,0.17262458125367555,0.6721412723767233,1.0012372749623573,1.476530954386384,1.2795063450605266,1.401122402372413,1.4705270773937593,1.3284396128175713,1.7607003312250988,2.3296075857235223,1.5807145002613943,1.5944226338659158,1.292863603109585,1.116746275505627,1.1234175178236006,1.3883261792880017,1.3153439229807946,1.4157109385736815,1.7093087532208509,1.1023805480858127,1.032173573216928,1.2463083961597075,3.1085417301446863,3.3097402096047963,1.566313407557471,1.6442643506728334,1.9561921276597558,2.277985595742532,0.7685232503674416,1.4802825816746932,1.9340261075634873,0.7937735901245434,0.6424373756797676,1.7018133113178713,1.8473958704466253,1.1271947140308665,0.6519060848381566,1.5254334136304297,1.7102732028716954,1.80066166988732,1.9976827753934285,0.6814398528461928,0.5617676914596265,0.9022151469786182,1.5986276836652933,2.2303956534814176,0.958181053437601,0.8367152134888892,0.956707996001541,1.2322297876624286,1.4406712780636362,0.28893125078034143,0.5231395729062847,1.0712543418614853,1.7242293520564735,1.5373014101850786,1.4237407482270532,2.6688931539265512,2.792221227163258,0.8011302443447413,0.5142784728857529,0.9710589068527143,1.213844965218562,0.44533514983836,1.0695391015417262,1.1932362270739991,1.9056669666968955,0.9704633165484254,0.5956635860054045,1.1114299018806189,1.4785026289518863,0.7707620976829322,0.5678753235024803,0.5422564200708381,2.0072937772923205,,,,,,,,,
5,0.6954294016985759,0.5520201778447129,0.23357545138574926,0.695768840808431,1.1989038322301295,1.5826392313075814,2.0551039522495875,1.792643543750564,0.9620803903391627,0.17746978089918422,0.7481658958147464,1.4464698015120974,1.1926682193534128,1.769219798358967,1.7919968316934802,1.4001324845913088,1.0644448379421538,1.8165399137398883,1.9468952047042547,0.8491491298320234,1.1757192594245947,2.448805950191808,2.42887126687784,1.050155866527893,1.7681088218111225,1.167008924519866,1.084932889500003,0.9390336379114105,1.621718647682094,1.757489612511509,0.3198226181443156,0.12596971484955335,1.1186062367393823,1.7576004604218591,1.733249029626384,2.108090536092572,2.111433923488843,2.442598935326187,2.4921477779279373,0.29052698154413586,0.5733986138754824,0.33537517725286276,0.2770113662969437,1.057636419230456,0.9008922379259425,0.845474644605923,1.73205809006048,1.5377793074686326,0.8638547639635341,1.0003867168535465,1.3945220516674983,1.4770304646739147,1.6977253321550732,0.5180747044031926,0.1428653453670927,1.1589611937542483,0.7455091606242976,1.3490784924205403,1.7563903722921625,1.7424569771706129,0.5083508155433428,0.7858400793078351,0.9203892263097183,0.9366612950671538,1.2113456142571837,1.2475819132363253,1.5873811508913926,2.3035045211820657,1.813387812269699,0.9188374203613288,1.0033410949201298,1.6286032384476905,2.3872693105520355,1.82886455353351,0.43453764982780974,1.6403922572152887,1.7301786332654447,1.9413696065503847,1.928536586661943,2.119459948653429,1.615787100261279,1.1309929253615907,1.3076439780741482,1.5929636601624242,1.8086709983408877,1.0702873076156814,1.4133557184573833,0.9307094252821423,0.7541561165595727,0.9014091543346266,1.3468752842573528,2.182611368874803,1.8370722781373428,1.7854001686028826,1.6736483050775603,1.0567091338776333,1.3833622190949322,1.9906395479681518,2.8968225975890203,2.3875597009460914,1.356893033930308,2.591545012825235,2.3928972379214315,1.6219541493534662,1.3124830514463675,1.7044536824482732,0.40163134796579775,0.17471023701867874,0.6724764648342778,1.0033427443494267,1.47800877536901,1.2785881092469762,1.4001563479277772,1.469718188340627,1.3276862116317252,1.757687958184882,2.3279947201640154,1.6298182740431584,1.5918537861767998,1.293748258168409,1.1165170023699527,1.1239160218984063,1.387702188937125,1.3145922937965502,1.4150587736478026,1.707806425386144,1.1044799947027126,1.0673399240911816,1.2468199633891157,3.062774898892662,3.2371629916716538,1.5647366918280248,1.6417288348247117,1.9543690972059895,2.277338909912655,0.8006476873528141,1.4790246433988705,1.9332296031880465,0.7945292756801847,0.6498926919595877,1.7007092207571124,1.8465692233129418,1.126168261558504,0.656152361136108,1.525029987508755,1.7082019769763315,1.797627140203419,1.9930025777726037,0.7193688785955995,0.5631421670039757,0.9036358003756894,1.597771921239323,2.227944523840534,0.9499578767769306,0.8370518478753098,0.9578148948450149,1.231447847221017,1.4396138883757654,0.29902410042655087,0.5239454948265684,1.0706460575733672,1.7219181211367254,1.5391612912244288,1.4280571721399131,2.6641247200790814,2.766734056833942,0.7988176538977604,0.5148711599985921,0.9704769274370616,1.2131774768994268,0.45109062648082565,1.0695612678304716,1.19308767504216,1.9013300393254957,0.9329195065249345,0.5856499144141426,1.1101975302353484,1.4774634250932788,0.7538707055405586,0.5669098143570921,0.5564251792671842,2.0022398680658964,,,,,,,,,
6,0.6964066739430934,0.5562615004573448,0.23072103079045353,0.6967196837095959,1.1996746356045054,1.5825768788733796,2.0553854756431433,1.789462787233324,0.9618748093903878,0.17673175490617105,0.7492503321200795,1.4472348839530342,1.1915388581602862,1.7660652072116196,1.7905872547139963,1.399107402158324,1.0611481802909686,1.8160522326157145,1.9461508711052646,0.849192322655586,1.1708392152528055,2.442611521818735,2.3976695657425937,1.050294095711239,1.7649801230217181,1.170288429609987,1.0739622352446976,0.9381555770522176,1.6194234095987006,1.7555386985205874,0.3221088749228415,0.10405346482218918,1.1185534177284842,1.7564135057962402,1.7367338091298374,2.092348691529617,2.1089889956058263,2.41770012368482,2.4817790702366853,0.26964756291991526,0.5745181745524321,0.33569822560148316,0.2630528210852474,1.0580495715271898,0.9036645654304517,0.8103577938002566,1.7279952836669912,1.5587449469568218,0.8638647093937714,1.0003618906898268,1.3929548822722684,1.475322574774567,1.695689129797544,0.5116296382389127,0.1442803790198112,1.158719092609965,0.7459083746179912,1.349410870816193,1.755285476379511,1.7401958261544996,0.4799624446699663,0.7871732001081952,0.9221690500618394,0.9363813445836981,1.2103572303921513,1.2471711816725854,1.5839969051247698,2.298798162087119,1.9049152600648473,0.9255404405650255,1.004673639798038,1.626098670233397,2.383983013882556,1.8304171447797273,0.44556878893062396,1.636830943364504,1.7296717496345595,1.9410510127248812,1.9258922641476126,2.1157467766684377,1.621576477662408,1.1308497521084804,1.3067686269377905,1.590888145061177,1.806521965273298,1.0698019060999613,1.4127872574743896,0.9325706185782472,0.7217730588665363,0.9021784654704598,1.3462509083066723,2.179530597521263,1.8767619215722808,1.7858215944247602,1.6720805695772605,1.0561528993757408,1.3822868965965798,1.996733872965,2.866586031406904,2.389480808948435,1.3519893715220956,2.5791730657422267,2.3925339119205997,1.6196023679577287,1.3097305850469707,1.7035202523186208,0.42451097453959363,0.17708243925024797,0.6737065261908154,1.0051832837699268,1.4787424819696495,1.2777219307647123,1.3990115469310993,1.468612883684845,1.3269193655994764,1.7561337414930909,2.3232092631509142,1.5548353648609539,1.5901030670189797,1.2940204190088769,1.1163564749494073,1.1240223339153885,1.3864228218597288,1.313805351680975,1.4138457604564496,1.7046171047103134,1.104008950326733,1.044041136419287,1.2490103099847736,3.089677156799113,3.183622037859742,1.5678000431089536,2.1105706690793578,3.4788538692082223,9.441622439920513,8.256039779754095,1.881553464106815,2.03594878918982,0.7947640812217475,0.6412995730446875,1.6992247161487362,1.8438167292913707,1.124867628043028,0.6335464659979276,1.5251542957741022,1.7075884463601034,1.7951914602948247,1.9898982113698938,0.718879434648495,0.5644074619884968,0.9042252087436872,1.596953266784097,2.225861899301393,0.8920959722772106,0.8373762117370904,0.9585954931974919,1.230516800528583,1.4376223947962459,0.28919494799980927,0.5250273364402437,1.0703756196056902,1.7187493144134098,1.54025754641329,1.4259942794544656,2.6431886419601107,2.7450429211092917,0.8093703666093468,0.5157776303339558,0.9699401276417356,1.2122311924562184,0.461362158956164,1.0706570726784819,1.1927284605213966,1.8987345703872596,0.9662084271600732,0.607635910187755,1.1087288010464549,1.477030749727484,0.7395826523007404,0.5660900087532345,0.5676538827783587,1.9968405849260569,,,,,,,,,
7,0.6973546641729856,0.5608417585966793,0.2276150552740082,0.6976664154334521,1.2002461239601718,1.5832905917667457,2.055521083414668,1.7887322751584709,0.961629254866021,0.1781644156344361,0.7494417657152607,1.4469052116859564,1.190777554715595,1.7629092586746302,1.7885719563950042,1.3976822890942482,1.0522500638564605,1.8141320751038943,1.9469611993477136,0.8495980603691805,1.1719934114347836,2.432972539539994,2.3711340985010514,1.0510512980210047,1.7607665809606114,1.1735896546376505,1.0790461373713662,0.9373297694601371,1.6180821222171906,1.754287186987034,0.3367830411452904,0.11219010601890413,1.1183436881589177,1.7542229489188912,1.7475515555933696,2.099236187584619,2.093925734407766,2.4402294847917845,2.4750280516603977,0.28301107400153325,0.575718148521901,0.3364418625544726,0.275082184899023,1.058410595621464,0.9038232520141455,0.8482877796082908,1.7242573539624861,1.5385311325510158,0.8636790554926835,1.0000602454521292,1.392066239132212,1.4736470711100067,1.6935095802472555,0.5301064105833903,0.14942750681465836,1.1579922753179144,0.7462465204217262,1.349696531191639,1.752667671919935,1.737742149789629,0.4768030622985822,0.7886164084867348,0.9239112210004418,0.936329991146403,1.2100437920480553,1.246077593786282,1.5821063826584898,2.299021097383561,1.8545625080388375,0.9344806323756479,1.006801450880078,1.623448251741313,2.3830095049151274,1.798792645854564,0.44967703287474087,1.6339497823663836,1.7297007214684468,1.9413513329967675,1.9242807071970751,2.109472167023666,1.6250077693396658,1.1304765483902928,1.305386339497217,1.5884242718965556,1.8039406593619383,1.0694000310226672,1.4130573275149274,0.934232050903238,0.7396288324760355,0.902512824751643,1.3446392497839843,2.1769079373854168,1.8218261545157823,1.7887233888092722,1.6720519958079563,1.0555836135740313,1.3811014554098078,2.0091100253276397,2.838678923946283,2.3842791046355734,1.3482021503894297,2.5676244881072052,2.250602197658818,1.6173829693062176,1.3079231198987247,1.7002540216859179,0.4095178510154757,0.1707068291255891,0.67470646828635,1.0059464765860509,1.4786561765570085,1.2772396157240617,1.3980148895592193,1.4676658397957725,1.3260822755614832,1.7537742529642615,2.3248332814275443,1.601580511618414,1.587623102365893,1.2935703108245697,1.1159279337993186,1.1245766602301024,1.3857541167087717,1.3133842014354589,1.4121649801027818,1.702380083207181,1.1069597872621268,1.031428473444823,1.2498817424311828,3.0455861167969207,3.1204322162364457,1.5624793630735156,2.292327566031716,3.5898290857514072,6.897582765186332,6.152685933976096,1.661485814802261,1.9267310715890817,0.795492771374609,0.6485342918261443,1.6983372057632253,1.843206499031777,1.123857636011376,0.6383991766746882,1.5253146583793231,1.7058810870490808,1.7911971086416716,1.9887185225952302,0.698775422839708,0.5665157196566174,0.9053098180215956,1.5958207597343084,2.223164310774055,0.8849507955336422,0.8376736447499459,0.9596472473063168,1.2293655498242135,1.4369336534478199,0.2993406820393232,0.5261274218610823,1.06959033757443,1.714576058443901,1.540534677896534,1.4294726715994064,2.6388557125841663,2.722964864327886,0.8074411668170789,0.5164029678949245,0.9694739755816865,1.2115846396627055,0.46704619182966856,1.0713938385629675,1.1921287993208276,1.8937207145005963,0.9295578845070913,0.5991317990281435,1.1069718288925463,1.4757439044197294,0.722647444496177,0.5639995292968973,0.5805149097999668,1.9941470609077554,,,,,,,,,
