Cutoff,downstream_distance,time,radius,cutlen,,,
398,135768.9532,3182,382.5640942,5056.194004,,,
399,167135.933,3182.5,345.7576466,3654.905206,,,
400,324046.4207,3183,416.8775488,4806.252394,,,
401,378150.5862,3191,518.6501211,9759.252794,,,
402,21221.0623,3195,575.1383944,6457.013648,,,
403,377799.2927,3216.5,294.9195131,3204.431319,,,
404,91799.89048,3217,252.2354281,2603.776415,,,
405,26622.7434,3220,469.6818363,5605.919711,,,
406,51695.04228,3224.5,218.6096011,2402.797625,,,
407,194221.8872,3235.5,427.6399249,4805.661742,,,
408,141430.6767,3237.5,343.9501872,3654.80726,,,
409,75818.95918,3256,430.1709251,7307.027226,,,
410,40189.49221,3268.5,247.0220045,2553.319154,,,
411,142917.4957,3272.5,385.2631545,4105.137455,,,
412,92073.9068,3278,540.7106064,6857.116229,,,
413,318825.0315,3281.5,307.504924,3654.920915,,,
414,313846.3724,3290.5,408.0198774,5607.165252,,,
415,249835.5118,3311,438.9464006,6056.309726,,,
416,247984.9114,3322,431.0861139,4706.558088,,,
417,138033.544,3323,249.9832477,2703.492409,,,
418,262958.2334,3323.5,291.2398154,10511.44647,,,
419,355212.2638,3341.5,287.3665909,3254.510937,,,
420,118459.3776,3361.5,310.1863502,3304.300626,,,
421,344535.6364,3364.5,335.5106029,3854.922058,,,
422,56703.31819,3366,313.3628015,3254.137892,,,
423,122399.6351,3379.5,520.7513035,6705.737263,,,
424,376595.5435,3384.5,203.8957067,1951.602646,,,
425,405651.2735,3386.5,315.2524202,3354.352572,,,
426,232298.8318,3392,293.2349466,10307.7961,,,
427,182660.2654,3401,285.2868191,3254.404457,,,
428,220786.9567,3402.5,312.5905719,10859.85186,,,
429,387481.1923,3405.5,495.8560385,6655.969843,,,
430,414881.9195,3406,546.99264,5356.289568,,,
431,28780.41771,3407.5,319.9950153,3354.549962,,,
432,329961.7351,3417,391.9131008,4255.40989,,,
433,71111.59465,3442,448.5427177,6006.277991,,,
434,102091.776,3448,286.3464012,3204.134991,,,
435,172900.7692,3450.5,552.3834093,6506.188086,,,
436,398689.506,3460.5,265.8558578,2953.998329,,,
437,19467.02964,3478,510.6875929,6606.385526,,,
438,208835.8163,3481,342.703421,3805.028898,,,
439,442511.8012,3481.5,355.8761061,4206.013677,,,
440,61704.55695,3495.5,222.1081032,8009.033341,,,
441,33029.03182,3497,359.3073724,4255.579163,,,
442,226993.7051,3506,353.6259973,5906.920616,,,
443,379648.7136,3511,221.3563185,13863.14771,,,
444,250406.8751,3514,376.6055632,3654.499446,,,
445,105989.7412,3526.5,342.0632613,4255.621809,,,
446,418738.2512,3531,347.3810563,8456.510813,,,
447,88383.70717,3531.5,477.0120185,6706.656466,,,
448,289910.6468,3541.5,428.507239,16218.33433,,,
449,160544.6177,3542.5,408.6842165,5005.984186,,,
450,11409.61199,3547,683.2735135,8257.488575,,,
451,332473.9478,3556.5,520.1157204,5155.485435,,,
452,109797.255,3557.5,247.0204782,2803.930195,,,
453,291496.8799,3565,668.2362857,9107.73403,,,
454,163645.73,3566.5,266.7087379,18268.30126,,,
455,403078.6503,3589,254.307592,2603.175876,,,
456,105643.8528,3601,301.4586398,6207.636541,,,
457,31830.3149,3603,341.3147576,7509.087804,,,
458,195275.2021,3607,311.9995269,3805.470409,,,
459,58502.46292,3619,392.3958902,3604.817452,,,
460,300157.483,3623,375.8125328,4355.908201,,,
461,340743.1883,3626,421.2196949,4855.998603,,,
462,124503.4169,3635,604.4491286,9158.394193,,,
463,303430.0337,3637.5,282.0512451,3204.703832,,,
464,25074.20024,3652.5,311.5160025,3404.799957,,,
465,110142.2539,3656,280.9696345,4306.294722,,,
466,341033.3122,3672.5,302.5049338,3604.753473,,,
467,40483.02883,3682.5,372.5081994,4455.738889,,,
468,396924.3706,3684.5,346.1570094,4005.068296,,,
469,297207.6276,3687.5,356.1301953,3854.989299,,,
470,181911.8207,3690,274.3461123,3154.726446,,,
471,108934.9376,3693.5,380.915522,5106.790615,,,
472,142868.088,3703.5,243.4144591,2803.70232,,,
473,254374.6218,3722.5,507.3789188,5906.148857,,,
474,140815.7215,3729,475.2394251,5605.942742,,,
475,369183.173,3729.5,321.6023706,3505.521082,,,
476,202973.7246,3733,278.359714,7757.781355,,,
477,160483.3252,3735.5,689.0653311,9508.350595,,,
478,75314.83693,3747.5,639.4625361,8107.525687,,,
479,144823.964,3752,357.9782243,3904.751008,,,
480,171844.8335,3765.5,282.4530542,7107.975223,,,
481,215737.7161,3772.5,256.3511317,2853.987936,,,
482,356881.7833,3781,225.7851421,2552.840935,,,
483,19766.06758,3785.5,405.4632077,4905.891825,,,
484,322627.7615,3819,311.9971593,3604.766111,,,
485,139122.3713,3821.5,408.5139649,8509.264708,,,
486,306166.7749,3829.5,351.8569321,5157.245026,,,
487,137285.9899,3852.5,386.9250397,4205.071884,,,
488,21617.75177,3859.5,219.8052844,2152.190716,,,
489,416499.5186,3873,318.660013,3454.221494,,,
490,311925.3224,3882.5,360.3690861,4205.985487,,,
491,29664.29899,3901,342.6407441,3654.342137,,,
492,331385.7123,3903.5,465.0640332,5005.508752,,,
493,197964.7438,3910,406.5508012,6708.15495,,,
494,41124.64076,3911,360.1380088,4406.242635,,,
495,292354.0463,3913.5,645.9977473,9408.099436,,,
496,49575.25535,3947,349.9120053,4055.173322,,,
497,52324.81466,3951.5,459.0975574,5756.490382,,,
498,227401.2639,3952.5,599.3700885,7407.186452,,,
499,339001.8303,3972,443.3096818,13312.83421,,,
