Cutoff,downstream_distance,time,radius,cutlen,cllen
0,27546.93415783865,0.25,283.1032753723832,2909.6364837486703,160331.00114573908
1,98135.6241598734,3.25,410.15990166321444,4560.894860310401,159601.65214959337
2,100572.0184896398,4.5,398.1117334912667,5324.850516987517,156233.85643716902
3,101141.774823134,8.25,188.192059150352,4820.9820264731825,156439.61169823725
4,132350.49188545268,13.75,644.8779064567169,8812.274233917962,154339.89605931
5,119322.75737977964,14.0,358.9704701077109,4015.2746287698087,151112.39128164755
6,82318.22391619561,18.5,367.86928529669257,4161.620471796105,153066.53616284547
7,12667.993087477558,24.0,341.50566214169675,6315.601617349672,153864.01400513566
8,58798.908789049376,37.0,293.5741121968301,3360.76885762109,165492.01517667717
9,49833.299546026814,40.25,337.0415275559527,3911.4251936097303,165814.31770705976
10,84235.11434452001,41.0,261.69441129164596,2709.245806822339,164526.60783653034
11,36954.384520520514,48.0,547.912428167132,6610.393694935233,166853.78830106778
12,29745.55748200968,49.0,359.70815124041076,3870.2099340669947,164753.18339778986
13,43655.08552978207,51.0,228.52238865465003,2411.2967351870016,165390.9404042043
14,161410.5804879526,59.0,382.2741004378608,12268.48361448385,163422.41462060402
15,154945.30064663332,60.0,400.3561302105823,4884.2913350603585,160388.058686917
16,153296.6272506798,68.0,418.3651203298582,4768.174543322685,166544.4482615095
17,140500.1434727864,69.5,346.5006784098813,13035.14882361419,155859.51621805836
18,75200.47371260647,71.5,464.02300344485735,5762.04295266962,153384.13516441014
19,52752.30722527634,75.5,419.0612988098821,6314.449394445703,153014.4114046135
20,55972.917976340344,77.0,292.40030196450266,3326.126346394747,152199.01610743257
21,18779.308795479777,90.75,285.40756319145675,3161.4900504676275,165677.6190639772
22,163941.42054783137,96.75,358.6974215142353,4261.972872154271,168859.3877449503
23,121355.69256258752,99.0,414.8088190114671,12420.660529832598,159641.14595514213
24,94067.1243465861,100.5,355.968551028314,3961.0877106660264,158151.04683482207
25,117142.74255194835,103.0,223.48409339377386,15894.073625345822,145855.60934631914
26,134383.97630015598,105.75,318.74933385886146,3717.2720660322934,146613.7849271952
27,143166.2575231758,108.0,208.8445342785963,6464.661770986158,143750.39454377213
28,45861.89470399484,112.0,368.95234537661264,4562.97437382812,144495.21775487575
29,81310.87092379684,112.75,392.75696939873,4311.312635483567,141516.58137370463
30,68030.9736416759,116.75,294.4589850299928,3463.4998656486896,143054.86236573153
31,64010.99392255339,121.25,296.54087337944355,3266.2033864257614,145030.09137031907
32,141456.59683131866,125.75,229.12678353885337,2308.8695981743545,147623.97917261766
33,71324.51367996066,128.0,288.01020478443803,11017.875718696027,139227.06779288338
34,41914.93686076015,129.75,459.67787703098935,5361.312172659037,136231.69318637822
35,121904.7830170046,154.0,653.7722282750694,7709.480455233024,154026.15895681662
36,125135.0115259021,155.75,389.82244873413606,4375.018140967645,152404.72851954112
37,78593.59762165614,163.75,303.48517471702024,3211.1042161119294,159172.74828833595
38,25537.08956002127,166.0,374.98927932122575,4211.813253841217,157978.99314713184
39,84207.3157499215,169.5,310.90452374370966,4113.418316711303,158407.16214899474
40,53172.55151878323,182.0,358.23860963791515,4311.1306275818915,168581.29410861008
41,84056.48032686404,185.75,328.2558494029855,7917.561718616413,165572.51779036285
