Cutoff,downstream_distance,time,radius,cutlen,,,
151,283613.7371,1156.5,525.253097,7007.331345,,,
152,297403.8473,1181,199.2323702,1901.878367,,,
153,206718.5873,1182.5,327.3499662,3655.515332,,,
154,116820.0433,1185,327.6078403,3404.806575,,,
155,76679.18824,1196.5,349.8603385,5007.752113,,,
156,234269.9788,1208,244.6873463,2703.804843,,,
157,200897.5515,1209,427.0963217,6507.254464,,,
158,185874.821,1216.5,284.6649599,3304.943126,,,
159,48297.19105,1219.5,346.2234284,3654.964819,,,
160,234251.1893,1221.5,480.9568843,7560.308956,,,
161,132288.3306,1223.5,389.6329442,4706.321924,,,
162,60159.88929,1226,329.8815965,4105.887312,,,
163,41992.78143,1230.5,323.6040615,3655.937608,,,
164,376531.6127,1232.5,401.1971587,4357.104563,,,
165,66317.84082,1240.5,382.642886,4105.296356,,,
166,407293.7465,1241.5,330.9656861,9159.866548,,,
167,211857.9567,1243.5,341.4193518,3705.09151,,,
168,153086.8888,1257,421.0821212,5005.810104,,,
169,264086.2076,1259,316.8715422,3454.797241,,,
170,111849.2373,1266.5,555.9971422,5155.914618,,,
171,135632.5464,1271.5,392.5613008,11260.74025,,,
172,222296.3885,1276.5,386.6616424,4356.14113,,,
173,332943.6432,1296,370.730103,3804.913872,,,
174,178972.2984,1300.5,502.5913109,5906.793491,,,
175,394538.2237,1303,332.6094409,8060.191913,,,
176,289710.9821,1312.5,325.8273469,34332.24279,,,
177,261697.7851,1328.5,244.6454011,2756.051903,,,
178,174067.2028,1341.5,490.6247501,7958.460901,,,
179,18668.04287,1347.5,405.5065981,5256.827776,,,
180,404375.3677,1356,596.7173951,8257.159442,,,
181,231101.6011,1358,412.077224,5455.81058,,,
182,55858.51294,1381,252.1683454,2854.529299,,,
183,364787.2661,1382,437.9830974,4855.572165,,,
184,57505.32055,1391.5,303.0230067,8808.556808,,,
185,146796.8118,1392,348.6034528,3805.791045,,,
186,416279.2077,1400,473.7190729,9109.343361,,,
187,85352.29645,1401,567.3954268,7857.483305,,,
188,75121.96514,1409,258.8006191,7817.216258,,,
189,280951.0466,1411,559.5081629,7507.949836,,,
190,324621.7835,1416.5,843.6620491,17564.81619,,,
191,120682.2976,1423.5,315.9376934,3355.802092,,,
192,243765.5569,1426.5,213.294964,2202.905062,,,
193,199048.3122,1440,501.7269442,5906.643625,,,
194,173226.9548,1442,259.15121,2804.473315,,,
195,356479.1384,1446.5,400.6499043,4355.787593,,,
196,93079.12081,1449,436.0719416,5757.293045,,,
197,96551.60925,1451.5,479.9680619,5910.379792,,,
198,52143.69462,1454.5,373.8892097,4105.95462,,,
199,153836.735,1472,419.387532,4605.591207,,,
200,132620.2592,1487,508.1410677,7408.110226,,,
201,109546.4234,1490.5,481.9101578,5706.841426,,,
202,300954.5037,1492,282.9187638,2954.819793,,,
203,186562.7846,1494.5,282.5722015,7458.241246,,,
204,325678.8585,1510.5,356.6270782,3955.566204,,,
205,390936.5013,1513.5,346.19778,4055.945862,,,
206,401045.7861,1514,295.7845678,6007.104211,,,
207,184972.6906,1517.5,299.426362,3307.14158,,,
208,202482.7122,1528,356.3906682,4005.690276,,,
209,11632.39735,1532,375.6824737,15367.56124,,,
210,67773.90483,1539.5,344.3172438,7658.81689,,,
211,262507.1011,1555,355.2162286,20223.23559,,,
212,230167.4427,1556.5,460.1558773,5156.514894,,,
213,112102.974,1559,284.3876021,3355.519622,,,
214,127669.9989,1572,313.5515154,3555.732592,,,
215,209993.8801,1583,431.7609537,5206.445295,,,
216,300148.7648,1594.5,521.9068538,9109.73544,,,
217,4581.808968,1597,623.6834995,7908.130665,,,
218,135575.6187,1607,468.7670975,5656.514483,,,
219,10802.27808,1608,469.7489508,5908.776697,,,
220,344763.5224,1620,357.3153475,3755.572865,,,
221,101948.7959,1627,479.9641892,5506.547157,,,
222,38623.92211,1632.5,292.3636372,3305.426129,,,
223,110334.6207,1673.5,233.5276514,2653.907956,,,
224,368488.8572,1680,358.2514771,4206.182224,,,
225,296504.3495,1686,636.1673919,10359.66968,,,
226,308936.6032,1687.5,278.7580665,3006.305888,,,
227,356033.9817,1688,433.5304774,4906.438059,,,
228,256793.8591,1696,309.6075324,6106.21063,,,
229,135816.8791,1697,275.24931,2904.303084,,,
230,214811.1151,1699,311.8517209,13563.05765,,,
231,353458.9474,1704,238.0137681,2556.898481,,,
232,6035.809747,1714,285.8509171,3505.74009,,,
233,145072.3471,1723.5,310.0941689,3254.785769,,,
234,392821.5544,1738.5,384.820962,4506.145718,,,
235,124093.6782,1741,342.1512212,4606.792037,,,
236,199434.2113,1741.5,340.9409868,3956.195741,,,
237,391745.5294,1744.5,414.2888102,4914.646423,,,
238,156889.0301,1748.5,345.3985159,4206.057822,,,
239,239458.7706,1751.5,524.9612471,6156.633861,,,
240,44021.48781,1752.5,516.8591445,7607.944573,,,
241,127620.5662,1757,398.4290692,4707.063115,,,
242,183466.4877,1767,547.2977036,6556.593374,,,
243,193345.8841,1769.5,630.0798123,6957.463362,,,
244,211281.5952,1776,337.2978568,3956.126735,,,
245,358330.4004,1780.5,376.9231938,5257.485277,,,
246,48874.50239,1792,332.9432773,9606.811184,,,
247,306984.9519,1792.5,441.9547996,4906.770143,,,
248,166060.7249,1797.5,443.1943041,9659.843709,,,
249,12143.81398,1805.5,384.1557184,4355.578359,,,
250,314050.3017,1809,426.399203,5507.372671,,,
251,354607.3599,1815,540.6336094,7358.106206,,,
252,194695.7732,1822.5,461.9463285,5706.897955,,,
253,122418.4507,1824,378.3743815,6508.977361,,,
254,341606.7192,1834.5,300.9324445,6356.518047,,,
255,66750.11753,1864.5,495.8287336,8007.473485,,,
256,144728.0551,1865,530.2492639,6207.345238,,,
257,374477.5759,1868.5,301.2251527,2954.77592,,,
258,205533.1458,1870.5,243.1045583,2503.686908,,,
259,84883.70394,1872.5,555.2252249,6706.863209,,,
260,108405.1347,1873,328.5285987,7009.161565,,,
261,374548.8734,1873.5,451.8484796,5214.58983,,,
262,316609.8581,1886,476.9745883,5557.542873,,,
263,8392.832235,1889.5,323.3573155,3806.423676,,,
264,175773.4483,1891,343.9182426,3605.108099,,,
265,261529.6924,1895,346.7565516,4006.128522,,,
266,98747.67081,1896.5,519.5749043,6257.794297,,,
267,292434.1571,1911.5,327.5652045,3555.229946,,,
268,346441.5343,1914,350.3751016,5107.082991,,,
269,353097.7751,1915.5,314.34286,3255.611494,,,
270,132676.2327,1922.5,329.6308782,3605.848175,,,
271,117945.0546,1923.5,310.1601595,3555.773437,,,
272,132448.6322,1924,264.5348455,5967.51656,,,
273,270286.715,1928,412.222708,4455.719877,,,
274,186593.7206,1943.5,286.1608286,2854.689881,,,
275,22507.37165,1947.5,812.1618641,12860.52647,,,
276,44348.90329,1963.5,256.3358342,2654.315679,,,
277,116768.2117,1965.5,383.9556622,4256.045708,,,
278,222627.6078,1978,490.6019632,8309.520921,,,
279,175234.8473,1983,415.8114079,4957.476496,,,
280,243399.7223,1984.5,675.0199643,9108.424824,,,
281,293904.9462,1994,495.6291436,6057.009417,,,
282,160061.1918,2013.5,321.9258261,3505.464285,,,
283,320922.3678,2016.5,370.6248015,4806.988748,,,
284,14107.52312,2029,430.4881479,4756.26452,,,
285,42499.25048,2039.5,435.035398,4756.00687,,,
286,181087.8981,2057.5,443.3958942,5406.667244,,,
287,61559.63566,2060.5,537.9849941,5956.700786,,,
288,227016.517,2068,432.9512126,5256.819625,,,
289,269692.9564,2073,296.2926745,3455.687698,,,
290,11053.68695,2074,282.5068484,3004.812576,,,
291,336092.8908,2095,313.1963613,3355.031879,,,
292,312579.248,2097.5,275.2258498,3055.080495,,,
293,208959.5694,2100,378.9774492,4856.772177,,,
294,377695.65,2102.5,324.1527078,3455.002434,,,
295,49139.84765,2106.5,214.3140359,2253.116773,,,
296,378097.0598,2112.5,317.0979693,3811.541649,,,
297,13703.46586,2117.5,280.4676422,6006.545768,,,
298,349307.6172,2125.5,239.6516147,2553.790091,,,
299,150752.0587,2129,439.3035899,4405.746568,,,
300,390403.6492,2132,406.2249327,5056.580096,,,
301,110497.818,2150.5,392.5890157,4756.189124,,,
302,221922.9843,2152,340.2942186,3855.396284,,,
303,301373.5325,2154,338.7150578,3905.759272,,,
304,66055.11125,2159,439.987709,5106.544732,,,
305,404705.8429,2160.5,351.9584465,4256.609973,,,
306,419682.2461,2162.5,406.9193865,4505.728159,,,
307,124937.7233,2164,334.9747307,3905.827739,,,
308,426077.9299,2164.5,675.8153797,9610.334544,,,
309,70625.82687,2166,470.992824,12312.34782,,,
310,105747.3675,2170,395.354869,4457.512746,,,
311,125081.8744,2171.5,381.5445157,4414.294219,,,
312,79935.6502,2182,441.5903789,5407.892044,,,
313,156280.5912,2183,258.3332109,2904.695674,,,
314,290619.9107,2191.5,343.3982392,10810.87972,,,
315,384943.7786,2200,428.5652651,4755.921808,,,
316,198793.1806,2208.5,364.9802862,4105.854642,,,
317,22409.0892,2213.5,531.6536224,5556.683158,,,
318,242464.4008,2214.5,303.949297,3455.688742,,,
319,138541.8521,2215.5,670.212386,10760.27282,,,
320,218917.4697,2216,347.1744566,3706.101258,,,
321,306783.402,2217,575.2660022,6508.239397,,,
322,131694.2108,2220.5,393.1209368,4614.181923,,,
323,271821.3344,2223.5,562.1594427,6608.104613,,,
324,313224.3077,2237.5,251.7223562,2855.339787,,,
325,71560.85565,2240,248.9712412,2553.950538,,,
326,100141.5469,2245.5,292.9332871,3104.802493,,,
327,66056.86584,2247.5,181.5273032,11814.31236,,,
328,267042.5533,2258,287.7849353,3255.702674,,,
329,160846.1647,2258.5,402.150784,4406.523383,,,
330,173579.0894,2264.5,236.3473911,2654.211172,,,
331,74921.61917,2273.5,330.4395147,3505.850631,,,
332,296091.6336,2291.5,364.4604002,5158.210657,,,
333,132730.0368,2305,283.3271927,3004.696785,,,
334,200358.1622,2317.5,409.5248763,5708.624279,,,
335,210568.7893,2326.5,416.3117959,4807.292578,,,
336,336898.2929,2335.5,325.4645379,19019.93477,,,
337,386287.4141,2336,316.3529601,7261.135109,,,
338,368746.6449,2347,377.9296869,4155.899682,,,
339,357466.7177,2353,528.8119968,6557.526615,,,
340,125777.4616,2360.5,290.940801,3305.483507,,,
341,253757.3366,2366.5,453.2998682,4956.715483,,,
342,156436.4033,2367,255.5448826,2554.233648,,,
343,193041.1938,2372.5,503.7410651,7307.004666,,,
344,382945.7491,2376.5,402.1861537,4406.397002,,,
345,153050.4928,2379,279.785691,3106.859625,,,
346,252786.5173,2384,311.272216,3258.490292,,,
347,213514.4835,2400,384.2057589,4205.7019,,,
348,417067.9945,2404,381.2729792,4756.41454,,,
349,185584.6768,2418,284.0524733,3255.109311,,,
350,407360.7402,2421.5,364.7711054,4155.822046,,,
351,361302.6642,2426,252.508668,2854.458898,,,
352,328028.7128,2435,275.9541223,3105.252003,,,
353,352465.0202,2438,440.3477942,4756.273799,,,
354,13154.44432,2442,431.6776708,5457.491171,,,
355,299533.4264,2442.5,529.1072451,6857.546501,,,
356,131404.2724,2444,423.6746341,5156.545722,,,
357,16063.42141,2449.5,407.4116457,4809.188076,,,
358,135889.4096,2450,340.9484941,4159.423132,,,
359,327514.0514,2454.5,251.5511823,2806.878996,,,
360,115585.1173,2457,352.0232354,3905.774931,,,
361,226210.0823,2461.5,251.6153519,15668.81932,,,
362,29527.99266,2469.5,375.0385969,4306.246599,,,
363,207219.2613,2471.5,342.9107443,7210.855607,,,
364,283778.285,2473.5,352.1691285,4106.240976,,,
365,293589.5431,2479.5,326.0235091,3505.822481,,,
366,356940.1077,2488.5,327.1238986,3956.318798,,,
367,97802.3875,2503,398.9335955,4456.249454,,,
368,59303.77782,2508,371.3900142,8708.883466,,,
369,82842.3063,2516.5,419.0500857,4756.35916,,,
370,375896.0763,2520,386.4542509,4706.788788,,,
371,136940.2899,2523.5,568.1844042,7957.486214,,,
372,231011.4745,2525,432.4273262,5056.284169,,,
373,153517.9632,2533.5,284.944484,3606.115248,,,
374,77278.22639,2541.5,611.1747951,7808.943782,,,
375,154002.8629,2543,229.3399048,2459.824107,,,
376,327753.7009,2550.5,275.6630035,8307.979641,,,
377,353059.8837,2559,244.3731593,6205.577442,,,
378,148909.9256,2561.5,323.8592211,3405.668522,,,
379,197360.8724,2571,440.8959075,4956.355944,,,
380,126030.8652,2577.5,344.6624768,3805.539352,,,
381,131086.5968,2579,300.5403972,3405.749513,,,
382,380964.9839,2579.5,287.8975362,2854.681186,,,
383,313780.8538,2591,305.3750427,8909.48075,,,
384,211612.1031,2594,404.2576681,4255.859435,,,
385,295060.1697,2600,251.5327013,2704.351297,,,
386,405018.2117,2610,526.7042435,6757.692186,,,
387,370671.2351,2613.5,250.7436967,2603.974428,,,
388,165624.6173,2625.5,225.5971421,2403.438241,,,
389,139002.3861,2628,223.8402444,9707.96184,,,
390,328568.1811,2658,294.044365,3254.8347,,,
391,325287.339,2659.5,257.7244881,2811.938086,,,
392,44295.01588,2672,388.2474707,4155.312438,,,
393,268776.0224,2675,331.5930202,3805.656567,,,
394,350746.0937,2677.5,369.0895914,4155.581426,,,
395,307952.0919,2678.5,467.6618301,5255.635941,,,
396,434229.646,2685,329.7620863,3555.515427,,,
397,238781.9278,2691.5,304.9103035,7856.171987,,,
398,384260.5018,2695,521.8816894,6106.94358,,,
399,392635.1285,2695.5,317.5482707,3506.289777,,,
400,409230.9542,2707,499.5702829,5606.314875,,,
401,232943.4753,2708,491.75375,6358.461046,,,
402,27177.09007,2709,391.6888072,4355.966256,,,
403,26729.39509,2715.5,203.0932689,7164.828513,,,
404,167543.7858,2719,254.92681,2904.69126,,,
405,409685.2371,2719.5,469.9217574,7414.370429,,,
406,277480.4234,2720,507.38528,19119.90333,,,
407,96694.10883,2736,323.8349338,3605.529359,,,
408,108910.8703,2743,707.5913483,10409.1689,,,
409,393061.2247,2744.5,255.6957632,2804.616445,,,
410,353224.5153,2745.5,390.2294472,4707.091416,,,
411,77372.56262,2750.5,451.350183,10461.62947,,,
412,52108.25173,2751,775.7573221,12012.25425,,,
413,174178.9142,2752,431.1719217,4756.661073,,,
414,230380.4264,2752.5,364.9915422,4307.140647,,,
415,342861.6572,2757,394.4753117,4305.724559,,,
416,344502.835,2760,185.2992245,6856.504332,,,
417,222818.824,2764,411.3922406,4707.099046,,,
418,131581.0943,2782.5,287.8340289,2954.413331,,,
419,121876.9021,2828,480.8487067,5806.61618,,,
420,83980.01183,2832.5,491.9384784,5656.108853,,,
421,21166.70686,2834,391.946408,5207.039267,,,
422,349194.6656,2837.5,375.5356267,4456.77128,,,
423,162937.9743,2840.5,330.6723165,3905.686666,,,
424,117338.1843,2841.5,614.0291132,9460.81743,,,
425,388666.6923,2844.5,238.2277643,19617.49537,,,
426,83601.38726,2845,242.4355037,2810.616778,,,
427,247932.9207,2852.5,260.6239375,20875.30614,,,
428,233782.1627,2857.5,268.4736026,2760.467417,,,
429,184164.7766,2858,475.3288661,13662.06323,,,
430,126990.6781,2859,541.032742,6206.86773,,,
431,206579.5106,2871,411.1978074,4506.022341,,,
432,278290.86,2872.5,292.019776,3054.766129,,,
433,154307.6195,2885.5,362.3957658,4406.454214,,,
434,102499.4462,2889.5,333.1850461,3504.904739,,,
435,236586.9194,2905,325.7331264,3455.082576,,,
436,203053.1012,2910,458.5595686,5256.165189,,,
437,221762.2502,2930,343.3328365,3555.109514,,,
438,159252.096,2935.5,303.2899389,3455.05149,,,
439,164571.4935,2942,215.7638884,2202.942066,,,
440,263792.289,2975,468.5829239,5856.257905,,,
441,35832.70567,2977,387.6609564,4505.977151,,,
442,136431.0335,2986,410.0645187,4505.113749,,,
443,344167.3474,2992,464.1641424,5255.412866,,,
444,7954.091226,3000,612.021966,12509.2726,,,
445,70156.93074,3001,318.170599,11812.15709,,,
446,299235.23,3007,444.1528679,5006.198277,,,
447,191084.36,3025,448.5980795,4855.367682,,,
448,193070.7639,3025.5,336.6840684,3513.892,,,
449,108113.5907,3034,633.9899934,9158.870612,,,
450,15815.57075,3034.5,457.1206833,6759.258967,,,
451,282254.0822,3036.5,572.5159274,7057.19996,,,
452,152710.1067,3037.5,308.6370655,3555.610029,,,
453,157644.0589,3043.5,538.8463152,12510.68789,,,
454,89998.27956,3048,713.7007322,7757.156942,,,
455,38540.68064,3051.5,473.6798101,5506.031781,,,
456,23821.60492,3061,376.0996618,8958.84973,,,
457,309425.7528,3074.5,360.3645085,4507.193364,,,
458,241315.1673,3078,401.5975799,9510.245507,,,
459,128252.8919,3078.5,284.940842,11010.58221,,,
460,120544.4647,3085,262.3267797,2961.092787,,,
461,350498.7991,3085.5,351.306526,4256.858665,,,
462,368975.4792,3093.5,342.5753127,3755.614074,,,
463,94747.66427,3101.5,293.7248444,2954.544253,,,
464,311930.1728,3114.5,371.6406474,6557.912311,,,
465,78930.71626,3123,364.5860051,6707.078918,,,
466,176956.0234,3126.5,343.5439375,4106.072545,,,
467,114785.0828,3129,479.7641342,5456.323605,,,
468,351393.0068,3131,446.0732155,5857.01553,,,
469,312215.8805,3134.5,472.7119925,5909.370785,,,
470,190479.5633,3135.5,208.0215079,2202.927949,,,
471,215048.4078,3141,339.1259187,3755.673212,,,
472,278406.6232,3148,517.177717,8507.940145,,,
473,345381.0746,3159.5,475.101795,5557.01849,,,
474,265679.3059,3173.5,391.6825222,10911.83216,,,
475,177002.2189,3178.5,674.4751286,10409.52307,,,
476,267613.4164,3182,359.6622304,4215.21198,,,
477,95658.25394,3183,440.503509,4607.055097,,,
478,193219.3061,3211.5,381.8027707,6158.559604,,,
479,385825.1956,3212,716.9938376,9559.470001,,,
480,118877.4717,3217.5,397.37291,5257.456203,,,
481,201562.2632,3231,386.3648257,4606.338437,,,
482,185657.7802,3233.5,313.5982182,3255.603505,,,
483,151665.1721,3234,360.9337372,4606.801813,,,
484,155905.3716,3234.5,294.8256966,3358.843046,,,
485,358509.2661,3235,346.2050187,7510.835254,,,
486,278920.8796,3237,325.7971019,2954.997807,,,
487,269359.0028,3240,233.207766,7557.453159,,,
488,165132.0785,3255,386.2039399,4055.956707,,,
489,318728.8169,3277.5,420.6523204,4906.488177,,,
490,340321.4378,3292.5,470.4986631,9258.333117,,,
491,153898.0291,3296.5,303.7939584,3405.084104,,,
492,63498.82911,3305.5,489.4820351,6357.307674,,,
493,261082.3453,3308.5,282.8509025,3305.542271,,,
494,133894.3348,3310.5,278.2082526,2854.429802,,,
495,65203.94053,3315.5,301.2346633,8311.427984,,,
496,52540.13175,3318.5,403.5832564,4907.826772,,,
497,40778.57401,3329,381.7368027,4506.687055,,,
498,309370.754,3334,520.9029157,7058.143008,,,
499,273073.604,3338,452.2352813,5056.014417,,,
