Cutoff,downstream_distance,time,radius,cutlen
90,328568.1811478642,529.0,294.0443650357964,3254.834699607769
91,325287.3389679239,530.5,257.72448806820046,2811.938086313482
92,44295.015878298385,543.0,388.2474707113071,4155.31243843831
93,268776.0223999003,546.0,331.59302019384836,3805.6565670239384
94,350746.0936840534,548.5,369.08959135738894,4155.581426475912
95,307952.0918650771,549.5,467.66183006393015,5255.6359411185695
96,434229.6459643818,556.0,329.7620863496654,3555.5154268415536
97,238781.9277893759,562.5,304.91030349300263,7856.171987269957
98,384260.50180771336,566.0,521.8816894367052,6106.9435800148885
99,392635.12849704974,566.5,317.54827065861923,3506.2897765382436
100,409230.95418478694,578.0,499.57028290558463,5606.314874851869
101,232943.47532128333,579.0,491.75375001394065,6358.461045830754
102,27177.090071673734,580.0,391.6888071981867,4355.9662561777195
103,26729.395092356248,586.5,203.09326886476177,7164.828513126807
104,167543.7858092475,590.0,254.92681004832755,2904.691260252721
105,409685.23710832396,590.5,469.92175742961155,7414.370429118014
106,277480.4233616878,591.0,507.38528003063885,19119.90332940543
107,96694.10883079692,607.0,323.8349338249221,3605.5293587557962
108,108910.87030095384,614.0,707.5913483274932,10409.168896517132
109,393061.22473761486,615.5,255.69576324397127,2804.6164452869725
110,353224.5153223466,616.5,390.2294471531392,4707.091415717404
111,77372.56261673148,621.5,451.3501829525215,10461.629471243526
112,52108.25173201635,622.0,775.7573221459871,12012.25424906598
113,174178.91419868334,623.0,431.17192171889633,4756.661072768257
114,230380.4263882255,623.5,364.99154222617295,4307.140646687051
115,342861.65724225127,628.0,394.47531170818945,4305.724559050952
116,344502.8350062754,631.0,185.29922449356016,6856.504332429419
117,222818.82401502697,635.0,411.39224060794817,4707.099045914476
118,131581.0942520837,653.5,287.83402891493955,2954.413330943525
119,121876.90213081022,699.0,480.848706740423,5806.616179921752
120,83980.01182549132,703.5,491.93847841855427,5656.108852552606
121,21166.706862607283,705.0,391.94640797266425,5207.039266805039
122,349194.6655731906,708.5,375.5356266784107,4456.771279639352
123,162937.9743023805,711.5,330.6723164666899,3905.686665963133
124,117338.18430326192,712.5,614.0291131825476,9460.817430293784
125,388666.69231295685,715.5,238.2277643093069,19617.495374974045
126,83601.38725881389,716.0,242.43550370265976,2810.6167778500194
127,247932.9206759409,723.5,260.6239375085228,20875.306142223035
128,233782.16272117355,728.5,268.47360261755864,2760.4674172824343
129,184164.7765900083,729.0,475.3288660957514,13662.06323162263
130,126990.67809465945,730.0,541.0327420471939,6206.86772999599
131,206579.51062633016,742.0,411.19780737461775,4506.0223405469815
132,278290.86004876235,743.5,292.01977598584,3054.766128888461
133,154307.6195417818,756.5,362.3957658395289,4406.454214060796
134,102499.44617294785,760.5,333.1850461431408,3504.9047391394834
135,236586.9193960739,776.0,325.7331263751129,3455.0825757841167
136,203053.10124639078,781.0,458.5595685644524,5256.165189329199
137,221762.25021311545,801.0,343.33283646458466,3555.1095139161225
138,159252.0960261794,806.5,303.28993894572545,3455.0514903335343
139,164571.49349193185,813.0,215.76388836886022,2202.9420660167807
140,263792.2889914313,846.0,468.58292393657,5856.257905472395
141,35832.705666466856,848.0,387.660956445986,4505.977151040149
142,136431.03350187265,857.0,410.06451866442023,4505.113749247588
143,344167.3473865951,863.0,464.1641423959715,5255.412866366761
144,7954.091225977078,871.0,612.0219659891209,12509.272597446643
145,70156.93073569934,872.0,318.1705989674412,11812.157093074416
146,299235.22995207686,878.0,444.1528678574847,5006.198277144442
147,191084.35997320162,896.0,448.5980795405009,4855.36768159481
148,193070.76385919377,896.5,336.6840683911856,3513.891999738084
149,108113.59073468402,905.0,633.989993377748,9158.870612496454
150,15815.570752134105,905.5,457.12068328117607,6759.258966620387
151,282254.08224641933,907.5,572.5159273576447,7057.199960469141
152,152710.10666296384,908.5,308.6370655330527,3555.6100294737303
153,157644.05893534623,914.5,538.8463151805544,12510.687894146655
