Cutoff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
0,0.41608858036746577,0.35938266976805733,0.10725892674180945,0.20706302646537134,2.3908034436754155,2.0459645610874766,5.128811593209462,7.651116849143772,0.5593550495375074,0.534668084026197,2.484409238899234,3.7486812670131715,2.8631846532378256,3.077539053885337,3.9209670828684735,2.4565385330291263,2.919847333206245,1.871896750127996,0.5865949745624921,1.9492343365546538,2.203850317213212,2.5389409381009513,2.77245499515864,3.5105947417752446,3.419977747886162,2.619373844767424,3.037537368959365,2.9808786378031944,4.538458865182229,4.294859828491735,2.468479925986488,1.8267425978186853,1.6332116728671104,3.0703018262284734,3.6049444110691065,4.505628886756664,3.798874579337364,1.9671115969296076,3.586070017994847,1.6651847947615885,1.9162565671179856,2.215081685094621,1.7794454562665771,2.029971714109427,5.184197077492437,5.246568285058307,3.1244084506433354,7.1630397114080955,8.030041854435861,2.0377628389997,1.716813744898305,3.483158212811049,3.6026799730064116,1.7572927670606981,1.0747887947632282,2.7947650245648457,3.11432221114931,0.7649362599909199,2.337610566986021,2.3287827182145433,2.6291309855214644,2.714421491188835,2.082491847969345,2.7066916547874906,4.872606087471929,4.703008728752466,2.691631122561625,4.169789116713323,2.910478344929548,2.752053789989197,2.2491451788755534,2.8079431828679975,1.7549091989565284,1.3684906435691553,2.151601236504079,1.7882626417214165,2.3292692548403924,2.616568377226132,4.23366781825294,3.3858424002833134,3.642977031135255,2.1340606219386076,2.0006097874323254,3.6284829983527667,3.0173904547534045,1.816933232145905,2.4800489608926153,3.813971151432823,6.938766036300825,2.8700547598372714,0.8836558471479498,1.2406909951477574,2.0430440514375428,3.2535830647582773,3.60666641900091,2.800560907584688,3.8278475695803635,2.939869564475214,3.8029612427818726,3.9491400061275224,3.330871387792961,3.6471970369040547,5.4415853697040015,5.430606548962046,1.7427573003129149,3.9031362765083286,1.9892681409748818,1.3238929305496938,1.7031219064628744,1.7482253136126782,3.2024212742248763,3.575666363839211,2.4179456784990534,2.2889966414932346,2.079513776468214,3.462216685125324,1.3864410676227952,0.9411649163836155,2.4085074447763963,2.325893440634896,2.5201598367856612,4.0472606804259526,3.1674714194326667,2.193621828812622,1.8346346029985974,2.4991154475570605,5.603424094727031,6.378408929210621,3.27052922271753,2.125897239217507,2.307689046694179,2.43333293043368,2.39120585972086,3.3006886060806946,4.120036887996141,2.1594878250701615,3.263664364576923,2.37481719263666,1.9496896661791199,3.978208623232898,4.045288505613288,4.136401529129674,2.872696901000062,1.897196394831466,2.0323558166259144,2.2577856070653053,3.7031627768016775,3.523104427777556,1.553569412947674,1.5257308417385949,2.230685403526444,3.0591512778973233,3.005082734849009,0.7545029874866382,0.17828487312035052,1.9172564663207166,1.809274225049056,2.653141950694918,3.6274821415937555,3.9914582095407747,2.949717370421242,1.9160833048661614,0.2482816632631159,5.738851696864359,5.934447649216935,,,
1,0.41777684550923183,0.36427472698637303,0.1016061285678963,0.19889819816017404,2.3919877432353793,2.0431677578799987,5.830531340478482,6.967392223914843,0.5621098589434448,0.5495034559529024,2.485241418614918,3.7330411062935016,2.8730307553862855,3.0723305062603488,3.9063491476350443,2.4180744395084712,2.933549843394912,1.849120850709248,0.5898005950413955,1.949969485696434,2.201968998358377,2.5359334046696382,2.7688732351052234,3.503025025652258,3.4126888428666917,2.6266624198427713,3.035204965404441,2.977420911925224,4.5219538268965875,4.258574270920245,2.48659625745481,1.829864204166536,1.637316552124464,3.0666588169466396,3.597587034300238,4.496408350468876,3.811564064493848,1.9657083605992078,3.5710509028801813,1.6583719649561568,1.924923904924168,2.2160233222108094,1.7784901428012128,2.0297623649732683,5.141090379561021,5.173291060568025,3.115992871236202,6.111322392281268,7.153891232613212,2.0364740817837803,1.7155435969855364,3.4779690173246443,3.5971536212956745,1.7062852248057803,1.0744138011958786,2.7921419760088866,3.1074412380902454,0.7812830596113725,2.338108311815547,2.3316014676182486,2.6326319510143086,2.714908285739403,2.081450024546516,2.668710751788308,4.855983129303103,4.568505943576113,2.687855331942571,4.155009390587784,3.017864203948138,2.7687292646058,2.2506753647860904,2.8101689391320863,1.76241457076595,1.4000867405415383,2.1548174161601885,1.7881281639245141,2.3275667194670175,2.6107522666045124,4.224753304839964,3.3767521088415218,3.655127506861627,2.1390561081808674,1.9990360104435847,3.620515400127734,3.018573692109057,1.8164625315018217,2.476601844265797,3.4553689224915294,6.436402016672875,2.8675612524438074,0.8889824066355633,1.2492554515687637,2.0410060809551305,3.24416933851688,3.598866723770114,2.8008369396182293,3.8300588820104298,2.9358512700676385,3.785718437480458,3.9523370083538882,3.333788169043679,3.642102089854065,5.3553488097922815,5.321581559237695,1.743221178446992,3.8929035707335498,2.0005119302882326,1.2917978391284868,1.7037191477154028,1.7473648333554506,3.190781240059587,3.5739786789027357,2.4152475870842416,2.291093086088987,2.1102467131203166,3.4571127253621183,1.3156011296556807,0.9720203372630395,2.408958806143209,2.32444300222289,2.5168513082370683,4.030301386324695,3.176590931554195,2.1973211488169584,1.8353623873954146,2.4963427938058174,5.460541188380746,6.110625730075185,3.2627071119233815,2.123338949644493,2.307475589008452,2.431381479953665,2.3903348153529276,3.3004653907776653,4.119955196633964,2.191528563271184,3.261160149876811,2.3876460681704823,1.953510704896757,3.970010070467697,4.044869199644838,4.105858265283409,2.9175766261268,1.8956385761987355,2.030875097650763,2.2556876056235704,3.696986597573057,3.516245326141395,1.6467915782136702,1.5268383337082263,2.2286847569594923,3.0522652235518914,3.000750964109754,0.7868294127886187,0.1863576704622431,1.9168792450030285,1.8097908089464574,2.653672181346781,3.6274372084305657,3.9781977236991626,2.9622351553442896,1.9926767378101466,0.2304109683768126,5.665132307680516,5.7489662025692665,,,
2,0.41936940102717724,0.3407498399988155,0.09582736461554922,0.19044798455660614,2.3928717449126387,2.0401261282666603,6.017417806193254,6.533332401460146,0.5659814823188528,0.5463526444574388,2.4855817178707715,3.719404364837488,2.8851670275058483,3.0696372754585277,3.8969310990261414,2.432625827950754,2.946518665999613,1.8412865970356835,0.592657897658554,1.950527207530821,2.20014660533851,2.532196133496274,2.762735670531427,3.4939425317956365,3.404576206601369,2.6315589033278943,3.0316204201774224,2.9439462080237884,4.508486251236537,4.2439607693279084,2.542936051601906,1.832198011038028,1.6571371191244884,3.062009081963347,3.5888816880261167,4.496971185867853,3.824275700185979,1.9647643639539598,3.5576261679587584,1.6735864646386756,1.936397886059215,2.2165249154075943,1.7783799858615235,2.028741010576627,5.103181746375143,5.0668802762802105,3.407369793159211,6.309968791677525,6.794586656315809,2.034796414366078,1.7156536883300966,3.4707091387636613,3.594654431599099,1.7187825096731508,1.0720870594915959,2.7889851722080152,3.0985505981291155,0.758243944597391,2.338523132660834,2.333126549736539,2.6345174909097517,2.714359057943601,2.080560160702712,2.7036247252496355,4.828513857976377,4.49575485262543,2.6843974510500366,4.145825631374037,2.861050606919278,2.7831143639649327,2.252182690655559,2.8104401989489234,1.7691513617702856,1.3759677719841723,2.157089096158464,1.7874851385239232,2.3254879101391404,2.60583314493065,4.212240003151063,3.4310582451786615,3.6638206090741745,2.14327585772385,1.9975468347252818,3.612324469754906,3.017620973482072,1.815732146651649,2.476550302332668,3.5549637054180723,6.169104322114915,2.8634193977563256,0.8938358081591596,1.2558408247381345,2.0398583860764585,3.2369277005532737,3.5938391096803484,2.804951980369831,3.8291498017356322,2.9299808932773685,3.766499761084581,3.956903782122426,3.33413213789821,3.638781982925035,5.267911588766868,5.177143618026422,1.761059874178925,3.8859040207983777,1.9638661668840385,1.3049521442715812,1.7039740633246583,1.747000877650399,3.1777437418875634,3.5744691094392853,2.412876514660018,2.291580577550248,2.0112606058400573,3.451809773955956,1.3320356118898367,0.9468435154824203,2.4119246787765265,2.3221863195356893,2.513217516229313,4.0148666465275005,3.1930480545388065,2.198986112669836,1.8362259689938565,2.4923353641018653,5.428230973674824,5.901136886025666,3.257957063180111,2.1209795600960057,2.3062059345309494,2.42786850663345,2.3899108412386214,3.298275501374406,4.119317655145907,2.193576871064818,3.25761940029336,2.3980658110005755,1.9369197279257926,3.9592164081682766,4.041379135079691,4.078307420681924,2.7756676517938987,1.894916101346561,2.029033078205821,2.253724584491963,3.6897981731381218,3.5131167524644478,1.5522661980872474,1.5285619782628503,2.225629679352076,3.0459022845504826,2.9967295373196348,0.736439412327998,0.184858457696325,1.916261254217257,1.8133081604741301,2.6605796435086617,3.624854552133371,3.964322284447693,2.970902793144981,2.0601240781028665,0.21326999785647086,5.445449330522933,5.553821923438081,,,
3,0.4208631919814479,0.3462229247061399,0.10704709309749197,0.18216755792284597,2.39342818256296,2.037730184753636,5.4953838802179416,6.273242188761485,0.568690353104682,0.5421808660031889,2.4844671709432373,3.707279062873949,2.8957691556061613,3.0664381540263346,3.8822477413078538,2.4453613278107635,2.9589849034008626,1.8347278536872076,0.595537612084448,1.9510550938765132,2.198247005504249,2.5283968342350867,2.7595437932098115,3.4843794358407574,3.3957038465229687,2.639870921675732,3.0296284641683706,2.940527073899824,4.4971794285438635,4.229277551407521,2.599192498725294,1.8337914804997169,1.6763613747825559,3.0573186209516017,3.5847069232845574,4.4850738851640175,3.831189821058472,1.9636255394252946,3.5443824302826106,1.6878206038763892,1.9460752999559428,2.216743740253296,1.7775176452582333,2.027398890082587,5.040846876603313,4.99835910692093,3.3634349295635637,5.612663938070273,6.480846954117438,2.0336764448142186,1.7142104856624911,3.4670342957212634,3.5915670540222284,1.7356284569218123,1.0725521033892074,2.7853912509516925,3.0938077607497756,0.7368746130538765,2.3383534800007615,2.3345036918953217,2.6362740037154446,2.7132400818728644,2.0788130467617676,2.6161412402561712,4.811366041158848,4.425431257875033,2.6807841533237005,4.136893732809786,2.8762235974751613,2.801330184019761,2.253674979359826,2.8144584071804295,1.7752362822009826,1.3530687085581419,2.1608917304356585,1.7867803665135937,2.3234300140835633,2.6016721327967005,4.205142596342326,3.470139778896221,3.676418617862099,2.148551001406524,1.9960988526478691,3.6040092492319067,3.019685928545074,1.8154996833270776,2.475052414631754,3.631104214812108,5.958481443042196,3.4941742095169155,2.8591771072964907,0.8979942050929897,1.2620297140694299,2.038574720765541,3.2270696465890087,3.585574713341317,2.808525824588107,3.828191205467396,2.9242816038516724,3.7513930896317453,3.9595550795594097,3.3345258418896067,3.63447793563802,5.207571249857645,5.160825452539244,1.72458815157017,3.875777406240031,1.9317823312082159,1.3201117179870558,1.704202754243093,1.7467906122797656,3.167584290494117,3.5684953466307894,2.41043998630172,2.292082128556451,2.017713367841745,3.4478693527395072,1.350723093319296,0.9676496339907515,2.4140863983303738,2.320031886253059,2.5090932074830543,3.99945710720703,3.205084842024292,2.2011724259974184,1.8362180628079325,2.490613753649776,5.385094662136331,5.725338159241096,3.253019779232542,2.1185506413611845,2.3044705580335636,2.4257297064794874,2.3885466050759847,3.2969191052079103,4.118518283146288,2.1972846219166398,3.2521248224071937,2.4118391063289404,1.9455813401610313,3.9462047866856533,4.042409269830294,4.050814979133417,2.8006547928747882,1.8933700693637678,2.0282779224579164,2.2516601348867757,3.682660965724755,3.506792404777978,1.6281540299487474,1.5311409444885948,2.223719219710788,3.0389132964363235,2.9943323792529815,0.7636002149658383,0.19275074410260404,1.9151094506185498,1.814329768074581,2.6629979192814353,3.6285616965112233,3.951452784311448,2.9764514031854885,1.9294386854225904,0.19504891692971138,5.374696932071426,5.407045523993424,,
4,0.4222537455786806,0.3517585830319324,0.10143327600453217,0.1735918119243052,2.3935927441450513,2.0353340374646147,5.58923032301294,6.021498410220491,0.5715861185428927,0.5594421770524844,2.485660178415622,3.694444541739364,2.9045151255647816,3.061192114371537,3.8732916577039522,2.4527092411071756,2.9706669205753036,1.841982047135129,0.5981533674921222,1.9516392223888817,2.196079609947056,2.525811915926957,2.754819843856214,3.4750971535288895,3.390546969677099,2.6450134471285907,3.025444955227767,2.9319385021227022,4.485161608675945,4.2352688732763255,2.692252691241823,1.8388120669003392,1.7082756682480333,3.056338451089587,3.576971369214921,4.485689970241141,3.84161785196318,1.9624086340810252,3.532265680152999,1.6158192578183435,1.9559816549839155,2.217975049496109,1.7768831361060462,2.0265080548315653,4.989455659940338,4.95338506050706,3.2200238342435767,5.664000360243075,6.203426925716338,2.0318275523055234,1.713604928336002,3.461048755393791,3.588949323179223,1.634266748934164,1.0713820014270905,2.7835430436470068,3.0866341663014834,0.7370244634320348,2.338938029991603,2.336728775870803,2.6370499596561277,2.7142705490483436,2.0777610508913247,2.6041621010909477,4.787758676506006,4.433760364422506,2.676565491455074,4.129724264540027,2.7915474951133064,2.815994272836187,2.254893592452918,2.8165222849411555,1.7824741283322216,1.3751733801975177,2.1630023289793128,1.786825853192846,2.3208954034916984,2.595368118180221,4.1942520579176685,3.4682201463179294,3.6857890797148265,2.1530431261275864,1.995400541139792,3.5938288707183355,3.019760077747597,1.8149337406219952,2.4728172888821627,3.3631762513945107,5.765315945103505,2.8567834764499707,0.9033410216008269,1.2700718083093527,2.036754959985689,3.2191961802604925,3.578388408931206,2.812699310775492,3.8246206603830433,2.918664966125371,3.733522269170459,3.9596123606886606,3.3367467868911187,3.629719583289879,5.149771256465853,4.984615105080953,1.7055659403349879,3.8666516194407348,1.8488864509247884,1.3784322108352562,1.7044601448902998,1.7463876452243412,3.1559657325810955,3.568240937510107,2.4065515170371587,2.291177668629628,2.0938458392841746,3.4446977096970506,1.332001184151818,0.9738959450471343,2.4160328831679925,2.317214338859793,2.507038570659052,3.984540566684835,3.2163086152348916,2.2032751147799576,1.8368341250366804,2.486901048445861,5.39389681793577,5.555852129816828,3.249281481700321,2.116325704686821,2.3036552401097703,2.4222895460235927,2.386081729971677,3.29937162053523,4.115735540726832,2.1699952803074627,3.247365234602311,2.42300415269199,1.933361597978327,3.9388309462273607,4.043756259440155,4.022826054378907,2.798687084278712,1.8924492020944932,2.026721909321228,2.249264337455867,3.674741967312593,3.498845853328802,1.6845674163237492,1.5314739434056834,2.221075563573882,3.0310113290685923,2.9911612507708023,0.7851949761252223,0.18962279116432254,1.9151292343746842,1.81726285678488,2.666767492951481,3.628151645430137,3.940623415331891,2.9840782247599575,1.9889920114791022,0.17767726246977414,5.273423426986924,5.2320992787047675,,,
5,0.423558354179997,0.3570169199424267,0.09593108203691024,0.16565446464814,2.3936550892141306,2.032676794433879,5.608510117725649,5.804731056342708,0.5755010109194316,0.5567776472848496,2.486210481285751,3.681492505855271,2.911413274032343,3.0576868736359186,3.8584805646530658,2.463187657029375,2.9825692573553826,1.8370138511667293,0.601102390156174,1.9521775386480538,2.1939158977900193,2.5216758850324172,2.749240868830829,3.465012814038202,3.383748798413968,2.65217342165181,3.023162047216079,2.9278815768475415,4.471872455787243,4.220068964824293,2.4982271717619975,1.842538970570065,1.6360178861804169,3.0527952618621894,3.5703357346868674,4.4772707633400115,3.8558416960932975,1.9611092689632728,3.519218011493171,1.6314348866609716,1.9659422302765464,2.2177955156148244,1.7767848372502741,2.0256023699398007,4.945102294717874,4.897247595657641,3.1675474318416295,5.789599197555299,6.02310367201662,2.03115844472368,1.7135284357807274,3.4560781756338392,3.585402971654224,1.6561251261700995,1.0702855949856864,2.7807836491836206,3.079719368658158,0.7784357256264476,2.338667963949349,2.3382226336928364,2.6390702232996066,2.7137011227457895,2.0770450928596724,2.635177834867963,4.7709798908134085,4.368858277106341,2.6732696476954914,4.1193465475966535,2.8102088165853556,2.831895414865363,2.2548631620405777,2.8164415988077423,1.790203638271183,1.3543831528136479,2.166691734517562,1.7862603491963802,2.3187111653585837,2.5915828792554385,4.183618335676916,3.4058611733551993,3.7012007173294466,2.1585163915052927,1.9940861442690394,3.586501871569189,3.0204643045654835,1.8141827806610016,2.47162445294376,3.4318138743386046,5.630405609566355,4.939229780085901,0.9074383375722171,1.2767358908620097,2.035566874146937,3.2117966601534476,3.5694918830615086,2.815154033173137,3.8241764891359704,2.9146265254567494,3.7188261607224193,3.963139070746804,3.337744547839853,3.6251120638578853,5.106557518470513,4.9986787548382114,1.7248617365614582,3.857497448695238,1.8232356578129432,1.3223742525649451,1.7047142650286824,1.7457952195079707,3.1447761899157456,3.5632732767519806,2.4044429192915064,2.291929426263604,2.1008330489899234,3.4403834044318895,1.3532259867038345,0.9944009047471726,2.4172079345356337,2.3158750725435993,2.50342920389477,3.969254924670165,3.2224392803608577,2.205113718806623,1.8376690507997182,2.4849468055229202,5.331748250813984,5.4472406646378415,3.2441226581961318,2.1138249172545818,2.303428467298426,2.4200823309845165,2.3858272193221817,3.2988956696002703,4.114519927420847,2.012121715922143,3.2443594137486085,2.432216599973068,1.9408571717388565,3.924793798488704,4.041649169534915,3.9958323858130234,2.6686076054202728,1.8912634360886798,2.0252404806691655,2.246931392274829,3.6677538756499466,3.49613352356243,1.5944586725855245,1.5350424192703864,2.218687676517272,3.0226587321499614,2.988348336934308,0.8126886787676181,0.19798698480223345,1.9147007912920602,1.8183551040147081,2.6709361216307665,3.6268661109169074,3.9288425643803473,2.9939433231482853,2.05468788770244,0.2191137827445139,5.154025531834039,5.144746944178237,,,
6,0.4247753256055603,0.3621755514508888,0.09041923442853946,0.15789261081120265,2.395279242938719,2.029804327116385,5.360814622570308,5.653780346004494,0.5783773547381531,0.553095588348073,2.485425753883326,3.668128705383323,2.917933851709097,3.054675040728835,3.8496604051512935,2.4725142826139783,2.994130698310676,1.832557053997914,0.604089429690761,1.9527059875200057,2.191962110350048,2.5188184129628084,2.745853104587735,3.4547505202255033,3.3762690212199686,2.6581939158373373,3.01992081598729,2.923151702828195,4.460413851741758,4.204616543701755,2.5544537132382588,1.8454944115579983,1.6570404484081698,3.04811682336208,3.565456841222371,4.474658378677424,3.8644803437925987,1.9596615246200884,3.506310806985167,1.646174546211913,1.9744626490549755,2.2193101344599917,1.7759330866842669,2.0250691729971084,4.905797993707631,4.845487544742821,3.348450308519727,5.477454954149944,5.835936374654334,2.0290756117415456,1.7136204166439029,3.4498252440131556,3.5817309502728567,1.678859924944053,1.070755964029965,2.777409251913848,3.073225623605456,0.7595374540268683,2.338004398498832,2.339599819620432,2.641008363113147,2.7124425940513204,2.0757152393275633,2.66084298125003,4.750148199037655,4.304097688721371,2.6699152543229725,4.10865447355576,2.828389060246428,2.8445967198610855,2.256735061543794,2.820375535339476,1.7978399317518308,1.333729723642251,2.1698416651938994,1.7856468903252956,2.3165005077722602,2.586737958025773,4.1715313068731,3.4521917420954296,3.711043059526804,2.1631232573146364,1.9927806044605305,3.5789243644919146,3.0191619446792766,1.8135765731676747,2.469269524644921,3.4866139233164546,5.521793690402113,4.898394337332254,0.9108477486382034,1.285073623974407,2.0341484439735007,3.2038470290747547,3.559803725986762,2.8174507638794823,3.8236584017175375,2.909704022406183,3.7004146790223196,3.9652242367444646,3.338693162437152,3.618914021527966,5.067753918051408,4.886345175860275,1.7406887079153721,3.8466036793369978,1.7999460085831314,1.3412429625312747,1.704929423861992,1.745671072096127,3.1319283773998863,3.5624951741306625,2.4020239140413406,2.2926544045446837,2.0074834638246024,3.4386978330963407,1.2558691366684724,0.9698104742926443,2.4194004375572615,2.312664595571433,2.4993998881258346,3.9541285895019813,3.2370914304678724,2.2052727542304207,1.8381099125556701,2.4814361011981765,5.271128082719543,5.349473421894768,3.239182163976053,2.1112772127134685,2.302558146698569,2.4166384560483936,2.3847813985943938,3.297941485627562,4.1132466215535874,2.020364369773243,3.2422094829687107,2.4455504224986258,1.9242349909055398,3.918320651814961,4.038387757272217,3.968676477578247,2.6960373349272664,1.890116818102525,2.024336530630905,2.2445392354945066,3.6607740270613607,3.4903400321279556,1.6683739261694315,1.536901946826669,2.2165597102328976,3.0167359293910456,2.9852508059803253,0.7618061779924956,0.20612646252053507,1.9136756990169956,1.821018844187726,2.671586856454718,3.629703372528657,3.9167352526189694,3.0009458281638612,2.118575818682471,0.19592852233269414,5.0559458031950095,4.99689102782616,,,
7,0.42610585945152446,0.3673912865311027,0.08476867063923663,0.14986264700230212,2.3966580366287253,2.026672012831052,5.363324808283314,5.489852918476101,0.5807902280517862,0.5700812020090147,2.4859115559553264,3.654715848908573,2.928350949236857,3.0495393970687306,3.836433713446348,2.4780054707234176,3.0054106480250833,1.8417011343233933,0.606735860684573,1.953388382021926,2.1906683024014737,2.5156840983940914,2.7409269434411594,3.446102633776794,3.3671325481703427,2.6635391498334875,3.0151259636138494,2.914841650888833,4.4490473477081505,4.0630667461415655,2.6487391276281427,1.8461477898426972,1.6918602394982603,3.045505354904454,3.5564478729196423,4.46801832378832,3.8715894827927397,1.9584952197363212,3.493186533684702,1.578761105093767,1.9857790964836681,2.2189937468895673,1.7752831318209852,2.024145316070777,4.866846452530479,4.731306034908845,3.2204497746729053,5.488740333137008,5.69131769646329,2.028284958838064,1.7131642003445615,3.444651814485241,3.5788271418659425,1.7539111219721955,1.0682211650559164,2.7755334881368166,3.0657487914598223,0.7606159069355873,2.338952098783701,2.3414144988076884,2.6432106541712588,2.7131553191834694,2.0748649273657347,2.6468857767067133,4.730387176703666,4.317893236615497,2.6651598231050775,4.098854825881404,2.7539412613276886,2.860437727258517,2.257227867392969,2.822250362375555,1.8044087742712287,1.3590305797535118,2.1724594145527196,1.7855548790246238,2.315178897285907,2.5818676024002194,4.159654964399735,3.4452199756226984,3.7234487861482566,2.168180194737414,1.9907063680895765,3.568258610246997,3.018488036176292,1.8127486835521582,2.4682197451027488,3.254635356987131,5.439247552128758,4.645942685883181,0.9166464091704009,1.2915842542326679,2.0325596104065116,3.195920434395688,3.5531549556572486,2.819216542243827,3.821794351081673,2.9044679499903774,3.68602736597728,3.960993397521323,3.33825708863284,3.6151076576535783,5.034516952192616,4.8570642090507175,1.721694815763792,3.8392748950604045,1.8595121180755163,1.4058608515780173,1.7052606660259049,1.7451729529103837,3.1209104639965646,3.5577222673155307,2.3984809608695365,2.2916611843385786,2.086651966909107,3.4334954836370186,1.2407719953894634,0.9770598587361681,2.421474020114675,2.3112204831003362,2.497406326234747,3.936940604779562,3.2469918723474094,2.2071156427691085,1.838874594172963,2.4792517487307726,5.232918185074437,5.256748873074846,3.2331141327860258,2.1087594708675863,2.3015317775283046,2.4141555901668497,2.381954389542938,3.2946464089396494,4.110639461205242,1.9970966377112216,3.2385891451159967,2.456026255714607,1.9359647109473141,3.9063660819344976,4.031830264022712,3.9421948326325156,2.6973329671340998,1.889029832790528,2.0226557398540557,2.243137851572233,3.6529924591558194,3.48260978479102,1.563151886521014,1.5387803033180338,2.2135303395080372,3.0103778858361885,2.981775265321693,0.7835391160818524,0.20258985927868925,1.9138977678153792,1.8222194865826324,2.678048282670476,3.6281733188012897,3.9042558919783685,3.0057129567483893,1.9798274169189038,0.1742736466186726,4.978448007831248,4.935399314386866,,,
8,0.42796953071864163,0.3724759758943735,0.07914714239955269,0.14210687401286656,2.3976864802024442,2.02437710471795,5.329533905629752,5.383700467440866,0.5848494153900214,0.5684172896083821,2.4868261652339583,3.6411710238511312,2.9363314544065022,3.0460235129682793,3.8254561072798996,2.4836166783167903,3.0165765954296195,1.8490119105688387,0.6099825335987535,1.9540808880324763,2.189049270186218,2.51185029448486,2.7356106788982952,3.4376763962803327,3.3604545866619704,2.6693818842530304,3.0137242620337,2.9072438780639147,4.438663143375966,4.0675184282167836,2.734563618130778,1.8513062402495664,1.7215362229125755,3.0429393496359616,3.5526090538415165,4.45879730865943,3.876737774349867,1.9572819720121346,3.479263281268954,1.610974652452478,1.995241679140086,2.2205680817606686,1.7750865239930937,2.0232636422370804,4.82941249746006,4.706366301781839,3.315573591567366,5.481617275216111,5.588117285751906,2.027198534459436,1.7127182594083719,3.4392490575099885,3.5729471887602173,1.6520043403528168,1.0694576214559866,2.7720541491610504,3.05912324471782,0.7585158671432739,2.339407639897459,2.3425321994064614,2.6432221018249544,2.711062326689078,2.073782186540765,2.6394478917219626,4.710271396476512,4.317154567675636,2.662549931229009,4.089699336525059,2.7125071313385183,2.878181055265803,2.2570432251644177,2.8239629823460204,1.810843589376433,1.3768201188168576,2.174775956831486,1.7850166820319662,2.3126730374957014,2.5754280739675735,4.15312124452337,3.446031881283839,3.7347317927967523,2.1730221618280026,1.990149001204559,3.5629820833553483,3.018359282909982,1.8121557063940497,2.4658709101619767,3.080325442785901,5.358502350028916,4.35793285533726,0.9219406473067376,1.2986575051474114,2.0305848716867496,3.1881636879587973,3.54590833428068,2.821804394651555,3.822434112127401,2.898768393855864,3.670705707805954,3.9660613302908376,3.3403995838881144,3.610163615633864,5.0042336722386365,4.663943117867565,1.7595907517440208,3.828215755269105,1.7739691832243114,1.3898319382016304,1.705087374059104,1.7451661138522812,3.367375530121177,4.197783905167014,3.5899697779429114,4.200547620784242,3.8154533970892572,6.575035303262461,10.585162995645838,14.686551020790711,3.6146774499517313,4.923000602742021,3.709648554652897,2.3727952256848717,1.8387451812132187,2.4756927418107653,5.176823229742427,5.158065875779821,3.226695315287381,2.1060537935802217,2.3003796637404443,2.411819718073461,2.3820252052537825,3.294815373383822,4.112199662711622,1.9803186876119365,3.234602025745738,2.464795994406494,1.9241045195379862,3.8986401342396353,4.03273522515226,3.916046101760094,2.556956194697974,1.8873833547754315,2.021554371038681,2.2415776887344276,3.645322690314626,3.4771632036263505,1.6224156850392208,1.5415882450661171,2.2117321111608796,3.0028837504559265,2.9782563212246163,0.8064071330479163,0.21053648333918829,1.9137157667696267,1.8249224352860232,2.6786423673103426,3.6290038786987053,3.8911444770060224,3.009912054517551,2.0376901325082644,0.15129101365292927,4.916176211900207,4.798581382592001,,,,,
