Cutoff,downstream_distance,time,radius,cutlen,cllen
0,79449.8558788235,13.5,417.4418107099785,5109.3592323843195,190719.0322160607
1,134090.02222839597,39.5,405.2403015503113,4559.3209081006735,200801.27393301248
2,112249.77730215162,42.5,412.50854677196924,4508.792663574415,198441.12950703557
3,92129.69959716039,49.5,578.4095121694834,6159.077793864085,196856.48826949435
4,139704.27367925842,60.5,342.6468386158662,9462.226592925266,194442.89885262476
5,167033.78772342353,69.5,431.0305651747688,5010.009503059667,195339.24647636636
6,160091.80765388027,70.0,422.50705119169805,5268.378129831519,190838.3032254897
7,50864.80517068976,97.5,420.9521030807952,5310.952859256221,201796.65417584742
8,40650.036114838396,103.5,432.35195657801273,7714.4247651590595,198211.84371102953
9,61189.68369752751,104.5,454.1274352368418,5509.971865098017,193809.85967935136
10,109673.99913799283,108.0,289.6305098544444,16428.27908591387,180246.71211235554
11,163651.00580659398,109.5,426.6067528171009,4809.7807807162235,177082.15620232743
12,71145.82683261413,111.0,429.92669262955934,4709.176363296426,174001.60900642525
13,20274.512467412736,117.0,410.1171843341414,4559.457417611656,174449.00961554566
14,87442.60056431624,141.0,389.76640261673623,4510.3794899528775,184867.7872868693
15,189743.42854152198,164.5,597.8819958911623,7960.836792843986,190903.8047822118
16,166083.86449525398,168.5,405.5878745283141,3959.313183810009,189969.7196513702
17,22678.96618917292,171.5,281.18442605034795,2858.3393023969916,189549.47464363292
18,67259.41337457852,175.5,353.1359831372063,3809.4658101233463,188757.39084637666
19,97417.4073862957,183.5,356.78377294305454,4160.666289225087,190044.30134060487
20,46215.91572661682,193.0,399.0564822651413,6062.798387285796,190292.25212500105
21,73528.3925413337,194.5,362.5597012672411,3859.4069537663318,187787.04858616006
22,148145.50898528183,201.0,391.9019533535694,15120.287257351081,177058.00560184318
23,143774.39929036956,210.0,403.5896165663351,4768.730855821061,178909.5110763504
24,94422.91279987163,226.0,329.23154539002627,3559.1409231656016,185231.86553205454
25,127320.85767182593,228.5,468.3542186726561,5659.807364464492,181380.6743389506
26,160776.61927166767,249.0,301.4514534850554,3359.4713361051477,189631.38349037518
27,158725.19673198034,262.0,181.21788723549872,14467.867355818113,182670.0436926225
28,173368.21267551862,271.5,469.0682162484219,5610.56241927649,183344.98467060583
29,58932.11968763398,274.5,576.4678905791355,9061.092999196278,176512.8587109868
30,12167.97002514934,276.0,594.3629006962022,10613.339650477268,167313.94107036237
31,60793.10497228278,280.5,372.03885470059174,4122.662133650242,166702.70660735408
32,19607.66317709488,282.5,354.962992299066,3814.2927174955717,164566.9763328736
33,129232.25106780644,293.5,531.7805823360422,6860.985196987898,164409.7927298653
34,173698.61210103607,319.0,416.2139042319071,4660.289949284123,174274.590135077
35,80316.56617237651,334.0,386.37073398304796,4911.472396386051,178059.45387557842
36,44195.70656083785,335.0,578.1320681247065,7060.324853258655,172073.15792176034
37,91290.75133393075,335.5,378.1195279479703,5611.4368931718245,167255.21536967964
38,43359.22671015136,338.0,202.744363978345,4929.074182048453,164560.6970506901
39,134967.46757767588,346.5,411.57392645325376,5213.665454956767,165082.67463691926
40,106249.3527195478,349.0,377.8970458893198,12121.342318691828,154986.7270334259
