Cutoff,downstream_distance,time,x,y
0,0.5210893549021894,0.5,"[array([46830.83193949, 46723.60505138, 46647.85252796, 46545.46500912,
       46437.94911327, 46338.18033502, 46220.21066936, 46114.00014483,
       45986.60911795, 45858.69539811, 45727.93977011, 45590.11129381,
       45449.6214649 , 45323.6196517 , 45196.56654382, 45119.01290196,
       45088.6145255 , 45120.43611184, 45148.83706807, 45206.97156645,
       45271.87418839, 45329.98312157, 45415.17996465, 45514.71336078,
       45622.28962246, 45748.34032813, 45889.48296362, 46017.37014662,
       46132.81769326, 46234.18198273, 46314.32070396, 46369.7138211 ,
       46406.15010293, 46440.38098656, 46472.22383444, 46470.25216519,
       46499.52416494, 46530.44412593, 46588.26582044, 46675.05687158,
       46774.62071567, 46881.91854302]), array([55710.75026289, 55637.38989811, 55525.00828697, 55420.39234301,
       55305.86229363, 55165.66654162, 55036.4342905 , 54895.93976266,
       54755.57782912, 54642.25475945, 54628.36141113, 54684.39149721,
       54783.74656875, 54915.79949796, 55044.17798325, 55163.34106381,
       55278.43889654, 55397.833716  , 55503.89536291, 55608.52222861,
       55691.51433121, 55769.80557345, 55866.8221815 ])]","[array([49588.73113447, 49667.92368375, 49776.19591054, 49873.53729596,
       49952.93891274, 50051.25318922, 50105.57248198, 50188.31381118,
       50220.07976463, 50250.66933762, 50226.76873587, 50220.32301303,
       50220.20485371, 50194.43204706, 50227.96691307, 50339.15481763,
       50467.68753957, 50595.26875759, 50724.12875705, 50840.64317959,
       50954.19959982, 51070.6102756 , 51175.85409928, 51274.89523942,
       51354.56210159, 51389.9453303 , 51392.84000756, 51361.91212793,
       51300.93440165, 51206.60438508, 51099.19320897, 50981.52736417,
       50856.10676351, 50729.8373586 , 50602.51825949, 50461.26178147,
       50333.00523671, 50205.36834393, 50088.77173535, 49984.15437953,
       49885.14735505, 49804.87445696]), array([56667.92326832, 56778.42623482, 56852.70964011, 56939.42608169,
       57002.57067214, 57003.49150702, 57030.45083014, 57030.31838432,
       57030.23478126, 57102.47892748, 57238.45355194, 57356.52678196,
       57457.29589397, 57483.46836047, 57453.07104932, 57401.20031762,
       57340.03124333, 57289.08260175, 57205.87510229, 57120.4553456 ,
       57020.58240032, 56912.57121587, 56810.71879524])]"
1,0.4262383515746489,2.5,"[array([40416.54668802, 40357.32410002, 40275.04440289, 40188.88454596,
       40111.69456048, 40055.21490184, 40022.40963765, 40031.54978049,
       40065.15468097, 40120.89456464, 40206.60865168, 40314.400568  ,
       40431.75288324, 40555.84334977, 40698.03125022, 40819.90658217,
       40900.18836088, 40924.7342428 , 40906.79879701, 40888.67717696,
       40828.91613808, 40747.2480397 , 40678.25340904, 40626.25895716,
       40614.57634538, 40632.83375487])]","[array([41044.38287434, 40915.30946896, 40799.80746691, 40687.26590014,
       40568.53596067, 40438.3980313 , 40300.66970796, 40158.96829045,
       40021.22076425, 39890.83642277, 39777.7481677 , 39685.64474568,
       39605.88079237, 39537.52152664, 39536.2796433 , 39610.01056812,
       39727.3984078 , 39867.37926654, 40008.25470894, 40148.78442337,
       40277.64959118, 40393.40559415, 40517.28166856, 40648.9314351 ,
       40790.43499908, 40930.94879542])]"
2,0.052660611397380916,8.5,"[array([8417.81465564, 8298.54519516, 8191.32853754, 8097.30164352,
       7998.66075742, 7899.13994837, 7821.39102086, 7781.946064  ,
       7794.83623369, 7855.21070884, 7944.03229687, 8061.63720699,
       8197.14461742, 8331.19784785, 8437.02638838, 8500.83945327,
       8536.84107954, 8565.03547867, 8637.76432155, 8772.4916914 ,
       8900.85551812, 8976.16082423, 9012.74417429, 9053.14243165,
       9122.15972941, 9188.1848401 , 9221.80571949, 9219.19067219,
       9157.06913304, 9041.19040067, 8903.83248583, 8762.2206004 ,
       8621.18856969, 8483.47537899, 8394.89490186, 8386.96439723,
       8442.14455561, 8547.04883783])]","[array([6055.1306833 , 6131.74501114, 6223.9467253 , 6329.86533672,
       6431.32017023, 6532.1658667 , 6650.44778317, 6786.70664433,
       6927.93334663, 7056.15687645, 7166.91487098, 7246.32565276,
       7286.8167321 , 7333.32890307, 7426.91031832, 7553.45365355,
       7690.51784818, 7829.15790061, 7951.38265444, 7995.62817496,
       7934.488358  , 7813.62786632, 7676.66706895, 7540.83464821,
       7417.63539309, 7292.11125832, 7154.79107501, 7012.67658494,
       6885.1045236 , 6803.47727148, 6766.69330739, 6766.66577356,
       6780.172656  , 6746.02841631, 6635.65684441, 6493.90897503,
       6362.27320572, 6267.14775049])]"
3,0.3050121150175621,51.5,"[array([31869.06281011, 31996.26039098, 32138.12437409, 32271.38892805,
       32386.49149387, 32500.54392174, 32635.64644159, 32773.65315547,
       32873.61386515, 32912.12710635, 32889.24282031, 32819.21039189,
       32724.14375504, 32628.89179438, 32552.01553968, 32483.66555567,
       32387.58767517, 32254.39811438, 32114.43679621, 31999.0294577 ,
       31921.35066116, 31882.08897481, 31863.89251165, 31824.46268031,
       31731.60762746])]","[array([29786.43911071, 29849.41163113, 29853.90906616, 29805.38697123,
       29722.85824051, 29639.36129743, 29597.61486171, 29630.11724323,
       29731.01823909, 29867.7752658 , 30007.91157112, 30131.22479401,
       30236.13462198, 30340.59915689, 30459.26974712, 30583.10682957,
       30687.02827096, 30735.67588762, 30711.91042614, 30629.24651296,
       30510.5472047 , 30374.40266902, 30234.11290672, 30098.37221545,
       29991.51932986])]"
4,0.577519620401285,57.0,"[array([58127.04526434, 58160.20663494, 58180.03968219, 58182.65271274,
       58165.82368411, 58131.89197393, 58088.08720594, 58050.12307101,
       58041.10892502, 58079.10151163, 58164.81489541, 58284.89145744,
       58422.85457469, 58564.15804685, 58695.3578341 , 58802.87595258,
       58875.62932431, 58910.37638455, 58912.11616357, 58887.09191999,
       58837.99309281, 58767.4217391 , 58681.92755635, 58590.09655218,
       58499.99371725, 58421.18875982, 58367.50559322])]","[array([56324.6261903 , 56187.07282773, 56047.00104976, 55905.55875213,
       55765.09460827, 55627.7857122 , 55493.31151742, 55357.08925665,
       55215.95901615, 55079.57806817, 54966.73026274, 54891.40167339,
       54858.88821617, 54869.91951344, 54923.53482075, 55015.88118298,
       55137.50310583, 55274.85782769, 55416.45841905, 55555.78370713,
       55688.51485906, 55811.15997548, 55923.86278552, 56031.40349201,
       56140.37893492, 56257.80367382, 56388.66844652])]"
5,0.28645049898993974,62.0,"[array([28487.07141933, 28467.00871317, 28415.39733164, 28348.66425263,
       28284.6636399 , 28233.48123726, 28193.93791432, 28162.90359591,
       28148.92257593, 28172.88781666, 28251.1534443 , 28376.36175125,
       28518.43896092, 28643.05382472, 28726.86211309, 28762.16104614,
       28755.9185271 , 28725.88696014, 28692.7166468 , 28670.59739815,
       28664.07253406, 28674.85295502, 28709.25004002])]","[array([28532.33573102, 28672.55876509, 28804.40111714, 28929.14349835,
       29055.20938045, 29187.03388821, 29322.81730146, 29460.81869946,
       29601.62471189, 29741.15625358, 29859.36865109, 29926.32201879,
       29923.73884244, 29855.44276768, 29740.77942586, 29603.34752252,
       29461.76423314, 29323.45324687, 29185.99856973, 29046.34450555,
       28905.07148018, 28764.02765863, 28626.7704142 ])]"
6,0.02570628463555951,82.5,"[array([4535.86357207, 4656.64802932, 4742.43485122, 4785.61780581,
       4784.83503293, 4752.96692454, 4721.87642812, 4728.63544394,
       4791.62463838, 4902.03572003, 5037.82273773, 5179.48577733,
       5315.59182638, 5439.60296242, 5543.32395963, 5615.92537628,
       5651.7567686 , 5654.42221599, 5629.25123321, 5576.60077182,
       5494.64047543, 5385.77651114, 5258.90853704, 5124.6170994 ,
       4989.81872377, 4857.21325547, 4724.82357298, 4590.4895251 ])]","[array([3931.13727592, 3856.45570071, 3743.40496165, 3608.28821739,
       3466.57234137, 3328.73748184, 3190.75816299, 3049.51550817,
       2922.72779763, 2833.84921368, 2793.09042534, 2796.89592715,
       2836.1479064 , 2904.57069713, 3001.04875236, 3122.67321057,
       3259.68527339, 3401.25795433, 3540.57768128, 3672.00437085,
       3787.47147685, 3878.00986693, 3940.73208903, 3985.22060465,
       4027.96059642, 4076.99968567, 4126.73681251, 4170.81485491])]"
7,0.18963833558275267,89.0,"[array([21090.94283122, 21007.10332213, 20889.6219025 , 20752.77064972,
       20611.16578486, 20475.51613066, 20347.2052876 , 20216.39277128,
       20076.19426418, 19939.69124356, 19832.55530331, 19773.36368273,
       19765.67353913, 19799.85139556, 19856.09068514, 19909.69684729,
       19941.77470374, 19953.38528962, 19968.78282864, 20017.02105618,
       20109.03134572, 20233.31914621, 20371.31149661, 20512.09458647,
       20652.5536276 , 20791.31589323, 20928.47350346, 21066.58013061,
       21207.46033352, 21347.93927708, 21477.41645846, 21579.56180352,
       21639.14032888, 21649.55266377, 21615.34877411, 21548.8874326 ,
       21464.73393639, 21376.13843482, 21295.27418001, 21234.94428542,
       21207.77353686, 21221.720517  , 21276.40779526])]","[array([21686.06441337, 21800.23504325, 21879.51958148, 21916.47165267,
       21911.02359708, 21870.3881597 , 21810.58563631, 21756.7387864 ,
       21738.29879575, 21776.02181787, 21868.96590332, 21997.93530916,
       22139.56209711, 22277.07571871, 22407.02757919, 22537.86793352,
       22675.51236572, 22816.56995135, 22957.21823787, 23090.17573008,
       23197.80813147, 23265.84537246, 23297.87730519, 23312.32138514,
       23328.69847294, 23356.05249217, 23390.68303076, 23421.31954695,
       23434.46783394, 23417.07205029, 23359.66325549, 23261.41573198,
       23132.74655329, 22991.32631563, 22853.76449234, 22728.6694655 ,
       22614.86092188, 22504.5812277 , 22388.53925481, 22260.58083958,
       22121.67953613, 21980.75195552, 21850.0603187 ])]"
8,0.04392152377524515,96.0,"[array([8123.22275618, 8264.8839432 , 8385.29538556, 8456.94716436,
       8476.10134447, 8458.52656839, 8441.36301155, 8467.70861782,
       8555.47512575, 8686.80402359, 8828.19497313, 8951.14308256,
       9037.48665889, 9078.48543242, 9075.07761916, 9035.74669324,
       8967.82861915, 8870.82374577, 8745.50512839, 8606.27123699,
       8465.71594332, 8338.9541665 , 8263.38101137])]","[array([6087.51686893, 6089.99643314, 6014.65556708, 5891.96088151,
       5751.41040228, 5610.9980558 , 5470.47252225, 5331.6105928 ,
       5220.51580214, 5166.85636758, 5179.91609732, 5250.9419252 ,
       5363.59252595, 5499.38463122, 5641.08525816, 5777.19128544,
       5901.52307142, 6004.87904077, 6070.95761371, 6095.08883469,
       6111.35605357, 6172.08829201, 6291.04086744])]"
9,0.40540681511141957,98.0,"[array([41999.01565459, 41993.71570867, 41945.80247303, 41862.87447857,
       41751.02203233, 41620.42643869, 41484.21673562, 41356.97038129,
       41267.93575006, 41248.72382217, 41304.88894879, 41416.12336136,
       41554.23661915, 41694.50033148, 41818.23562466, 41912.32285625,
       41969.73969914, 41992.99449459, 41997.72540759, 42009.3894688 ,
       42050.93330035, 42130.49318077, 42240.42628452])]","[array([42041.87626896, 42183.54037996, 42316.94210714, 42431.88075331,
       42518.87746127, 42573.22441729, 42611.76124138, 42673.64601192,
       42783.56125733, 42924.05528977, 43054.51810395, 43142.92505471,
       43176.0505524 , 43154.22617191, 43084.80038951, 42978.69139842,
       42849.12181506, 42709.46755041, 42568.04910446, 42427.10454951,
       42291.96281667, 42174.97331143, 42085.8218386 ])]"
