Cutoff,downstream_distance,time,x,y
0,158426.0072461407,0.5,"[array([54341.49215339, 54327.55699551, 54306.52508524, 54279.16239275,
       54246.37564984, 54209.13606515, 54168.41235857, 54125.11836037,
       54080.07912897, 54034.02174695, 53987.60177244, 53941.47846917,
       53896.4351768 , 53853.48743204, 53813.85805608, 53778.72506746,
       53748.80919535, 53724.00863103, 53703.2439229 , 53684.52191095,
       53665.15895045, 53642.19942076, 53613.13457029, 53576.75207371,
       53533.58444629, 53485.60190874, 53435.39317522, 53385.37389272,
       53337.33400725, 53292.30577052, 53250.60365434, 53211.91165007,
       53175.35717758, 53139.57265042, 53102.80547703, 53063.20088007,
       53019.42609747, 52971.54664257, 52921.51184531, 52872.67502847,
       52828.64387058, 52792.27551296, 52765.26810599, 52748.24538056,
       52741.0484338 , 52743.03652903, 52753.31970175, 52770.91463028,
       52794.83947681, 52824.16656324, 52858.04807905, 52895.72544721,
       52936.5292826 , 52979.87428808, 53025.25173116, 53072.22106223,
       53120.40156165, 53169.46449015, 53219.1259679 , 53269.14066023,
       53319.2962642 , 53369.40874478, 53419.31824778, 53468.88560917,
       53517.98938099, 53566.52329925, 53614.39412685, 53661.51981272,
       53707.82791731, 53753.25426252, 53797.74177198, 53841.23947438,
       53883.70164895, 53925.08709706, 53965.35852885, 54004.48205702,
       54042.42679321, 54079.16454431, 54114.66960796, 54148.91866751,
       54181.89078741, 54213.56751057, 54243.93305957, 54272.97464366,
       54300.68287379, 54327.05228836, 54352.08199276, 54375.77641653,
       54398.14619329, 54419.2091693 , 54438.99154853, 54457.5291828 ,
       54474.86901684, 54491.07069715, 54506.20835155, 54520.37253966,
       54533.67236349])]","[array([-2782.92328204, -2831.34108405, -2877.12531846, -2919.42215098,
       -2957.64658891, -2991.51074701, -3021.03688385, -3046.56401146,
       -3068.75429418, -3088.59911611, -3107.41299831, -3126.78652865,
       -3148.44832353, -3173.9857    , -3204.46051753, -3240.10553571,
       -3280.30784964, -3323.89706487, -3369.5412837 , -3416.00407261,
       -3462.11389583, -3506.45949814, -3547.04676444, -3581.32737695,
       -3606.78941507, -3621.73791988, -3625.70415467, -3619.32977366,
       -3603.97311368, -3581.31630074, -3553.10089929, -3521.00432797,
       -3486.63348467, -3451.6179023 , -3417.80060821, -3387.50397924,
       -3363.6856768 , -3349.61715587, -3347.96862502, -3359.83396595,
       -3384.42241496, -3419.5337399 , -3462.34024347, -3510.0235528 ,
       -3560.12533025, -3610.66912339, -3660.15239404, -3707.48258984,
       -3751.89853877, -3792.89618232, -3830.16554561, -3863.54012242,
       -3892.95751793, -3918.42946959, -3940.01934198, -3957.82542666,
       -3971.96867806, -3982.58380111, -3989.81284983, -3993.80069252,
       -3994.69185482, -3992.62837182, -3987.74837315, -3980.18519517,
       -3970.06686817, -3957.51586714, -3942.6490452 , -3925.5776919 ,
       -3906.407676  , -3885.23964481, -3862.16926207, -3837.28747229,
       -3810.6807848 , -3782.43157308, -3752.61838697, -3721.31627597,
       -3688.5971217 , -3654.5299773 , -3619.18141056, -3582.61584659,
       -3544.89590501, -3506.0827254 , -3466.23627422, -3425.41562565,
       -3383.6792086 , -3341.08501206, -3297.69074141, -3253.5539192 ,
       -3208.73192519, -3163.28197266, -3117.26102081, -3070.72562739,
       -3023.73175131, -2976.33452298, -2928.58801114, -2880.54502974,
       -2832.25704827])]"
1,141656.18604776415,4.5,"[array([45631.68783891, 45665.47839648, 45695.77621519, 45722.52383471,
       45745.72086281, 45765.421959  , 45781.73958225, 45794.8529156 ,
       45805.02469873, 45812.6279264 , 45818.18418733, 45822.41435772,
       45826.29908086, 45831.13766645, 45838.57587182, 45850.54094078,
       45868.98875532, 45895.4141052 , 45930.27271573, 45972.64969335,
       46020.41100075, 46070.74463577, 46120.77954656, 46168.03044816,
       46210.60153508, 46247.20630294, 46277.08905719, 46299.91274199,
       46315.6488415 , 46324.48431208, 46326.74904919, 46322.8622541 ,
       46313.29434245, 46298.54088925, 46279.10555781, 46255.48955669,
       46228.18572786, 46197.67584061, 46164.43006771, 46128.90800296,
       46091.5610075 , 46052.83618014, 46013.18276968, 45973.06208641,
       45932.96130623, 45893.40919366, 45854.98748652, 45818.32724119,
       45784.07914869])]","[array([-2978.16793568, -2940.98385237, -2900.91816373, -2858.41436828,
       -2813.88658544, -2767.71817765, -2720.26079672, -2671.83290537,
       -2622.71686353, -2573.15407078, -2523.33901132, -2473.41641929,
       -2423.49249316, -2373.68157779, -2324.21969817, -2275.66894511,
       -2229.17824076, -2186.64567214, -2150.56065559, -2123.46949717,
       -2107.31671671, -2103.01958166, -2110.4269187 , -2128.5577259 ,
       -2155.93159684, -2190.86029586, -2231.65257895, -2276.73545866,
       -2324.7134274 , -2374.38790078, -2424.75395316, -2474.98576779,
       -2524.41785225, -2572.5261333 , -2618.9112267 , -2663.28511116,
       -2705.46182686, -2745.35244791, -2782.96427455, -2818.40380863,
       -2851.88247718, -2883.72313096, -2914.36400219, -2944.35516365,
       -2974.34107161, -3005.02263655, -3037.0953094 , -3071.16760864,
       -3107.6763076 ])]"
2,9270.2648329719,5.5,"[array([5130.80616737, 5115.97770283, 5094.73209242, 5067.87952265,
       5036.19767742, 5000.41372529, 4961.19574598, 4919.15006579,
       4874.82195685, 4828.69783057, 4781.20748591, 4732.72528728,
       4683.56954977, 4634.00034499, 4584.21831608, 4534.37211794,
       4484.59099061, 4435.07040702, 4386.24204766, 4339.02563342,
       4295.05544922, 4256.65953093, 4226.44145028, 4206.61440095,
       4198.45577598, 4202.1355712 , 4216.88879295, 4241.34441997,
       4273.84683111, 4312.69444793, 4356.28691732, 4403.20054674,
       4452.21627685, 4502.31980282, 4552.68719815, 4602.66426629,
       4651.74429978, 4699.54668056, 4745.79740803, 4790.31186928,
       4832.97974692, 4873.75175326, 4912.62780428, 4949.64625285,
       4984.87386389, 5018.39631427, 5050.30912526, 5080.70906805,
       5109.68620674, 5137.31683941, 5163.65765231, 5188.74140755,
       5212.5744428 , 5235.13618551, 5256.38078965, 5276.24090674,
       5294.63351464, 5311.46765172, 5326.65384055])]","[array([ -592.33223337,  -640.56821678,  -686.30220262,  -728.94507595,
        -768.09153611,  -803.48431387,  -834.98504795,  -862.55217287,
        -886.22584081,  -906.11999127,  -922.42201674,  -935.40097079,
        -945.42579168,  -952.99524832,  -958.7810666 ,  -963.68388402,
        -968.89503677,  -975.94330346,  -986.67929234, -1003.10702439,
       -1026.97277337, -1059.17603534, -1099.3019435 , -1145.59459304,
       -1195.40161367, -1245.816114  , -1294.20749858, -1338.50644651,
       -1377.27300509, -1409.63626957, -1435.1825585 , -1453.83800959,
       -1465.76632667, -1471.28770495, -1470.81805303, -1464.82512108,
       -1453.79773086, -1438.22472484, -1418.58091176, -1395.3179329 ,
       -1368.85852212, -1339.59306868, -1307.87772486, -1274.03355004,
       -1238.34636465, -1201.06711746, -1162.41266075, -1122.56689139,
       -1081.68226212, -1039.88170304,  -997.26101991,  -953.89184939,
        -909.82524262,  -865.0959068 ,  -819.72705435,  -773.73569408,
        -727.1380643 ,  -679.95477936,  -632.21517074])]"
3,24025.44393366493,9.5,"[array([8431.99526938, 8462.87579744, 8487.54869492, 8506.33903222,
       8519.77851126, 8528.56496776, 8533.56447919, 8535.85397792,
       8536.81025685, 8538.22972913, 8542.44186822, 8552.30990341,
       8570.78629229, 8599.80135027, 8639.08926349, 8685.98280917,
       8736.38582481, 8786.11414992, 8831.79179885, 8871.13420416,
       8902.84943841, 8926.40283888, 8941.78031721, 8949.29869097,
       8949.46900241, 8942.90409427, 8930.25917551, 8912.19576236,
       8889.36189497, 8862.3837537 , 8831.86556879, 8798.39631466,
       8762.56298326, 8724.97189242, 8686.2834413 , 8647.27112972,
       8608.92131258, 8572.59232915])]","[array([1167.02089891, 1126.95975912, 1082.88323641, 1036.06947855,
        987.51724642,  937.97717128,  887.97857351,  837.851634  ,
        787.75653913,  737.75438659,  687.99240664,  639.09892581,
        592.76702118,  552.07281316,  520.87519499,  502.43904644,
        498.30818441,  508.1347394 ,  530.23310109,  562.28413662,
        601.86111564,  646.72489713,  694.94933664,  744.94840695,
        795.45536835,  845.48328201,  894.28218355,  941.3003304 ,
        986.15298377, 1028.60050527, 1068.537117  , 1105.99205257,
       1141.14524241, 1174.35913054, 1206.22640938, 1237.62551586,
       1269.7548848 , 1304.08599039])]"
4,191785.56053787406,16.0,"[array([27281.06172551, 27281.89038158, 27279.65779294, 27274.47828576,
       27266.47021359, 27255.7562162 , 27242.46413728, 27226.72865311,
       27208.69370255, 27188.51584909, 27166.3687515 , 27142.44897501,
       27116.98345116, 27090.23900573, 27062.53453074, 27034.2565532 ,
       27005.87901472, 26977.98763781, 26951.30753568, 26926.72861765,
       26905.31626914, 26888.28690047, 26876.92656776, 26872.44572769,
       26875.79488326, 26887.49620488, 26907.54952793, 26935.44090767,
       26970.23945563, 27010.74105813, 27055.61570255, 27103.52969574,
       27153.23154465, 27203.60271903, 27253.68048766, 27302.66132728,
       27349.89233436, 27394.85622477, 27437.15371746, 27476.48567266,
       27512.63633543, 27545.45835838, 27574.85985456, 27600.79348506,
       27623.24745462, 27642.23823069, 27657.8047884 , 27670.00419729,
       27678.90839518, 27684.60203383, 27687.18132603, 27686.75387411,
       27683.43951464, 27677.37227212, 27668.70357738, 27657.60697097,
       27644.28457974, 27628.97572439, 27611.96808615, 27593.6119237 ,
       27574.33784076, 27554.67841736, 27535.29325741, 27516.99491742,
       27500.76870901, 27487.77203232, 27479.29124222]), array([62271.41287669, 62321.12542223, 62371.53932766, 62421.68867666,
       62470.84521469, 62518.47926232, 62564.22261317, 62607.83591384,
       62649.1812192 , 62688.19954247, 62724.8928543 , 62759.30988247,
       62791.53508915, 62821.68028293, 62849.8784218 , 62876.27926222,
       62901.04659968, 62924.35692369, 62946.39936959, 62967.37688792,
       62987.50855914, 63007.0329472 , 63026.212291  , 63045.33715956,
       63064.73092126, 63084.7529901 , 63105.79932718, 63128.29816806,
       63152.6985917 , 63179.44964608, 63208.96870117, 63241.5998409 ,
       63277.56636064, 63316.92497683, 63359.53160594, 63405.02790608,
       63452.85368003, 63502.28398521, 63552.48389539, 63602.57057353,
       63651.67243317, 63698.97788473, 63743.76990858, 63785.44607386,
       63823.52589666, 63857.64851211, 63887.56379643, 63913.1196926 ,
       63934.24788288, 63950.94931998, 63963.28058285, 63971.34160006,
       63975.26498162, 63975.20700029, 63971.34014097, 63963.84707013,
       63952.91584796, 63938.7362005 , 63921.49667726, 63901.38253635,
       63878.5742177 , 63853.24628543, 63825.56673896, 63795.69660954,
       63763.78977423, 63729.99293216, 63694.44569892, 63657.2807839 ,
       63618.62422329, 63578.59564709, 63537.30856389, 63494.87065074,
       63451.3840389 , 63406.9455885 , 63361.64714703, 63315.57578815,
       63268.81402819, 63221.44001854, 63173.52771257, 63125.14700592,
       63076.36384926, 63027.24033216, 62977.83473697, 62928.20156068,
       62878.39150277, 62828.45141609, 62778.42421743, 62728.34875393,
       62678.25962096, 62628.18692755, 62578.15600635, 62528.18706772,
       62478.29480251, 62428.48794651, 62378.76883347, 62329.13298417,
       62279.56880923, 62230.05754506])]","[array([-2020.47746719, -2070.62600529, -2120.7258351 , -2170.60187221,
       -2220.09764648, -2269.07439964, -2317.41083745, -2365.00370093,
       -2411.76936933, -2457.64675834, -2502.60181561, -2546.63391308,
       -2589.7843385 , -2632.14681093, -2673.87935516, -2715.21579382,
       -2756.47337517, -2798.05059754, -2840.40650738, -2884.01103766,
       -2929.25831164, -2976.34541096, -3025.13955286, -3075.07906187,
       -3125.15894532, -3174.02558017, -3220.15764103, -3262.07404032,
       -3298.50749651, -3328.50879088, -3351.47898958, -3367.14748361,
       -3375.51938871, -3376.81205576, -3371.39351458, -3359.72940519,
       -3342.34062346, -3319.77143727, -3292.56667912, -3261.25626378,
       -3226.34533353, -3188.30856312, -3147.58743556, -3104.58956407,
       -3059.68936145, -3013.22953868, -2965.52305322, -2916.85522791,
       -2867.48583148, -2817.65095443, -2767.56453396, -2717.41938068,
       -2667.38753981, -2617.61978306, -2568.24398017, -2519.3620536 ,
       -2471.04520398, -2423.32715874, -2376.19543241, -2329.58113765,
       -2283.3489488 , -2237.29061095, -2191.12799022, -2144.53467657,
       -2097.18702715, -2048.85287573, -1999.51415407]), array([1196.38784836, 1187.64911578, 1186.08801439, 1191.1084812 ,
       1202.06517744, 1218.30961808, 1239.21857582, 1264.21024458,
       1292.75224117, 1324.36433171, 1358.61786253, 1395.13322151,
       1433.57619877, 1473.65380151, 1515.10986403, 1557.72064881,
       1601.29053438, 1645.64781385, 1690.64057156, 1736.13255363,
       1781.99889338, 1828.12148702, 1874.38373556, 1920.66427752,
       1966.82925185, 2012.72259314, 2058.15395144, 2102.88416924,
       2146.60898106, 2188.94281092, 2229.40611765, 2267.42119272,
       2302.32177131, 2333.3803065 , 2359.85292933, 2381.03690394,
       2396.33090138, 2405.28683093, 2407.64409878, 2403.3419548 ,
       2392.51088788, 2375.44793234, 2352.58242968, 2324.43850828,
       2291.5990991 , 2254.67450895, 2214.27696624, 2171.00137331,
       2125.41176901, 2078.03264037, 2029.34411068, 1979.78007163,
       1929.72844421, 1879.5328979 , 1829.49550131, 1779.87990587,
       1730.91477174, 1682.79723138, 1635.69625248, 1589.75581264,
       1545.0978345 , 1501.82485662, 1460.02243336, 1419.7612693 ,
       1381.09910161, 1344.08234805, 1308.7475407 , 1275.12256629,
       1243.22773359, 1213.0766871 , 1184.67718526, 1158.03175932,
       1133.13826734, 1109.99035627, 1088.57784274, 1068.88702205,
       1050.90091273, 1034.59944284, 1019.95958227, 1006.955424  ,
        995.55821562,  985.73634087,  977.45524903,  970.67732832,
        965.3617172 ,  961.46404517,  958.93609211,  957.72535195,
        957.77448364,  959.02062873,  961.39457123,  964.81971238,
        969.21083   ,  974.47259067,  980.49778388,  987.16525159,
        994.33749754, 1001.85797988])]"
5,93850.86052424161,24.5,"[array([31794.37196084, 31827.43269987, 31856.63949115, 31881.9359824 ,
       31903.33386758, 31920.90337369, 31934.76660091, 31945.09421701,
       31952.10600754, 31956.07585621, 31957.34182961, 31956.32210903,
       31953.53741943, 31949.64008151, 31945.44835603, 31941.98113351,
       31940.48052462, 31942.39758736, 31949.30266362, 31962.68446063,
       31983.64937419, 32012.61618416, 32049.14772722, 32092.00630082,
       32139.39995632, 32189.30343401, 32239.74060358, 32288.97147348,
       32335.58123211, 32378.49641409, 32416.9578812 , 32450.47398651,
       32478.76881658, 32501.73354481, 32519.3844207 , 32531.82833345,
       32539.23558091, 32541.8189212 , 32539.81783716, 32533.4869939 ,
       32523.08800338, 32508.88376597, 32491.13481059, 32470.09718957,
       32446.02159951, 32419.15349556, 32389.73404643, 32358.0018453 ,
       32324.19535404, 32288.55612795, 32251.33297071, 32212.78735096,
       32173.20075215, 32132.88522259, 32092.19930848, 32051.57262699,
       32011.54275791, 31972.80594957, 31936.27514305])]","[array([-1251.74735895, -1213.89883138, -1173.01808845, -1129.62359371,
       -1084.19401447, -1037.16464972,  -988.92561195,  -939.82079095,
        -890.14672159,  -840.15059637,  -790.02688707,  -739.91254474,
        -689.88182614,  -639.9438817 ,  -590.04974949,  -540.12022603,
        -490.11031298,  -440.12379966,  -390.57293262,  -342.33595796,
        -296.81886392,  -255.83367002,  -221.29732529,  -194.8690224 ,
        -177.67533702,  -170.20338508,  -172.34742877,  -183.54344458,
        -202.92678372,  -229.4725702 ,  -262.10279092,  -299.75921855,
        -341.44802357,  -386.26351249,  -433.39766332,  -482.14064   ,
        -531.87599697,  -582.07309195,  -632.27834468,  -682.10636743,
        -731.23158559,  -779.38070883,  -826.32626072,  -871.88129715,
        -915.89542231,  -958.25223054,  -998.86835766, -1037.69440695,
       -1074.71811499, -1109.9702197 , -1143.53354821, -1175.55577765,
       -1206.26600374, -1235.99445033, -1265.19303387, -1294.45163323,
       -1324.50045405, -1356.18325554, -1390.38202613])]"
6,55180.05215458788,25.5,"[array([16425.93075129, 16379.30689334, 16330.73830571, 16281.00789353,
       16230.7636079 , 16180.53226411, 16130.73178069, 16081.68010491,
       16033.59937657, 15986.61394677, 15940.74101715, 15895.87345836,
       15851.75682046, 15807.9683334 , 15763.91707645, 15718.90171764,
       15672.27758255, 15623.77085339, 15573.88099609, 15524.14533452,
       15477.00175149, 15435.23462155, 15401.30179912, 15376.87818509,
       15362.7328275 , 15358.8508688 , 15364.65617545, 15379.23270387,
       15401.49993567, 15430.33474572, 15464.64804342, 15503.4283396 ,
       15545.76311985, 15590.84625696, 15637.9771888 , 15686.55564088,
       15736.07429106, 15786.11083778, 15836.32031276, 15886.42806954,
       15936.22360349, 15985.55516481, 16034.32498005, 16082.48478352,
       16130.03127347, 16177.00105922, 16223.46467584, 16269.51933804,
       16315.28030639, 16360.87104738, 16406.4127433 , 16452.01406253,
       16497.7623085 ])]","[array([-3404.06091815, -3423.23351291, -3436.6057056 , -3444.42996152,
       -3447.02417533, -3444.74855887, -3437.99168293, -3427.16427749,
       -3412.70006891, -3395.06363097, -3374.76598515, -3352.38956191,
       -3328.62522212, -3304.32512403, -3280.57453969, -3258.77865323,
       -3240.73623648, -3228.61916954, -3224.73199825, -3231.00411902,
       -3248.39633536, -3276.55827654, -3313.93193662, -3358.19294135,
       -3406.76533108, -3457.21484813, -3507.46629402, -3555.87818224,
       -3601.23049242, -3642.67115682, -3679.64976263, -3711.85329969,
       -3739.15027015, -3761.54489605, -3779.14099015, -3792.11419799,
       -3800.69111505, -3805.13386651, -3805.72892713, -3802.77916577,
       -3796.59828628, -3787.50699069, -3775.83030951, -3761.89563029,
       -3746.03101311, -3728.56341461, -3709.81645641, -3690.10737961,
       -3669.74284356, -3649.01328338, -3628.18567495, -3607.49479672,
       -3587.13342489])]"
7,229018.8012301664,26.0,"[array([71867.2502102 , 71907.52641991, 71946.54338051, 71984.29599436,
       72020.7855593 , 72056.01840002, 72090.00467369, 72122.75734114,
       72154.29129287, 72184.62261834, 72213.76800702, 72241.74427007,
       72268.56797255, 72294.2551676 , 72318.82122528, 72342.28075092,
       72364.64758975, 72385.93491698, 72406.15541497, 72425.32154212,
       72443.4459011 , 72460.54171764, 72476.6234446 , 72491.70751038,
       72505.81323431, 72518.96393627, 72531.18827095, 72542.52182008,
       72553.00897716, 72562.70515759, 72571.67936107, 72580.01710142,
       72587.82369714, 72595.22788162, 72602.38563838, 72609.48408906,
       72616.74515137, 72624.42853662, 72632.83346943, 72642.29829971,
       72653.19697352, 72665.93120999, 72680.91731196, 72698.56696061,
       72719.26222067, 72743.32629537, 72770.99307455, 72802.37973481,
       72837.46701237, 72876.09091657, 72917.94768403, 72962.61127164,
       73009.56045375, 73058.21126499, 73107.95033847, 73158.16543291,
       73208.27069117, 73257.7254909 , 73306.04683759, 73352.81598296,
       73397.6803337 , 73440.35182294, 73480.60284643, 73518.26069947,
       73553.20125345, 73585.34241757, 73614.63776393, 73641.07055866,
       73664.64833834, 73685.39809585, 73703.36208836, 73718.5942458 ,
       73731.15713818, 73741.11944898, 73748.55389748, 73753.53555309,
       73756.14048726, 73756.44471303, 73754.52336698, 73750.45009388,
       73744.29659938, 73736.13234073, 73726.02433017, 73714.03702934,
       73700.23231674, 73684.66951302, 73667.40545165, 73648.49458472,
       73627.98911528, 73605.93914953, 73582.39286306, 73557.396677  ,
       73530.99544019, 73503.23261491, 73474.150464  , 73443.79023772,
       73412.19235954, 73379.3966101 , 73345.44230906, 73310.36849501,
       73274.21410359, 73237.01814419, 73198.81987573, 73159.65898165,
       73119.57574418, 73078.61121715, 73036.80739598, 72994.2073821 ,
       72950.85553784, 72906.79762595, 72862.08092651, 72816.75432255,
       72770.86834601, 72724.47517831, 72677.62860696, 72630.3839548 ,
       72582.79802499, 72534.92914834, 72486.83748565, 72438.58583066,
       72390.24127832, 72341.87825839, 72293.5835529 , 72245.46395607,
       72197.65709362, 72150.34546151, 72103.77285214, 72058.26099864,
       72014.22272849, 71972.16676478])]","[array([-3510.26455485, -3480.43054579, -3448.97223279, -3416.01136039,
       -3381.66105911, -3346.02606849, -3309.20306813, -3271.28108595,
       -3232.34195846, -3192.46082336, -3151.7066286 , -3110.14264601,
       -3067.82698028, -3024.8130666 , -2981.15015187, -2936.88375626,
       -2892.05611236, -2846.70658053, -2800.87203879, -2754.58724636,
       -2707.88517931, -2660.79733676, -2613.35401544, -2565.58454958,
       -2517.51751289, -2469.1808785 , -2420.60213354, -2371.80834622,
       -2322.82618739, -2273.68191566, -2224.401348  , -2175.00985832,
       -2125.53247666, -2075.9942058 , -2026.42072919, -1976.8397545 ,
       -1927.28331286, -1877.79139718, -1828.4173445 , -1779.23529771,
       -1730.34986264, -1681.90764974, -1634.10973594, -1587.22327186,
       -1541.58969213, -1497.6265969 , -1455.82072059, -1416.71068975,
       -1380.86032365, -1348.82546905, -1321.11900403, -1298.17909497,
       -1280.34493041, -1267.84238209, -1260.78001427, -1259.15417701,
       -1262.86090138, -1271.71199293, -1285.45292672, -1303.78064905,
       -1326.3599838 , -1352.83788919, -1382.85524686, -1416.05617397,
       -1452.09504203, -1490.641489  , -1531.38375004, -1574.03062955,
       -1618.31241057, -1663.98095996, -1710.80924585, -1758.59044392,
       -1807.13677259, -1856.27816548, -1905.8608635 , -1955.74598724,
       -2005.80813314, -2055.93402362, -2106.02123098, -2155.97698684,
       -2205.71708337, -2255.16486815, -2304.25033159, -2352.90928369,
       -2401.08261586, -2448.71564252, -2495.7575169 , -2542.16071559,
       -2587.88058603, -2632.87495215, -2677.10377292, -2720.52884975,
       -2763.11357867, -2804.82274417, -2845.62235187, -2885.47949811,
       -2924.36227526, -2962.23971234, -2999.08175167, -3034.85926354,
       -3069.54410213, -3103.1092079 , -3135.52876369, -3166.77841418,
       -3196.83556164, -3225.67975417, -3253.293187  , -3279.66134212,
       -3304.77379683, -3328.62523774, -3351.21672254, -3372.55723823,
       -3392.66560903, -3411.57281054, -3429.32474638, -3445.98553672,
       -3461.64135219, -3476.40479567, -3490.41978105, -3503.86677232,
       -3516.968115  , -3529.9929987 , -3543.261322  , -3557.14538345,
       -3572.06792432, -3588.49468527, -3606.91949279, -3627.84024763,
       -3651.72536721, -3678.97239572])]"
8,115493.49396323694,27.0,"[array([38271.49115621, 38278.69759985, 38279.14921045, 38273.33178579,
       38261.77903912, 38245.04032719, 38223.65917587, 38198.15962278,
       38169.03805804, 38136.7588337 , 38101.75239303, 38064.41504793,
       38025.10982901, 37984.16807133, 37941.8916026 , 37898.55558459,
       37854.41223197, 37809.69579027, 37764.62927456, 37719.4335072 ,
       37674.33887614, 37629.59988003, 37585.51185941, 37542.42833206,
       37500.77619406, 37461.0650539 , 37423.8866387 , 37389.90104202,
       37359.80874659, 37334.31045446, 37314.05983366, 37299.61622485,
       37291.40442794, 37289.68695966, 37294.55137314, 37305.91234584,
       37323.52605135, 37347.013172  , 37375.88671446, 37409.58126554,
       37447.48113123, 37488.94566924, 37533.33089033, 37580.0069954 ,
       37628.37192522, 37677.86125238, 37727.95487759, 37778.18104011,
       37828.11814522, 37877.39487362, 37925.68898311, 37972.7251534 ,
       38018.27216612, 38062.1396575 , 38104.17463306, 38144.25789153,
       38182.30046981, 38218.24019113, 38252.03837395, 38283.67673897,
       38313.15453564, 38340.48589623, 38365.69741556, 38388.8259468 ,
       38409.91659827, 38429.02091296, 38446.19521146, 38461.49907973,
       38474.9939863 , 38486.74201885, 38496.80473709, 38505.24214874,
       38512.11182641, 38517.46819624, 38521.36204354, 38523.84029514,
       38524.94615287, 38524.71966606, 38523.19884158, 38520.42139752,
       38516.42726806, 38511.26196258, 38504.98086896, 38497.65456884,
       38489.37520078, 38480.26386347, 38470.47899282])]","[array([-1579.06320075, -1628.99808769, -1679.41297932, -1729.45853845,
       -1778.46523227, -1825.91932743, -1871.43990922, -1914.75844408,
       -1955.70147825, -1994.1765594 , -2030.16121009, -2063.69466239,
       -2094.87201404, -2123.84044583, -2150.797121  , -2175.98835189,
       -2199.70955328, -2222.30539476, -2244.16940843, -2265.74210369,
       -2287.50640613, -2309.97902488, -2333.69626687, -2359.19302214,
       -2386.97433621, -2417.48029946, -2451.0468499 , -2487.86709829,
       -2527.95922222, -2571.14706565, -2617.05793099, -2665.13897659,
       -2714.69008905, -2764.90823172, -2814.93686396, -2863.91422133,
       -2911.01562668, -2955.48691121, -2996.6678741 , -3034.006145  ,
       -3067.0627181 , -3095.51085113, -3119.13009083, -3137.79703546,
       -3151.47418504, -3160.19793967, -3164.06653039, -3163.22842953,
       -3157.87159465, -3148.2137519 , -3134.49381449, -3116.96445414,
       -3095.88579017, -3071.52012684, -3044.12764962, -3013.96298107,
       -2981.27249397, -2946.29228164, -2909.24669006, -2870.34732362,
       -2829.79244469, -2787.76669577, -2744.44108204, -2699.97316113,
       -2654.5073954 , -2608.17562999, -2561.09766765, -2513.38191755,
       -2465.12610106, -2416.41800198, -2367.33625155, -2317.95114019,
       -2268.32544778, -2218.51528219, -2168.57091164, -2118.53757   ,
       -2068.4562055 , -2018.36413184, -1968.2955271 , -1918.28171063,
       -1868.35111306, -1818.52884331, -1768.83575412, -1719.28692477,
       -1669.8895282 , -1620.64014833, -1571.52178304])]"
9,42906.043421300164,29.0,"[array([14041.02503107, 14045.92498423, 14048.02199211, 14047.38613526,
       14044.07283997, 14038.13112014, 14029.61014782, 14018.56426146,
       14005.05670316, 13989.16246951, 13970.97069165, 13950.58695478,
       13928.13594433, 13903.76478172, 13877.64740445, 13849.99037006,
       13821.04054494, 13791.09529948, 13760.5160651 , 13729.74631142,
       13699.33483344, 13669.9639311 , 13642.47840954, 13617.90436331,
       13597.43776593, 13582.37856351, 13573.99715361, 13573.35085568,
       13581.10253588, 13597.40400591, 13621.88109472, 13653.71368725,
       13691.77219677, 13734.76575773, 13781.37012604, 13830.32098262,
       13880.47186675, 13930.82298918, 13980.52918354, 14028.89454514,
       14075.35959676, 14119.48504748, 14160.93474998, 14199.45939335,
       14234.88174429, 14267.08378844, 14295.99584647, 14321.58758657,
       14343.86077903, 14362.84361218, 14378.58638939, 14391.15844246,
       14400.64611832, 14407.151718  , 14410.79328513, 14411.70515205,
       14410.03915235, 14405.96639594, 14399.67947309, 14391.39490397,
       14381.3555749 , 14369.83279529, 14357.12746159, 14343.56961792,
       14329.5154581 , 14315.34055361, 14301.42791326, 14288.1495717 ,
       14275.84101818, 14264.76909634, 14255.09592026, 14246.84331383,
       14239.86349668])]","[array([ -126.0189718 ,  -175.95833884,  -226.08306718,  -276.23925506,
        -326.28323731,  -376.07812745,  -425.49249244,  -474.40052238,
        -522.68325607,  -570.23061118,  -616.94414211,  -662.74060501,
        -707.55654257,  -751.35419878,  -794.12911431,  -835.91969065,
        -876.81877075,  -916.98674297,  -956.66466567,  -996.18424013,
       -1035.96902569, -1076.518348  , -1118.36306219, -1161.98348369,
       -1207.68870237, -1255.47608051, -1304.91437897, -1355.10504056,
       -1404.75505627, -1452.34725468, -1496.35168489, -1535.41300648,
       -1568.47230313, -1594.81507594, -1614.06059255, -1626.11586786,
       -1631.11499664, -1629.3579222 , -1621.25627306, -1607.28925455,
       -1587.96982264, -1563.8200058 , -1535.35374649, -1503.06560556,
       -1467.42385823, -1428.86676611, -1387.80106483, -1344.60193029,
       -1299.61386853, -1253.1521158 , -1205.50424177, -1156.93172534,
       -1107.67132759, -1057.93612358, -1007.91608356,  -957.77811823,
        -907.66553326,  -857.69688227,  -807.96427782,  -758.53132743,
        -709.43101348,  -660.66403159,  -612.19831732,  -563.97067145,
        -515.89143718,  -467.85294801,  -419.7418113 ,  -371.45397265,
        -322.91010845,  -274.06774548,  -224.92639488,  -175.52357517,
        -125.9228777 ])]"
