Cutoff,downstream_distance,time,radius,cutlen,cllen
0,32090.1921115824,1.25,373.15950884722463,4009.007363692266,241339.13852389753
1,63154.932452665074,3.5,257.08825938311827,2858.8321376227627,242287.4039247398
2,177275.31222003236,5.0,487.67394397197876,5759.624889617432,239338.40794691994
3,98484.54794136992,6.0,578.274088521941,8812.845437348984,232706.86035705972
4,103594.42342691572,8.25,452.84588257866426,5268.580443850524,232362.51575785317
5,128022.78874200433,8.75,449.6049306939902,4959.226936528614,228876.86175549895
6,165728.46671772614,10.0,229.67938214837957,6864.6685094215545,225059.73620831594
7,114835.9433585318,17.25,460.7967733267026,5760.273615097142,233109.5120329694
8,152022.1145759433,21.75,428.69879052280044,4909.939789516336,236777.93644421195
9,70960.12238396748,22.25,201.34768495776524,1955.5429343393073,236172.82138347236
10,187025.91774569152,22.5,460.38013985203804,9765.044679044035,227309.381204189
11,97310.176911572,24.25,322.9749230256928,11181.35104813164,220004.35601539828
12,102198.49391853935,26.5,268.0554590857745,3132.485061850881,221925.40719119896
13,147886.9045851799,28.25,383.60348393830765,10324.86666087618,215410.96190238924
14,19673.33752463581,32.25,371.0927095070893,5214.23946945313,218770.91529717666
15,110826.57672251214,35.0,298.54161288592053,2911.122744390457,221644.64976665637
16,209571.38335639445,37.5,402.9117915050984,4760.307199196115,221947.29620625507
17,54932.46673075877,41.75,520.489281431111,6659.318249957919,223484.42254541838
18,73647.45728532034,46.5,526.8673539340181,6910.919329922386,196711.93374073462
19,180288.90108208044,48.75,527.8350444703741,6275.385746958947,196201.61412671988
20,152415.02330149114,50.25,276.2664071802094,6895.478440994657,193219.15797612286
21,138111.90573773286,51.25,494.9615099444862,7115.615020262739,188713.57409218862
22,183808.40662214975,56.5,353.88217681152156,3820.475817019478,196490.53553387965
23,79324.38028360235,56.75,266.5707423609434,2660.856012494445,194752.8517441891
24,36448.21727704787,62.25,420.9919999443412,4709.49976559869,200385.87247911855
25,167834.93145933727,62.75,399.1939021866183,4613.2674388614,197076.9061203949
26,143096.66624776053,64.75,392.7032031224697,4313.516106070392,196778.53180054243
27,112477.18927745198,67.0,550.0309019059912,5709.64521069868,195530.29574196023
28,111020.0996457102,80.25,444.8097842294963,5214.507259735374,212528.18820552065
29,6956.486741087995,81.0,268.96483150484664,21134.498873281234,193058.33207459032
30,53406.69293023653,89.0,514.8960839460386,6909.682839382386,199751.21242573
31,45112.89147518514,89.25,432.6510574727137,4768.230608307737,195853.93203129413
32,60534.81167557732,97.75,393.17371868954984,4811.534504598507,205614.08200238124
33,94398.63417663834,99.5,432.94789324418196,4608.591328756832,204309.70875595574
34,64697.50406281079,101.0,341.0612207688441,3561.8109583891555,203794.48054694734
35,181264.3696241154,101.5,405.2245124836652,4610.412112585937,200512.656620985
36,100617.82195905891,102.75,370.6165407667477,4160.23597664248,199078.06872792842
37,184968.36881044248,104.75,328.7475216354342,3414.284428726265,199906.12303375025
38,134568.40273176713,106.75,293.43022684136366,3159.282059492211,200821.13305760242
39,101571.33603684828,109.25,348.56238836444567,3721.671384843856,201917.35940760348
40,32451.946648524663,117.5,374.5778119078239,31261.37570446121,184144.29829943643
41,43384.0383921783,122.75,294.90876924795765,3123.4837824973833,190485.97911922584
42,150207.91335253234,125.0,435.54054395502436,4809.203773984854,189539.7793900521
43,139197.23060192823,133.0,389.41724104882434,4660.72475317433,196666.0329914781
44,99665.76810260589,141.0,575.1309345172335,9961.123061620945,198087.1117282622
45,51492.62180986528,141.75,208.21158708100845,2308.528291701642,197502.79928690105
46,127562.88810253525,147.0,266.76084773295855,3210.008910485693,203300.50727060394
47,98826.52498876951,152.0,254.81071503365183,2969.917000603692,208503.39846582693
48,104498.40924826342,152.5,269.83917896099854,2712.546444225759,206985.5709303144
49,168453.89526073672,157.75,473.6141149748484,8009.981160421936,207240.02366265282
50,90992.79423872105,158.5,516.2905764637668,6363.057816101634,202601.65656088726
51,86138.04045825188,162.5,497.94735348682656,5871.749908422086,204200.1725640556
