Cutoff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
0,0.20803629070909838,0.37009850709794645,1.0792510573575251,0.8591597138329479,2.0761159954991757,1.5750614330923036,0.6776160344063179,1.4456863748323194,1.9436600719478438,1.1464156656677988,1.3132557455757148,1.3252263712885706,2.445329709729187,2.1791010074668327,0.5336932413748968,1.6192209964104682,1.457603805194118,1.2170125133173095,0.8596685961466364,1.6816327305980188,1.5902712245198725,0.9772410896556828,1.180853814420475,1.7058866313963752,2.1299232525533967,1.9580697352766958,1.42493474910491,1.5862134350553934,1.7204185020027518,2.2325737361814,1.898307220725565,1.271698382818808,0.5096268971669466,0.4255893843454047,0.9081446126720636,0.8977944449714497,0.9757758287125262,1.0931971615882343,1.1891782470616696,1.5169230382224677,1.5483421182524781,1.5849367098336176,0.8876270081679316,0.7562152621415946,0.7804787703787224,1.0239654067688717,2.1148047316243304,1.4323665125167333,0.7417542650435064,1.0388640547467376,0.943697289588949,1.1043186098906146,1.2087410592244539,1.224798627505795,1.350219380328445,1.113091981537462,1.5094615798380742,1.2654090631456771,1.0393764202518416,1.3400350309245337,1.4667070641650366,2.2206603261871005,1.1170025391166725,0.3779648715842529,1.0569474635931129,0.9083855442517017,2.4110952389348523,1.6669646848288382,1.9625404751998246,1.7668893702071495,1.6803331044588248,1.83294201346523,0.9663817667420059,0.7413880448939778,1.3810963455099372,1.1615572345195,1.3096313798143184,1.4519381232921096,0.567425281603989,0.7229165111567066,1.2033240321720728,1.2331451679494982,0.8182860566572504,1.7327552601817575,2.0415282906908376,1.4027777137222839,1.5179849671098071,1.368540330690265,2.1893628125470403,1.0746182611451396,0.5476908604721165,0.8172423413217321,0.9283413961652596,1.2435443988553996,1.4004217168983806,1.1063981193004095,1.6738684857551545,1.5987353494707826,2.406438174896781,2.570612662000861,1.8139267286551004,2.1037421952633775,0.8397416658605398,1.6813146348248733,1.8553237758171122,1.2116191479152767,1.0812052213838734,1.2218035351355105,2.209010178430302,1.3155724605509236,0.9116198759519318,0.45115326266845185,0.3878493315211601,1.2662738160319484,0.8650997556414575,1.1535854144771038,1.456950864541536,1.4616862382451665,1.1193459005267097,1.8557823904689852,1.328238075505914,1.2838974175337374,1.7114619660379624,0.11189864220326917,0.03036808037511825,0.18270470847934184,0.11870584706007196,0.9143177715097097,1.2611043732256602,1.1450614315546315,2.3976711985350354,2.1010805142707882,1.0724523908175372,1.2162667960215066,1.315483558448102,0.9627629835891709,1.2359772259631712,1.355030879499351,1.320669666201657,1.6338965334863422,0.4500838735298529,0.3616666329502265,0.9584628620866649,1.258809414465669,0.9630082106360578,1.454484512073344,1.3438862486354806,0.5035523912897497,0.6853184412201335,0.31475341008843344,0.28714120454125025,0.9623999928549296,0.9589111734506899,1.3510916147456649,1.439871567445402,1.4289980084182496,0.7322446933274738,1.2084826176175392,1.1992115458691748,1.7342932057276736,1.5841597870961026,1.089572581691722,1.6747481635521684,1.5231955669937842,1.0829719560055002,0.9487639475509032,0.9779221468626299,1.6899564188260854,2.4419725712183586,1.3762292693900176,0.003541796016150653,0.5978109166018342,0.9190730093772338,0.5645088608317036,0.27862219447608805,0.7612771672968461,0.8582516862626508,1.0941627382270098,1.9955583025142989,1.1591007015577568,1.0410311455081942,0.6507661807658114,1.309796529069096,1.6072165561280887,1.6683477085048506,1.218626818022791
1,0.2083287279171528,0.369690903528521,1.0805432756767974,0.8528316278999708,2.0702391692025905,1.5910590924790964,0.6764978871258926,1.4413768428091496,1.9428092749850743,1.1793650883958755,1.3145704888455159,1.3514494186409145,2.4339789007663923,2.143971171998408,0.5420972382503946,1.6165689425514045,1.4567508632362614,1.2179497943946485,0.8586697016273367,1.6746196808479543,1.574607960735351,0.9770948634735318,1.1871298722949843,1.704881227910792,2.1255206461522946,1.9557282708020436,1.4227485024862714,1.5840492902040235,1.7200668714419116,2.2351087846199236,1.8162497821729433,1.2774920049123475,0.5118159988497666,0.44350072250902073,0.9105102373104874,0.8971995069553582,0.974149757738999,1.0969132479418302,1.1901963792804073,1.516155488549506,1.5478735760935287,1.5857256801094386,0.8887451354652758,0.7594488552040312,0.7811030699864587,1.0250541808709388,2.1078546143829238,1.4965056936215515,0.7535678343501245,1.03240816060277,0.9445463462202357,1.1038080609305203,1.2080795004898337,1.2249660086945604,1.3484887569614106,1.1156112571867638,1.5073172665534877,1.2660724972639543,1.0930207507745373,1.3415403436547284,1.4666827427578213,2.214605072333145,1.10554027506728,0.38289442355179304,1.0572643045165933,0.9021366212303645,2.4056121296214226,1.6760583920405598,1.9551299287618278,1.7685720710265298,1.6798711301902958,1.8328092548996953,0.9344922203918042,0.7381192114091276,1.3779159568763983,1.1629004870855513,1.3083544559801428,1.4490917168675905,0.5681296445682368,0.7207278046342772,1.2025427397355408,1.23824554839909,0.8403188766567822,1.737639968243299,2.0420748933602444,1.4097875168645242,1.5180704229394637,1.383877148449652,2.184776128407584,1.0672416694956162,0.5496334990078147,0.8173585110004851,0.9290684123028945,1.2420259519101982,1.4055397891613954,1.1106094314090633,1.6698021772575757,1.6174958456344197,2.4400540400345827,2.5405995341574377,1.8150334396414856,2.109182301134717,0.8323953191994378,1.6804447829689164,1.8549211054972858,1.2113422236209201,1.0808974869830634,1.2196938456000237,2.201322713938623,1.303295201663685,0.9118520967925912,0.45044179877476426,0.38220057275721653,1.2590031540016409,0.8642004870528526,1.1533937095306521,1.4570835882315363,1.4611703909763738,1.117318547317723,1.852794397516351,1.3323163976545929,1.3058965031256513,1.7037269158229384,0.11587177462173277,0.029997721258162646,0.18266151517442158,0.11282138795881716,0.9149454361985956,1.2599844320676807,1.168033277869377,2.3910299093258987,2.0533259541051994,1.0511319774397685,1.2144684681542843,1.3186323409052,0.9629128025232233,1.2354867914149879,1.3556742869809828,1.315755015784156,1.636492876362865,0.4234965585852703,0.3621720691519796,0.9582320674936716,1.2570076469858404,0.9631010573904835,1.451401547615591,1.3437351746343897,0.5091181021605375,0.68762042453014,0.2872064166220755,0.2864200587264742,0.9614625031418864,0.9572108377095119,1.3445993832874237,1.4422320758746439,1.4240243000905415,0.7793789168258842,1.2057373844815193,1.1974314096946417,1.7317734783657093,1.5840714815575456,1.0890967435420214,1.6795066910291814,1.5261996681491428,1.0807494172479255,0.9476207986062423,0.9782034489931355,1.7045222919182035,2.444066623492496,1.3355402822779086,0.011810287738381003,0.5978541588006807,0.9214298809749295,0.5606277566029341,0.27933036305243664,0.7604783493136456,0.857973843337373,1.0942292655855652,1.9898505393956007,1.1633656256756304,1.0395874798951457,0.6208960519945178,1.3085891438996768,1.6027246023280466,1.662663999014916,1.220791070112801
2,0.20861505256820306,0.36926993441970546,1.0818134424863248,0.8464776162405637,2.069317204066538,1.605249243735202,0.6775891672152375,1.4417891776277518,1.9358585181232129,1.1482226797166437,1.3174315472736293,1.3671292635300845,2.439983512569834,2.108271930924568,0.5500055502775316,1.6135776597704683,1.4577600784714362,1.2187917272263173,0.8576266090205558,1.6728467376254628,1.58310290777618,0.9775382122272219,1.1829662298634411,1.7050084088732789,2.122071890227266,1.9579894188083222,1.4207256928994942,1.581848501079306,1.7208355065449228,2.2260177526181013,1.8607524927648136,1.2821255091133434,0.5166053872860513,0.4260058093197394,0.9102954063120823,0.8961095594822247,0.9749635168242856,1.096617783665459,1.1877135504756153,1.5147889159384833,1.5436619345866167,1.581768889600784,0.8889834423661557,0.7600360374446212,0.7809740131886057,1.023009136397216,2.1099324208411656,1.4643252752510092,0.7592674717988308,1.0311035889927211,0.9460342815034167,1.1032676382525328,1.2074173119026792,1.2239534955792317,1.3545151974262617,1.1115457485968125,1.5071969483065932,1.2639011398808064,1.079687438898611,1.338902334922352,1.469751967181666,2.208599263519703,1.0941848329480364,0.38781032921070485,1.0575762551398564,0.8959177698296322,2.399888164873951,1.678605885936812,1.9408616234216371,1.7802883004798518,1.6749505682193762,1.828008926712482,0.9024880649637216,0.7288406853243872,1.3747587003608672,1.159408481039492,1.3061122190680723,1.4466071396137166,0.5668433107761273,0.7202608942954266,1.2061106966221136,1.235232102975561,0.8166796510884606,1.731884419421575,2.037566627555752,1.4086856463604622,1.5144800770234799,1.3984650183973406,2.180097189906658,1.0601127548600817,0.551624562708713,0.8174559241856303,0.9297915614540346,1.2390012742129537,1.3983756331521937,1.1074578566457047,1.6686420548088596,1.6448353838708383,2.4686838964031472,2.498215909119117,1.8132997697546263,2.1131745653875442,0.8252800790807978,1.6795336883918495,1.8537764290536298,1.2090909473969012,1.0779567645346833,1.2194043055708068,2.199979768710509,1.327768151497207,0.9110796759081647,0.45415009685033236,0.37339681473680986,1.2588579042372343,0.8632050809703011,1.1525170466880892,1.4568914535706798,1.460681913061519,1.115204214538084,1.8483201045375783,1.337680935774741,1.3301145191246242,1.7170224113441614,0.11999977215043382,0.02944643093398595,0.1833260933754488,0.11841066397121923,0.9145001227053262,1.2596999257660302,1.2014492412222828,2.375219521162294,2.1695933461403083,1.1388081272582575,1.2152036850794234,1.313789362694623,0.9630347114853833,1.2349729781752181,1.3566285112777403,1.3127326114411657,1.6270019288949797,0.44822585608383136,0.363227162993226,0.9584365709198615,1.2554665791353825,0.96218695933159,1.453250265786913,1.3435601064769482,0.5147691269752102,0.6878863356163161,0.28817634748532167,0.2864418348415165,0.9590546434412613,0.9562993063780149,1.3448172238794749,1.434746190110574,1.4272213052337044,0.7513306872482248,1.211750673603086,1.1950811822513354,1.7274529136764585,1.5830047992097598,1.0895458450380984,1.6760656921169041,1.522023264108075,1.079256031673983,0.9494513066636394,0.9757156680999005,1.7176545479111254,2.4459634041051723,0.7642533544815286,0.9237139553280951,0.5567610612625652,0.2800334543653463,0.7593263178640284,0.8578668109299497,1.0939092429987722,1.9843310838007389,1.169203591963168,1.0413670491234392,0.6413813947898667,1.3087429157289048,1.605801855068735,1.6645385631467,1.2229429676931511,,
3,0.20889532724264767,0.36883580902162644,1.083061747136105,0.9011003254859706,2.0691847240218837,1.5912530123253112,0.6781994090118557,1.4448649401512912,1.9340323711184373,1.136446886654331,1.3212905078555452,1.3099482273061425,2.439695933841234,2.0858865246519236,0.45768246631736453,1.6146179475309468,1.4597950325691016,1.219539748119493,0.8572850790646266,1.6693500246340176,1.5872257275901775,0.9761323827789468,1.1875666272705712,1.7053545982927463,2.126694992497058,1.957835030241573,1.4180048661072127,1.5795172848217642,1.7168067451846374,2.2257083434687566,1.9011398061761486,1.2891623980464073,0.5138193398489812,0.4443702393407328,0.9092216272041591,0.897531397863263,0.9750844821724801,1.0931453494824157,1.1851939162021645,1.5137357298317324,1.539161960791059,1.5734963662791115,0.8950612983395936,0.7643593942480912,0.7807680611048613,1.0243217101018365,2.0925476185777194,1.419024889477906,0.7691298708477442,1.0387581902509657,0.946270504134469,1.1030542873861398,1.2067542906301199,1.2225888971321373,1.352150787592881,1.1125341611551935,1.503390643028749,1.2670031583487253,1.0563486402141475,1.3362555533506701,1.4676993872336266,2.2106542053257856,1.0829353748379744,0.3927121816788118,1.0578818273067108,0.8897329394254541,2.3903141538840296,1.6943641558983658,1.9426147288292417,1.7758508902157821,1.6758502723334976,1.827921986176649,0.9541272819715515,0.7185120787747384,1.3742402225915127,1.155301096215019,1.303906853433027,1.4456605697186518,0.5696270436851507,0.7219926591748514,1.2049211456916329,1.2319998185687553,0.8386443099332144,1.7335982985672942,2.041920955167798,1.4037721841893247,1.5105744591479013,1.4123300368463068,2.1753403627775585,1.0532280485392291,0.5536407940571533,0.8175348090774466,0.9305096534362254,1.2379223826585275,1.3967948942261856,1.1104964933321335,1.6648767436631493,1.5828936661733393,2.4812912335589656,2.4528241186135444,1.8105456257415478,2.111996483459694,0.8183921773039106,1.6785761669896322,1.8535264910145925,1.2045423633959482,1.0782331009954191,1.2174204406207045,2.192632267193411,1.3181009690599041,0.9115993114061124,0.4547793901247187,0.3934429297179588,1.261653386674047,0.8647983368010459,1.1525019945444155,1.4583469403072122,1.4602228115014926,1.112998885243152,1.8422071849873838,1.329353290286801,1.3018695983397839,1.7034420806416315,0.11186207608797571,0.028759230144696477,0.18322163507465672,0.11254763686224539,0.9147505385612967,1.2550209539737596,1.1331278087770855,2.376822820738705,2.1301731440541207,1.1190696056066969,1.2178181162681248,1.3119931694299778,0.962928558725269,1.2344347440277088,1.356439368260727,1.3131137394265202,1.6308660767214196,0.42206577888679175,0.36294820517847537,0.9579108426589614,1.259275164296787,0.9602524664563592,1.454762909366748,1.3433621958720234,0.520503796360229,0.6880544426459114,0.2927361403276035,0.28748811764667,0.9591269074808872,0.9562168866081224,1.3482755743667993,1.4390221218342367,1.4252570970287461,0.7229958407983433,1.2099120249447786,1.1969020783948565,1.723969345098233,1.5829199146680983,1.0894424517587602,1.6740535248444675,1.519405110951646,1.0772332053648472,0.9469012309318904,0.9773410183858716,1.670720004410986,2.440354888517033,0.7438743020890637,0.9254393006126101,0.5529097769792033,0.2807321940098003,0.7591096769010006,0.857756622137439,1.092789999284661,1.9838075940825184,1.1741606507909257,1.040870090471556,0.6671334207175692,1.30779890842149,1.6009273053490267,1.6638525845035106,1.2199886693007744,,
4,0.20916961398295908,0.3683887329742077,1.084288377410229,0.8953720805644879,2.0648791563020144,1.558587082792204,0.6770072848549129,1.4378487536123092,1.9297276994552712,1.1526003809659355,1.322520141985167,1.3358605365483907,2.4261803675082056,2.0497445396902543,0.4668582702151606,1.617818787048397,1.4616548786630736,1.2201952113721888,0.8577279775722393,1.667549965631798,1.579906142578854,0.9777774267327842,1.185046613247651,1.704570953940328,2.1212774825798144,1.9517119004688144,1.4163103993775858,1.5770299295920818,1.7101171141938873,2.2251438005338136,1.823429989965773,1.2918499228589368,0.5163072434526709,0.4268129478202229,0.9119045203042678,0.894818626871856,0.9736409020193024,1.091319977808417,1.182641119672761,1.5126488673746834,1.5327171362066416,1.5794418490165234,0.8904945167838532,0.7660424126924226,0.7812818089230251,1.021883375290676,2.098940710189391,1.4809252865534417,0.7319396401272988,1.040986051119037,0.9435003824334482,1.1028122577025985,1.2060902305739878,1.2210957006502738,1.3438154080097282,1.1125577578275005,1.5038307819260086,1.2693203901570267,1.107618819877249,1.3397411614604324,1.4657524730815128,2.2088791301914377,1.0717910070074745,0.39759964280713483,1.058180974985192,0.8835832324908259,2.3805371271484255,1.7046040466091337,1.9411790087622134,1.7830719619178113,1.6709210098131857,1.8262406157319124,0.932665143559789,0.7535493920349747,1.3805271024454586,1.1533075294750734,1.3004547546959038,1.4456878937399864,0.5730940686193191,0.7224478354392909,1.2022561801460498,1.235887222797993,0.8149032784168931,1.7309415266786239,2.038719644609067,1.4085874493160246,1.513347780502957,1.325127797365661,2.1662455776264804,1.0359746716439027,0.5551759324275837,0.8175953779481773,0.9300871621219414,1.2385212866067181,1.3999273133737806,1.109083933970896,1.6630753774779885,1.5999899606314218,2.385139536100234,2.5402429491561107,1.809222992803727,2.105993105233625,0.8117278657668316,1.6775668571004336,1.8543097728927804,1.2030950325297667,1.0780076195832213,1.215853869970941,2.1883357113664124,1.3449618660938227,0.9108502119105659,0.452644627518236,0.38819079152595687,1.2547100071982187,0.866230205782941,1.1547132253825072,1.4587965395262112,1.4597948704131274,1.1115289207588201,1.8373841552767274,1.3180660233275516,1.3224724774725996,1.7089002833119569,0.11601786624908036,0.0290775784041777,0.1839214954510005,0.11823668405379814,0.9146342789469442,1.2583531776220513,1.15500149599006,2.379025208319958,2.088566788540003,1.0991051319334162,1.2184776177692376,1.314528053965432,0.9623240459069649,1.2332378834465616,1.3573194909041515,1.3117665259278197,1.62535462313023,0.4417804419265733,0.36471826144783004,0.9578140976214535,1.2552608550649065,0.9611085726291373,1.4519794290597194,1.343142508032329,0.5263204007978917,0.6881206201850513,0.2973924885527046,0.2884767891133207,0.9592221168812851,0.95605253029679,1.3407884743317398,1.4336628441467851,1.4247254489341648,0.7700932357090555,1.2071675281188639,1.1961371283328854,1.7224228607261014,1.582818948155218,1.0894891202935053,1.6716373194964795,1.5222160252880879,1.0738906512770625,0.9483760832893413,0.9781604012896761,1.6860101544014539,2.4367508007328462,0.8647957129640518,0.9278968996381167,0.6060404118033669,0.2814273367736715,0.7595400589037622,0.8576432193355561,1.092082413177718,1.97999849695304,1.1645467639183247,1.0404305056711247,0.6320690300627033,1.3076787164763144,1.6022259827295204,1.657236999074276,1.2165245702990486,,
5,0.20943797425527436,0.3679289084242117,1.0854935193116093,0.8896098550804534,2.0621962438696815,1.5605178716327304,0.6787965053294702,1.440874196628545,1.9267869931958634,1.1230444772753316,1.3252513009460274,1.3513164875219934,2.411275853837962,2.0131503675942275,0.47563298252046154,1.6204972623975449,1.463347315821524,1.2207593727739678,0.8574967275917511,1.6625058826276835,1.5938143569700762,0.975684388561575,1.1871732799286976,1.7054011632546078,2.11918956124368,1.9460632769035255,1.4147811785385245,1.5743027431924692,1.7076039687333333,2.219287450983195,1.8660921264560824,1.2978510479845011,0.5170790877235554,0.4455967884800479,0.9056831016627744,0.8979216232344414,0.9746114058707638,1.0937528341788099,1.1814305267809688,1.51153023523846,1.532039856303174,1.58177573704063,0.8955851158792273,0.7683035739300632,0.7815511101577384,1.0235582721061693,2.088642954899,1.4377910969421954,0.743933718234725,1.0355119408811362,0.9426069819749916,1.10253665300844,1.204796527380056,1.2204893424977952,1.3447027085252077,1.1101475619009098,1.4996277418845214,1.2676905705626225,1.0858331504762477,1.34172321818288,1.4672920711431463,2.2052365321012948,1.0607508090768003,0.40247236314409834,1.0584740836125204,0.877468849338551,2.3705301387925677,1.7138615326184308,1.9324804357431664,1.7856590908209862,1.6711180096034282,1.819256103201442,0.9018028722497181,0.7504661029555105,1.3774203773591769,1.1556519040464235,1.2988349479207215,1.4451927413319072,0.5748903685259126,0.7201921335590352,1.2029894625308564,1.2299036986551948,0.8368169505698478,1.7316682200686246,2.0395811965243333,1.411604046986882,1.5159091846632096,1.3297618442074164,2.1672709103978454,1.029609896654625,0.5573706339479298,0.817472751602394,0.9322096384071663,1.2398439459369213,1.3941181685594175,1.1103669026380372,1.6619885293073473,1.6258988662821054,2.416056812066687,2.5156813150325776,1.8102448938464781,2.0997423794238386,0.8052834405585629,1.6765001783554279,1.8557002926295105,1.2033905050263622,1.077650077646914,1.2155688918867547,2.1839359734727584,1.3386784478000724,0.9106926728449489,0.45643040745400276,0.37986679448318456,1.256937594845645,0.8653380508857542,1.1567558696993872,1.4604093757654184,1.4593996650359176,1.111955498214476,1.8357379487432284,1.341566095775554,1.2900006331088072,1.7192186611613975,0.1203346916764984,0.02715144067295141,0.18382605281536296,0.11239927048961487,0.9145814629318026,1.251016089736845,1.1872339974255772,2.369414297939546,2.0447531606017266,1.0789480679632921,1.2178382053543868,1.3167604410597877,0.9618217547747456,1.2327491944400273,1.3537307617596297,1.3079156655598938,1.6247499185506369,0.42113213209764155,0.3645183365302111,0.9575349400923878,1.2557981355303705,0.9607180129345219,1.4469247122520323,1.34222114867841,0.4912826596864115,0.6880880402551078,0.3021456032394867,0.28940567912330967,0.9597118027975604,0.9566516873669717,1.340657458439239,1.435816792161694,1.4278949044254372,0.7423337578935717,1.2132936016344338,1.1946296597613173,1.7204744839868966,1.5827021926428444,1.088721663964847,1.6667739482495978,1.516826634377322,1.0737249558852533,0.9466536228836462,0.9760584102057592,1.6998413840162918,2.4284128785019696,0.843706600398155,0.9287026262910016,0.6025389986782306,0.282119633031135,0.7599560611463618,0.8575265433560499,1.0913551820051857,1.9801925923478043,1.1702176970170213,1.042172854127938,0.6580362783047871,1.3069898952475913,1.5991211216769265,1.6607673779408525,1.2137857092022681,,
6,0.20956911343378515,0.36745653406220724,1.0859702906983881,0.8838139522147364,2.0582439915034154,1.576511069689475,0.6787809642975309,1.4416757669415845,1.923610713475412,1.1509036761437443,1.3293703657538862,1.3748476657460182,2.4187163049525684,1.9761605693995254,0.4840054676807677,1.6209416233588763,1.461040489701762,1.2212333923944172,0.8576283529633858,1.657830116852294,1.5823162144723677,0.9779637379082926,1.187083495133867,1.704335854406349,2.124540327679097,1.948932127121349,1.4137283635788034,1.5715125671027401,1.708709533744092,2.2169212721449187,1.7864746344461193,1.29968001456926,0.5194828266592706,0.4280243836120592,0.9127459807099296,0.8936407209861581,0.9733181657589887,1.093613731340159,1.182627949095292,1.5103816338127372,1.5330296818336901,1.5745121081111484,0.8969615391124656,0.7718208884255018,0.7814627923235906,1.0210177507218738,2.0808720215078544,1.4068288437877916,0.7496524599292897,1.0377177293419813,0.9431869767833955,1.1022286597709523,1.2042615197868707,1.21951336256247,1.3502460508063658,1.113314728190797,1.4982344415195477,1.2683427335614879,1.0721159508189526,1.3392810899886705,1.4696301995462522,2.1982768492254543,1.0498138410674782,0.4073299648957808,1.05876167418113,0.8713895465508116,2.360271613822828,1.7231470205710675,1.9233988964044475,1.7864799326621377,1.666775347392078,1.8234666988020845,0.9525922390273854,0.7413873647750888,1.3742877482899518,1.1577758984929465,1.2972199054861184,1.444670802185171,0.5745329794912097,0.7188981511406999,1.2061183262931374,1.2297579540208405,0.8129608095042268,1.7299154644653911,2.040755302542551,1.4064912983958051,1.5165383838630995,1.344966437864499,2.1712078695735313,1.023478919684833,0.5595894380288907,0.8175177021096777,0.9317370857706889,1.2366002445690258,1.3925059926240904,1.1105885248083476,1.6552535426100947,1.6500048509228693,2.44257113369887,2.4805757569657856,1.8091925151934722,2.0926533647855194,0.7990552217526778,1.6753703063220196,1.8570238840830324,1.203194013909412,1.0757608488633412,1.212995211196926,2.179179836230128,1.3617399469599851,0.9104475321572718,0.4585278933790881,0.39978081816316874,1.2581445183829776,0.8645098743777337,1.1585870702232965,1.4618538257868416,1.459038568138015,1.1123793915942097,1.8310866811854862,1.3218191809220508,1.3134302092821764,1.70336597235938,0.1265101077798531,0.027528235101862104,0.18449021861987736,0.11818544724531524,0.9147253636020063,1.256964309310058,1.1191533467813415,2.354321855733082,2.1559218905576785,1.1580029420959463,1.216875161456509,1.321179424774507,0.960654894169024,1.2322411683075831,1.3499323763630124,1.3054143464361723,1.6267783717389603,0.44095738306160315,0.3655969650249712,0.9579198731349847,1.253724969352714,0.9595463249256873,1.4446594322373454,1.341852708151975,0.49523465796465593,0.6910568574521901,0.3069956391679666,0.28943931835668374,0.9615943131504812,0.9557953487538278,1.3439555433182655,1.432471729940894,1.4208908134585831,0.7142988966048711,1.2125500473539683,1.1943211389859634,1.717749655042974,1.582569932362878,1.087885165809852,1.6653515659727502,1.5155869395379244,1.0700427274767632,0.9465004747747188,0.9757940206872202,1.7122662768152006,2.431556405105577,0.8386938691109861,0.9286365247890184,0.5990509307712502,0.2828098280117198,0.760357989062524,0.8574065336027977,1.090607830002922,1.9752839370337076,1.189902303852082,1.0404718120488157,0.622834158269553,1.3066064979378542,1.6007011356150103,1.659277658816619,1.215802060468226,,
7,0.2095771811697531,0.3669718051690244,1.0862538604398637,0.8779846694158981,2.0532662066572644,1.5785951010764323,0.6775110108533621,1.4381833145120095,1.9196178768634822,1.161019184382207,1.330521920543882,1.3201665340716564,2.4239100507753912,2.0820026746853926,0.49197301159813744,1.61836705232271,1.4600899673822954,1.2216183370563936,0.8585552698055037,1.6555696081679052,1.5846148361747199,0.9752310763031464,1.1871301533027308,1.7048199458166118,2.1169713874990057,1.9492571788901558,1.412611878550438,1.5686554709204843,1.7069629119425695,2.218210303261605,1.8313736342521505,1.3029607048017433,0.5205152510968376,0.44719290511662213,0.9049551093567021,0.8983650190895788,0.9730525470323319,1.0907412597065331,1.183824013004994,1.509204760029863,1.533947293665805,1.5705677979006312,0.8969830802587406,0.773416662739612,0.7807912736372712,1.0227647041649641,2.081045406072284,1.3629524999242488,0.7597669459048539,1.0490705912912535,0.9446384626348849,1.101320815981965,1.203727269812443,1.2187596687395936,1.3458294703555744,1.1080671778349065,1.495855945289431,1.2713812329419003,1.0483253327679412,1.3359031029092348,1.4670204861156713,2.1940737609245717,1.0389791479410797,0.4121720557876459,1.0590442732194538,0.8653448519955307,2.3513415236902113,1.731679742914718,1.9231014161687559,1.7979346739151918,1.6603044979640713,1.8192396859147208,0.9227808376110028,0.7313303331915901,1.3729563571583565,1.1539613295365345,1.2956107111885529,1.444305807262963,0.5742582761430729,0.7206874008183615,1.2046302481188544,1.23197568406913,0.8348397916965457,1.7296132898383774,2.037244339640694,1.4083849280154235,1.5152981956196134,1.3475532023343981,2.174722975967363,1.017577869723482,0.5618331140661931,0.8175389571564402,0.930306401842836,1.2344565871156579,1.396581557050362,1.1102255794258715,1.6589933006705941,1.5811848428594546,2.4540573129217553,2.442786570490506,1.805876457329986,2.0939131220930527,0.7930395404227836,1.6741711542727644,1.858272332254247,1.2002255966823692,1.0752919100023084,1.2117522369292324,2.1752673176663677,1.3597958315949514,0.9102616289337513,0.456758191603216,0.3921857496768159,1.260485599723225,0.863587194547454,1.1589516268218376,1.4623743663001019,1.458712756235895,1.1127976290367263,1.8260248795737177,1.3057931829753637,1.3389321397826408,1.7142366475447708,0.11661589395214134,0.026706948327077356,0.1844255652064023,0.11237767193173817,0.914441755934146,1.2507373088084968,1.1400565668446707,2.358550551759036,2.1197882022081718,1.1392161779600336,1.215587936184423,1.3186954351831455,0.960379469926152,1.2317122485739969,1.348369691759011,1.3054120594699283,1.619512115244379,0.4156624040959579,0.36636334028988826,0.9570967488098747,1.2534363183062394,0.9587215244284526,1.4432751384897289,1.3414779062731044,0.49918617084713,0.6939878977579198,0.3083171910135486,0.28934858870275687,0.9640711277251484,0.9550607721654425,1.3383387878537392,1.432620623333912,1.4283629087059642,0.7613354135827818,1.2089761709773654,1.1955977654872976,1.7145661904227874,1.5824224424393878,1.0868446039282393,1.6695632327425836,1.5181538580389402,1.0702241338188445,0.9453446486952355,0.9777287052944901,1.7181025946588684,2.4322920099600402,0.8180469072561869,0.9296252233459532,0.5955771144810751,0.2841406584256373,0.7605867624021492,0.8572831281514517,1.089839886843783,1.968929881889316,1.1777408358424084,1.041069075883655,0.6490089559834719,1.3061647874106472,1.596916322500239,1.6539685291089534,1.2168644829410116,,
